loan_number,city,state,date_acquired,interest_rate,book_value
000000,,,06/29/2018,100.0,2903
000000,,,06/29/2018,100.0,2250
02406P,,AL,05/30/2018,103.313,188030
126650,,BP,06/10/2018,100.0,5466
126650,,BV,06/11/2018,100.0,51473
136055,,AA,04/10/2018,100.0,52084
165303,,,04/30/2018,100.0,1000000
165303,,,06/30/2018,100.0,300000
29248D,,AA,04/25/2018,100.0,219454
29252B,,AA,06/30/2018,100.0,124740
30049X,,AA,04/08/2018,103.75,1123613
58943P,,AN,06/29/2018,100.0,3800
67180F,,AG,06/28/2018,100.0,169266
69322H,,AE,06/29/2018,100.0,9575
827048,,AP,04/16/2018,100.0,839000
85205T,,AF,06/29/2018,102.625,1026250
87264A,,AL,04/02/2018,103.313,1033130
88031N,,AA,05/03/2018,106.8019,67015
88031R,,AA,06/30/2018,100.0,85794
89837L,,AA,05/24/2018,101.7123,1525684
90345K,,AA,04/22/2018,100.0,16140
90346W,,AA,05/15/2018,100.0,58024
92857W,,AS,06/15/2018,102.724,1027240
92927K,,,04/30/2018,100.0,10500000
92927K,,,04/30/2018,100.0,3800000
960413,,AR,05/15/2018,102.438,1536570
