name,state,date_acquired,book_value,investment_income,ownership_pct
Number of Paid for Accrued Admini- GOVERNMENT NATIONAL MORTGAGE A SENIOR AG,,06/01/2023,0,0,0.0
CANADIAN PACIFIC RAILWAY COMPA SENIOR,CO,04/19/2023,0,0,0.0
POLICY GENIUS INC OPEN_ENDFUND,,04/26/2023,0,0,0.0
Year's Book/ Exchange Book/ Interest/ Modifier GOVERNMENT NATIONAL MORTGAGE A SENIOR AG .,,06/01/2023,0,0,0.0
GOVERNMENT NATIONAL MORTGAGE A SENIOR AG .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# ZT0542 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# SD1689 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# SD1442 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# SD1583 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# SD8091 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# QB0555 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# QB1325 .,,06/01/2023,0,0,0.0
FEDERALHOMELOANMORTGAGECOR POOL# QD3201 .,,06/01/2023,0,0,0.0
FANNIE MAE FNMA_98-39 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FNMA_15-59B SENIOR AGENCY_CMO _15-59B .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_3763 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FHLMC_42-59 SENIOR AGENCY_CMO _42-59 3 .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_47 SENIOR AGENCY_CMO _ .,,06/01/2023,0,0,0.0
FHLMC STRUCTURED PASS THROUGH SENIOR AGE .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_2640 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FANNIE MAE FNMA_05-53 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FANNIE MAE FNMA_06-2 SENIOR AGENCY_CMO _ .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_2948 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_2949 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FREDDIE MAC REFERENCE REMIC -T SENIOR AG .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_3054 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_3062 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_3073 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FREDDIE MAC FHLMC_5 SENIOR AGENCY_CMO _5 .,,06/01/2023,0,0,0.0
FANNIE MAE FNMA_09-111 SENIOR AGENCY_CMO .,,06/01/2023,0,0,0.0
FEDERALNATIONALMORTGAGEASSO POOL# BM1730 .,,06/01/2023,0,0,0.0
FEDERALNATIONALMORTGAGEASSO POOL# BM4678 .,,06/01/2023,0,0,0.0
