name,state,date_acquired,book_value,investment_income,ownership_pct
PAY BLB6 BRSK7ZXA3 ABP (GBP6MLIB+328.1,,04/25/2033,10302500,0,0.0
MAGELLAN MIDSTREAM PARTNERS LP SENIOR,CO,12/02/2022,7490625,13516,0.0
. MASSACHUSETTS CAP RESOURCE LP BOSTON,MA,08/30/1996,6618199,0,4.593
. MASSACHUSETTS CAP RESOURCE CO BOSTON,MA,08/30/1996,5036210,0,4.593
BANK OF AMERICA CORP SENIOR CORP_BND,,01/24/2022,4586270,0,0.0
ALTRIA GROUP INC SENIOR CORP_BND 4.80,,12/02/2022,3988680,-118331,0.0
EBAY INC SENIOR CORP_BND 3.600% 06/05,,12/02/2022,3976880,-198806,0.0
CITIGROUP GLOBAL MKT INC GENUINE PARTS COMPANY SENIOR CORP BND,,02/02/2022,3779920,22361,0.0
PEPSICO INC SENIOR CORP_BND 3.600% 02,,07/14/2022,3629775,51750,0.0
BAXTER INTERNATIONAL INC SENIOR CORP BND,,01/04/2022,3610810,41579,0.0
NETAPP INC SENIOR CORP_BND 1.875% 06/,,05/03/2022,3195201,-254574,0.0
KEURIG DR PEPPER INC SENIOR CORP_BND,,04/22/2022,3019775,-491430,0.0
TARGET CORPORATION SENIOR CORP_BND 1.,,02/02/2022,2744880,50700,0.0
JOHN WOOD GROUP PLC SENIOR CORP_BND 3 D,,10/31/2022,2702186,0,0.0
WALT DISNEY CO SENIOR CORP_BND 3.350% CITIGROUP GLOBAL MKT INC,,08/12/2022,2384806,57453,0.0
STEEL DYNAMICS INC SENIOR CORP BND 2.,,01/25/2022,2380700,23333,0.0
BLACKSTONE PRIVATE CREDIT FUND SENIOR CO MERRILL LYNCH PIERCE FNNR & SM,,01/25/2022,2114188,59245,0.0
FIVE CORNERS FUNDING TRUST SENIOR CORP_B,,12/02/2022,2055840,-26376,0.0
TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA NEW YORK NY WELLS FARGO SECURITIES 1.D,FE,07/17/2019,2017393,80063,0.0
165303-D#-2 CHESAPEAKE UTILITIES CORPORATI SENIOR,CO,10/31/2022,2000000,0,0.0
CITIZENS BANK NA SENIOR CORP BND 4.11 MERRILL LYNCH PIERCE FNNR,,08/19/2022,1960560,44165,0.0
RCV 3.03 PAY 2.31 BME1XLLD0 BRITVIC PLC,,02/20/2025,1958560,14334,0.0
PAY BLB6 BRSK802L9 ABP (GBP6MLIB+220BP,,12/26/2033,1534500,25440,0.0
GENERAL DYNAMICS CORPORATION SENIOR CORP,,08/12/2022,1408893,32071,0.0
BLACKSTONE PRIVATE CREDIT FUND SENIOR CO MERRILL LYNCH PIERCE FNNR & SM,,02/02/2022,1377068,22725,0.0
WORKDAY INC SENIOR CORP_BND 3.500% 04,,07/18/2022,1370352,34538,0.0
PEPSICO INC SENIOR CORP_BND 3.625% 03,,12/02/2022,1193688,-152516,0.0
CARRIER GLOBAL CORP SENIOR CORP_BND 2,,01/04/2022,1172999,-60462,0.0
KEYBANK NATIONAL ASSOCIATION SENIOR CORP,,08/12/2022,1053522,14623,0.0
MORGAN STANLEY & CO. INC WELLS FARGO & COMPANY SENIOR CORP_BND .,,07/18/2022,1028444,18371,0.0
APPLIED MATERIALS INC SENIOR CORP BND .,,07/18/2022,1010531,23581,0.0
GLATFELTER CORP SENIOR CORP_BND 144A,,05/24/2022,1000000,-295000,0.0
MGM RESORTS INTERNATIONAL SENIOR CORP_BN,,03/15/2022,1000000,0,0.0
MURPHY OIL USA INC SENIOR CORP_BND 144A,,08/08/2022,1000000,-91743,0.0
SEALED AIR CORPORATION SENIOR CORP_BND 1,,04/20/2022,1000000,0,0.0
Year's Change in Exchange Book/ Interest/ BARRY CALLEBAUT SERVICES,NV,12/02/2022,1000000,-4970,0.0
"PENSKE TRUCK LEASING CO LP SENIOR CORP_B C.L. KING & ASSOCIATES,",,07/18/2022,999926,22715,0.0
KENNEDY-WILSON INC SENIOR CORP_BND 4.,,06/06/2022,975000,-112063,0.0
Year's Change in Exchange Book/ Interest/ HILCORP ENERGY I LP SENIOR CORP_BND 144A,,08/10/2022,920250,-61911,0.0
LUMEN TECHNOLOGIES INC SENIOR CORP_BND,,10/03/2022,903317,6919,0.0
BANK BANK_17-BNK9 LCFCRUT SENIOR_CMBS _1,,12/01/2022,851490,0,0.0
OVINTIV EXPLORATION INC SENIOR CORP_BND,,11/21/2022,850000,-6511,0.0
SHEA HOMES LIMITED PARTNERSHIP SENIOR,CO,11/03/2022,800000,-150000,0.0
CDK GLOBAL INC SENIOR CORP_BND 144A 5,,07/06/2022,750000,0,0.0
BOYD GAMING CORPORATION SENIOR CORP_BND,,02/08/2022,686250,25432,0.0
G0566*-AC-3 ARQIVA PP FINANCING PLC SECURED CORP_BND B,,12/30/2022,645247,-185757,0.0
MILLENNIUM PIPELINE COMPANY LL SECURED C,,12/30/2022,626643,0,0.0
MORGAN STANLEY & CO. EXELON CORPORATION SENIOR CORP_BND 4.,,12/02/2022,565177,-64184,0.0
. LIFE INS COMMUNITY INVT LLC BOSTON,MA,01/01/1999,557167,0,0.547
NEW FORTRESS ENERGY INC SECURED CORP_BND,,08/11/2022,550000,-10090,0.0
CAESARS ENTERTAINMENT INC SECURED CORP_B,,08/10/2022,500000,2500,0.0
OVINTIV EXPLORATION INC SENIOR CORP_BND,,06/10/2022,500000,0,0.0
MORGAN STANLEY & CO. POST HOLDINGS INC SENIOR CORP_BND 144A,,03/17/2022,500000,-21250,0.0
EQM MIDSTREAM PARTNERS LP SENIOR CORP_BN,,06/14/2022,474000,0,0.0
ENBRIDGE PIPELINES SOUTHERN L SENIOR,CO,12/30/2022,444510,0,0.0
FISERV INC SENIOR CORP_BND 4.400% 07/,,12/02/2022,397552,-58890,0.0
COMPASS GROUP DIVERSIFIED HOLD SENIOR,CO,08/11/2022,390000,-40950,0.0
Designation Book/ Year’s Other- Foreign . LANDMARK EQUITY XIV LP SIMSBURY,CT,12/19/2008,383664,-98,0.457
NASSAU AIRPORT DEVELOPMENT,CO,12/30/2022,325000,0,0.0
CREDIT SUISSE MORTGAGE CAPITAL SUPSEN WH,,12/01/2022,323864,0,0.0
NORTHERN OIL AND GAS INC SENIOR CORP_BND,,05/20/2022,316500,-20049,0.0
165303-E*-5 CHESAPEAKE UTILITIES CORPORATI SENIOR,CO,06/30/2022,300000,0,0.0
REYES HOLDINGS LLC SECURED CORP_BND 5,,07/31/2022,300000,0,0.0
FEDERAL NATIONAL MORTGAGE ASSO POOL# FS2,,08/12/2022,284120,2337,0.0
NASSAU AIRPORT DEVELOPMENT,CO,09/30/2022,281250,0,0.0
00115*-AA-0 AES ILUMINA LLC SECURED CORP_BND 6.00,,12/30/2022,263061,0,0.0
