loan_number,city,state,date_acquired,interest_rate,book_value
000000000702974,Fort Lauderdale,FL,10/25/2017,4.105,15482
000000000703163,Raleigh,NC,04/17/2019,8.0,96073
04248N,,AA,06/15/2019,100.0,28352
626207,,YS,04/01/2019,100.0,27000
126117,,AQ,06/06/2019,103.9546,2079093
223611,A@ 3 Corp,BND,04/01/2019,100.0,13
23334B,,AA,04/30/2019,100.0,69000
583334,,AE,06/03/2019,101.079,101079
629377,,BY,06/06/2019,103.125,1062188
634990,,AH,04/30/2019,100.0,425250
694669,,AA,06/15/2019,100.0,10000
83416W,,AB,06/30/2019,100.0,16192
740212,Ae 5 Senior,CO,05/20/2019,100.0,87598
878742,,BC,06/29/2019,106.375,13829
00183F,,AA,06/30/2019,100.0,163711
02364W,,AV,05/15/2019,102.0879,375683
67054L,,AC,06/09/2019,103.125,817781
