loan_number,city,state,date_acquired,interest_rate,book_value
0000198964,Tulare,CA,06/29/2017,4.65,3489000
126650,,BP,06/10/2017,100.0,5146
126650,,BV,06/12/2017,100.0,48592
136055,,AA,04/10/2017,100.0,52084
165303,,,04/30/2017,100.0,1000000
165303,,,06/30/2017,100.0,300000
171798,Ab 7 Cimarex Energy,CO,05/12/2017,102.938,334549
29248D,,AA,04/25/2017,100.0,213548
29252B,,AA,06/30/2017,100.0,103290
44701P,,BA,06/30/2017,100.0,7369
69322H,,AE,06/30/2017,100.0,2621
81675K,,AD,06/30/2017,100.0,28226
81725T,,,05/03/2017,100.0,3000000
827048,,AP,04/03/2017,101.25,669263
88031N,,AA,06/30/2017,100.0,4250
88031R,,AA,06/30/2017,100.0,74973
90345K,,AA,04/22/2017,100.0,16140
90346W,,AA,05/15/2017,100.0,67041
000000,,,06/30/2017,100.0,4021
000000,00 0 Cable & Wireless,USA,05/26/2017,100.0,299246
000000,00 0 Horizon Pharma,INC,06/30/2017,100.0,617
