name,state,date_acquired,book_value,investment_income,ownership_pct
Bonds - All Other Government,,03/26/2019,0,0,0.0
Bonds - U.S. Special Revenue and Special Assessment 3128MJ 6H 8 FREDDIE MAC GOLD POOL#G08871 3.500% 04,,03/28/2019,0,0,0.0
3136AP VL 3 FNMA FNMA_15-59B 3.000% 08/25/45,,03/01/2019,0,0,0.0
3137B3 AJ 7 FHR CMO_13-4227,AZ,03/01/2019,0,0,0.0
3137BH RK 5 FHLMC FHLMC_4460 3.000% 04/15/45,,03/01/2019,0,0,0.0
31418C 5Z 3 FANNIE MAE FNMA 30YR 4.000% 01/01/49,,03/28/2019,0,0,0.0
35563P JG 5 SEASONEDCREDITRISKTRANSFER AGENCY CMO 9-,,03/07/2019,0,0,0.0
Bonds - Industrial and Miscellaneous 05682V AA 3 BCC_2018-2A SENIORABS18-2A144A 3.841%,,03/05/2019,0,0,0.0
07386R AC 3 BSABS_07-HE4 BSABS_07-HE4 2.746% 05/25,,02/25/2019,0,0,0.0
12596M AC 0 CREDITSUISSECOMMERCIALMORTG RMBS L1-A1B,,03/01/2019,0,0,0.0
12648W AE 2 CSMC_14-7R CSMC_14-7R 3.000% 03/29/38,,03/01/2019,0,0,0.0
24702J AD 1 DELL EQUIPMENT FINANCE TRUST D ABS 7-2-A,,03/21/2019,0,0,0.0
26251L AC 8 DRSLF_2018-64A 3.750% 04/18/31,,03/05/2019,0,0,0.0
50200J AC 5 LCM_27-A SENIORABS27-A144A 3.859% 07/1,,03/06/2019,0,0,0.0
61765N AD 8 MSMR_15-R5 MSMR_15-R5 2.690% 10/26/46,,01/26/2019,0,0,0.0
69888X AA 7 PARPHARMACEUTICALINC SECURED CORP BND 14,,03/14/2019,0,0,0.0
80284R AF 6 SANTANDERDRIVEAUTORECEIVABL ABS _16-3-C,,03/21/2019,0,0,0.0
87612B BM 3 TARGA RESOURCES PARTNERS LP SENIOR CORP,,01/10/2019,0,0,0.0
12549Q BE 4 CIFC_14-3A ABS 3A-BR2 144A 0.000% 10/2 D,,03/07/2019,0,0,0.0
91020Q B# 3 UNITED ENERGY DISTRIBUTION PTY SENIOR,CO,02/11/2019,0,0,0.0
G0446* AA 3 ANGEL TRAINS ROLLING STOCK SECURED CORP B,,03/01/2019,0,0,0.0
G7315# AA 2 QUEEN MARY UNIVERSITY OF LONDO SENIOR,CO,01/15/2019,0,0,0.0
UNITED STATES TREASURY SENIOR,,03/13/2019.,0,0,0.0
UNITED STATES TREASURY SENIOR BANC OF AMERICA SECURITIES,,01/14/2019.,0,0,0.0
Bonds - All Other Government 29246B AA 6,DE,03/27/2019.,0,0,0.0
INDONESIA REPUBLIC OF GOVT BND,,03/18/2019.,0,0,0.0
Bonds - U.S. Special Revenue and Special Assessment 31359T Z4 3 FNMA FNMA_98-39 7.000% 06/20/28,,03/01/2019.,0,0,0.0
BANC OF AMERICA SECURITIES 3136AM 6F 1 FNMA FNMA_15-24A 3.000% 04/25/45,,01/01/2019.,0,0,0.0
3136AP VL 3 FNMA FNMA_15-59B 3.000% 08/25/45,,01/01/2019.,0,0,0.0
