loan_number,city,state,date_acquired,interest_rate,book_value
203190,Tulare,CA,04/15/2024,8.05,603000
203206,Fresno,CA,05/07/2024,7.02,376000
203246,Berrien,GA,06/07/2024,7.84,228000
203278,Rock,MN,04/09/2024,6.33,1700000
9900148722,Fremont,CA,06/21/2024,6.875,1336247
9900148723,Highland Park,IL,06/21/2024,7.5,1016906
9900148724,Potomac,MD,06/21/2024,7.0,1466674
9900148725,Denver,CO,06/21/2024,6.875,873320
9900148726,Chicago,IL,06/21/2024,6.875,1340517
9900148727,Denver,CO,06/21/2024,6.875,1803955
9900148728,Heber City,UT,06/21/2024,7.0,2275092
9900148729,Highland Bch,FL,06/21/2024,7.25,1227230
9900148730,Northfield,IL,06/21/2024,6.5,1470708
9900148731,Chicago,IL,06/21/2024,7.375,1111196
9900148732,Lafayette,CA,06/21/2024,6.75,1806003
9900148733,Arlington,VA,06/21/2024,6.625,1607872
9900148734,Falls Church,VA,06/21/2024,7.25,1518965
9900148735,San Rafael,CA,06/21/2024,6.75,1454236
9900148736,Eden Prairie,MN,06/21/2024,6.75,1120241
9900148737,Dripping Springs,TX,06/21/2024,7.0,1092455
9900148738,Western Springs,IL,06/21/2024,6.75,1113899
9900148739,Miami,FL,06/21/2024,6.875,1072759
9900148740,Los Angeles,CA,06/21/2024,6.875,1237420
9900148741,Strongsville,OH,06/21/2024,6.875,2489809
9900148742,Houston,TX,06/21/2024,7.5,1360138
9900148743,Seattle,WA,06/21/2024,6.875,2699700
9900148744,Mercer Island,WA,06/21/2024,6.75,1298593
9900148745,Lynnfield,MA,06/21/2024,7.25,2975701
9900148746,Fort Lauderdale,FL,06/21/2024,6.75,823802
9900148747,Millburn,NJ,06/21/2024,7.0,1652911
9900148748,Woodcliff Lake,NJ,06/21/2024,7.125,1250749
9900148749,Hinsdale,IL,06/21/2024,6.5,976672
9900148750,Salt Lake City,UT,06/21/2024,7.375,1575710
9900148751,Gilbert,AZ,06/21/2024,6.75,1361783
9900148752,Nashville,TN,06/21/2024,6.875,1370285
9900148753,Poway,CA,06/21/2024,6.625,942253
9900148754,Draper,UT,06/21/2024,6.75,951834
9900148755,Bullhead City,AZ,06/21/2024,7.5,389379
9900148756,Bradenton,FL,06/21/2024,6.875,1188153
703843,Waddell,AZ,04/09/2024,7.38,65700000
703864,Miami,FL,06/11/2024,7.14,45900000
703881,New York,NY,06/25/2024,6.0,4710000
703882,New York,NY,06/25/2024,6.0,19238932
Hedge,N/A Rate Citibank,NA,12/15/2023,0.025,31285466
Hedge,N/A Rate,IN,12/15/2023,0.025,31162601
