loan_number,city,state,date_acquired,interest_rate,book_value
192905,Mclean,IL,12/08/2008,3.1,614301
195007,Kern,CA,12/05/2011,6.4,1511866
196972,Wilkin,MN,06/06/2014,4.03,193162
197213,Kings,CA,10/02/2014,4.5,5359392
197356,Desoto,FL,12/03/2014,3.85,8470207
198670,Jackson,MO,11/09/2016,3.58,599606
198681,Scott,IL,11/17/2016,3.4,1552588
198683,Hamilton,NE,01/04/2017,3.65,695176
198711,Sublette,WY,12/21/2016,3.35,1261053
198743,La Salle,IL,01/12/2017,5.63,5174747
198765,Lafayette,MO,11/30/2016,3.89,1462350
198795,Ray,MO,01/05/2017,2.84,628518
200636,Kings,CA,03/02/2020,3.9,2077730
702885,Dallas,TX,12/28/2016,4.65,1250093
702889,Los Angeles,CA,12/09/2016,3.36,500000
702890,Brookfield,WI,01/30/2017,3.91,452462
702892,Anaheim,CA,12/16/2016,3.4,485234
702897,San Francisco,CA,02/08/2017,4.34,800000
702901,Fargo,ND,02/01/2017,4.61,415661
