name,state,date_acquired,book_value,investment_income,ownership_pct
3128MJ 6H 8 FHLMC POOL#G08871 3.500% 04/01/49,,06/11/2020.,23294343,849851,0.0
BHF1S77N1 Premium at Maturity Equity/ Variable Annuities Exh 5 Index N.A. 7H6GLXDRUGQFU57RNE97.,,09/30/2019,17170219,5164459,0.0
UNITED STATES TREASURY TBILLCASH,,11/18/2020.,12200000,0,0.0
UNITED STATES TREASURY TBILLCASH,,11/18/2020.,12177000,0,0.0
Bonds - U.S. Government,,02/12/2020.,11114813,975604,0.0
3137BH 5 FHLMC FHLMC_4460 3.000% 04/15/45,,08/06/2020.,11095543,0,0.0
3128MJ 6H 8 FHLMC POOL#G08871 3.500% 04/01/49,,06/01/2020.,10986871,0,0.0
68236J AA 9 OBP_19-OBP SENIOR CMBS OBP-A 144A,,08/07/2020.,9725000,750269,0.0
12593G AF 9 COMM 2015-PC1 AM LCF SENIOR CMBS 15-,,08/14/2020.,8245608,767445,0.0
00912X B* 4 AIR LEASE CORPORATION SENIOR CORP BND,,08/02/2020.,7527239,0,0.0
88579Y BG 5 3M,CO,02/12/2020.,5099450,328965,0.0
NA RCV 4.51 PAY 3.26 Curren 4.512%[3.263,,05/31/2033,4699453,100,0.0
o Year's Interest / 35803Q AA 5 FRESENIUS US FINANCE II INC CORP BND 144,,02/12/2020.,4460000,30764,0.0
Bonds - U.S. Special Revenue and Special Assessment,,02/12/2020.,4452075,48838,0.0
50200J AC 5 LCM_27-A SENIORABS27-A144A,,06/11/2020.,3968800,-58400,0.0
65473Q BG 7 NISOURCE INC SENIORCORPBND,,02/12/2020.,3687635,94090,0.0
Surplus Debentures - Unaffiliated 64952G AT 5 NEW YORK LIFE Sub New York,NY,09/14/2020,3470731,-2909,0.0
UNITED STATES TREASURY TBILLCASH,,10/07/2020.,3360000,0,0.0
DMGSW RCV ULB3 PAY 5.00 Interes DEUTSCHE,,02/05/2028,3317500,-172684,0.0
N4281@ BG 9 KONINKLIJKE VOPAK,NV,06/19/2020.,3275342,0,0.0
12549Q BE 4 CIFC_14-3A ABS 3A-BR2 144A D,,08/10/2020.,2990625,-15555,0.0
30212P AP 0 EXPEDIA INC SENIOR CORP BND,,01/29/2020.,2961030,141513,0.0
BHF2CUH20 Variable Annuities Exh 5 Index INTERNATIONAL W22LROWP2IHZNBB6K528,,11/23/2020,2573447,96887,0.0
31428X BG 0 FEDEX CORP SENIOR CORP BND,,06/12/2020.,2558600,161493,0.0
F1369# AE 3 BUREAU VERITAS SA CORP BND D,,02/28/2020.,2500000,0,0.0
BRSK9UDN6 FUNDING PLC D 1 cy BANK AG 7LTWFZYICNSX8D621K86,,12/12/2012,2397536,128848,0.0
73020* AC 7 PNG COMPANIES LLC CORP BND,,02/26/2020.,2199074,0,0.0
4 MEDTRONIC INC SENIOR CORP BND,,10/29/2020.,2193294,9993,0.0
24618# AG 5 DELAWARE NORTH CORP BND,,09/25/2020.,2048649,0,0.0
40436V AA 9 HLM_11A-17 ABS 11A-17 144A,,02/27/2020.,1800000,0,0.0
92915U AC 8 VOYA CLO LTD VOYA_17-2A ABS 2017-2A 144A D,,08/10/2020.,1750000,-15454,0.0
67073Y AA 4,NV,11/16/2020.,1596000,481,0.0
82967N BE 7 SIRIUS XM RADIO INC SENIOR CORP BND,,07/20/2020.,1500000,61875,0.0
DORIS DUKE CHARITABLE FOUNDATI,CO,07/21/2020,1418821,43821,0.0
40436V AG 6 LTD ABS 17-BR D,,02/11/2020,1351700,14506,0.0
CARRIER GLOBAL CORP SENIOR 14448C AC 8 CORP BND 144A,,12/01/2020,1322132,7750,0.0
04016P AC 2 ARES CLO LTD ARES_17-43A ARES 2017-43A B D,,08/10/2020.,1250000,-10388,0.0
04016P AE 8 ARES CLO LTD ARES_17-43 ARES_17-43A-C D,,08/10/2020.,1250000,-16738,0.0
62947Q AT 5 NXP BV SENIOR CORP BND 144A D,,02/12/2020.,1100000,12535,0.0
