loan_number,city,state,date_acquired,interest_rate,book_value
29101,Birmingham,AL,09/10/2014,4.45,4606793
29827,Birmingham,AL,07/26/2019,4.59,5951311
29170,Ft Smith,AR,04/29/2015,4.05,806216
29171,Hot Springs,AR,04/29/2015,4.05,721399
27218,Mesa,AZ,03/27/2003,4.1,8065107
28498,Chandler,AZ,11/01/2011,5.43,9802909
28926,Phoenix,AZ,04/01/2014,4.41,3384348
28955,Nogales,AZ,12/06/2013,4.75,728912
28956,Nogales,AZ,12/06/2013,4.75,558316
29142,Tempe,AZ,01/15/2015,4.3,5811777
29144,Yuma,AZ,01/15/2015,4.3,1629757
29330,Glendale,AZ,01/06/2016,4.6,1224127
29331,Chandler,AZ,01/06/2016,4.6,1528752
29332,Phoenix,AZ,01/06/2016,4.6,1366393
29333,Gilbert,AZ,01/06/2016,4.6,1296465
29334,Phoenix,AZ,01/06/2016,4.6,1416226
29463,Mesa,AZ,11/01/2016,4.26,4353267
29548,Glendale,AZ,06/29/2017,4.4,2301968
29549,Glendale,AZ,06/29/2017,4.4,2301968
29561,Scottsdale,AZ,04/03/2017,4.63,19994658
30020,Tempe,AZ,05/14/2021,2.5,5563913
30023,Phoenix,AZ,03/19/2021,9.207,11855000
30079,Phoenix,AZ,09/10/2021,8.807,10197575
30096,Phoenix,AZ,09/17/2021,2.7,10093370
30191,Tempe,AZ,05/06/2022,8.693,10313835
30205,Tempe,AZ,07/26/2022,8.943,3795928
27775,Lake Forest,CA,10/04/2005,5.35,6478866
28033,Los Angeles,CA,02/02/2007,5.58,1435315
28082,San Francisco,CA,07/18/2007,4.6,4088516
28322,Santa Clara,CA,11/30/2010,5.35,1140407
28405,Santa Clarita,CA,04/28/2011,5.93,4249421
28412,Concord,CA,06/14/2011,5.55,1792299
28414,San Jose,CA,06/29/2011,5.64,3091181
28416,San Leandro,CA,06/29/2011,5.84,1185564
28419,Los Angeles,CA,11/01/2011,5.1,2015245
28438,Harbor City,CA,05/31/2011,5.14,1569657
28486,Northridge,CA,08/10/2011,4.95,1456257
28562,Foster City,CA,01/20/2012,4.5,23514329
28832,Malibu,CA,02/26/2013,3.45,1629520
28835,Los Angeles,CA,02/26/2013,3.45,2451194
28850,Los Angeles,CA,02/26/2013,3.45,1092266
28887,Los Angeles,CA,05/30/2013,4.22,1952178
28902,Long Beach,CA,06/26/2013,2.99,1743081
28903,Thousand Oaks,CA,06/19/2013,2.99,3025238
28912,Newport Beach,CA,10/31/2013,4.5,25693165
28932,Roseville,CA,08/13/2013,3.75,10563074
28939,Santa Monica,CA,12/06/2013,4.75,4032282
28944,San Francisco,CA,12/06/2013,4.75,3334389
28945,Placenti,CA,12/06/2013,4.75,2869125
28946,San Diego,CA,12/06/2013,4.75,1519860
28947,San Diego,CA,12/06/2013,4.75,1147650
28948,El Cajon,CA,12/06/2013,4.75,1240545
28949,Stanton,CA,12/06/2013,4.75,806457
28950,San Diego,CA,12/06/2013,4.75,775438
28951,La Mesa,CA,12/06/2013,4.75,581579
28967,Irvine,CA,11/07/2013,4.45,1959051
28986,Highland Park,CA,12/20/2013,4.85,4392884
28993,Culver City,CA,05/09/2014,4.61,1468355
28994,Santa Clara,CA,02/07/2014,3.99,5479207
29007,San Diego,CA,05/09/2014,5.01,1172624
29041,Woodland Hills,CA,05/28/2014,3.83,3041694
29049,Torrance,CA,08/06/2014,4.22,8728927
29068,Sacramento,CA,07/30/2014,4.85,18122331
29070,Torrance,CA,08/06/2014,4.22,822353
29082,Rancho Cordova,CA,08/08/2014,4.09,4045501
29100,Resada,CA,10/14/2014,4.24,2747187
29112,Santa Monica,CA,11/05/2014,4.4,6161204
29136,Hollywood,CA,12/23/2014,2.95,123100
29140,Santee,CA,01/15/2015,4.3,8241038
29141,San Jose,CA,01/15/2015,4.3,7164783
29158,San Bernardino,CA,03/06/2015,3.95,7079001
29161,La Puente,CA,03/06/2015,3.95,4199094
29163,El Monte,CA,03/06/2015,3.95,673043
29165,Covina,CA,03/06/2015,3.95,2199018
29204,San Francisco,CA,04/01/2015,3.85,4006557
29205,Los Angeles,CA,05/01/2015,4.0,1766543
29206,Los Angeles,CA,04/23/2015,4.4,2913816
29216,Pacoima,CA,04/29/2015,4.15,5760418
29232,Brentwood,CA,05/22/2015,4.1,2624208
29239,Los Angeles,CA,07/01/2015,4.29,17513280
29321,Roseville,CA,01/05/2016,4.33,4202740
29346,San Diego,CA,02/26/2016,3.83,1500000
29349,City Of Industry,CA,01/28/2016,4.2,16911221
29368,Chatsworth,CA,03/30/2016,4.35,3593576
29384,San Francisco,CA,04/01/2016,3.59,22200000
29385,San Francisco,CA,04/01/2016,3.59,2500000
29460,Alhambra,CA,08/04/2016,3.9,1764315
29462,San Diego,CA,08/03/2016,3.67,11197765
29464,Beverly Hills,CA,08/18/2016,3.58,4763572
29550,Encinitas,CA,02/07/2017,4.29,7845834
29562,Covina,CA,04/03/2017,4.63,15918382
29563,Carlsbad,CA,04/03/2017,4.63,27962154
29603,Garden Grove,CA,06/29/2017,4.55,2792320
29607,Los Angeles,CA,08/11/2017,3.09,3086708
