loan_number,city,state,date_acquired,interest_rate,book_value
132280201,Huntsville,AL,01/02/2025,3.85,6258417
132208201,Maumelle,AR,01/02/2025,4.5,1530127
132219601,Phoenix,AZ,01/02/2025,4.85,2170560
132231801,Surprise,AZ,01/02/2025,3.98,2202867
132242401,Chandler,AZ,01/02/2025,3.95,1373005
132252901,Beverly Hills,CA,03/06/2025,6.05,7500000
132259101,La Mesa,CA,01/02/2025,4.55,5117805
132265601,La Mesa,CA,01/02/2025,5.47,1835142
132282801,San Diego,CA,01/02/2025,4.35,2125097
132295901,West Hills,CA,01/02/2025,4.07,11224392
132305601,Davis,CA,01/02/2025,4.44,3917498
132320901,San Francisco,CA,01/02/2025,3.62,6712647
30179,San Rafael,CA,01/02/2025,3.5,8237135
132318801,La Jolla,CA,01/02/2025,3.95,6580071
30303,Los Angeles,CA,01/02/2025,3.43,2316528
132261901,Los Angeles,CA,01/02/2025,3.43,2766004
132283001,San Jose,CA,01/02/2025,3.53,6470606
132165101,San Diego,CA,01/02/2025,3.37,718254
132251201,Clovis,CA,01/02/2025,3.78,7013152
132257001,Los Angeles,CA,01/02/2025,4.0,6691582
132280801,Los Angeles,CA,01/02/2025,4.44,481018
132296601,Sylmar,CA,01/02/2025,4.45,1972330
132301101,Fresno,CA,01/02/2025,3.0,2317681
132270101,Los Angeles,CA,01/02/2025,3.05,3482699
30351,Los Angeles,CA,01/02/2025,3.15,3731194
132323801,Vernon Hills,IL,01/02/2025,3.85,2262556
132330701,Lincolnshire,IL,01/02/2025,3.41,461858
132257901,Lake Zurich,IL,01/02/2025,3.15,1520467
132260101,Lake Zurich,IL,01/02/2025,3.5,683681
132275901,Gurnee,IL,01/02/2025,5.0,3719562
30330,Wauconda,IL,01/02/2025,5.08,10909653
132227101,Oak Lawn,IL,01/02/2025,6.72,6526521
132238401,Indianapolis,IN,01/02/2025,3.99,11345102
132227901,Overland Park,KS,01/02/2025,3.52,8450356
132250601,Overland Park,KS,01/02/2025,3.36,16421700
132254401,Louisville,KY,01/02/2025,3.22,1944655
132273501,Lexington,KY,01/02/2025,3.35,1437806
132287901,Louisville,KY,01/02/2025,4.2,12187856
132299701,Louisville,KY,01/02/2025,4.55,1849634
30346,Chelmsford,MA,02/11/2025,8.873,21875
132224101,Quincy,MA,01/02/2025,3.84,8599958
132228101,Annapolis,MD,01/02/2025,4.5,8446301
132251101,Annapolis,MD,01/02/2025,4.5,3229001
132266301,Belcamp,MD,01/02/2025,3.75,7509219
132323101,Waterford,MI,02/07/2025,5.93,25200000
30284,Warren,MI,01/02/2025,4.27,4079504
30344,Farmington Hills,MI,01/02/2025,3.95,6281922
132286901,Rochester Hills,MI,01/02/2025,3.98,1403524
132246901,Birmingham,MI,01/02/2025,4.19,6695713
30316,Auburn Hills,MI,01/02/2025,4.4,1271053
132262301,Bridgewater,NJ,02/21/2025,7.173,33028617
132269801,Rockaway,NJ,02/25/2025,6.173,9125000
132288001,Paramus,NJ,01/02/2025,4.0,8352469
132313401,Basking Ridge,NJ,01/02/2025,3.81,5066294
132295501,Westampton,NJ,01/02/2025,3.46,9992154
132304101,Westampton,NJ,01/02/2025,6.8,4325134
30231,Westampton,NJ,01/02/2025,3.24,364379
132250501,Red Bank,NJ,01/02/2025,3.91,232825
132270001,Westampton,NJ,01/02/2025,4.18,1585406
132251301,Bloomfield,NJ,01/02/2025,3.44,1766554
132320001,Vineland,NJ,01/02/2025,3.25,3197694
132221601,Livingston,NJ,01/02/2025,3.25,7306091
132264201,Albuquerque,NM,01/02/2025,3.25,3781325
132289001,Henderson,NV,01/02/2025,4.5,6557688
132228301,Las Vegas,NV,01/02/2025,3.35,8128070
132227301,North Las Vegas,NV,01/02/2025,3.1,12191803
30134,New York,NY,03/21/2025,4.9,43314964
30186,Rocky River,OH,01/02/2025,3.96,7206809
30268,Mason,OH,01/02/2025,3.48,13869935
132241501,Cleveland Hgts,OH,01/02/2025,3.44,781982
132250401,Oklahoma City,OK,01/02/2025,4.17,2274831
132268101,Gresham,OR,01/02/2025,3.0,3448843
132283501,Portland,OR,01/02/2025,2.96,2566967
132287301,Eddystone,PA,03/11/2025,7.422,5000000
132291301,Houston,TX,01/02/2025,4.19,21335118
132305801,Houston,TX,01/02/2025,3.1,3315155
132224401,Fredericksburg,VA,01/02/2025,3.6,2242189
132225801,Richmond,VA,01/02/2025,4.18,3277176
132245601,Fredericksburg,VA,01/02/2025,3.95,181858
132291501,Chantilly,VA,01/02/2025,3.64,10870155
30335,Yakima,WA,02/07/2025,5.99,9000000
132276901,Gig Harbor,WA,01/02/2025,4.15,4579435
132279101,Edmonds,WA,01/02/2025,4.07,4795380
132283601,Kent,WA,01/02/2025,4.19,6534464
132283801,Yakima,WA,01/02/2025,4.46,3068318
132284101,Lynwood,WA,01/02/2025,4.25,12720135
132288801,Bothell,WA,01/02/2025,4.0,4771961
132293201,Bellevue,WA,01/02/2025,3.375,3125108
132313101,Everett,WA,01/02/2025,3.44,3626888
132318501,Kent,WA,01/02/2025,3.25,3936991
132321101,Mukilteo,WA,01/02/2025,3.6,3341078
132212001,Oak Creek,WI,01/02/2025,3.82,1862930
132234101,Hartland,WI,01/02/2025,4.38,769857
132239401,Sun Prairie,WI,01/02/2025,3.4,8625233
