entity,period,state,loan_count,total_book_value,avg_interest_rate
VRIAC,2023Q4,IL,12,116794631.0,5.6881
VRIAC,2023Q4,IN,5,41857706.0,4.7874
VRIAC,2023Q4,KS,5,80766537.0,5.0334
VRIAC,2023Q4,KY,7,38721405.0,4.5067
VRIAC,2023Q4,LA,5,19147503.0,5.3794
VRIAC,2023Q4,LAS,2,8367531.0,5.13
VRIAC,2023Q4,LOS,8,31139837.0,4.3113
VRIAC,2023Q4,MA,3,21635628.0,5.7323
VRIAC,2023Q4,MC,1,4371449.0,4.45
VRIAC,2023Q4,MD,6,46679122.0,4.7788
VRIAC,2023Q4,MI,6,70209143.0,5.8767
VRIAC,2023Q4,MN,8,115281679.0,4.6746
VRIAC,2023Q4,MO,2,9090000.0,6.2335
VRIAC,2023Q4,MS,1,2034216.0,3.93
VRIAC,2023Q4,NC,18,100635870.0,5.1513
VRIAC,2023Q4,NE,1,2432161.0,5.45
VRIAC,2023Q4,NEW,8,75218026.0,4.0775
VRIAC,2023Q4,NJ,22,135623439.0,4.1982
VRIAC,2023Q4,NM,4,12616765.0,3.28
VRIAC,2023Q4,NV,8,70456028.0,3.8991
VRIAC,2023Q4,NY,7,64983533.0,6.1423
VRIAC,2023Q4,OF,1,16911221.0,4.2
VRIAC,2023Q4,OH,8,54408370.0,5.68
VRIAC,2023Q4,OR,3,23156845.0,4.5767
VRIAC,2023Q4,PA,48,456875422.0,4.0384
VRIAC,2023Q4,RYE,3,14545922.0,3.99
VRIAC,2023Q4,SAN,18,84987196.0,4.5017
VRIAC,2023Q4,SC,11,93412593.0,5.0452
VRIAC,2023Q4,TN,1,5893359.0,3.09
VRIAC,2023Q4,TX,52,576531955.0,5.9321
VRIAC,2023Q4,UT,14,95571374.0,3.7931
VRIAC,2023Q4,VA,13,69576505.0,5.571
VRIAC,2023Q4,WA,14,86305951.0,4.0231
VRIAC,2023Q4,WI,4,36788095.0,4.3675
VRIAC,2024Q2,CA,2,12950000.0,6.54
VRIAC,2024Q2,CO,1,2500000.0,6.08
VRIAC,2024Q2,CT,1,1550000.0,6.15
VRIAC,2024Q2,NC,1,12318841.0,8.729
VRIAC,2024Q2,OK,1,5900000.0,6.22
VRIAC,2024Q2,TN,1,7613654.0,8.695
VRIAC,2024Q2,WA,1,5304000.0,5.96
VRIAC,2024Q3,CA,1,4000000.0,6.05
VRIAC,2024Q3,DC,1,10525610.0,5.0
VRIAC,2024Q3,FL,2,3540805.0,8.0605
VRIAC,2024Q3,NY,1,11750000.0,7.468
VRIAC,2024Q3,TX,2,22779667.0,7.1655
VRIAC,2024Q3,UT,2,3637000.0,7.2205
VRIAC,2025Q1,AL,1,6258417.0,3.85
VRIAC,2025Q1,AR,1,1530127.0,4.5
VRIAC,2025Q1,AZ,3,5746432.0,4.26
VRIAC,2025Q1,CA,10,43741351.0,4.353
VRIAC,2025Q1,GIG,1,4579435.0,4.15
VRIAC,2025Q1,IL,6,19557777.0,3.9983
VRIAC,2025Q1,IN,1,11345102.0,3.99
VRIAC,2025Q1,KS,2,24872056.0,3.44
VRIAC,2025Q1,KY,4,17419951.0,3.83
VRIAC,2025Q1,LA,1,6580071.0,3.95
VRIAC,2025Q1,LAS,2,20319873.0,3.225
VRIAC,2025Q1,LOS,6,19469025.0,3.5833
VRIAC,2025Q1,MA,2,8621833.0,6.3565
VRIAC,2025Q1,MD,3,19184521.0,4.25
VRIAC,2025Q1,MI,6,44931716.0,4.4533
VRIAC,2025Q1,NJ,11,84109792.0,4.4342
VRIAC,2025Q1,NM,1,3781325.0,3.25
VRIAC,2025Q1,NV,1,6557688.0,4.5
VRIAC,2025Q1,NY,1,43314964.0,4.9
VRIAC,2025Q1,OAK,1,6526521.0,6.72
VRIAC,2025Q1,OH,3,21858726.0,3.6267
VRIAC,2025Q1,OK,1,2274831.0,4.17
VRIAC,2025Q1,OR,2,6015810.0,2.98
VRIAC,2025Q1,PA,1,5000000.0,7.422
VRIAC,2025Q1,RED,1,232825.0,3.91
VRIAC,2025Q1,SAN,3,21420388.0,3.55
VRIAC,2025Q1,SUN,1,8625233.0,3.4
VRIAC,2025Q1,TX,2,24650273.0,3.645
VRIAC,2025Q1,VA,4,16571378.0,3.8425
VRIAC,2025Q1,WA,10,54920323.0,4.0625
VRIAC,2025Q1,WI,2,2632787.0,4.1
VRIAC,2025Q2,AZ,1,10625000.0,6.074
VRIAC,2025Q2,CA,3,47500000.0,5.966
VRIAC,2025Q2,FL,3,20500000.0,6.185
VRIAC,2025Q2,MA,1,26000000.0,6.074
VRIAC,2025Q2,MO,1,2521041.0,9.32
VRIAC,2025Q2,NY,3,15850000.0,6.0367
VRIAC,2025Q2,OR,1,7300000.0,6.53
VRIAC,2025Q2,TX,3,17800000.0,6.8147
