name,state,date_acquired,book_value,investment_income,ownership_pct
"Goode Partners Consumer Fund III, LP San Francisco",CA,10/01/2015,0,0,3.384
NY Goode Partners LLC,,12/30/2015,0,0,0.0
"Horizon Environment & Climate Solutions Partners I, LP Dallas",NY,06/23/2021,0,0,1.32
"Kinderhook Capital Fund IV, LP",NY,04/27/2015,0,0,0.667
"Kinderhook Capital Fund V, LP and V-B, LP New York",NY,12/19/2017,0,0,0.439
NB Private Equity Impact Fund LP New York,TX,05/24/2021,0,0,0.0
"Silver Lake Partners V, LP",CA,06/12/2018,0,0,3.75
"Centerfield Capital Partners IV, LP",IN,11/21/2017,0,0,0.0
Insurance Private Credit I LLC,NY,06/22/2021,0,0,3.3
"Mezzanine Partners II, LP",NY,03/11/2013,0,0,2.1
The Penn Mutual Life Insurance Company PA The Penn Mutual Life Insurance Company 1.F,FE,04/22/2021,0,0,0.0
1.D,FE,01/07/2021,0,0,0.0
