name,state,date_acquired,book_value,investment_income,ownership_pct
"Admini- Date Type Actual Cost Goode Partners Consumer Fund III, LP San Francisco",CA,10/01/2015,0,0,3.384
NY Goode Partners LLC .,,12/30/2015,0,0,0.0
"Horizon Environment & Climate Solutions Partners I, LP Menlo Park",NY,06/23/2021,0,0,2.536
KKR Global Infrastructure Investors III LP,NY,12/03/2018,0,0,0.756
PPC Fund II LP,IL,04/26/2018,0,0,4.86
"Silver Lake Partners V, LP Chicago",CA,06/12/2018,0,0,0.0
"Vestigo Ventures Fund II, LP Luxembourg",MA,12/09/2021,0,0,0.0
Bridge Workforce and Affordable Housing Fund II LP New York,UT,02/08/2022,0,0,0.0
"Ares Real Estate Secured Income Fund, LP",CA,02/18/2022,0,0,0.887
"Pearlmark Mezzanine Realty Partners V, LP",IL,02/08/2021,0,0,14.89
Global Credit Opportunities II Fund A Master SCSp,LUX,01/21/2022,0,0,0.0
Hercules Private Global Venture Growth Fund I LP,DE,08/06/2021,0,0,0.0
"Mezzanine Partners II, LP",NY,03/11/2013,0,0,0.0
Insurance Private Credit I LLC Subordinated Notes - Residual Tranche New York,NY,10/27/2021,0,0,3.75
"Disposal (Loss) on Disposal Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,0,0,0.0
IIF LP New York,NY,01/26/2016,0,0,0.0
"Kinderhook Capital Fund V, LP and V-B, LP New York",NY,12/19/2017,0,0,0.0
KKR Global Infrastructure Investors III LP New York,NY,12/03/2018,0,0,0.0
"NXT Capital Senior Loan Fund III, LP Chicago",IL,01/21/2015,0,0,0.0
"Disposal (Loss) on Disposal TCP Direct Lending Fund VIII, LLC Santa Monica",CA,12/30/2016,0,0,0.0
"Tennenbaum Special Situations Fund IX-A, LLC Santa Monica",CA,12/30/2016,0,0,0.0
Bridge Workforce and Affordable Housing Fund II LP Sandy,UT,02/08/2022,0,0,0.0
Hercules Private Global Venture Growth Fund I LP Wilmington,DE,08/06/2021,0,0,0.0
"Mezzanine Partners II, LP New York",NY,10/07/2021,0,0,0.0
E03.1 000000-00-0 Roar 1 SPV Finance LLC New York,NY,03/29/2021,0,0,0.0
Teachers Insurance & Annuity Association of America New York,NY,01/07/2021,0,0,0.0
"CUSIP Date Number of Par Value Paid for Accrued Designation, Identification Description Foreign",,03/01/2022,0,0,0.0
GNR 2010-161 Z C,,01/27/2022,0,0,0.0
C,,01/27/2022,0,0,0.0
US TREASURY N/B C,,03/02/2022,0,0,0.0
REPUBLIC OF CHILE,,03/30/2022,0,0,0.0
REPUBLIC OF CHILE,,01/14/2022,0,0,0.0
REPUBLIC OF CHILE,,02/24/2022,0,0,0.0
UNITED MEXICAN STATES,,03/03/2022,0,0,0.0
CALIFORNIA ST HLTH FACS FING A,,03/04/2022,0,0,0.0
CALIFORNIA ST HLTH FACS FING A,,01/12/2022,0,0,0.0
FHR 4206 LZ,,01/21/2022,0,0,0.0
FULTON CNTY,GA,01/21/2022,0,0,0.0
GAINESVILLE & HALL CNTY,GA,03/23/2022,0,0,0.0
HILLSBOROUGH CNTY,FL,02/02/2022,0,0,0.0
ILLINOIS ST,,02/02/2022,0,0,0.0
LOS ANGELES,CA,02/02/2022,0,0,0.0
LOUISIANA ST GAS & FUELS TAX R,,02/02/2022,0,0,0.0
MET WASHINGTON,DC,01/20/2022,0,0,0.0
E04 64990F-Z5-6 NEW YORK ST DORM AUTH ST PERSO,,01/19/2022,0,0,0.0
NEWARK HGR EDU FIN CORP,TX,02/11/2022,0,0,0.0
NORWICH,CT,01/07/2022,0,0,0.0
SAN JOAQUIN HILLS,CA,03/10/2022,0,0,0.0
SKOKIE,IL,02/02/2022,0,0,0.0
SKOKIE,IL,02/08/2022,0,0,0.0
SKOKIE,IL,02/08/2022,0,0,0.0
SKOKIE,IL,01/20/2022,0,0,0.0
"CUSIP Description Foreign Date Name of Vendor Number of Actual Cost Par Value Paid for Accrued Designation,",,01/07/2022,0,0,0.0
E04.1 053773-BC-0 AVALONBAY COMMUNITIES,,01/25/2022,0,0,0.0
AVALONBAY COMMUNITIES,,01/31/2022,0,0,0.0
AVANTOR FUNDING INC,,02/02/2022,0,0,0.0
AVIS BUDGET CAR/FINANCE,,02/11/2022,0,0,0.0
BAMLL 2022-DKLX B,,02/11/2022,0,0,0.0
TRUIST FINANCIAL CORP,,02/10/2022,0,0,0.0
BIG 2022-BIG A,,03/28/2022,0,0,0.0
BIG 2022-BIG B,,02/03/2022,0,0,0.0
BINOM 2022-RPL1 M1,,02/01/2022,0,0,0.0
BMW US CAPITAL LLC,,02/01/2022,0,0,0.0
BWX TECHNOLOGIES INC,,02/10/2022,0,0,0.0
BX 2022-AHP,AS,02/10/2022,0,0,0.0
BX 2022-AHP B,,03/10/2022,0,0,0.0
BX 2022-LP2 B,,03/10/2022,0,0,0.0
BX 2022-LP2 C,,02/20/2022,0,0,0.0
BX 2022-MVRK B,,02/02/2022,0,0,0.0
BX 2022-MVRK C,,02/23/2022,0,0,0.0
BAFC 2006-I 6A1,,03/16/2022,0,0,0.0
BANK OF AMERICA CORP,,02/02/2022,0,0,0.0
BANK OF AMERICA CORP,,01/19/2022,0,0,0.0
BANK OF AMERICA CORP,,01/26/2022,0,0,0.0
BANK OF AMERICA CORP,,02/09/2022,0,0,0.0
BANK OF AMERICA CORP,,01/11/2022,0,0,0.0
BANK 2022-BNK39 C,,02/02/2022,0,0,0.0
BANK 2020-BN30 MCDE,,02/02/2022,0,0,0.0
BBCMS 2019-C4 C,,02/17/2022,0,0,0.0
BBCMS 2022-C14 C,,02/10/2022,0,0,0.0
BBCMS 2022-C14 D,,01/13/2022,0,0,0.0
BVINV 2022-3 A19,,03/15/2022,0,0,0.0
BLACK & DECKER HOLDINGS,,01/25/2022,0,0,0.0
BLACKSTONE PRIVATE CRE,,03/11/2022,0,0,0.0
BOEING,CO,02/02/2022,0,0,0.0
BOEING,CO,01/11/2022,0,0,0.0
BOEING,CO,01/10/2022,0,0,0.0
BRISTOL-MYERS SQUIBB,CO,01/21/2022,0,0,0.0
BRITISH AIR 20-1 A PTT,,01/21/2022,0,0,0.0
12498*-AA-2 BROADCOM INC,,03/31/2022,0,0,0.0
BROADCOM INC,,03/08/2022,0,0,0.0
BX 2022-LBA6 C,,01/05/2022,0,0,0.0
TERRA FUNDING-20,,03/15/2022,0,0,0.0
CAUTO 2022-1A B,,01/24/2022,0,0,0.0
CDW LLC/CDW FINANCE,,01/12/2022,0,0,0.0
CIM 2020-R5 M2,,02/16/2022,0,0,0.0
CSMC 2022-NQM1 M1,,01/25/2022,0,0,0.0
COMM 2022-HC C,,01/18/2022,0,0,0.0
CVS HEALTH CORP,,01/12/2022,0,0,0.0
CAPITAL ONE FINANCIAL,CO,01/20/2022,0,0,0.0
CAPITAL SOUTHWEST CORP,,03/14/2022,0,0,0.0
CARLYLE HOLDINGS II,FIN,02/09/2022,0,0,0.0
CARNEGIE MELLON UNIV,,02/02/2022,0,0,0.0
CARRIER GLOBAL CORP,,03/15/2022,0,0,0.0
CATALENT PHARMA SOLUTION,,01/12/2022,0,0,0.0
CATERPILLAR FINL SERVICE,,03/03/2022,0,0,0.0
