name,state,date_acquired,book_value,investment_income,ownership_pct
"Date Type Actual Cost After Acquisition Additional 3.472 Black Diamond Capital Partners I, LP Austin",TX,12/29/2006,0,0,1.164
Dyal III US Investors LP San Francisco,DE,10/28/2016,0,0,0.114
"Genstar Capital Partners VII, LP Dover",CA,10/01/2015,0,0,0.07
"Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,0,0,97.127
"GTCR Fund XI, LP Beverly Hills",DE,09/02/2014,0,0,5.265
"Kinderhook Capital Fund IV, LP Menlo Park",NY,04/27/2015,0,0,0.0
"Kinderhook Capital Fund V, LP and V-B, LP Santa Monica",NY,12/19/2017,0,0,10.998
NB Select Opportunities Fund LP Chicago,TX,01/16/2018,0,0,0.0
"Platinum Equity Capital Partners IV, LP",CA,03/21/2017,0,0,0.0
PPC Fund II LP San Francisco,IL,04/26/2018,0,0,0.0
"Silver Lake Partners V, LP New York",CA,06/12/2018,0,0,0.0
"Highbridge Principal Strategies - Mezzanine Partners II, LP",NY,03/11/2013,0,0,0.871
KKR Revolving Credit Partners II LP,CA,03/15/2018,0,0,0.0
National Life Insurance Company,VT,07/19/2018,0,0,0.0
