name,state,date_acquired,book_value,investment_income,ownership_pct
". Creeksource LLC, Class A Wilmington",DE,03/10/2015,43533010,367180,75.0
". TCP Direct Lending Fund VIII, LLC Santa Monica",CA,12/30/2016,36161102,1666975,31.555
New York Life Insurance Company New York NY New York Life Insurance Company 1.C,FE,04/01/2019,29713981,1312750,2.95
". JDM Partners TXFL, LLC Phoenix",AZ,07/01/2019,24615315,2392148,18.519
Western & Southern Life Insurance Western & Southern Life Insurance Company Cincinnati OH Company 1.F,FE,01/23/2019,23991084,1184500,4.6
. JDM Partners Tempe Arizona Core Fund IV LLC . Phoenix,AZ,12/01/2017,23829726,0,8.45
Massachusetts Mutual Life Insurance Company . Springfield MA MassMutual Financial Group 1.D,FE,04/08/2015,21462588,972000,8.365
". Tennenbaum Special Situations Fund IX-A, LLC Santa Monica",CA,12/30/2016,21392593,64768711,92.429
Pacific Life Insurance Company Newport Beach CA Pacific Life Insurance Company 1.F,FE,05/09/2019,20348828,865375,2.683
". CrossHarbor Strategic Debt Fund, LP Boston",MA,10/01/2021,20132650,7118963,5.112
". JDM Partners AMZN KSFL, LLC Phoenix",AZ,07/28/2020,19879680,1369612,26.042
Massachusetts Mutual Life Insurance Company . Springfield MA MassMutual Financial Group 1.D,FE,02/28/2019,17625097,888475,2.188
The Penn Mutual Life Insurance Company Horsham PA The Penn Mutual Life Insurance Company 1.F,FE,04/22/2021,16627944,627000,3.3
. Interest Chicago,IL,06/22/2023,16497041,377959,20.735
Hercules Private Global Venture Growth Fund I Hercules Private Global Venture Growth . LP Wilmington,DE,08/06/2021,15346219,1441987,7.073
The Guardian Life Insurance Company of America The Guardian Life Insurance Company of New York NY America 1.D,FE,01/17/2017,13377173,577053,2.054
. Nationwide Mutual Insurance Company Columbus OH Nationwide Mutual Insurance Company 1.G,FE,02/28/2019,12199194,594000,3.0
The Guardian Life Insurance Company of America The Guardian Life Insurance Company of New York NY America 1.D,FE,03/07/2017,12198240,565013,2.576
Bridge Workforce and Affordable Housing Fund Bridge Workforce and Affordable Housing . II LP Sandy,UT,02/08/2022,12088596,1687043,0.862
Farmers Exchange Capital III Newark DE Farmers Exchange Capital III 2.A,FE,12/10/2014,11962835,627210,2.3
"Rialto Credit Opportunities Rated Fund, LP - . Founders Interest Miami",FL,09/01/2022,11255210,0,75.0
. NB Private Equity Impact Fund LP Dallas,TX,05/24/2021,10808704,113123,9.033
Western & Southern Life Insurance Western & Southern Life Insurance Company Cincinnati OH Company 1.F,FE,04/21/2021,10551556,393750,2.1
"Silver Lake Technology Associates V, LP . Silver Lake Partners V, LP Menlo Park",CA,06/12/2018,10344870,837128,0.061
"Castlelake Asset-Based Private Credit III Castlelake Asset-Based Private Credit . Evergreen Feeder, LP - Equity Minneapolis",MN,11/28/2023,10270350,1757264,13.031
