name,state,date_acquired,book_value,investment_income,ownership_pct
Blue Owl GP Stakes III US Investors LP Dover,DE,10/28/2016,0,0,0.397
"Genstar Capital Partners VII, LP San Francisco",CA,10/01/2015,0,0,0.442
"Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,0,0,3.384
"Horizon Environment & Climate Solutions Partners I, LP New York",NY,06/23/2021,0,0,2.277
KKR Global Infrastructure Investors III LP New York,NY,12/03/2018,0,0,0.096
NB Private Equity Impact Fund LP Dallas,TX,05/24/2021,0,0,9.033
NB Select Opportunities Fund VI LP Dallas TX NB Select Opportunities,VI,10/03/2023,0,0,0.94
"Platinum Equity Capital Partners IV, LP Beverly Hills",CA,03/21/2017,0,0,0.105
PPC Fund II LP Chicago,IL,04/26/2018,0,0,0.734
"Silver Lake Partners V, LP Menlo Park",CA,06/12/2018,0,0,0.061
"TPG Partners IX, LP Fort Worth",TX,11/06/2023,0,0,0.079
"Vestigo Ventures Fund II, LP Cambridge",MA,12/09/2021,0,0,4.225
"Warburg Pincus Global Growth 14, LP New York",NY,10/17/2023,0,0,0.058
"CrossHarbor Strategic Debt Fund, LP Boston",MA,10/01/2021,0,0,5.112
"Hines Rialto Credit Partners, LP Miami",FL,09/13/2024,0,0,4.0
"Pearlmark Mezzanine Realty Partners V, LP Chicago",IL,02/08/2021,0,0,4.529
"2399999. Joint Venture Interests - Mortgage Loans - Unaffiliated 561,115 4,220,207 28,515,318 XXX Centre Lane Credit Partners III, LP New York",NY,09/19/2022,0,0,5.924
Global Credit Opportunities II Fund A Master SCSp Luxembourg,LUX,01/21/2022,0,0,0.694
"West Street Mezzanine Partners VIII, LP New York",NY,07/01/2022,0,0,0.282
"AG Direct Lending Fund V (Levered) Structured Note, LP - Limited Partner Interest New York",NY,09/22/2023,0,0,75.0
Atalaya Asset Income Fund Parallel 345 Feeder LLC - Class C Membership Interests New York,NY,02/21/2023,0,0,8.654
BID III Note Issuer LP - Certificates Grand Cayman,CYM,12/18/2023,0,0,1.839
"GDLC Feeder Fund, LP - Limited Partner Interest Chicago",IL,06/22/2023,0,0,14.326
Global Infrastructure Debt II Issuer LP - LP Interest New York,NY,09/03/2024,0,0,1.65
Equity Los Angeles,CA,02/26/2024,0,0,8.325
"RREF V Debt DD RNF, LP - Equity Miami",FL,12/07/2023,0,0,75.0
