name,state,date_acquired,book_value,investment_income,ownership_pct
"Genstar Capital Partners VII, LP San Francisco",CA,10/01/2015,0,0,0.443
"Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,0,0,3.384
"Kinderhook Capital Fund V, LP and V-B, LP New York",NY,12/19/2017,0,0,0.565
KKR Global Infrastructure Investors III LP New York,NY,12/03/2018,0,0,0.099
"Platinum Equity Capital Partners IV, LP Beverly Hills",CA,03/21/2017,0,0,0.104
PPC Fund II LP Chicago,IL,04/26/2018,0,0,0.746
"Silver Lake Partners V, LP Menlo Park",CA,06/12/2018,0,0,0.062
Bridge Workforce and Affordable Housing Fund II LP Sandy,UT,02/08/2022,0,0,0.862
"Pearlmark Mezzanine Realty Partners V, LP Chicago",IL,02/08/2021,0,0,5.072
"Centerfield Capital Partners V, LP Indianapolis",IN,05/26/2022,0,0,19.848
"Centre Lane Credit Partners III, LP New York",NY,09/19/2022,0,0,6.559
Global Credit Opportunities II Fund A Master SCSp Luxembourg,LUX,01/21/2022,0,0,1.115
"West Street Mezzanine Partners VIII, LP New York",NY,07/01/2022,0,0,0.315
"E03 00840C-10-7 AG ABC Structured Note, LP - Limited Partner Interest New York",NY,06/28/2022,0,0,8.639
"AG Direct Lending Fund V (Levered) Structured Note, LP - Limited Partner Interest New York",NY,09/22/2023,0,0,75.0
Atalaya Asset Income Fund Parallel 345 Feeder LLC - Class C Membership Interests New York,NY,02/21/2023,0,0,8.654
"GDLC Feeder Fund, LP - Limited Partner Interest Chicago",IL,06/22/2023,0,0,25.568
