name,state,date_acquired,book_value,investment_income,ownership_pct
Number of Paid for Accrued Admini- ACHV 2023-1PL A,,01/24/2023,0,0,0.0
ARCLO 2022-FL2 A,,01/23/2023,0,0,0.0
BMO 2023-C4,AS,01/20/2023,0,0,0.0
CARMX 2023-1 C,,01/19/2023,0,0,0.0
COMMONWEALTH EDISON,CO,01/03/2023,0,0,0.0
CONNECTICUT LIGHT & PWR,,01/03/2023,0,0,0.0
EQUS 2021-EQAZ B,,01/06/2023,0,0,0.0
FORDL 2023-A B,,01/18/2023,0,0,0.0
FORDL 2023-A C,,01/18/2023,0,0,0.0
STACR 2021-DNA2 M2,,02/07/2023,0,0,0.0
GENERAL MOTORS,CO,02/28/2023,0,0,0.0
STRU PS-3090 JA,,02/21/2023,0,0,0.0
STRU BMOC-7947,LA,02/24/2023,0,0,0.0
KEY BANK NA,,03/29/2023,0,0,0.0
KCOT 2023-1A A2,,03/28/2023,0,0,0.0
MSAIC 2023-1A A,,02/08/2023,0,0,0.0
OAKST 2023-NLP A,,02/15/2023,0,0,0.0
PNC FINANCIAL SERVICES,,03/28/2023,0,0,0.0
MAGNA INTERNATIONAL INC,,03/07/2023,0,0,0.0
KBC GROUP,NV,01/25/2023,0,0,0.0
MITSUBISHI UFJ,FIN,02/15/2023,0,0,0.0
MUNICH RE C,,03/28/2023,0,0,0.0
Year's Book/ Exchange Book/ Interest/ Modifier FG C68193 .,,03/01/2023,0,0,0.0
FG C00315 .,,03/01/2023,0,0,0.0
FG C01374 .,,03/01/2023,0,0,0.0
FG C29205 .,,03/01/2023,0,0,0.0
FNR 2022-76 D .,,03/01/2023,0,0,0.0
FNR 2022-87 BD .,,03/01/2023,0,0,0.0
FNR 2022-82 KA .,,03/01/2023,0,0,0.0
FHR 5274 JA .,,03/01/2023,0,0,0.0
FHR 3600 BJ .,,03/01/2023,0,0,0.0
MOBILE,AL,02/09/2023,0,0,0.0
PASADENA,CA,03/30/2023,0,0,0.0
ABFC 2006-OPT1 A3C1 .,,03/25/2023,0,0,0.0
ACHV 2023-1PL A .,,03/20/2023,0,0,0.0
AHOLD LEASE SERIES 2001- .,,01/26/2023,0,0,0.0
. 01166V-AA-7 ALASKA AIRLINES 2020 TR .,,02/15/2023,0,0,0.0
HOWMET AEROSPACE INC .,,03/29/2023,0,0,100.785
CWALT 2006-41CB 1A4 .,,03/01/2023,0,0,0.0
AHMA 2007-2 A1 .,,03/25/2023,0,0,0.0
AHMA 2007-5 A1 .,,03/25/2023,0,0,0.0
AMSI 2004-R11 M1 .,,03/25/2023,0,0,0.0
ABSHE 2006-HE7 A4 .,,03/25/2023,0,0,0.0
BHI ARMY GUESTHOUSES LLC .,,12/31/2022,0,0,0.0
BAFC 2005-3 1A23 .,,03/01/2023,0,0,0.0
BAFC 2006-2 2A17 .,,03/01/2023,0,0,0.0
BAFC 2006-4 A5 .,,03/01/2023,0,0,0.0
BAFC 2004-2 3A1 .,,03/01/2023,0,0,0.0
BASIN ELECTRIC PWR COOP .,,02/28/2023,0,0,0.0
CCHM PROPERTY HOLDINGS LP .,,12/31/2022,0,0,0.0
"CISTERRA SEHQ, LLC (SEMPRA ENERGY) .",,03/10/2023,0,0,0.0
CWHL 2006-20 1A17 .,,03/01/2023,0,0,0.0
CSMC 2017-HL1 A12 .,,03/01/2023,0,0,0.0
CWL 2005-14 M2 .,,03/29/2023,0,0,0.0
CWALT 2005-26CB A6 .,,03/01/2023,0,0,0.0
CLAST 2016-1 A .,,03/15/2023,0,0,0.0
CHASE 2016-SH1 M4 .,,03/01/2023,0,0,0.0
CWHL 2007-1 A4 .,,03/01/2023,0,0,0.0
CIMARRON CTR LLC (WALMART) .,,03/01/2023,0,0,0.0
CMSI 2007-6 1A4 .,,03/01/2023,0,0,0.0
CASL 2019-A A1 .,,03/25/2023,0,0,0.0
CBSLT 2016-A A2 .,,03/25/2023,0,0,0.0
CSFB 2005-9 2A1 .,,03/01/2023,0,0,0.0
EBR MEDICAL FACILITIES (OCHSNER CLINIC) .,,03/15/2023,0,0,0.0
CWALT 2006-OC8 2A3 .,,03/25/2023,0,0,0.0
CWALT 2006-OA12 A1B .,,03/20/2023,0,0,0.0
Year's Book/ Exchange Book/ Interest/ Modifier DBALT 2006-OA1 A1 .,,03/25/2023,0,0,0.0
HONK 2018-1A A2 .,,01/20/2023,0,0,0.0
EDF DANVERS II (KOHLS) .,,03/01/2023,0,0,0.0
FIRST FINANCIAL BANCORP .,,01/25/2023,0,0,0.0
FFML 2005-FFH3 M3 .,,03/25/2023,0,0,0.0
GUYS 2017-1A A2 .,,01/25/2023,0,0,0.0
FSMT 2021-8INV B3 .,,03/01/2023,0,0,0.0
GSAA 2006-6 AF6 .,,03/01/2023,0,0,0.0
GSAA 2005-12 AF5 .,,03/01/2023,0,0,0.0
GSMBS 2021-GR2 B3 .,,03/01/2023,0,0,0.0
GILEAD SCIENCES INC .,,02/27/2023,0,0,0.0
GOOD 2022-3CS A .,,03/22/2023,0,0,0.0
GPMF 2007-AR2 2A1 .,,03/25/2023,0,0,0.0
HASC 2006-NC1 1A .,,03/25/2023,0,0,0.0
HVMLT 2007-5 A1A .,,03/19/2023,0,0,0.0
HOF 2022-1 A2 .,,03/01/2023,0,0,0.0
IMM 2004-6 2A .,,03/01/2023,0,0,0.0
IMM 2004-8 2A1 .,,03/25/2023,0,0,0.0
HENDR 2013-1A B .,,03/15/2023,0,0,0.0
JPMMT 2020-4 B3 .,,03/01/2023,0,0,0.0
JIMMY 2017-1A A2II .,,01/30/2023,0,0,0.0
LXS 2005-8 2A4A .,,03/01/2023,0,0,0.0
LBMLT 2002-5 M1 .,,03/25/2023,0,0,0.0
MASD 2006-2 A .,,03/25/2023,0,0,0.0
"MILLENNIUM PIPELINE COMPANY, LLC .",,12/30/2022,0,0,0.0
MSDWC 2003-NC2 M1 .,,03/25/2023,0,0,0.0
MSDWC 2003-NC1 M1 .,,03/25/2023,0,0,0.0
MSM 2005-4 3A1 .,,03/01/2023,0,0,0.0
MSAIC 2023-1A A .,,03/20/2023,0,0,0.0
NRZT 2017-3A B3 .,,03/01/2023,0,0,0.0
NEWZ 2021-1 C .,,03/14/2023,0,0,0.0
NHELI 2007-1 2A1A .,,03/25/2023,0,0,0.0
NHEL 2006-1 A1A .,,03/25/2023,0,0,0.0
PHHAM 2007-1 21A .,,03/01/2023,0,0,0.0
POPLR 2005-3 M1 .,,03/01/2023,0,0,0.0
POPLR 2006-B M1 .,,03/25/2023,0,0,0.0
RBSSP 2010-2 13A2 .,,03/01/2023,0,0,0.0
RALI 2007-QO1 A1 .,,03/25/2023,0,0,0.0
RAMP 2007-RS2 A3 .,,03/25/2023,0,0,0.0
REPUBLIC SERVICES INC .,,02/27/2023,0,0,0.0
RAMP 2006-RS2 A3B .,,03/25/2023,0,0,0.0
RFMSI 2007-S6 1A16 .,,02/01/2023,0,0,0.0
ROCKWELL AUTOMATION .,,03/23/2023,0,0,0.0
SLMA 2004-A A3 .,,03/15/2023,0,0,0.0
SMR 2022-IND A .,,02/15/2023,0,0,0.0
SMR 2022-IND C .,,02/15/2023,0,0,0.0
Year's Book/ Exchange Book/ Interest/ Modifier SRFC 2022-2A C .,,03/20/2023,0,0,0.0
SVHE 2007-NS1 A3 .,,03/25/2023,0,0,0.0
SPRINT LLC .,,03/20/2023,0,0,0.0
STONEHENGE CAP .,,03/01/2023,0,0,0.0
SAIL 2005-2 M2 .,,03/25/2023,0,0,0.0
SAIL 2005-HE1 M2 .,,03/25/2023,0,0,0.0
LXS 2005-5N 1A1 .,,03/29/2023,0,0,0.0
SASC 2005-OPT1 A3 .,,03/25/2023,0,0,0.0
