entity,period,category,naic_designation,total_current_year,total_prior_year
CPL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
CPL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
CPL,2022Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
CPL,2022Q4,Total Bonds Current Year,NAIC 1,459676062,124354912
CPL,2022Q4,Total Bonds Current Year,NAIC 2,243571543,49036208
CPL,2022Q4,Total Bonds Current Year,NAIC 3,11388761,3620459
CPL,2022Q4,Total Bonds Current Year,NAIC 4,0,0
CPL,2022Q4,Total Bonds Current Year,NAIC 5,0,0
CPL,2022Q4,Total Bonds Current Year,NAIC 6,0,0
CPL,2022Q4,Total Bonds Prior Year,NAIC 1,421323300,95033875
CPL,2022Q4,Total Bonds Prior Year,NAIC 2,274103137,43438999
CPL,2022Q4,Total Bonds Prior Year,NAIC 3,16629148,5650757
CPL,2022Q4,Total Bonds Prior Year,NAIC 4,0,0
CPL,2022Q4,Total Bonds Prior Year,NAIC 5,0,0
CPL,2022Q4,Total Bonds Prior Year,NAIC 6,0,0
CPL,2022Q4,Total Publicly Traded Bonds,NAIC 1,335321150,335321150
CPL,2022Q4,Total Publicly Traded Bonds,NAIC 2,194535335,194535335
CPL,2022Q4,Total Publicly Traded Bonds,NAIC 3,7768302,0
CPL,2022Q4,Total Publicly Traded Bonds,NAIC 4,0,0
CPL,2022Q4,Total Publicly Traded Bonds,NAIC 5,0,0
CPL,2022Q4,Total Publicly Traded Bonds,NAIC 6,0,0
CPL,2022Q4,Total Privately Placed Bonds,NAIC 1,124354912,124354912
CPL,2022Q4,Total Privately Placed Bonds,NAIC 2,49036208,49036208
CPL,2022Q4,Total Privately Placed Bonds,NAIC 3,5650757,0
CPL,2022Q4,Total Privately Placed Bonds,NAIC 4,0,0
CPL,2022Q4,Total Privately Placed Bonds,NAIC 5,0,0
CPL,2022Q4,Total Privately Placed Bonds,NAIC 6,0,0
CPL,2023Q1,BONDS,NAIC 1,472758654,459676062
CPL,2023Q1,BONDS,NAIC 2,239793676,243571543
CPL,2023Q1,BONDS,NAIC 3,10417461,11388761
CPL,2023Q1,BONDS,NAIC 4,2820230,1011649
CPL,2023Q1,BONDS,NAIC 2,1000000,1000000
CPL,2023Q3,BONDS,NAIC 1,494130486,459676062
CPL,2023Q3,BONDS,NAIC 2,231241046,243571543
CPL,2023Q3,BONDS,NAIC 3,10173655,11388761
CPL,2023Q3,BONDS,NAIC 4,1373419,1011649
CPL,2023Q3,BONDS,NAIC 2,1000000,1000000
CPL,2023Q4,U.S. Governments,NAIC 1,15119337,0
CPL,2023Q4,U.S. Governments,NAIC 2,0,0
CPL,2023Q4,U.S. Governments,NAIC 3,0,0
CPL,2023Q4,U.S. Governments,NAIC 4,0,0
CPL,2023Q4,U.S. Governments,NAIC 5,0,0
CPL,2023Q4,U.S. Governments,NAIC 6,0,0
CPL,2023Q4,All Other Governments,NAIC 1,0,0
CPL,2023Q4,All Other Governments,NAIC 2,0,0
CPL,2023Q4,All Other Governments,NAIC 3,0,0
CPL,2023Q4,All Other Governments,NAIC 4,0,0
CPL,2023Q4,All Other Governments,NAIC 5,0,0
CPL,2023Q4,All Other Governments,NAIC 6,0,0
CPL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,2732489,0
CPL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
CPL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
CPL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
CPL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
CPL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,9339582,0
CPL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
CPL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
CPL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
CPL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
CPL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
CPL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,166906388,162546917
CPL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,2726589,0
CPL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
CPL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
CPL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
CPL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
CPL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,298925710,171198651
CPL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,214716987,173439013
CPL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,8677445,4428948
CPL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,0,0
CPL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
CPL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
CPL,2023Q4,Hybrid Securities,NAIC 1,0,0
CPL,2023Q4,Hybrid Securities,NAIC 2,0,0
CPL,2023Q4,Hybrid Securities,NAIC 3,0,0
CPL,2023Q4,Hybrid Securities,NAIC 4,0,0
CPL,2023Q4,Hybrid Securities,NAIC 5,0,0
CPL,2023Q4,Hybrid Securities,NAIC 6,0,0
CPL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
CPL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
CPL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
CPL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
CPL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
CPL,2023Q4,SVO Identified Funds,NAIC 1,0,0
CPL,2023Q4,SVO Identified Funds,NAIC 2,0,0
CPL,2023Q4,SVO Identified Funds,NAIC 3,0,0
CPL,2023Q4,SVO Identified Funds,NAIC 4,0,0
CPL,2023Q4,SVO Identified Funds,NAIC 5,0,0
CPL,2023Q4,SVO Identified Funds,NAIC 6,0,0
CPL,2023Q4,Unaffiliated Bank Loans,NAIC 1,0,0
CPL,2023Q4,Unaffiliated Bank Loans,NAIC 2,0,0
CPL,2023Q4,Unaffiliated Bank Loans,NAIC 3,0,0
CPL,2023Q4,Unaffiliated Bank Loans,NAIC 4,0,0
CPL,2023Q4,Unaffiliated Bank Loans,NAIC 5,0,0
CPL,2023Q4,Unaffiliated Bank Loans,NAIC 6,0,0
CPL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
CPL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
CPL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
CPL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
CPL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
CPL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
CPL,2023Q4,Total Bonds Current Year,NAIC 1,498167978,132086530
CPL,2023Q4,Total Bonds Current Year,NAIC 2,225490716,41277974
CPL,2023Q4,Total Bonds Current Year,NAIC 3,8677445,4248497
CPL,2023Q4,Total Bonds Current Year,NAIC 4,0,0
CPL,2023Q4,Total Bonds Current Year,NAIC 5,0,0
CPL,2023Q4,Total Bonds Current Year,NAIC 6,0,0
CPL,2023Q4,Total Bonds Prior Year,NAIC 1,459676062,124354912
CPL,2023Q4,Total Bonds Prior Year,NAIC 2,243571543,49036208
CPL,2023Q4,Total Bonds Prior Year,NAIC 3,11388761,3620459
CPL,2023Q4,Total Bonds Prior Year,NAIC 4,0,0
CPL,2023Q4,Total Bonds Prior Year,NAIC 5,0,0
CPL,2023Q4,Total Bonds Prior Year,NAIC 6,0,0
CPL,2023Q4,Total Publicly Traded Bonds,NAIC 1,366081447,366081447
CPL,2023Q4,Total Publicly Traded Bonds,NAIC 3,0,0
CPL,2023Q4,Total Publicly Traded Bonds,NAIC 4,0,0
CPL,2023Q4,Total Publicly Traded Bonds,NAIC 5,0,0
CPL,2023Q4,Total Publicly Traded Bonds,NAIC 6,0,0
CPL,2023Q4,Total Privately Placed Bonds,NAIC 1,132086531,132086531
CPL,2023Q4,Total Privately Placed Bonds,NAIC 2,41277973,41277973
CPL,2023Q4,Total Privately Placed Bonds,NAIC 3,3620459,0
CPL,2023Q4,Total Privately Placed Bonds,NAIC 4,0,0
CPL,2023Q4,Total Privately Placed Bonds,NAIC 5,0,0
CPL,2023Q4,Total Privately Placed Bonds,NAIC 6,0,0
CPL,2024Q1,BONDS,NAIC 1,510685192,498167978
CPL,2024Q1,BONDS,NAIC 2,231502023,225490716
CPL,2024Q1,BONDS,NAIC 3,8479833,8677445
CPL,2024Q1,BONDS,NAIC 4,1369934,1371712
CPL,2024Q1,BONDS,NAIC 5,368,483651
CPL,2024Q1,BONDS,NAIC 2,1000000,1000000
CPL,2025Q1,BONDS,NAIC 1,420661697,401970595
CPL,2025Q1,BONDS,NAIC 2,254938759,256319243
CPL,2025Q1,BONDS,NAIC 3,5633099,7660364
CPL,2025Q1,BONDS,NAIC 4,2205729,2205966
CPL,2025Q1,BONDS,NAIC 5,736168,734349
CPL,2025Q1,BONDS,NAIC 1,95096092,101443168
CPL,2025Q1,BONDS,NAIC 2,9217187,9279182
CPL,2025Q1,BONDS,NAIC 3,1000000,1000000
CPL,2025Q1,BONDS,NAIC 4,995394,1095432
CPL,2025Q1,BONDS,NAIC 5,99329,91352
CPL,2025Q1,BONDS,NAIC 2,6175917,1000000
