name,state,date_acquired,book_value,investment_income,ownership_pct
"Admini- Date Type Actual Cost 119,913 Genstar AMBA CV, LP San Francisco",CA,08/03/2021,0,0,0.437
"San Francisco 1,790,254 3.384 Genstar Capital Partners VII, LP New York",CA,10/01/2015,0,0,0.641
"Goode Partners Consumer Fund III, LP New York",NY,12/30/2015,0,0,0.102
"Kinderhook Capital Fund IV, LP Beverly Hills",NY,04/27/2015,0,0,0.756
"Kinderhook Capital Fund V, LP and V-B, LP",NY,12/19/2017,0,0,0.0
KKR Global Infrastructure Investors III LP Wilmington,NY,12/03/2018,0,0,20.305
"Platinum Equity Capital Partners IV, LP New York",CA,03/21/2017,0,0,3.311
PPC Fund II LP,IL,04/26/2018,0,0,0.0
"Centerfield Capital Partners IV, LP",IN,11/21/2017,0,0,0.0
Hercules Private Global Venture Growth Fund I LP,DE,08/06/2021,0,0,0.0
Insurance Private Credit I LLC,NY,06/22/2021,0,0,0.0
"Nature of Disposal Date 463,285 eration Centerfield Capital Partners II, LP Indianapolis Cash Distribution",,01/01/2007,0,0,0.0
Cash Distribution,,10/01/2015,0,0,0.0
"Genstar Capital Partners VII, LP San Francisco Cash Distribution",,04/30/2015,0,0,0.0
Cash Distribution,,01/26/2016,0,0,0.0
"Great Hill Equity Partners V, LP Boston Cash Distribution",,01/21/2015,0,0,0.0
Cash Distribution,,12/30/2016,0,0,0.0
Vintage Real Estate Fund LP New York Cash Distribution,,02/09/2016,0,0,0.0
"Mezzanine Partners II, LP New York Cash Distribution",,03/11/2013,0,0,0.0
"CUSIP Date Number of Par Value Paid for Accrued Designation, Identification Description Foreign",,09/16/2021,0,0,0.0
C,,07/28/2021,0,0,0.0
GNR 2010-161 Z C,,08/24/2021,0,0,0.0
C,,08/03/2021,0,0,0.0
REPUBLIC OF CHILE,,08/18/2021,0,0,0.0
REPUBLIC OF PANAMA,,08/27/2021,0,0,0.0
REPUBLIC OF PANAMA,,08/27/2021,0,0,0.0
BEXAR CNTY,TX,08/27/2021,0,0,0.0
BUENA PK CALIF PENSION OBLIG,,09/17/2021,0,0,0.0
CALIFORNIA ST UNIV REVENUE,,07/27/2021,0,0,0.0
CENTRAL ARIZONA FIRE & MED,AUT,08/26/2021,0,0,0.0
COVINA,CA,07/13/2021,0,0,0.0
DENTON,TX,08/26/2021,0,0,0.0
FHR 4066 VZ,,08/13/2021,0,0,0.0
"3137B2-G3-8 FHR 4206 LZ WELLS FARGO SECURITY 8,000,000 7,000,000 1.C FE",,09/15/2021,0,0,0.0
FORT SMITH,AR,09/28/2021,0,0,0.0
GAINESVILLE & HALL CNTY,GA,07/20/2021,0,0,0.0
GARLAND,TX,09/30/2021,0,0,0.0
KENTUCKY PUB TRANSPRTN INFRAST,,08/05/2021,0,0,0.0
E04 594654-QC-2 MICHIGAN ST HSG DEV AUTH SF,MT,09/29/2021,0,0,0.0
NATIONAL FIN AUTH,NH,09/21/2021,0,0,0.0
ORANGE,CA,08/24/2021,0,0,0.0
ORANGE,CA,09/15/2021,0,0,0.0
OREGON EDU DISTS FULL FAITH &,,07/20/2021,0,0,0.0
PORT AUTH OF NEW YORK & NEW JE,,08/04/2021,0,0,0.0
RIVERSIDE CNTY,CA,09/01/2021,0,0,0.0
SANTA ANA,CA,09/10/2021,0,0,0.0
UNIV OF CINCINNATI,OH,09/30/2021,0,0,0.0
"CUSIP Description Foreign Date Name of Vendor Number of Actual Cost Par Value Paid for Accrued Designation,",,09/10/2021,0,0,0.0
E04.1 12498*-AA-2 BOEING,CO,09/15/2021,0,0,0.0
BRITISH AIR 21-1 A PPT,,07/22/2021,0,0,0.0
BRITISH AIR 21-1 B PTT,,07/22/2021,0,0,0.0
TERRA FUNDING-20,,07/14/2021,0,0,0.0
CIMNL 2021-1 A4,,08/24/2021,0,0,0.0
CIMNL 2021-1 A6,,09/02/2021,0,0,0.0
COMM 2021-LBA D,,09/27/2021,0,0,0.0
CSC HOLDINGS LLC,,09/02/2021,0,0,0.0
CAPITAL SOUTHWEST CORP,,08/11/2021,0,0,0.0
CHARTER COMM OPT LLC/CAP,,08/11/2021,0,0,0.0
CGCMT 2019-C7 D,,09/09/2021,0,0,0.0
COMMSCOPE INC,,09/27/2021,0,0,0.0
DOLP 2021-NYC E,,08/19/2021,0,0,0.0
FS KKR CAPITAL CORP,,08/12/2021,0,0,0.0
FSMT 2021-10IN B3,,08/25/2021,0,0,0.0
FSMT 2021-8INV B3,,08/11/2021,0,0,0.0
FSMT 2021-7 B3,,09/07/2021,0,0,0.0
