entity,period,category,naic_designation,total_current_year,total_prior_year
LLANY,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                 XXX,NAIC 1,0,0
LLANY,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                 XXX,NAIC 3,0,0
LLANY,2021Q4,U.S. Special Revenue & Special Assessment                                                                                                 XXX,NAIC 5,0,0
LLANY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,0,0
LLANY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,2831161927,681682922
LLANY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,0,0
LLANY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,3239629,83012590
LLANY,2021Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,5583142,3056544
LLANY,2021Q4,"Hybrid Securities                                                                                                               XXX                                                22,741             0.0",NAIC 2,0,0
LLANY,2021Q4,"Hybrid Securities                                                                                                               XXX                                                22,741             0.0",NAIC 4,6345633319,1596310787
LLANY,2021Q4,"Hybrid Securities                                                                                                               XXX                                                22,741             0.0",NAIC 6,0,0
LLANY,2021Q4,"Parent, Subsidiaries and Affiliates                                        6,461,326     14,400,317              24,840,000     XXX          45,701,643                     0.6    56,885,428         0.8            33,891,644      11,809,999",NAIC 1,0,0
LLANY,2021Q4,"Parent, Subsidiaries and Affiliates                                        6,461,326     14,400,317              24,840,000     XXX          45,701,643                     0.6    56,885,428         0.8            33,891,644      11,809,999",NAIC 2,0,0
LLANY,2021Q4,"Parent, Subsidiaries and Affiliates                                        6,461,326     14,400,317              24,840,000     XXX          45,701,643                     0.6    56,885,428         0.8            33,891,644      11,809,999",NAIC 4,0,0
LLANY,2021Q4,"Parent, Subsidiaries and Affiliates                                        6,461,326     14,400,317              24,840,000     XXX          45,701,643                     0.6    56,885,428         0.8            33,891,644      11,809,999",NAIC 6,0,0
LLANY,2021Q4,SVO Identified Funds                                                                                                            XXX,NAIC 2,11809999,0
LLANY,2021Q4,SVO Identified Funds                                                                                                            XXX,NAIC 5,0,0
LLANY,2021Q4,SVO Identified Funds                                                                                                            XXX,NAIC 6,0,0
LLANY,2021Q4,Unaffiliated Bank Loans                                                                                                        XXX,NAIC 1,0,0
LLANY,2021Q4,Unaffiliated Bank Loans                                                                                                        XXX,NAIC 2,0,0
LLANY,2021Q4,Unaffiliated Bank Loans                                                                                                        XXX,NAIC 4,0,0
LLANY,2021Q4,Unaffiliated Bank Loans                                                                                                        XXX,NAIC 6,0,0
LLANY,2021Q4,Total Bonds Current Year,NAIC 1,4294013094,860414777
LLANY,2021Q4,Total Bonds Current Year,NAIC 2,0,0
LLANY,2021Q4,Total Bonds Current Year,NAIC 3,693492921,0
LLANY,2021Q4,Total Bonds Current Year,NAIC 4,0,0
LLANY,2021Q4,Total Bonds Current Year,NAIC 5,0,0
LLANY,2021Q4,"Total Bonds Prior Year                                188,840,406     346,056,624        709,402,665          1,035,936,131        1,886,054,390                        XXX             XXX                    4,166,290,216                      57.5 3,352,680,980                813,609,236",NAIC 1,0,0
LLANY,2021Q4,"Total Bonds Prior Year                                188,840,406     346,056,624        709,402,665          1,035,936,131        1,886,054,390                        XXX             XXX                    4,166,290,216                      57.5 3,352,680,980                813,609,236",NAIC 2,705965052,0
LLANY,2021Q4,"Total Bonds Prior Year                                188,840,406     346,056,624        709,402,665          1,035,936,131        1,886,054,390                        XXX             XXX                    4,166,290,216                      57.5 3,352,680,980                813,609,236",NAIC 3,0,0
LLANY,2021Q4,"Total Bonds Prior Year                                188,840,406     346,056,624        709,402,665          1,035,936,131        1,886,054,390                        XXX             XXX                    4,166,290,216                      57.5 3,352,680,980                813,609,236",NAIC 4,46521696,0
LLANY,2021Q4,"Total Bonds Prior Year                                188,840,406     346,056,624        709,402,665          1,035,936,131        1,886,054,390                        XXX             XXX                    4,166,290,216                      57.5 3,352,680,980                813,609,236",NAIC 5,0,0
LLANY,2021Q4,"Total Bonds Prior Year                                188,840,406     346,056,624        709,402,665          1,035,936,131        1,886,054,390                        XXX             XXX                    4,166,290,216                      57.5 3,352,680,980                813,609,236",NAIC 6,0,0
LLANY,2021Q4,"Total Publicly Traded Bonds                           64,177,058      309,298,204        498,218,440                 959,875,558 1,602,029,057                          3,433,598,317              46.6 3,352,680,980                             46.3 3,433,598,317                XXX",NAIC 2,2241271378,2241271378
LLANY,2021Q4,"Total Publicly Traded Bonds                           64,177,058      309,298,204        498,218,440                 959,875,558 1,602,029,057                          3,433,598,317              46.6 3,352,680,980                             46.3 3,433,598,317                XXX",NAIC 3,83012590,0
LLANY,2021Q4,"Total Publicly Traded Bonds                           64,177,058      309,298,204        498,218,440                 959,875,558 1,602,029,057                          3,433,598,317              46.6 3,352,680,980                             46.3 3,433,598,317                XXX",NAIC 4,0,0
LLANY,2021Q4,"Total Publicly Traded Bonds                           64,177,058      309,298,204        498,218,440                 959,875,558 1,602,029,057                          3,433,598,317              46.6 3,352,680,980                             46.3 3,433,598,317                XXX",NAIC 6,0,0
LLANY,2021Q4,"Total Privately Placed Bonds                          14,916,338      167,320,417        140,460,979                 189,814,006   347,903,037                          860,414,777                11.7        813,609,236                        11.2      XXX                     860,414,777",NAIC 1,693492921,0
LLANY,2021Q4,"Total Privately Placed Bonds                          14,916,338      167,320,417        140,460,979                 189,814,006   347,903,037                          860,414,777                11.7        813,609,236                        11.2      XXX                     860,414,777",NAIC 2,52164319,0
LLANY,2021Q4,"Total Privately Placed Bonds                          14,916,338      167,320,417        140,460,979                 189,814,006   347,903,037                          860,414,777                11.7        813,609,236                        11.2      XXX                     860,414,777",NAIC 3,0,0
LLANY,2021Q4,"Total Privately Placed Bonds                          14,916,338      167,320,417        140,460,979                 189,814,006   347,903,037                          860,414,777                11.7        813,609,236                        11.2      XXX                     860,414,777",NAIC 4,3056544,0
LLANY,2021Q4,"Total Privately Placed Bonds                          14,916,338      167,320,417        140,460,979                 189,814,006   347,903,037                          860,414,777                11.7        813,609,236                        11.2      XXX                     860,414,777",NAIC 5,0,0
LLANY,2021Q4,"Total Privately Placed Bonds                          14,916,338      167,320,417        140,460,979                 189,814,006   347,903,037                          860,414,777                11.7        813,609,236                        11.2      XXX                     860,414,777",NAIC 6,0,0
LLANY,2022Q4,U.S. Governments,NAIC 1,115111309,115111309
LLANY,2022Q4,U.S. Governments,NAIC 2,0,0
LLANY,2022Q4,U.S. Governments,NAIC 3,0,0
LLANY,2022Q4,U.S. Governments,NAIC 4,0,0
LLANY,2022Q4,U.S. Governments,NAIC 5,0,0
LLANY,2022Q4,U.S. Governments,NAIC 6,0,0
LLANY,2022Q4,All Other Governments,NAIC 1,16434503,0
LLANY,2022Q4,All Other Governments,NAIC 2,0,0
LLANY,2022Q4,All Other Governments,NAIC 3,0,0
LLANY,2022Q4,All Other Governments,NAIC 4,0,0
LLANY,2022Q4,All Other Governments,NAIC 5,0,0
LLANY,2022Q4,All Other Governments,NAIC 6,0,0
LLANY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,37300820,0
LLANY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
LLANY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
LLANY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
LLANY,2022Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
LLANY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,0,0
LLANY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
LLANY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
LLANY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
LLANY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
LLANY,2022Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
LLANY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 1,597096700,597096700
LLANY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 2,0,0
LLANY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
LLANY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
LLANY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
LLANY,2022Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
LLANY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,3564508401,2671357795
LLANY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,2852865735,2175768210
LLANY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,100366071,58321369
LLANY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,3239629,5108630
LLANY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
LLANY,2022Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
LLANY,2022Q4,Hybrid Securities,NAIC 1,0,0
LLANY,2022Q4,Hybrid Securities,NAIC 2,5000000,0
LLANY,2022Q4,Hybrid Securities,NAIC 3,0,0
LLANY,2022Q4,Hybrid Securities,NAIC 4,0,0
LLANY,2022Q4,Hybrid Securities,NAIC 5,0,0
LLANY,2022Q4,Hybrid Securities,NAIC 6,0,0
LLANY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
LLANY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
LLANY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
LLANY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
LLANY,2022Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
LLANY,2022Q4,SVO Identified Funds,NAIC 1,0,0
LLANY,2022Q4,SVO Identified Funds,NAIC 2,0,0
LLANY,2022Q4,SVO Identified Funds,NAIC 3,0,0
LLANY,2022Q4,SVO Identified Funds,NAIC 4,0,0
LLANY,2022Q4,SVO Identified Funds,NAIC 5,0,0
LLANY,2022Q4,SVO Identified Funds,NAIC 6,0,0
LLANY,2022Q4,Unaffiliated Bank Loans,NAIC 1,0,0
LLANY,2022Q4,Unaffiliated Bank Loans,NAIC 2,0,0
LLANY,2022Q4,Unaffiliated Bank Loans,NAIC 3,0,0
LLANY,2022Q4,Unaffiliated Bank Loans,NAIC 4,0,0
LLANY,2022Q4,Unaffiliated Bank Loans,NAIC 5,0,0
LLANY,2022Q4,Unaffiliated Bank Loans,NAIC 6,0,0
LLANY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
LLANY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
LLANY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
LLANY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
LLANY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
LLANY,2022Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
LLANY,2022Q4,Total Bonds Current Year,NAIC 1,4358793682,894157368
LLANY,2022Q4,Total Bonds Current Year,NAIC 2,2897791804,682097525
LLANY,2022Q4,Total Bonds Current Year,NAIC 3,100366071,42044702
LLANY,2022Q4,Total Bonds Current Year,NAIC 4,2991726,0
LLANY,2022Q4,Total Bonds Current Year,NAIC 5,0,0
LLANY,2022Q4,Total Bonds Current Year,NAIC 6,0,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 1,4294013094,860414777
LLANY,2022Q4,Total Bonds Prior Year,NAIC 2,2934764299,693492921
LLANY,2022Q4,Total Bonds Prior Year,NAIC 3,135176909,52164319
LLANY,2022Q4,Total Bonds Prior Year,NAIC 4,183085,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 5,0,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 6,0,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 1,3464636314,3464636314
LLANY,2022Q4,Total Bonds Prior Year,NAIC 2,2215694279,2215694279
LLANY,2022Q4,Total Bonds Prior Year,NAIC 3,83012590,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 4,183085,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 5,0,0
LLANY,2022Q4,Total Bonds Prior Year,NAIC 6,0,0
LLANY,2022Q4,Total Privately Placed Bonds,NAIC 1,894157368,894157368
LLANY,2022Q4,Total Privately Placed Bonds,NAIC 2,682097525,682097525
LLANY,2022Q4,Total Privately Placed Bonds,NAIC 3,52164319,0
LLANY,2022Q4,Total Privately Placed Bonds,NAIC 4,5108630,0
LLANY,2022Q4,Total Privately Placed Bonds,NAIC 5,0,0
LLANY,2022Q4,Total Privately Placed Bonds,NAIC 6,0,0
LLANY,2023Q4,U.S. Governments,NAIC 1,113365516,113365516
LLANY,2023Q4,U.S. Governments,NAIC 2,0,0
LLANY,2023Q4,U.S. Governments,NAIC 3,0,0
LLANY,2023Q4,U.S. Governments,NAIC 4,0,0
LLANY,2023Q4,U.S. Governments,NAIC 5,0,0
LLANY,2023Q4,U.S. Governments,NAIC 6,0,0
LLANY,2023Q4,All Other Governments,NAIC 1,16259838,0
LLANY,2023Q4,All Other Governments,NAIC 2,0,0
LLANY,2023Q4,All Other Governments,NAIC 3,0,0
LLANY,2023Q4,All Other Governments,NAIC 4,0,0
LLANY,2023Q4,All Other Governments,NAIC 5,0,0
LLANY,2023Q4,All Other Governments,NAIC 6,0,0
LLANY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,35022175,0
LLANY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
LLANY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
LLANY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
LLANY,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
LLANY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,0,0
LLANY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,0,0
LLANY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
LLANY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
LLANY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
LLANY,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
LLANY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,601381449,601381449
LLANY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,0,0
LLANY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
LLANY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
LLANY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
LLANY,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
LLANY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,3647645911,2758049243
LLANY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,2756003064,2074023407
LLANY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,67216137,39370145
LLANY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,8100356,17022013
LLANY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
LLANY,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
LLANY,2023Q4,Hybrid Securities,NAIC 1,0,0
LLANY,2023Q4,Hybrid Securities,NAIC 2,23636475,0
LLANY,2023Q4,Hybrid Securities,NAIC 3,0,0
LLANY,2023Q4,Hybrid Securities,NAIC 4,0,0
LLANY,2023Q4,Hybrid Securities,NAIC 5,0,0
LLANY,2023Q4,Hybrid Securities,NAIC 6,0,0
LLANY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
LLANY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
LLANY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
LLANY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
LLANY,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
LLANY,2023Q4,SVO Identified Funds,NAIC 1,0,0
LLANY,2023Q4,SVO Identified Funds,NAIC 2,0,0
LLANY,2023Q4,SVO Identified Funds,NAIC 3,0,0
LLANY,2023Q4,SVO Identified Funds,NAIC 4,0,0
LLANY,2023Q4,SVO Identified Funds,NAIC 5,0,0
LLANY,2023Q4,SVO Identified Funds,NAIC 6,0,0
LLANY,2023Q4,Unaffiliated Bank Loans,NAIC 1,0,0
LLANY,2023Q4,Unaffiliated Bank Loans,NAIC 2,0,0
LLANY,2023Q4,Unaffiliated Bank Loans,NAIC 3,0,0
LLANY,2023Q4,Unaffiliated Bank Loans,NAIC 4,0,0
LLANY,2023Q4,Unaffiliated Bank Loans,NAIC 5,0,0
LLANY,2023Q4,Unaffiliated Bank Loans,NAIC 6,0,0
LLANY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
LLANY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
LLANY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
LLANY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
LLANY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
LLANY,2023Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
LLANY,2023Q4,Total Bonds Current Year,NAIC 1,4435996901,890602354
LLANY,2023Q4,Total Bonds Current Year,NAIC 2,2794608223,686948341
LLANY,2023Q4,Total Bonds Current Year,NAIC 3,71141137,27845992
LLANY,2023Q4,Total Bonds Current Year,NAIC 4,999193,0
LLANY,2023Q4,Total Bonds Current Year,NAIC 5,0,0
LLANY,2023Q4,Total Bonds Current Year,NAIC 6,0,0
LLANY,2023Q4,Total Bonds Prior Year,NAIC 1,4358793682,894157368
LLANY,2023Q4,Total Bonds Prior Year,NAIC 2,2897791804,682097525
LLANY,2023Q4,Total Bonds Prior Year,NAIC 3,100366071,42044702
LLANY,2023Q4,Total Bonds Prior Year,NAIC 4,2991726,0
LLANY,2023Q4,Total Bonds Prior Year,NAIC 5,0,0
LLANY,2023Q4,Total Bonds Prior Year,NAIC 6,0,0
LLANY,2023Q4,Total Publicly Traded Bonds,NAIC 1,3545394547,3545394547
LLANY,2023Q4,Total Publicly Traded Bonds,NAIC 3,58321369,0
LLANY,2023Q4,Total Publicly Traded Bonds,NAIC 4,2991726,0
LLANY,2023Q4,Total Publicly Traded Bonds,NAIC 5,0,0
LLANY,2023Q4,Total Publicly Traded Bonds,NAIC 6,0,0
LLANY,2023Q4,Total Privately Placed Bonds,NAIC 1,890602354,890602354
LLANY,2023Q4,Total Privately Placed Bonds,NAIC 2,686948341,686948341
LLANY,2023Q4,Total Privately Placed Bonds,NAIC 3,42044702,0
LLANY,2023Q4,Total Privately Placed Bonds,NAIC 4,0,0
LLANY,2023Q4,Total Privately Placed Bonds,NAIC 5,0,0
LLANY,2023Q4,Total Privately Placed Bonds,NAIC 6,0,0
LNL,2019Q4,U.S. Governments,NAIC 1,662836830,662836830
LNL,2019Q4,U.S. Governments,NAIC 2,0,0
LNL,2019Q4,U.S. Governments,NAIC 3,0,0
LNL,2019Q4,U.S. Governments,NAIC 4,0,0
LNL,2019Q4,U.S. Governments,NAIC 5,0,0
LNL,2019Q4,U.S. Governments,NAIC 6,0,0
LNL,2019Q4,All Other Governments,NAIC 1,210989275,186015400
LNL,2019Q4,All Other Governments,NAIC 2,13124509,0
LNL,2019Q4,All Other Governments,NAIC 3,0,0
LNL,2019Q4,All Other Governments,NAIC 4,0,0
LNL,2019Q4,All Other Governments,NAIC 5,0,0
LNL,2019Q4,All Other Governments,NAIC 6,0,0
LNL,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 1,395145119,395145119
LNL,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 2,18979152,0
LNL,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 4,0,0
LNL,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 5,0,0
LNL,2019Q4,"U.S. States, Territories and Possessions, etc., Guaranteed",NAIC 6,0,0
LNL,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,264690357,0
LNL,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,16765000,0
LNL,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
LNL,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
LNL,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
LNL,2019Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
LNL,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 1,4495326218,4438968623
LNL,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 2,195069300,0
LNL,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 3,383417,0
LNL,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 4,0,0
LNL,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 5,0,0
LNL,2019Q4,"U.S. Special Revenue & Special Assessment Obligations,",NAIC 6,0,0
LNL,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 1,38097463810,21534170354
LNL,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 2,32218236828,20052620019
LNL,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 3,1814450262,911441910
LNL,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 4,291302708,151481346
LNL,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 5,136497318,38689795
LNL,2019Q4,Industrial and Miscellaneous (unaffiliated),NAIC 6,17315099,7913830
LNL,2019Q4,Hybrid Securities,NAIC 1,2218153,0
LNL,2019Q4,Hybrid Securities,NAIC 2,178214184,0
LNL,2019Q4,Hybrid Securities,NAIC 3,33563819,0
LNL,2019Q4,Hybrid Securities,NAIC 4,0,0
LNL,2019Q4,Hybrid Securities,NAIC 5,0,0
LNL,2019Q4,Hybrid Securities,NAIC 6,0,0
LNL,2019Q4,Hybrid Securities,NAIC 1,0,0
LNL,2019Q4,Hybrid Securities,NAIC 2,0,0
LNL,2019Q4,Hybrid Securities,NAIC 3,0,0
LNL,2019Q4,Hybrid Securities,NAIC 4,0,0
LNL,2019Q4,Hybrid Securities,NAIC 5,0,0
LNL,2019Q4,Hybrid Securities,NAIC 6,0,0
LNL,2019Q4,SVO Identified Funds,NAIC 1,0,0
LNL,2019Q4,SVO Identified Funds,NAIC 2,0,0
LNL,2019Q4,SVO Identified Funds,NAIC 3,0,0
LNL,2019Q4,SVO Identified Funds,NAIC 4,0,0
LNL,2019Q4,SVO Identified Funds,NAIC 5,0,0
LNL,2019Q4,SVO Identified Funds,NAIC 6,0,0
LNL,2019Q4,Unaffiliated Bank Loans,NAIC 1,0,0
LNL,2019Q4,Unaffiliated Bank Loans,NAIC 2,95618306,0
LNL,2019Q4,Unaffiliated Bank Loans,NAIC 3,0,0
LNL,2019Q4,Unaffiliated Bank Loans,NAIC 4,0,0
LNL,2019Q4,Unaffiliated Bank Loans,NAIC 5,0,0
LNL,2019Q4,Unaffiliated Bank Loans,NAIC 6,0,0
LNL,2019Q4,Total Bonds Current Year,NAIC 1,0,29275483557
LNL,2019Q4,Total Bonds Current Year,NAIC 2,0,20519445971
LNL,2019Q4,Total Bonds Current Year,NAIC 3,0,957428429
LNL,2019Q4,Total Bonds Current Year,NAIC 4,0,173940391
LNL,2019Q4,Total Bonds Current Year,NAIC 5,0,38689795
LNL,2019Q4,Total Bonds Current Year,NAIC 6,0,7913830
LNL,2019Q4,Total Bonds Prior Year,NAIC 1,42672549168,14112091231
LNL,2019Q4,Total Bonds Prior Year,NAIC 2,32849438317,11766305942
LNL,2019Q4,Total Bonds Prior Year,NAIC 3,2061003996,854998701
LNL,2019Q4,Total Bonds Prior Year,NAIC 4,406904720,153990291
LNL,2019Q4,Total Bonds Prior Year,NAIC 5,81622252,54414755
LNL,2019Q4,Total Bonds Prior Year,NAIC 6,4286553,3912528
LNL,2019Q4,Total Publicly Traded Bonds,NAIC 1,29275483557,29275483557
LNL,2019Q4,Total Publicly Traded Bonds,NAIC 3,957428429,957428429
LNL,2019Q4,Total Publicly Traded Bonds,NAIC 4,173940391,173940391
LNL,2019Q4,Total Publicly Traded Bonds,NAIC 5,0,0
LNL,2019Q4,Total Publicly Traded Bonds,NAIC 6,7913830,0
LNL,2019Q4,Total Privately Placed Bonds,NAIC 1,16670410707,16670410707
LNL,2019Q4,Total Privately Placed Bonds,NAIC 2,12356301391,12356301391
LNL,2019Q4,Total Privately Placed Bonds,NAIC 3,1023168744,1023168744
LNL,2019Q4,Total Privately Placed Bonds,NAIC 4,152532043,0
LNL,2019Q4,Total Privately Placed Bonds,NAIC 5,97807523,97807523
LNL,2019Q4,Total Privately Placed Bonds,NAIC 6,9401270,9401270
LNL,2020Q4,U.S. Governments                                                                                                                                                                                                                                                                                                           .........................0.0,NAIC 1,624828028,624828028
LNL,2020Q4,U.S. Governments                                                                                                                                                                                                                                                                                                           .........................0.0,NAIC 2,0,0
LNL,2020Q4,U.S. Governments                                                                                                                                                                                                                                                                                                           .........................0.0,NAIC 3,0,0
LNL,2020Q4,U.S. Governments                                                                                                                                                                                                                                                                                                           .........................0.0,NAIC 4,0,0
