entity,period,state,state_code,life,annuity,ah,other,total,deposit
LLANY,2021Q4,Hawaii,HI,12583,43504,16562,0,72649,0
LLANY,2021Q4,Idaho,ID,1289,24376,15290,0,40955,0
LLANY,2021Q4,Illinois,IL,1213168,2406843,628235,0,4248246,0
LLANY,2021Q4,Indiana,IN,25871,142681,92365,0,260917,0
LLANY,2021Q4,Iowa,IA,914809,21106,71574,0,1007489,0
LLANY,2021Q4,Kansas,KS,65023,30417,13639,0,109079,0
LLANY,2021Q4,Kentucky,KY,35326,183888,62236,0,281450,0
LLANY,2021Q4,Louisiana,LA,21066,63779,40240,0,125085,0
LLANY,2021Q4,Maine,ME,238387,20560,3544,0,262491,0
LLANY,2021Q4,Maryland,MD,771163,709642,417348,0,1898153,0
LLANY,2021Q4,Massachusetts,MA,1465091,803350,600273,0,2868714,0
LLANY,2021Q4,Michigan,MI,11976322,149250,182303,0,12307875,0
LLANY,2021Q4,Minnesota,MN,24246940,731436,74872,0,25053248,0
LLANY,2021Q4,Mississippi,MS,204,8521,0,0,8725,0
LLANY,2021Q4,Missouri,MO,419779,1140236,58085,0,1618100,0
LLANY,2021Q4,Montana,MT,7274,21413,641,0,29328,0
LLANY,2021Q4,Nebraska,NE,14193,14939,39690,0,68822,0
LLANY,2021Q4,Nevada,NV,146240,2311023,18314,0,2475577,0
LLANY,2021Q4,New Hampshire,NH,233729,136050,30907,0,400686,0
LLANY,2021Q4,New Jersey,NJ,5314692,27027654,877920,0,33220266,0
LLANY,2021Q4,New Mexico,NM,22419,116253,11169,0,149841,0
LLANY,2021Q4,New York,NY,218431085,652578506,77540248,0,948549839,0
LLANY,2021Q4,North Carolina,NC,2013719,1964656,1833324,0,5811699,0
LLANY,2021Q4,North Dakota,ND,1002,0,0,0,1002,0
LLANY,2021Q4,Ohio,OH,1083561,347297,495868,0,1926726,0
LLANY,2021Q4,Oklahoma,OK,244793,263959,17858,0,526610,0
LLANY,2021Q4,Oregon,OR,125068,330907,28371,0,484346,0
LLANY,2021Q4,Pennsylvania,PA,1538571,5587310,658844,0,7784725,0
LLANY,2021Q4,Rhode Island,RI,231219,127626,2656,0,361501,0
LLANY,2021Q4,South Carolina,SC,543886,843763,36765,0,1424414,0
LLANY,2021Q4,South Dakota,SD,1457641,8520,0,0,1466161,0
LLANY,2021Q4,Tennessee,TN,121735,158268,147731,0,427734,0
LLANY,2021Q4,Texas,TX,5810742,1452828,989540,0,8253110,0
LLANY,2021Q4,Utah,UT,2888218,74079,1332186,0,4294483,0
LLANY,2021Q4,Vermont,VT,337455,120712,1314,0,459481,0
LLANY,2021Q4,Virginia,VA,389083,1401493,147075,0,1937651,0
LLANY,2021Q4,Washington,WA,369946,930522,80468,0,1380936,0
LLANY,2021Q4,West Virginia,WV,5977,2779,7692,0,16448,0
LLANY,2021Q4,Wisconsin,WI,72491,345359,81214,0,499064,0
LLANY,2021Q4,Wyoming,WY,57180,20700,588,0,78468,0
LLANY,2021Q4,Puerto Rico,PR,86983,834,0,0,87817,0
LLANY,2021Q4,Aggregate Other Alien,OT,1390171,315516,2137,0,1707824,0
LLANY,2022Q4,Alabama,AL,9361,185471,6566,0,201398,0
LLANY,2022Q4,Alaska,AK,12315,2431,0,0,14746,0
LLANY,2022Q4,Arizona,AZ,289971,415474,102214,0,807659,0
LLANY,2022Q4,Arkansas,AR,11560,136410,31817,0,179787,0
LLANY,2022Q4,California,CA,1170911,3294034,857060,0,5322005,0
LLANY,2022Q4,Colorado,CO,405112,1609260,132316,0,2146688,0
LLANY,2022Q4,Connecticut,CT,2124041,3064350,1642017,0,6830408,0
LLANY,2022Q4,Delaware,DE,2818524,469577,79642,0,3367743,0
LLANY,2022Q4,District Of Columbia,DC,117085,307460,129186,0,553731,0
LLANY,2022Q4,Florida,FL,6311047,15711468,825122,0,22847637,0
LLANY,2022Q4,Georgia,GA,594564,1497055,138780,0,2230399,0
LLANY,2022Q4,Hawaii,HI,17479,12884,83718,0,114081,0
LLANY,2022Q4,Idaho,ID,1112,292882,14886,0,308880,0
LLANY,2022Q4,Illinois,IL,1328701,3121410,762899,0,5213010,0
LLANY,2022Q4,Indiana,IN,98632,124384,120284,0,343300,0
LLANY,2022Q4,Iowa,IA,933861,161439,53471,0,1148771,0
LLANY,2022Q4,Kansas,KS,36056,338454,15353,0,389863,0
LLANY,2022Q4,Kentucky,KY,31893,102192,53372,0,187457,0
LLANY,2022Q4,Louisiana,LA,24588,-32893,53030,0,44725,0
LLANY,2022Q4,Maine,ME,520450,412721,5331,0,938502,0
LLANY,2022Q4,Maryland,MD,723807,682934,506249,0,1912990,0
LLANY,2022Q4,Massachusetts,MA,1444379,1337605,869406,0,3651390,0
LLANY,2022Q4,Michigan,MI,10080367,993091,201381,0,11274839,0
LLANY,2022Q4,Minnesota,MN,25751809,232324,106820,0,26090953,0
LLANY,2022Q4,Mississippi,MS,106,98211,0,0,98317,0
LLANY,2022Q4,Missouri,MO,579947,1585303,-21870,0,2143380,0
LLANY,2022Q4,Montana,MT,18557,16012,780,0,35349,0
LLANY,2022Q4,Nebraska,NE,10453,96564,55642,0,162659,0
LLANY,2022Q4,Nevada,NV,149429,448489,25818,0,623736,0
LLANY,2022Q4,New Hampshire,NH,262675,287311,26888,0,576874,0
LLANY,2022Q4,New Jersey,NJ,5101319,18702887,1005477,0,24809683,0
LLANY,2022Q4,New Mexico,NM,44274,33181,2433,0,79888,0
LLANY,2022Q4,New York,NY,208838678,729567973,214126639,0,1152533290,0
LLANY,2022Q4,North Carolina,NC,2342789,1566890,2082637,0,5992316,0
LLANY,2022Q4,North Dakota,ND,1645,0,0,0,1645,0
LLANY,2022Q4,Ohio,OH,909223,1606784,381788,0,2897795,0
LLANY,2022Q4,Oklahoma,OK,239388,57510,-1582,0,295316,0
LLANY,2022Q4,Oregon,OR,78096,763364,28741,0,870201,0
LLANY,2022Q4,Pennsylvania,PA,1567077,7280798,1370449,0,10218324,0
LLANY,2022Q4,Rhode Island,RI,248690,149659,8356,0,406705,0
LLANY,2022Q4,South Carolina,SC,530608,1206192,56869,0,1793669,0
LLANY,2022Q4,South Dakota,SD,112140,4345,0,0,116485,0
LLANY,2022Q4,Tennessee,TN,132140,860034,82158,0,1074332,0
LLANY,2022Q4,Texas,TX,4558043,2174639,1329565,0,8062247,0
LLANY,2022Q4,Utah,UT,2231536,437145,114133,0,2782814,0
LLANY,2022Q4,Vermont,VT,330820,86497,2561,0,419878,0
LLANY,2022Q4,Virginia,VA,579450,1823876,302918,0,2706244,0
LLANY,2022Q4,Washington,WA,116895,627039,70462,0,814396,0
LLANY,2022Q4,West Virginia,WV,322064,27532,153556,0,503152,0
LLANY,2022Q4,Wisconsin,WI,74846,135944,42985,0,253775,0
LLANY,2022Q4,Wyoming,WY,20404,23669,204,0,44277,0
LLANY,2022Q4,Puerto Rico,PR,106429,322,0,0,106751,0
LLANY,2022Q4,Alabama,AL,9361,185471,16328,0,211160,0
LLANY,2022Q4,Alaska,AK,12315,2429,0,0,14744,0
LLANY,2022Q4,Arizona,AZ,289971,415474,102615,0,808060,0
LLANY,2022Q4,Arkansas,AR,11560,136410,45771,0,193741,0
LLANY,2022Q4,California,CA,1170911,3294034,837931,0,5302876,0
LLANY,2022Q4,Colorado,CO,405112,1609260,129608,0,2143980,0
LLANY,2022Q4,Connecticut,CT,2124041,3064350,1450222,0,6638613,0
LLANY,2022Q4,Delaware,DE,2818524,469577,79647,0,3367748,0
LLANY,2022Q4,District Of Columbia,DC,117085,307460,127325,0,551870,0
LLANY,2022Q4,Florida,FL,6311047,15711468,787917,0,22810432,0
LLANY,2022Q4,Georgia,GA,594564,1497055,138994,0,2230613,0
LLANY,2022Q4,Hawaii,HI,17479,12884,83813,0,114176,0
LLANY,2022Q4,Idaho,ID,1112,292882,15025,0,309019,0
LLANY,2022Q4,Illinois,IL,1328701,3121410,763499,0,5213610,0
LLANY,2022Q4,Indiana,IN,98632,124384,112553,0,335569,0
LLANY,2022Q4,Iowa,IA,933861,161439,57638,0,1152938,0
LLANY,2022Q4,Kansas,KS,36056,338454,15811,0,390321,0
LLANY,2022Q4,Kentucky,KY,31893,102192,53153,0,187238,0
LLANY,2022Q4,Louisiana,LA,24588,-32893,53095,0,44790,0
LLANY,2022Q4,Maine,ME,520450,412721,5238,0,938409,0
LLANY,2022Q4,Maryland,MD,723807,682934,482865,0,1889606,0
LLANY,2022Q4,Massachusetts,MA,1444379,1337605,863116,0,3645100,0
LLANY,2022Q4,Michigan,MI,10080367,993091,199053,0,11272511,0
LLANY,2022Q4,Minnesota,MN,25751809,232324,91671,0,26075804,0
LLANY,2022Q4,Mississippi,MS,106,78245,0,0,78351,0
LLANY,2022Q4,Missouri,MO,579947,1585303,-3180,0,2162070,0
LLANY,2022Q4,Montana,MT,18557,16012,732,0,35301,0
LLANY,2022Q4,Nebraska,NE,10453,96564,55482,0,162499,0
LLANY,2022Q4,Nevada,NV,149429,448489,25143,0,623061,0
LLANY,2022Q4,New Hampshire,NH,262675,287311,26557,0,576543,0
LLANY,2022Q4,New Jersey,NJ,5101319,18702887,934948,0,24739154,0
LLANY,2022Q4,New Mexico,NM,44274,33181,7673,0,85128,0
LLANY,2022Q4,New York,NY,208838678,729567973,205524645,0,1143931296,0
LLANY,2022Q4,North Carolina,NC,2342789,1566890,1096889,0,5006568,0
LLANY,2022Q4,North Dakota,ND,1633,0,0,0,1633,0
LLANY,2022Q4,Ohio,OH,909223,1606784,373261,0,2889268,0
LLANY,2022Q4,Oklahoma,OK,239388,57510,12992,0,309890,0
LLANY,2022Q4,Oregon,OR,78096,763364,28406,0,869866,0
LLANY,2022Q4,Pennsylvania,PA,1567077,7280798,1079185,0,9927060,0
LLANY,2022Q4,Rhode Island,RI,248690,149659,7628,0,405977,0
LLANY,2022Q4,South Carolina,SC,530608,1206192,55824,0,1792624,0
LLANY,2022Q4,South Dakota,SD,112140,4333,0,0,116473,0
LLANY,2022Q4,Tennessee,TN,132140,860034,81652,0,1073826,0
LLANY,2022Q4,Texas,TX,4558043,2174639,1209478,0,7942160,0
LLANY,2022Q4,Utah,UT,2231536,437145,112219,0,2780900,0
LLANY,2022Q4,Vermont,VT,330820,86497,2471,0,419788,0
LLANY,2022Q4,Virginia,VA,579450,1823876,287521,0,2690847,0
LLANY,2022Q4,Washington,WA,116895,627039,68154,0,812088,0
LLANY,2022Q4,West Virginia,WV,322064,27532,111509,0,461105,0
LLANY,2022Q4,Wisconsin,WI,74846,135944,42686,0,253476,0
LLANY,2022Q4,Wyoming,WY,20404,23669,203,0,44276,0
LLANY,2022Q4,Puerto Rico,PR,106429,262,0,0,106691,0
LLANY,2022Q4,Aggregate Other Alien,OT,1444701,2545,2137,0,1449383,0
LLANY,2023Q4,Alabama,AL,43239,226797,58448,0,328484,0
LLANY,2023Q4,Alaska,AK,14089,2340,0,0,16429,0
LLANY,2023Q4,Arizona,AZ,457343,280548,204740,0,942631,0
LLANY,2023Q4,Arkansas,AR,29333,195495,83311,0,308139,0
LLANY,2023Q4,California,CA,1688864,3626885,1741428,0,7057177,0
LLANY,2023Q4,Colorado,CO,621266,1209904,235253,0,2066423,0
LLANY,2023Q4,Connecticut,CT,2466152,2410902,2118278,0,6995332,0
LLANY,2023Q4,Delaware,DE,1066793,169811,123721,0,1360325,0
LLANY,2023Q4,District Of Columbia,DC,146117,116420,137001,0,399538,0
LLANY,2023Q4,Florida,FL,7318273,1385755,1182150,0,9886178,0
LLANY,2023Q4,Georgia,GA,638795,1203528,618848,0,2461171,0
LLANY,2023Q4,Hawaii,HI,30684,71268,115171,0,217123,0
LLANY,2023Q4,Idaho,ID,18161,131146,9233,0,158540,0
LLANY,2023Q4,Illinois,IL,1804481,1874856,964498,0,4643835,0
LLANY,2023Q4,Indiana,IN,194676,228912,228475,0,652063,0
LLANY,2023Q4,Iowa,IA,516389,68482,149516,0,734387,0
LLANY,2023Q4,Kansas,KS,57532,190577,35406,0,283515,0
LLANY,2023Q4,Kentucky,KY,89723,313512,80845,0,484080,0
LLANY,2023Q4,Louisiana,LA,33404,412492,53769,0,499665,0
LLANY,2023Q4,Maine,ME,392903,-122321,36095,0,306677,0
LLANY,2023Q4,Maryland,MD,765688,364241,539555,0,1669484,0
LLANY,2023Q4,Massachusetts,MA,1967762,1228433,819155,0,4015350,0
LLANY,2023Q4,Michigan,MI,9621534,442341,271260,0,10335135,0
LLANY,2023Q4,Minnesota,MN,17758821,353246,133699,0,18245766,0
LLANY,2023Q4,Mississippi,MS,14646,15063,0,0,29709,0
LLANY,2023Q4,Missouri,MO,84990,152046,96078,0,333114,0
LLANY,2023Q4,Montana,MT,7128,35832,2703,0,45663,0
LLANY,2023Q4,Nebraska,NE,26687,94898,57089,0,178674,0
LLANY,2023Q4,Nevada,NV,193600,186327,60662,0,440589,0
LLANY,2023Q4,New Hampshire,NH,264876,440357,86643,0,791876,0
LLANY,2023Q4,New Jersey,NJ,5670175,21495509,2297965,0,29463649,0
LLANY,2023Q4,New Mexico,NM,36416,23645,8551,0,68612,0
LLANY,2023Q4,New York,NY,179753333,530170346,222047810,0,931971489,0
LLANY,2023Q4,North Carolina,NC,2572935,1501071,1233950,0,5307956,0
LLANY,2023Q4,North Dakota,ND,892,58433,2670,0,61995,0
LLANY,2023Q4,Ohio,OH,1327391,599743,786577,0,2713711,0
LLANY,2023Q4,Oklahoma,OK,221733,65592,26383,0,313708,0
LLANY,2023Q4,Oregon,OR,311744,696847,55903,0,1064494,0
LLANY,2023Q4,Pennsylvania,PA,1816215,3921102,2273025,0,8010342,0
LLANY,2023Q4,Rhode Island,RI,421809,158086,56733,0,636628,0
LLANY,2023Q4,South Carolina,SC,643147,242879,67185,0,953211,0
LLANY,2023Q4,South Dakota,SD,201022,7801,3348,0,212171,0
LLANY,2023Q4,Tennessee,TN,207703,373144,237085,0,817932,0
LLANY,2023Q4,Texas,TX,6120598,2140860,2088549,0,10350007,0
LLANY,2023Q4,Utah,UT,1798329,333010,172552,0,2303891,0
LLANY,2023Q4,Vermont,VT,359843,37240,4057,0,401140,0
LLANY,2023Q4,Virginia,VA,748834,743051,405370,0,1897255,0
LLANY,2023Q4,Washington,WA,181782,644539,136050,0,962371,0
LLANY,2023Q4,West Virginia,WV,357961,10775,168781,0,537517,0
LLANY,2023Q4,Wisconsin,WI,133849,151949,100196,0,385994,0
LLANY,2023Q4,Wyoming,WY,20815,21749,1299,0,43863,0
LLANY,2023Q4,Puerto Rico,PR,102076,9963,0,0,112039,0
LLANY,2023Q4,Alabama,AL,43239,226797,55859,0,325895,0
LLANY,2023Q4,Alaska,AK,14089,2115,0,0,16204,0
LLANY,2023Q4,Arizona,AZ,457343,280548,178035,0,915926,0
LLANY,2023Q4,Arkansas,AR,29333,195495,81230,0,306058,0
LLANY,2023Q4,California,CA,1688864,3626885,1649856,0,6965605,0
LLANY,2023Q4,Colorado,CO,621266,1209904,208532,0,2039702,0
LLANY,2023Q4,Connecticut,CT,2466152,2410902,1881406,0,6758460,0
LLANY,2023Q4,Delaware,DE,1066793,169811,118597,0,1355201,0
LLANY,2023Q4,District Of Columbia,DC,146117,116420,133704,0,396241,0
LLANY,2023Q4,Florida,FL,7318273,1385755,1072886,0,9776914,0
LLANY,2023Q4,Georgia,GA,638795,1203528,601991,0,2444314,0
LLANY,2023Q4,Hawaii,HI,30684,71268,113467,0,215419,0
LLANY,2023Q4,Idaho,ID,18161,131146,8025,0,157332,0
LLANY,2023Q4,Illinois,IL,1804481,1874856,897729,0,4577066,0
LLANY,2023Q4,Indiana,IN,194676,228912,203966,0,627554,0
LLANY,2023Q4,Iowa,IA,516389,68482,109772,0,694643,0
LLANY,2023Q4,Kansas,KS,57532,190577,32733,0,280842,0
LLANY,2023Q4,Kentucky,KY,89723,313512,76546,0,479781,0
LLANY,2023Q4,Louisiana,LA,33404,412492,51475,0,497371,0
LLANY,2023Q4,Maine,ME,392903,-122321,33951,0,304533,0
LLANY,2023Q4,Maryland,MD,765688,364241,496717,0,1626646,0
LLANY,2023Q4,Massachusetts,MA,1967762,1228433,778719,0,3974914,0
LLANY,2023Q4,Michigan,MI,9621534,442341,253083,0,10316958,0
LLANY,2023Q4,Minnesota,MN,17758821,353246,76486,0,18188553,0
LLANY,2023Q4,Mississippi,MS,14646,13354,0,0,28000,0
LLANY,2023Q4,Missouri,MO,84990,152046,89411,0,326447,0
LLANY,2023Q4,Montana,MT,7128,35832,2315,0,45275,0
LLANY,2023Q4,Nebraska,NE,26687,94898,55236,0,176821,0
LLANY,2023Q4,Nevada,NV,193600,186327,51992,0,431919,0
LLANY,2023Q4,New Hampshire,NH,264876,440357,82744,0,787977,0
LLANY,2023Q4,New Jersey,NJ,5670175,21495509,2125607,0,29291291,0
LLANY,2023Q4,New Mexico,NM,36416,23645,7347,0,67408,0
LLANY,2023Q4,New York,NY,179753333,530170346,211404959,0,921328638,0
LLANY,2023Q4,North Carolina,NC,2572935,1501071,1060156,0,5134162,0
LLANY,2023Q4,North Dakota,ND,892,58433,2441,0,61766,0
LLANY,2023Q4,Ohio,OH,1327391,599743,724675,0,2651809,0
LLANY,2023Q4,Oklahoma,OK,221733,65592,24060,0,311385,0
LLANY,2023Q4,Oregon,OR,311744,696847,50929,0,1059520,0
LLANY,2023Q4,Pennsylvania,PA,1816215,3921102,1928760,0,7666077,0
LLANY,2023Q4,Rhode Island,RI,421809,158086,53323,0,633218,0
LLANY,2023Q4,South Carolina,SC,643147,242879,61215,0,947241,0
LLANY,2023Q4,South Dakota,SD,201022,7801,3034,0,211857,0
LLANY,2023Q4,Tennessee,TN,207703,373144,224920,0,805767,0
LLANY,2023Q4,Texas,TX,6120598,2140860,1930669,0,10192127,0
LLANY,2023Q4,Utah,UT,1798329,333010,161764,0,2293103,0
LLANY,2023Q4,Vermont,VT,359843,37240,3446,0,400529,0
LLANY,2023Q4,Virginia,VA,748834,743051,369383,0,1861268,0
LLANY,2023Q4,Washington,WA,181782,644539,125768,0,952089,0
LLANY,2023Q4,West Virginia,WV,357961,10775,121524,0,490260,0
LLANY,2023Q4,Wisconsin,WI,133849,151949,91685,0,377483,0
LLANY,2023Q4,Wyoming,WY,20815,21749,810,0,43374,0
LLANY,2023Q4,Puerto Rico,PR,102076,8400,0,0,110476,0
LLANY,2023Q4,Aggregate Other Alien,OT,1669506,2138,0,0,1671644,0
LNL,2019Q4,Alabama,AL,68671927,244179572,19564433,0,332415932,0
LNL,2019Q4,Alaska,AK,18762900,41278734,1842781,0,61884415,0
LNL,2019Q4,Arizona,AZ,110004273,373181399,17173214,0,500358886,0
LNL,2019Q4,Arkansas,AR,30809297,89093914,21339000,0,141242211,0
LNL,2019Q4,California,CA,812501355,1546324804,96273337,0,2455099496,0
LNL,2019Q4,Colorado,CO,129353416,253653854,29792877,0,412800147,0
LNL,2019Q4,Connecticut,CT,167470153,281430218,15069021,0,463969392,0
LNL,2019Q4,Delaware,DE,85081331,367034782,3125949,0,455242062,0
LNL,2019Q4,District Of Columbia,DC,22469482,63689398,5148921,0,91307801,0
LNL,2019Q4,Florida,FL,837896529,1532645946,83532652,0,2454075127,0
LNL,2019Q4,Georgia,GA,257166350,390466927,43341847,0,690975124,0
LNL,2019Q4,Hawaii,HI,36571351,99107674,527963,0,136206988,0
LNL,2019Q4,Idaho,ID,21523494,71455642,3973700,0,96952836,0
LNL,2019Q4,Illinois,IL,260642870,566618820,63151456,0,890413146,0
LNL,2019Q4,Indiana,IN,120961443,467874782,31589550,0,620425775,0
LNL,2019Q4,Iowa,IA,65433600,159385210,16951488,0,241770298,0
LNL,2019Q4,Kansas,KS,68789216,168760888,10601837,0,248151941,0
LNL,2019Q4,Kentucky,KY,88956766,278451759,20605755,0,388014280,0
LNL,2019Q4,Louisiana,LA,78015434,312201065,25234877,0,415451376,0
LNL,2019Q4,Maine,ME,26258403,190490042,6163789,0,222912234,0
LNL,2019Q4,Maryland,MD,168656693,478649547,38362797,0,685669037,0
LNL,2019Q4,Massachusetts,MA,407535698,568074949,28786033,0,1004396680,0
LNL,2019Q4,Michigan,MI,275354911,469661476,49596272,0,794612659,0
LNL,2019Q4,Minnesota,MN,478010165,278895244,34692084,0,791597493,0
LNL,2019Q4,Mississippi,MS,36037366,102400332,15625336,0,154063034,0
LNL,2019Q4,Missouri,MO,106062631,338804589,19413617,0,464280837,0
LNL,2019Q4,Montana,MT,13316950,51755130,2476358,0,67548438,0
LNL,2019Q4,Nebraska,NE,45792967,112279806,11112939,0,169185712,0
LNL,2019Q4,Nevada,NV,42983772,127115243,4445518,0,174544533,0
LNL,2019Q4,New Hampshire,NH,43913876,418347352,5280920,0,467542148,0
LNL,2019Q4,New Jersey,NJ,330696901,883814011,13776157,0,1228287069,0
LNL,2019Q4,New Mexico,NM,23946129,62342279,3972367,0,90260775,0
LNL,2019Q4,New York,NY,130274785,121493949,6885633,0,258654367,0
LNL,2019Q4,North Carolina,NC,334810642,615618430,61004586,0,1011433658,0
LNL,2019Q4,North Dakota,ND,17069144,36554843,6237584,0,59861571,0
LNL,2019Q4,Ohio,OH,291329183,863709956,69591338,0,1224630477,0
LNL,2019Q4,Oklahoma,OK,61264519,151045349,11595493,0,223905361,0
LNL,2019Q4,Oregon,OR,80439280,161356225,19845418,0,261640923,0
LNL,2019Q4,Pennsylvania,PA,509183989,1050767744,60741909,0,1620693642,0
LNL,2019Q4,Rhode Island,RI,21418631,55875517,1456477,0,78750625,0
LNL,2019Q4,South Carolina,SC,113054615,366760043,18384026,0,498198684,0
LNL,2019Q4,South Dakota,SD,118478234,45837938,2263234,0,166579406,0
LNL,2019Q4,Tennessee,TN,135364175,312052560,50015238,0,497431973,0
LNL,2019Q4,Texas,TX,418396975,1364607089,158604800,0,1941608864,0
LNL,2019Q4,Utah,UT,76039545,132690830,23495603,0,232225978,0
LNL,2019Q4,Vermont,VT,16285368,24347409,3970346,0,44603123,0
LNL,2019Q4,Virginia,VA,193295144,495176577,28886750,0,717358471,0
LNL,2019Q4,Washington,WA,117034360,287581542,29458566,0,434074468,0
LNL,2019Q4,West Virginia,WV,21493953,52340601,11670812,0,85505366,0
LNL,2019Q4,Wisconsin,WI,112889823,388377547,30135060,0,531402430,0
LNL,2019Q4,Wyoming,WY,11236880,34706155,2852118,0,48795153,0
LNL,2019Q4,Guam,GU,3794903,2224377,50094,0,6069374,0
LNL,2019Q4,Puerto Rico,PR,33322026,89725296,324266,0,123371588,0
LNL,2019Q4,Northern Mariana Islands,MP,108436,1995,0,0,110431,0
LNL,2019Q4,Alabama,AL,68671927,244179572,14761474,42695,327655668,0
LNL,2019Q4,Alaska,AK,18762900,41278734,1097206,0,61138840,0
LNL,2019Q4,Arizona,AZ,110004273,373181399,12984293,61697,496231662,0
LNL,2019Q4,Arkansas,AR,30809297,89093914,13943242,2431,133848884,0
LNL,2019Q4,California,CA,812501355,1546324804,56230752,89880,2415146791,0
LNL,2019Q4,Colorado,CO,129353416,253653854,24471179,-52132,407426317,0
LNL,2019Q4,Connecticut,CT,167470153,281430218,10815413,52508,459768292,0
LNL,2019Q4,Delaware,DE,85081331,367034782,1617032,30065,453763210,0
