name,state,date_acquired,book_value,investment_income,ownership_pct
"Bonds - Parent, Subsidiaries and Affiliates - Issuer Obligations LNC SHORT TERM CASH MNGT ACCT",,12/31/2020.,2401339143,0,0.0
9BLWNS 9A 7 WINDSTREAM SERVICES LLC TL B,,09/22/2020,776000753,13154389,0.0
9BLNIC 9A 9 ARM FUNDING 2019-1 CL A REV,,10/13/2020,33758806,0,0.0
BILL.COM HOLDINGS INC COMMON,,11/06/2020,23983040,1472484,0.0
BV BAXTER INTERNATIONAL INC SR NT 07387A DG 0 144A,,07/28/2020,20261512,-75503,0.0
n Acquired / Accretion Recognized Dividends 68902V AB 3 OTIS WORLDWIDE CORP SR NT 144A.,,05/22/2020,18622661,350383,0.0
STONE RIDGE FAC ABS PERSONAL 99STON 9A 2 LNS,,03/06/2020,14666667,183230,0.0
49427R AQ 5 KILROY REALTY LP SR NT,,12/14/2020,13246188,34833,0.0
71427Q AC 2 PERNOD RIC INTL,FIN,11/18/2020,13069334,72,0.0
VENTURE CDO LTD SER 201835A CL 92331X AE 4 AF 144A,,03/26/2020,13000000,429098,0.0
MCKESSON CORP SR NT 2.850%,,09/30/2020,10443800,45917,0.0
98956P,AS,03/13/2020,10089894,-98043,0.0
8 GLOBAL PAYMENTS INC SR NT,,01/16/2020,9503535,236911,0.0
CITIGROUP INC SR NT 8.125%,,06/17/2020,8833984,201997,0.0
59023V AA 8 BANK OF AMERICA SUB SR NT,,06/17/2020,8383933,64583,0.0
4 BP CAP MARKETS AMERICA SR NT,,02/26/2020,8160748,63,0.0
22822V AA 9 CROWN CASTLE INTL CORP Sr Nt,,01/14/2020,8124560,367093,0.0
MORGAN STANLEY SR NT 6.375%,,06/17/2020,8102764,291302,0.0
46625H HF 0 JPMORGAN CHASE &,CO,06/17/2020,7861643,52444,0.0
92976G AJ 0 WELLS FARGO BANK NA SR NT MTN,,06/17/2020,7545026,164083,0.0
46625H JM 3 JPMORGAN CHASE &,CO,06/17/2020,7434656,239844,0.0
21684A AB 2 SUB SR NT C,,06/17/2020,7418597,161319,0.0
VIRGINIA ELECTRIC & POWER CO SR,,06/17/2020,7311282,58181,0.0
59022C AJ 2 MERRILL LYNCH &,CO,06/17/2020,7181789,140021,0.0
21684A AD 8 SR NT C,,06/17/2020,7108812,232604,0.0
DOW CHEMICAL CO SR NT 3.600%,,11/05/2020,6658490,-447,0.0
94106B AB 7 WASTE CONNECTIONS INC SR NT,,11/20/2020,6401100,-422,0.0
COMCAST CORP SR NT 6.950%,,06/17/2020,6291166,179156,0.0
68389X AE 5 ORACLE CORPORATION SR NT,,06/17/2020,6245120,64278,0.0
1 FLORIDA POWER CORP FMB,,06/17/2020,6212680,133689,0.0
DISNEY WALT,CO,06/17/2020,6165220,43594,0.0
DISNEY WALT,CO,06/17/2020,6103803,20622,0.0
68389X AH 8 ORACLE CORPORATION SR NT,,06/17/2020,6080341,126583,0.0
HOME DEPOT INC SR NT 5.875%,,06/17/2020,6058666,122069,0.0
CONOCOPHILLIPS GTD NT 6.500% 20825C AQ 7 02/01/39,,06/17/2020,6058133,117722,0.0
58013M EC 4 MCDONALDS CORPORATION MTN,,06/17/2020,6025403,173600,0.0
BERKSHIRE HATHAWAY ENERGY CO 59562V AM 9 SR NT,,06/17/2020,6000085,70097,0.0
