loan_number,city,state,date_acquired,interest_rate,book_value
0000200377,Napa,CA,05/17/2022,5.62,850000
0000201256,Palm Beach,FL,12/22/2020,6.57,199556
0000201880,Glenn,CA,07/28/2021,6.25,1395000
0000202212,Mississippi,AR,12/21/2021,6.423,4769444
0000202380,Fresno,CA,05/20/2022,5.81,257143
0000202960,Boone,IN,06/09/2023,7.224,835479
0000202991,Santa Barbara,CA,07/18/2023,6.42,644000
0000203069,Alcorn,MS,09/21/2023,9.3,150000
0000203492,Lee,AR,12/19/2024,6.25,3000000
0000203557,Tunica,MS,05/14/2025,6.36,1588650
0000203603,Lewis,WA,05/21/2025,5.78,375052
0000203639,Jeff Davis,GA,06/27/2025,6.83,17000000
0000203690,Iowa,WI,06/30/2025,5.96,1000000
9900159863,Paterson,NJ,04/14/2025,7.375,403817
9900159865,Elizabeth,NJ,04/14/2025,7.375,548188
9900159868,Evanston,IL,04/14/2025,7.375,812799
9900159872,Lake Placid,FL,04/14/2025,7.875,222657
9900159873,Philadelphia,PA,04/14/2025,7.625,194697
9900159875,Dayton,OH,04/14/2025,7.5,133197
9900159877,Memphis,TN,04/14/2025,7.5,107376
9900159882,Philadelphia,PA,04/14/2025,7.875,164336
9900159901,Boyd,TX,04/14/2025,8.25,103515
9900159903,Puyallup,WA,04/14/2025,7.875,446253
9900159907,Ocean Grove,NJ,04/14/2025,7.625,393689
9900159933,Seneca,SC,04/14/2025,6.75,122434
9900159957,Capitol Heights,MD,04/14/2025,7.5,122416
9900159963,Aurora,IL,04/14/2025,8.25,211972
9900159965,New Britain,CT,04/14/2025,7.75,299745
9900159971,Brewerton,NY,04/14/2025,9.0,362298
9900159983,Las Vegas,NV,04/14/2025,7.375,270094
9900159991,Mc Donald,PA,04/14/2025,8.25,175914
9900159994,Juneau,AK,04/14/2025,7.5,458146
9900159995,Long Beach,CA,04/14/2025,7.5,563383
9900159996,Ramsey,MN,04/14/2025,8.75,346353
9900160007,Ypsilanti,MI,04/14/2025,8.25,161379
9900160041,Homer Glen,IL,04/14/2025,7.5,1416726
9900160052,Bridgeport,CT,04/14/2025,7.5,373111
9900160092,Mary Esther,FL,04/14/2025,7.5,199652
9900160104,Cypress,TX,04/14/2025,7.875,309615
9900160107,Isle Of Palms,SC,04/14/2025,6.875,691893
9900160152,Hickory,NC,04/14/2025,7.875,137082
9900160170,New York,NY,04/14/2025,6.875,530037
9900160183,Oakland,CA,04/14/2025,7.25,912043
9900160184,El Cajon,CA,04/14/2025,6.875,553228
9900160186,Buena Park,CA,04/14/2025,7.625,807518
9900160192,Hilton Head Island,SC,04/14/2025,7.75,1051269
9900160836,New York,NY,04/25/2025,6.99,1512251
9900160837,Milwaukie,OR,04/25/2025,7.75,386436
9900160847,Las Vegas,NV,04/25/2025,8.375,312709
9900160870,Great Neck,NY,04/25/2025,6.875,562651
9900160875,La Jolla,CA,04/25/2025,7.5,3032252
9900160900,Maplewood,NJ,04/25/2025,7.49,1084831
9900160944,Mission Viejo,CA,04/25/2025,7.875,849722
9900161126,Cottonwood Heights,UT,04/25/2025,9.0,224880
9900161139,Saint Albans,NY,04/25/2025,7.625,538235
9900161154,Richmond Hill,NY,04/25/2025,7.875,1281418
9900161185,Lindenhurst,NY,04/25/2025,7.875,590838
9900161201,Queens Village,NY,04/25/2025,7.625,581193
9900161223,Fort Lauderdale,FL,05/05/2025,7.375,242669
9900161235,San Diego,CA,05/05/2025,7.375,2424222
9900161252,Colts Neck,NJ,05/05/2025,7.25,241521
9900161297,Long Beach,CA,05/05/2025,7.25,639214
9900161334,Glendora,CA,05/05/2025,7.25,301938
9900161533,Mount Pleasant,SC,05/05/2025,6.625,711269
9900161543,Happy Jack,AZ,05/05/2025,6.625,364278
9900161562,Ventnor City,NJ,05/05/2025,6.25,365309
9900161571,Silverthorne,CO,05/05/2025,6.5,580264
9900161607,San Diego,CA,05/05/2025,7.25,1568830
9900161626,La Habra Heights,CA,05/05/2025,7.0,1343635
9900161630,West Rupert,VT,05/05/2025,7.5,446850
9900161641,Tallahassee,FL,05/05/2025,7.25,175452
9900161645,Hockley,TX,05/05/2025,6.25,332014
9900161653,Loudon,TN,05/05/2025,7.125,562911
9900161655,Glen Oaks,NY,05/05/2025,7.375,393998
9900161663,Fulshear,TX,05/05/2025,7.125,498170
9900161667,Rancho Cucamonga,CA,05/05/2025,6.865,621906
9900161674,Oakland Park,FL,05/09/2025,7.75,433631
9900161689,Princeton,NJ,05/22/2025,7.25,329732
9900161693,Sterling,VA,05/22/2025,7.25,408933
9900161701,Upper Marlboro,MD,05/22/2025,7.25,283839
9900161706,Berwyn Heights,MD,05/22/2025,7.25,315683
9900161715,Indianapolis,IN,05/22/2025,7.5,126278
9900161738,Lake Elsinore,CA,05/22/2025,7.375,344315
9900161764,Bridgeport,CT,05/22/2025,7.999,162731
9900161808,Canoga Park,CA,05/22/2025,7.875,1294367
9900161819,Monteagle,TN,05/22/2025,6.875,245428
9900161834,Dallas,TX,05/22/2025,9.875,118095
9900161843,Port Orchard,WA,05/22/2025,7.75,554196
9900161868,Hempstead,NY,05/22/2025,7.875,529072
9900161889,Tarpon Springs,FL,05/22/2025,7.875,504138
9900161904,Sedona,AZ,05/22/2025,6.5,450434
9900161908,Philadelphia,PA,05/22/2025,7.375,237779
9900161913,Pocono Summit,PA,05/22/2025,7.375,207829
9900161934,Bozeman,MT,05/22/2025,7.25,506118
9900161943,Pawtucket,RI,05/22/2025,8.625,585722
9900161949,Louisville,KY,05/22/2025,7.125,155428
9900161975,Baltimore,MD,05/22/2025,7.375,138031
9900161990,Daytona Beach,FL,05/22/2025,7.5,290907
9900161994,Memphis,TN,05/22/2025,8.125,142563
9900162014,Austin,TX,05/22/2025,6.75,201470
9900162027,Waco,TX,05/22/2025,7.625,198720
9900162040,Naples,FL,05/22/2025,7.5,814201
9900162072,Arlington,TX,05/22/2025,7.375,195782
9900162101,Brian Head,UT,05/22/2025,6.875,1039667
9900162111,Redondo Beach,CA,05/22/2025,7.125,972946
9900162118,Oklahoma City,OK,05/22/2025,7.375,152670
9900162144,Philadelphia,PA,05/22/2025,7.375,1183319
9900162149,Philadelphia,PA,05/22/2025,7.5,106007
9900162161,Levittown,PA,05/22/2025,7.0,233406
9900162174,Denton,TX,05/22/2025,7.875,332920
9900162206,Bristol,CT,05/22/2025,7.25,258404
9900162213,Round Rock,TX,05/22/2025,6.875,457831
9900162219,Phoenix,AZ,05/22/2025,7.375,263293
9900162237,Bethlehem,PA,05/22/2025,6.5,132054
9900162240,Manassas,VA,05/22/2025,6.875,558649
9900162248,Metheun,MA,05/22/2025,7.875,813530
9900162263,Greenville,NC,05/22/2025,6.875,128054
9900162267,Camden,NJ,05/22/2025,7.25,121164
9900162274,Coalville,UT,05/22/2025,7.5,843097
9900162294,Saint Augustine,FL,05/22/2025,6.875,318722
9900162300,Richmond,KY,05/22/2025,7.5,334162
9900162324,Linden,NJ,05/22/2025,7.5,522464
9900162336,Winlock,WA,05/22/2025,7.125,259591
9900162343,West Orange,NJ,05/22/2025,8.0,602745
9900162389,Healdsburg,CA,05/22/2025,7.0,911969
9900162611,Los Angeles,CA,05/22/2025,7.0,469122
9900162617,Kellogg,ID,05/22/2025,7.875,502146
9900162627,Levelland,TX,05/27/2025,7.75,103999
9900162632,Colorado Springs,CO,05/27/2025,8.0,389735
9900162637,Jennings,LA,05/27/2025,8.125,69954
9900162639,Cleveland Heights,OH,05/27/2025,7.75,244625
9900163050,Massillon,OH,05/27/2025,8.25,99336
9900163062,Cleveland,OH,05/27/2025,7.875,107025
9900163066,Claremore,OK,05/27/2025,7.625,112418
9900163077,Anderson,IN,05/27/2025,7.5,135898
9900163084,Akron,OH,05/27/2025,8.125,71999
9900163092,Turtle Creek,PA,05/27/2025,7.375,87932
9900163310,Baltimore,MD,05/27/2025,7.0,159869
9900163318,Raleigh,NC,05/27/2025,9.0,546234
9900163324,Nashville,TN,06/06/2025,7.375,375296
9900163333,New Brighton,MN,06/06/2025,7.25,318457
9900163347,Ledgewood,NJ,06/06/2025,6.875,658410
9900163370,Palm Springs,CA,06/06/2025,6.625,778388
9900163380,Diablo,CA,06/06/2025,6.875,1584474
9900163393,Mount Juliet,TN,06/06/2025,6.625,374193
9900163402,Seattle,WA,06/06/2025,6.75,1445719
9900163416,Lyndhurst,NJ,06/06/2025,7.375,959954
9900163504,Clifton,NJ,06/06/2025,7.875,637522
9900163519,North Bend,WA,06/06/2025,7.25,426970
9900161121,Hercules,CA,06/06/2025,6.5,250105
9900161163,Fullerton,CA,06/20/2025,7.25,664219
9900161265,Deerfield Beach,FL,06/20/2025,6.875,126526
9900161271,New York,NY,05/05/2025,7.5,176444
9900161280,Woodbridge,VA,05/05/2025,7.125,339454
9900161290,Troutman,NC,05/05/2025,7.25,436474
9900161328,Sherman Oaks,CA,05/05/2025,6.75,867048
9900162103,Bristol,PA,05/22/2025,7.0,201900
9900162130,Santa Barbara,CA,05/22/2025,7.25,1607236
9900162173,Wickenburg,AZ,05/22/2025,7.625,1253737
9900162182,Philadelphia,PA,05/22/2025,8.25,275637
9900162204,Yonkers,NY,05/22/2025,7.625,483481
9900162241,Tampa,FL,05/22/2025,7.0,265040
9900162275,Boise,ID,05/22/2025,7.375,417377
9900162337,Mckinney,TX,05/22/2025,7.25,468159
9900159943,Milford,MA,04/14/2025,7.25,293384
0000703350,Charlotte,NC,10/23/2020,7.194,105408
0000703468,Weston,FL,05/07/2021,6.594,34951
0000703829,Auburn,AL,10/30/2023,6.33,120013
0000703840,Knightdale,NC,01/25/2024,6.53,256281
0000703846,Pompano Beach,FL,01/18/2024,6.48,595304
0000703847,Stillwater,OK,01/09/2024,6.53,79060
0000703859,Austin,TX,04/30/2024,6.33,14773
0000703878,Birmingham,AL,09/18/2024,6.53,5447
0000703960,Bellevue,WA,06/24/2025,6.9,4300000
0000703963,New York City,NY,05/14/2025,6.03,9726750
0000703964,"Orlando, Fl",FL,06/30/2025,5.78,104895000
0000703966,Los Angeles,CA,05/30/2025,7.37,8606046
0000703968,Draper,UT,06/10/2025,6.222,4278500
0000703969,Woodland Hills,CA,05/02/2025,6.0,2014925
0000703970,Woodland Hills,CA,05/02/2025,5.5,30597
0000703972,Seattle,WA,08/09/2018,15.0,6981751
0000703974,Frisco,TX,06/18/2025,5.76,20000000
0000703982,Napa,CA,06/26/2025,6.07,25717251
0000703984,College Station,TX,06/26/2025,5.88,1689790
0000703981,New York City,NY,05/14/2025,6.03,1515490
