name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for 0000703678 MESA WEST REAL ESTATE FUND V NEW YORK CITY,NY,04/18/2022,0,0,0.0
0000703694 ARGENTIC REAL ESTATE II LLC NEW YORK,NY,05/12/2022,0,0,0.0
"0000703850 MWCLF MLRS SPE, LLC NEW YORK",NY,01/26/2024,0,0,0.0
0000703876 LOANCORE CREDIT REIT LLC GREENWICH,CT,07/11/2024,0,0,0.0
p002348 Entity,NY,09/03/2021,0,0,98.42
p002599 Entity,WA,10/01/2023,0,0,99.07
p002646 Entity,NY,12/10/2023,0,0,100.0
"Linzor Capital Partners II, L.P. Santiago",CHL,07/23/2010,0,0,0.97
"Capital International Private Equity Fund VI, L.P. Los Angeles",CA,03/24/2011,0,0,0.37
"Global Infrastructure Partners II-A, LP New York",NY,09/15/2011,0,0,0.65
Polish Enterprise Fund VII L.P. Warsaw POL Enterprise Investors,,05/17/2012,0,0,3.79
"Carlyle Partners VI, L.P. Washington",DC,02/19/2013,0,0,0.11
Affinity Asia Pacific Fund IV (NO.2) L.P. Singapore,SGP,03/20/2013,0,0,2.36
"Brentwood Associates Private Equity V, L.P. Los Angeles",CA,06/12/2013,0,0,5.8
E03 CVC Capital Partners VI (A) L.P. London,GBR,06/28/2013,0,0,0.36
"Trident VI, L.P. Greenwich",CT,12/20/2013,0,0,0.75
"CVC Capital Partners Asia Pacific IV L.P. George Town, Grand Cayman",CYM,05/13/2014,0,0,0.86
"Odyssey Investment Partners Fund V, LP New York",NY,06/24/2014,0,0,0.97
"Public Pension Capital, LLC New York",NY,07/10/2014,0,0,3.31
ICG North American Private Debt Fund LP New York,NY,08/22/2014,0,0,0.8
"Quantum Energy Partners VI, L.P. Houston",TX,08/07/2014,0,0,1.29
PAI Europe VI-1 Paris,FRA,07/24/2013,0,0,1.45
Equistone Partners Europe Fund V L.P. London,GBR,01/22/2015,0,0,0.52
Fortress Credit Opportunities Fund IV (A) LP New York,NY,01/28/2015,0,0,0.4
"BDCM Opportunity Fund IV, L.P. Greenwich",CT,02/04/2015,0,0,0.28
"EnCap Energy Capital Fund X, L.P. Houston",TX,02/05/2015,0,0,0.53
"FFL Capital Partners IV, L.P. San Francisco",CA,12/03/2013,0,0,2.82
"Cortec Group Fund VI, L.P. New York",NY,04/27/2015,0,0,3.24
"Charles River Partnership XVI, L.P. Cambridge",MA,06/17/2014,0,0,1.08
"The Veritas Capital Fund V, L.P. New York",NY,06/23/2014,0,0,0.7
"Southern Cross Latin America Private Equity Fund V, L.P. Toronto",CAN,06/22/2015,0,0,6.52
"American Industrial Partners Capital Fund VI, L.P. New York",NY,09/02/2015,0,0,0.69
Arsenal Capital Partners Fund IV LP New York,NY,09/03/2015,0,0,2.27
"Global Infrastructure Partners III-A/B, L.P. New York",NY,12/16/2015,0,0,0.13
"Arlington Capital Partners IV, L.P. Chevy Chase",MD,07/28/2016,0,0,4.37
Blue Owl GP Stakes III US Investors LP (fka III LP) New York,NY,09/09/2016,0,0,2.64
"Trident VII, L.P. Greenwich",CT,09/12/2016,0,0,0.54
"EnCap Energy Capital Fund XI, L.P. Houston",TX,12/12/2016,0,0,0.61
"The Veritas Capital Fund VI, L.P. New York",NY,12/08/2016,0,0,0.7
"CIVC Partners Fund V, L.P. Chicago",IL,03/31/2017,0,0,10.26
"Quantum Energy Partners VII, L.P. Houston",TX,09/01/2017,0,0,1.39
"Trivest Fund VI, L.P. Coral Gables",FL,09/19/2017,0,0,0.89
Affinity Asia Pacific Fund V L.P. Hong Kong,CHN,01/15/2018,0,0,0.19
"IV, L.P) New York",NY,04/06/2018,0,0,2.32
"Admini- Date Type Actual Cost Additional for Gryphon Partners V, L.P. San Francisco",CA,12/20/2017,0,0,0.53
"Patria - Private Equity Fund VI, L.P. Sao Paulo",BRA,12/18/2017,0,0,0.43
"New Markets Education Partners II, LP Baltimore",MD,11/28/2017,0,0,9.25
Primavera Capital Fund III L.P. Hong Kong,CHN,02/14/2018,0,0,0.8
Inflexion Partnership Capital Fund II Limited Partnership London,GBR,04/09/2018,0,0,0.55
Meritech Capital Partners VI L.P. Palo Alto,CA,05/07/2018,0,0,1.01
Court Square Capital Partners IV New York,NY,07/03/2018,0,0,0.25
Tailwater Energy Fund III LP Dallas,TX,07/20/2018,0,0,3.33
"One Equity Partners VII, L.P. Chicago",IL,08/07/2018,0,0,0.8
"Westlake BioPartners I, L.P. Westlake Village",CA,08/01/2018,0,0,2.53
"Fifth Wall Ventures II, L.P. Los Angeles",CA,10/15/2018,0,0,3.36
"Accion Quona Inclusion Fund, L.P. Washington",DC,07/26/2018,0,0,2.81
Trilantic Energy Partners II (North America) L.P. Austin,TX,12/14/2018,0,0,15.49
Altor Fund V (No. 1) AB Stockholm,SWE,12/17/2018,0,0,1.31
"Gryphon Mezzanine Partners II, L.P. San Francisco",CA,12/12/2018,0,0,6.9
"E03.1 Spark Capital VI, L.P. Boston",MA,02/12/2019,0,0,2.82
Blue Sea Capital Fund II LP Palm Beach,FL,02/04/2019,0,0,4.31
"Genstar Capital Partners IX, L.P. San Francisco",CA,02/19/2019,0,0,0.46
Seventh Cinven Fund (No.1) L.P. London,GBR,02/27/2019,0,0,0.28
Investindustrial VII L.P. London,GBR,03/25/2019,0,0,0.19
"Defy Partners II, L.P. Palo Alto",CA,03/28/2019,0,0,5.34
"American Industrial Partners Capital Fund VII, L.P. New York",NY,03/26/2019,0,0,0.51
Inflexion Enterprise Fund V London,GBR,04/04/2019,0,0,1.37
Inflexion Supplemental Fund V London,GBR,04/04/2019,0,0,1.9
"Accel London VI, L.P. London",GBR,05/06/2019,0,0,0.89
"Arlington Capital Partners V, L.P. Chevy Chase",MD,04/29/2019,0,0,3.17
Medicxi III LP London,GBR,04/09/2019,0,0,5.23
"Trident VIII, L.P. Greenwich",CT,05/03/2019,0,0,0.42
"Global Infrastructure Partners IV, L.P. New York",NY,07/01/2019,0,0,0.13
Tailwater Energy Fund IV LP Dallas,TX,06/24/2019,0,0,3.89
"The Veritas Capital Fund VII, L.P. New York",NY,08/09/2019,0,0,0.61
"Cortec Group Fund VII, L.P. New York",NY,09/16/2019,0,0,2.41
"OpenGate Capital Partners II, L.P. Los Angeles",CA,10/04/2019,0,0,3.99
Bessemer Venture Partners Century Fund L.P. Larchmont,NY,09/13/2019,0,0,3.23
"Jade Equity Investors, L.P. Los Angeles",CA,10/14/2019,0,0,2.87
Trace Energy Resources Fund II LP (fka Denham Energy Resources Fund II LP) Boston,MA,10/30/2019,0,0,9.86
"FirstMark Capital V, L.P. New York",NY,12/13/2019,0,0,4.31
"Trivest Growth Investment Fund II, LP Coral Gables",FL,12/19/2019,0,0,3.65
"Wind Point Partners IX, L.P. Chicago",IL,01/17/2020,0,0,1.18
Hg Saturn 2 A L.P. London,GBR,02/07/2020,0,0,0.41
Hg Genesis 9 L.P. London,GBR,02/07/2020,0,0,0.33
Hg Mercury 3 L.P. London,GBR,02/07/2020,0,0,1.47
"Francisco Partners VI, L.P. San Francisco",CA,04/03/2020,0,0,0.49
Bridgepoint Development Capital IV London,GBR,03/27/2020,0,0,1.06
KKR Dislocation Opportunities (Domestic) Fund L.P. New York,NY,04/09/2020,0,0,8.87
Dover Street X L.P. Boston,MA,04/30/2020,0,0,0.77
Secondary Overflow Fund IV L.P. Boston,MA,04/30/2020,0,0,1.81
"Admini- Date Type Actual Cost Additional for Westlake BioPartners Fund II, L.P. Westlake Village",CA,05/07/2020,0,0,1.41
"Westlake BioPartners Opportunity Fund I, L.P. Westlake Village",CA,05/07/2020,0,0,4.1
"Wing Three, L.P. Menlo Park",CA,05/29/2020,0,0,1.7
"Silver Lake Partners VI, L.P. New York",NY,06/02/2020,0,0,0.08
"CRV XVIII, L.P. Cambridge",MA,06/24/2020,0,0,1.98
"Graham Partners V, LP Philadelphia",PA,07/02/2020,0,0,1.74
GGV Capital VIII L.P. Menlo Park,CA,10/29/2020,0,0,0.79
GGV Capital VIII Plus L.P. Menlo Park,CA,10/29/2020,0,0,0.8
"GGV Discovery III, L.P. Menlo Park",CA,10/29/2020,0,0,0.75
"Scale Venture Partners VII, L.P. Foster City",CA,11/02/2020,0,0,2.95
"Andreessen Horowitz Fund VII, L.P. Menlo Park",CA,11/17/2020,0,0,0.61
"Accel Leaders 3, L.P. Palo Alto",CA,12/07/2020,0,0,0.48
"Bond Capital Fund II, LP San Francisco",CA,01/15/2021,0,0,0.8
"WestCap Strategic Operator US Feeder Fund, L.P. New York",NY,01/19/2021,0,0,1.2
"Monomoy Capital Partners IV, L.P. New York",NY,01/25/2021,0,0,1.38
"E03.2 Bessemer Venture Partners XI Institutional, L.P. Larchmont",NY,02/19/2021,0,0,0.69
"Spire Capital IV, L.P. New York",NY,04/01/2021,0,0,4.4
"CRV Select Fund I, L.P. Palo Alto",CA,04/28/2021,0,0,1.9
Primavera Capital Fund IV L.P. Hong Kong,CHN,05/20/2021,0,0,0.29
"Glasswing Ventures II, L.P. Boston",MA,04/15/2021,0,0,5.16
Accel Growth Fund VI L.P. Palo Alto,CA,06/15/2021,0,0,0.5
Accel XV L.P. Palo Alto,CA,06/15/2021,0,0,0.51
Accel London VII L.P. London,GBR,06/15/2021,0,0,0.52
"APOLLO IMPACT MISSION FUND, L.P. New York",NY,07/08/2021,0,0,2.97
"Mountaingate Capital Fund II, L.P. Denver",CO,05/20/2021,0,0,1.71
"Foundation Capital X, L.P. San Francisco",CA,06/07/2021,0,0,1.65
"Foundation Capital Leadership Fund III, L.P. San Francisco",CA,06/07/2021,0,0,2.27
"APOLLO INFRASTRUCTURE OPPORTUNITIES FUND II, L.P. New York",NY,06/01/2021,0,0,7.85
"Fin VC Flagship II, LP San Francisco",CA,07/29/2021,0,0,8.31
"Nautic Partners X, L.P. Providence",RI,06/23/2021,0,0,0.63
PAG Growth II L.P. Shanghai,CHN,04/29/2021,0,0,3.3
"Genstar X Opportunities Fund I, L.P. San Francisco",CA,03/18/2021,0,0,0.34
"Quona Accion Inclusion Fund III, L.P. Washington",DC,07/28/2021,0,0,4.95
Inflexion Buyout Fund VI (No. 1) London,GBR,06/30/2021,0,0,0.21
"Arctos Sports Partners Fund I, LP New York",NY,08/05/2021,0,0,0.34
"Glendower Capital Secondary Opportunities Fund V-P, LP New York",NY,06/28/2021,0,0,1.27
"Andreessen Horowitz Seed Fund I, L.P. Menlo Park",CA,07/23/2021,0,0,0.37
Revelstoke Holdings I LP Toronto,CAN,09/22/2021,0,0,0.6
"Invictus Growth Fund I, L.P. San Francisco",CA,09/23/2021,0,0,3.59
"LSC V, L.P. Shanghai",CHN,09/09/2021,0,0,0.69
"Arbor Venture Fund III, L.P. Singapore",SGP,06/24/2021,0,0,3.15
"The Baring Asia Private Equity Fund VIII, L.P. Hong Kong",CHN,07/08/2021,0,0,0.23
"Glendower Capital Strategic Partnership 2021 (B), LP New York",NY,06/28/2021,0,0,10.25
"WestCap Strategic Operator Fund II, L.P. New York",NY,10/07/2021,0,0,0.41
KKR Opportunities (Domestic) Fund II SCSp New York,NY,10/29/2021,0,0,2.52
Arsenal Capital Partners VI LP New York,NY,10/21/2021,0,0,0.23
PAI Partners VIII-1 SCSp Paris,FRA,11/30/2021,0,0,0.1
"Trident IX, L.P. Greenwich",CT,09/13/2021,0,0,0.28
"Admini- Date Type Actual Cost Additional for Sterling Investment Partners IV, L.P. Westport",CT,12/15/2021,0,0,0.99
"Andreessen Horowitz Fund VIII, L.P. Menlo Park",CA,11/30/2021,0,0,0.17
"Andreessen Horowitz LSV Fund III, L.P. Menlo Park",CA,11/30/2021,0,0,0.18
"Spark Capital Growth Fund IV, L.P. Boston",MA,01/25/2022,0,0,0.26
"Great Hill Equity Partners VIII, L.P. Boston",MA,01/31/2022,0,0,0.39
Permira VIII - 1 SCSp London,GBR,12/14/2021,0,0,0.11
"Accel India VII, L.P. Bangalore",IND,03/01/2022,0,0,0.15
"Lightspeed Venture Partners XIV-B (Ignite), L.P. Menlo Park",CA,02/28/2022,0,0,0.21
