loan_number,city,state,date_acquired,interest_rate,book_value
0000196623,San Joaquin,CA,11/05/2013,4.88,549828
0000196771,Le Flore,OK,03/17/2014,7.84,2500000
0000196960,Fresno,CA,07/29/2015,4.9,2563931
0000197600,Platte,MO,05/26/2015,3.85,1395800
0000197671,Stoddard,MO,08/18/2015,3.69,3841211
0000197685,Fresno,CA,07/31/2015,3.5,3958776
0000197774,Grant,WA,12/18/2015,4.4,572749
0000197923,Benton,WA,12/21/2015,4.0,4724599
0000197937,Pottawattamie,IA,12/17/2015,4.15,3910403
0000198179,Matagorda,TX,04/08/2016,4.2,2270996
0000198277,San Benito,CA,06/22/2016,4.2,1298637
0000198431,Fresno,CA,09/02/2016,7.912,2448645
0000198456,Fresno,CA,09/09/2016,7.892,2123862
0000198474,Plymouth,IA,08/10/2016,3.61,3033951
0000198478,Plymouth,IA,08/10/2016,3.73,2966647
0000198762,Saline,MO,01/13/2017,3.17,853908
0000198784,Grant,WA,03/07/2017,4.55,2678085
0000198842,Imperial,CA,03/30/2017,4.7,3135734
0000198853,Dickey,ND,05/10/2017,3.88,4109363
0000198855,Jerome,ID,05/01/2017,4.76,2246407
0000198898,Cherry,NE,05/16/2017,3.5,4406223
0000199064,Colusa,CA,10/04/2017,4.88,1921964
0000199084,Napa,CA,11/30/2017,4.28,7161676
0000199089,Cherry,NE,09/28/2017,2.95,572731
0000199120,Webb,TX,10/24/2017,5.0,1458009
0000199152,Douglas,OR,12/22/2017,3.935,2058594
0000199153,Atchison,MO,12/14/2017,3.21,831022
0000199158,Douglas,OR,07/02/2018,4.045,2498701
0000199159,Douglas,OR,08/01/2018,3.82,10699002
0000199160,Douglas,OR,08/01/2018,4.075,6259729
0000199316,Rapides,LA,03/02/2018,3.15,958294
0000199320,Daviess,MO,03/30/2018,3.66,1467156
0000199333,Stoddard,MO,02/23/2018,3.1,6109993
0000199341,Tulare,CA,11/09/2018,5.69,2184184
0000199365,Napa,CA,03/29/2018,4.9,10653224
0000199366,Napa,CA,03/29/2018,5.55,2247301
0000199394,Meade,KS,04/27/2018,5.1,973069
0000199422,Haskell,KS,04/25/2018,4.4,6744585
0000199473,Grant,WA,08/13/2018,5.15,1697203
0000199489,Imperial,CA,07/19/2018,4.75,3835650
0000199534,Cassia,ID,10/01/2018,4.77,19360362
0000199535,Cassia,ID,10/01/2018,4.89,11506265
0000199543,Tulare,CA,08/14/2018,4.4,1372432
0000199596,Douglas,GA,10/29/2018,4.42,29988934
0000199629,Carroll,IN,06/29/2018,3.75,2343988
0000199672,Monterey,CA,09/14/2018,5.0,1719188
0000199718,Union,NJ,10/03/2018,4.506,26985568
0000199723,Kern,CA,12/12/2018,4.28,64940944
0000199735,Kings,CA,11/07/2018,7.89,918128
0000199750,Mason,IL,12/20/2018,4.61,4342102
0000199761,Whatcom,WA,11/05/2018,4.54,19273916
0000199847,Pike,IL,12/11/2018,4.4,2389081
0000199877,Alameda,CA,12/28/2018,4.73,48894133
0000199890,Lee,IL,01/04/2019,4.45,3561075
0000199917,Jefferson,AR,12/18/2018,5.05,2243260
0000199919,Harlan,KY,12/17/2018,4.05,11998051
0000199923,Livingston,IL,12/05/2018,3.1,689094
0000199934,Alameda,CA,03/25/2019,7.114,3786207
0000199946,San Felipe,MEX,10/10/2019,7.5,8418675
0000199951,Audubon,IA,12/28/2018,3.15,814498
0000199977,Lake,IN,04/25/2019,3.8,906365
0000200021,Kings,CA,06/26/2019,7.03,1451888
0000200035,Hartley,TX,02/21/2019,4.65,1036429
0000200049,Kiowa,CO,03/15/2019,4.38,520310
0000200070,Clinton,IN,03/12/2019,4.55,1488628
0000200085,Madera,CA,06/13/2019,4.9,2805746
0000200097,Jefferson,AR,08/15/2019,3.95,1993219
0000200131,Lincoln,NE,05/09/2019,3.15,1398983
0000200152,Napa,CA,06/21/2019,4.95,19358263
0000200197,Pocahontas,IA,06/25/2019,4.2,709196
0000200227,Humboldt,CA,08/15/2019,3.25,38968470
0000200263,Coles,IL,08/15/2019,4.25,2897662
0000200266,Sharkey,MS,07/15/2019,4.75,295792
0000200280,Logan,OH,09/24/2019,4.45,515185
0000200281,Logan,OH,09/24/2019,3.65,1169842
0000200282,Fresno,CA,08/30/2019,4.77,1332555
0000200289,New Madrid,MO,08/21/2019,3.35,886516
0000200311,Wright,IA,08/23/2019,3.75,650817
0000200323,Hancock,IL,08/07/2019,4.55,1269809
0000200340,Lonoke,AR,08/16/2019,3.73,183998
0000200342,Humboldt,IA,05/15/2020,3.75,683037
0000200348,Iowa,WI,09/06/2019,4.0,866716
0000200376,Napa,CA,05/17/2022,2.98,66201808
0000200377,Napa,CA,05/17/2022,6.49,2800429
0000200380,Yuba,CA,01/17/2020,3.91,1872419
0000200384,Kern,CA,09/27/2019,3.4,1995327
0000200385,New Madrid,MO,01/16/2020,3.1,1676431
0000200390,Siskiyou,CA,10/18/2019,3.25,2428336
0000200391,Siskiyou,CA,10/18/2019,3.45,2428176
0000200396,Phelps,NE,10/08/2019,3.55,2399587
0000200397,Lee,IL,11/15/2019,3.65,1089838
0000200399,Jefferson,AR,10/02/2019,3.95,1613782
0000200415,Issaquena,MS,10/17/2019,3.6,2556623
0000200431,Madera,CA,11/18/2019,3.4,1467549
0000200458,Tunica,MS,10/15/2019,4.2,840570
0000200482,Luce,MI,11/13/2019,3.0,25987817
0000200485,Highlands,FL,03/23/2020,3.35,8995171
0000200527,Hall,NE,09/03/2020,5.02,20430251
0000200545,Chesterfield,SC,08/12/2020,4.1,1925935
0000200573,Gaines,TX,03/18/2020,2.99,36777968
0000200616,Clay,AR,03/19/2020,3.25,2390037
0000200649,Warren,KY,03/20/2020,2.5,1271915
0000200657,Butler,OH,06/30/2020,4.5,791568
0000200665,Dunklin,MO,11/17/2023,3.05,3084898
0000200700,Anson,NC,03/24/2020,2.6,21976178
0000200712,Grant,WA,10/07/2020,4.14,1343831
0000200714,Sangamon,IL,03/17/2020,3.15,6993832
0000200719,Cass,IL,03/19/2020,3.43,1712628
0000200724,Daviess,MO,04/06/2020,3.73,1130307
0000200726,Warren,IL,11/17/2023,3.35,1970681
0000200728,Monroe,MO,03/03/2020,3.65,293671
0000200735,Lagrange,IN,02/28/2020,3.4,3667594
0000200738,Grundy,IA,02/25/2020,3.25,11498726
0000200741,Dekalb,MO,02/28/2020,3.81,1752476
0000200778,Sunflower,MS,03/11/2020,3.15,2578691
0000200788,Dunklin,MO,04/23/2020,3.2,2909267
0000200790,Ogle,IL,07/01/2020,3.15,2646563
0000200800,Piatt,IL,08/05/2020,3.15,6342742
0000200804,Stanislaus,CA,06/26/2020,3.85,3448896
0000200812,Montgomery,IL,05/27/2020,3.6,1969873
0000200828,Gratiot,MI,11/17/2020,2.9,14115212
0000200840,Watonwan,MN,11/17/2023,3.1,1914831
0000200846,Yazoo,MS,04/20/2020,3.25,1996963
0000200859,Cooper,MO,06/22/2020,2.95,1765640
0000200862,Waushara,WI,04/01/2020,3.8,1819638
0000200883,Gooding,ID,08/14/2020,4.44,3547995
0000200914,Fresno,CA,06/01/2020,7.912,744846
0000200920,Huron,MI,05/28/2020,3.4,2042190
0000200922,Putnam,IN,07/15/2020,3.25,5047387
0000200923,Clay,AR,11/17/2023,3.55,1600000
0000200931,Livingston,IL,12/22/2020,2.95,3599841
0000200969,Guthrie,IA,05/14/2020,2.7,3322632
0000201004,Arkansas,AR,09/29/2020,3.1,3784772
0000201005,Macon,MO,04/13/2020,3.1,549416
0000201024,Mississippi,AR,05/27/2020,3.35,2811511
0000201038,Preble,OH,05/21/2020,3.25,4540829
0000201070,Harrison,IA,06/19/2020,3.5,304763
0000201079,Madison,IN,06/10/2020,3.4,3434014
0000201080,Sangamon,IL,08/20/2020,3.3,11861464
0000201081,Sangamon,IL,08/10/2020,3.3,2886856
0000201098,Dodge,MN,06/04/2020,3.35,1666678
0000201111,Wabash,IN,06/15/2020,3.6,1861072
0000201116,Clark,OH,05/22/2020,3.4,2320159
0000201135,Beaverhead,MT,11/17/2023,3.93,7045618
0000201154,Stoddard,MO,06/02/2020,3.1,459970
0000201168,Brewster,TX,11/09/2020,3.25,55972663
0000201183,Poweshiek,IA,11/17/2023,4.35,2006964
0000201185,Wood,OH,10/07/2020,3.6,1739949
0000201201,Matagorda,TX,10/05/2020,3.4,7499207
0000201203,Hermosillo,MEX,09/22/2020,7.0,4442601
0000201205,Huron,MI,09/01/2020,3.4,3284408
0000201210,Chariton,MO,09/23/2020,4.45,4574909
0000201212,Dallam,TX,09/11/2020,3.8,6305513
0000201215,Gooding,ID,03/04/2021,3.65,5319535
0000201218,Solano,CA,12/10/2020,8.412,2635447
0000201221,Boone,IN,08/31/2020,3.55,1254299
0000201236,Stoddard,MO,09/24/2020,3.1,1791495
0000201237,Stoddard,MO,09/24/2020,3.1,482856
0000201247,Tallahatchie,MS,08/06/2020,3.55,211696
0000201256,Palm Beach,FL,12/22/2020,7.62,3526544
0000201271,Logan,KY,09/15/2020,3.35,1988553
0000201284,White,IN,12/09/2020,3.35,4384301
0000201286,Tippecanoe,IN,12/09/2020,3.35,3237228
0000201297,Starke,IN,12/22/2020,3.45,3287913
0000201300,Tulare,CA,11/30/2020,7.662,2494853
0000201307,Mulegt,MEX,02/17/2021,4.5,43798079
0000201317,Chicot,AR,09/25/2020,3.6,2026335
0000201318,Prairie,AR,09/11/2020,3.05,585974
0000201323,White,IN,12/09/2020,3.35,2514102
0000201324,Bosque,TX,09/18/2020,3.35,6038128
0000201326,Whitley,IN,10/21/2020,3.6,1269579
0000201337,Bureau,IL,09/15/2020,3.0,1066051
0000201346,Logan,IL,09/11/2020,3.2,1685904
0000201347,Meeker,MN,11/17/2023,2.96,1028338
0000201351,Monroe,MO,11/18/2020,3.35,469210
0000201353,Macon,MO,11/18/2020,2.9,629282
0000201355,Martin,MN,12/11/2020,3.0,2443608
0000201356,Dodge,MN,10/13/2020,3.0,1150770
0000201357,Lincoln,MN,11/17/2023,3.1,842623
0000201368,Butler,IA,10/14/2020,3.35,1974383
0000201371,Will,IL,09/03/2021,2.55,10312526
0000201373,Stoddard,MO,09/24/2020,3.1,544511
0000201376,Moultrie,IL,10/14/2020,3.1,683301
0000201380,Champaign,IL,11/12/2020,3.25,5099335
0000201382,Laporte,IN,11/17/2023,3.5,464756
0000201384,Tulare,CA,11/30/2020,7.662,998191
0000201406,Madera,CA,11/13/2020,3.0,1705515
0000201412,Phillips,AR,11/17/2023,3.1,2726274
0000201422,Hartley,TX,04/13/2021,3.55,25262022
0000201426,Mercer,IL,12/11/2020,3.25,701000
0000201430,Sanilac,MI,11/17/2023,3.25,3179488
0000201431,Alcorn,MS,01/21/2021,5.1,2500000
0000201432,Alcorn,MS,01/21/2021,5.1,2500000
0000201435,Ogle,IL,11/17/2023,3.95,748888
0000201439,Craighead,AR,12/10/2020,2.75,465989
0000201440,Madison,IL,11/17/2020,3.05,1555745
0000201443,Coahoma,MS,10/26/2020,2.9,599712
0000201450,Grant,WA,12/09/2020,3.1,737592
0000201454,Arkansas,AR,11/06/2020,3.15,2818215
0000201455,Carroll,IA,12/21/2020,5.29,4071385
0000201457,Dekalb,IL,11/05/2020,2.99,1105894
0000201464,Chelan,WA,12/09/2020,3.82,3995876
0000201471,Union,NM,11/17/2023,3.2,1745201
0000201475,Stoddard,MO,12/21/2020,3.23,820032
0000201476,Stoddard,MO,12/21/2020,3.23,869142
0000201493,Lagrange,IN,11/17/2023,3.15,3601262
0000201507,Starr,TX,02/24/2021,2.99,2149884
0000201508,Berrien,MI,11/17/2023,3.25,1612487
0000201514,Starr,TX,02/24/2021,6.92,998993
0000201521,Williamson,TX,11/17/2023,3.25,1486420
0000201526,Coahoma,MS,12/21/2020,3.05,5538294
0000201547,Terrell,GA,11/17/2023,3.15,2063267
0000201551,Madera,CA,03/26/2021,8.302,1002091
0000201559,Cassia,ID,04/21/2021,4.25,5375093
0000201560,Cassia,ID,04/21/2021,4.8,3268055
0000201580,Latah,ID,11/17/2023,3.05,284163
0000201582,Mcminn,TN,02/08/2021,3.95,2498030
0000201583,Madison,OH,02/08/2021,3.95,999212
0000201584,Franklin,OH,02/08/2021,3.95,999212
0000201588,Fremont,ID,07/14/2021,2.96,1098404
0000201596,Stanislaus,CA,02/09/2021,3.852,1994684
0000201605,Lauderdale,TN,03/30/2021,7.264,5987189
0000201606,Dallam,TX,03/11/2021,3.4,1925805
0000201619,Pierce,WA,02/01/2021,7.76,15346835
