loan_number,city,state,date_acquired,interest_rate,book_value
0000200914,Fresno,CA,06/01/2020,6.822,250000
0000201256,Palm Beach,FL,12/22/2020,6.57,140757
0000201880,Glenn,CA,07/28/2021,6.29,562500
0000202212,Mississippi,AR,12/21/2021,6.42,13600000
0000202380,Fresno,CA,05/20/2022,5.86,2048571
0000202960,Boone,IN,06/09/2023,7.223,903405
0000202991,Santa Barbara,CA,07/18/2023,6.49,270000
0000203036,San Luis Obispo,CA,08/22/2023,6.35,3550505
0000203069,Alcorn,MS,09/21/2023,9.33,300000
0000203200,Twin Falls,ID,01/10/2025,6.8,4991525
0000203214,Bolivar,MS,02/06/2024,6.8,653500
0000203476,Pike,IL,02/05/2025,6.35,999310
0000203502,Dunklin,MO,01/27/2025,6.41,1697522
0000203524,Champaign,IL,03/13/2025,6.07,1499696
0000203525,Cross,AR,02/19/2025,6.21,6990508
0000203590,Randolph,IN,03/26/2025,5.9,1528000
9900155960,Bakersfield,CA,01/10/2025,5.375,154891
9900155963,Bensalem,PA,01/10/2025,7.5,239174
9900155964,Charlotte,NC,01/10/2025,7.625,1324239
9900155965,Chino Valley,AZ,01/10/2025,7.625,292790
9900155966,Nashville,TN,01/10/2025,6.875,342348
9900155973,Howell,NJ,01/10/2025,6.99,440378
9900155975,Ocean Isle Beach,NC,01/10/2025,6.875,885038
9900155976,Shelton,CT,01/10/2025,7.625,419267
9900155986,Central Islip,NY,01/10/2025,7.25,430678
9900155991,Bakersfield,CA,01/10/2025,6.75,248589
9900155996,Great Falls,VA,01/10/2025,6.75,2986164
9900156009,Elmhurst,NY,01/10/2025,6.125,791130
9900156039,Minneapolis,MN,01/16/2025,9.0,191553
9900156049,Middle Village,NY,01/16/2025,7.375,252496
9900156056,Dillon,CO,01/16/2025,6.875,386365
9900156071,Lakeland,FL,01/16/2025,7.5,281197
9900156081,Brooklyn,NY,01/16/2025,7.5,756937
9900156086,Ocoee,FL,01/16/2025,6.875,554632
9900156089,Jamaica,NY,01/16/2025,8.125,439884
9900156109,Riverwoods,IL,01/16/2025,9.25,751268
9900156132,Prosper,TX,01/21/2025,7.125,942514
9900156138,North Hills,CA,01/21/2025,7.875,783377
9900156139,Daly City,CA,01/21/2025,7.5,1503625
9900156141,Cypress,TX,01/21/2025,7.625,707698
9900156142,Cherry Hill,NJ,01/21/2025,7.75,200911
9900156143,San Francisco,CA,01/21/2025,7.25,802444
9900156147,Union City,CA,01/21/2025,7.75,602780
9900156148,Flanders,NJ,01/21/2025,7.5,487751
9900156149,Pearland,TX,01/21/2025,6.625,180104
9900156150,Garden Grove,CA,01/21/2025,7.25,785258
9900156158,Garden Grove,CA,01/21/2025,7.875,466283
9900156159,Palm Desert,CA,01/21/2025,7.5,381263
9900156161,Laguna Hills,CA,01/21/2025,6.875,1619710
9900156162,Las Vegas,NV,01/21/2025,6.875,328369
9900156165,Attleboro,MA,01/21/2025,6.375,286745
9900156167,Katy,TX,01/21/2025,6.75,119002
9900156177,Fountain Valley,CA,01/21/2025,7.125,1315820
9900156182,North Vernon,IN,01/21/2025,7.5,247619
9900156190,Sacramento,CA,01/21/2025,7.125,421036
9900156196,Celina,TX,01/21/2025,7.5,802312
9900156202,Everett,WA,01/21/2025,6.5,429948
9900156211,Kissimmee,FL,01/21/2025,7.875,236894
9900156222,Edmond,OK,01/21/2025,6.375,212553
9900156225,Houston,TX,01/21/2025,8.0,231478
9900156232,Lemon Grove,CA,01/21/2025,8.625,598923
9900156235,Chicago,IL,01/21/2025,7.0,300177
9900156238,Miami,FL,01/21/2025,7.25,1377010
9900156246,Sacramento,CA,01/21/2025,7.25,320517
9900156253,Fort Lauderdale,FL,01/21/2025,6.5,494003
9900156256,Milton,MA,01/21/2025,6.875,550506
9900156264,Porter Ranch,CA,01/21/2025,6.625,594952
9900156267,Moore,OK,01/21/2025,6.625,241033
9900156272,Camarillo,CA,01/21/2025,7.625,1234200
9900156277,Spring,TX,01/21/2025,7.0,260755
9900156281,Las Vegas,NV,01/21/2025,8.375,625382
9900156389,Bakersfield,CA,01/21/2025,7.5,556705
9900156455,Los Angeles,CA,01/21/2025,6.875,978728
9900156468,Hayward,CA,01/21/2025,6.875,576062
9900156515,San Francisco,CA,01/21/2025,7.0,856691
9900156562,Arlington,TX,01/21/2025,7.0,184109
9900156585,Monterey Park,CA,01/21/2025,6.875,865182
9900156709,Huntsville,TX,02/07/2025,8.625,202863
9900156715,Panama City,FL,02/07/2025,7.125,535343
9900156720,Chula Vista,CA,02/07/2025,6.875,487958
9900156735,Bedford,TX,02/07/2025,7.125,221953
9900156751,Columbiana,OH,02/07/2025,6.999,99874
9900156763,Meridian,ID,02/07/2025,6.999,278940
9900156792,Jurupa Valley,CA,02/07/2025,7.25,573091
9900156796,Salinas,CA,02/07/2025,8.25,1319705
9900156804,Fresno,CA,02/07/2025,7.625,251318
9900156817,Hanford,CA,02/07/2025,6.999,228458
9900156822,Bristolville,OH,02/07/2025,7.125,150139
9900156830,Lehi,UT,02/07/2025,7.5,405000
9900156925,Mustang,OK,02/07/2025,7.625,505356
9900156937,Kissimmee,FL,02/07/2025,6.999,249678
9900156947,Long Beach,CA,02/07/2025,6.999,630201
9900156957,Fresno,CA,02/07/2025,7.375,208273
9900156966,North Charleston,SC,02/07/2025,7.625,231734
9900156972,Goldsboro,NC,02/07/2025,6.999,398613
9900157333,Kissimmee,FL,02/07/2025,7.75,280981
9900157350,North Charleston,SC,02/07/2025,7.5,607280
9900157405,Keizer,OR,02/07/2025,7.875,299536
9900157463,Greenville,NC,02/07/2025,7.75,191065
9900157527,Fresno,CA,02/07/2025,7.625,391611
9900157530,Miami,FL,02/07/2025,7.625,973963
9900157540,Costa Mesa,CA,02/10/2025,6.999,1743528
9900157618,Fort Myers,FL,02/24/2025,6.75,280822
9900157630,Crown Point,IN,02/24/2025,8.875,162716
9900157663,Jersey City,NJ,02/24/2025,7.125,264464
9900157689,Houston,TX,02/24/2025,7.875,490254
9900157696,San Antonio,TX,02/24/2025,7.5,170491
9900157715,Southampton,NY,02/24/2025,7.5,1345328
9900157733,Pensacola,FL,02/24/2025,6.75,127516
9900157761,Mount Gretna,PA,02/24/2025,7.5,249736
9900158174,Westland,MI,02/24/2025,6.875,140737
9900158192,Broken Arrow,OK,02/24/2025,7.25,276545
9900158213,Lake Forest,IL,02/24/2025,7.25,1249063
9900158240,Jacksonville,NC,02/24/2025,7.125,122965
9900158253,Kaufman,TX,02/24/2025,6.875,130249
9900158305,San Antonio,TX,02/24/2025,7.0,122284
9900158318,Paulsboro,NJ,02/24/2025,7.125,147464
9900158347,Jacksonville,FL,02/24/2025,7.375,143499
9900158409,Cleveland,OH,02/24/2025,7.25,178876
9900158440,Bakersfield,CA,02/24/2025,6.75,401644
9900158491,Suffern,NY,02/24/2025,7.5,614060
9900158521,Corinth,TX,02/24/2025,8.75,343033
9900158537,Carson,CA,02/25/2025,8.625,580007
9900158549,Las Vegas,NV,02/25/2025,7.875,277331
9900158581,Sedona,AZ,02/25/2025,7.75,935300
9900158602,Pensacola,FL,02/25/2025,7.625,282412
9900158631,Sevierville,TN,02/25/2025,7.875,1719441
9900158703,Jacksonville Beach,FL,02/25/2025,8.5,204860
9900158714,Moreno Valley,CA,02/25/2025,7.875,826188
9900158730,Santa Rosa,CA,02/25/2025,7.75,645492
9900158734,San Marcos,CA,03/05/2025,7.625,505271
9900158741,Temple City,CA,03/05/2025,7.125,771088
9900158747,Memphis,TN,03/05/2025,6.875,171683
9900158756,Hockley,TX,03/05/2025,7.5,227340
9900158763,Kailua Kona,HI,03/05/2025,7.75,973173
9900158767,Redwood City,CA,03/05/2025,7.625,368473
9900158771,Grants Pass,OR,03/05/2025,6.625,306862
9900158806,Littleton,CO,03/05/2025,6.625,466540
9900158809,Palm Springs,CA,03/05/2025,6.75,175108
9900158814,Antioch,CA,03/05/2025,7.75,575813
9900158826,Philadelphia,PA,03/05/2025,7.125,151769
9900158840,Moreno Valley,CA,03/05/2025,7.75,341638
9900158843,Naples,FL,03/05/2025,6.875,163970
9900158849,Santa Ana,CA,03/05/2025,7.25,721247
9900158859,Clemmons,NC,03/05/2025,7.875,121086
9900158865,Fort Lauderdale,FL,03/05/2025,7.625,2445784
9900158876,Stanton,CA,03/05/2025,7.375,926079
9900158895,Katy,TX,03/05/2025,7.25,1069119
9900158902,Warren,NJ,03/05/2025,8.75,1614685
9900158911,San Diego,CA,03/14/2025,7.0,336424
9900158915,Santa Rosa Beach,FL,03/14/2025,7.75,2504277
9900158945,Dana Point,CA,03/14/2025,7.25,1474303
9900158961,Los Angeles,CA,03/14/2025,6.625,1001959
9900158976,Tampa,FL,03/14/2025,7.125,472400
9900158981,Cibolo,TX,03/14/2025,7.75,222199
9900158994,Hutchinson Island,FL,03/14/2025,6.625,394694
9900159001,Las Vegas,NV,03/14/2025,7.125,168746
9900159006,Olympia,WA,03/14/2025,7.75,419011
9900159013,Renton,WA,03/14/2025,6.625,245369
9900159020,Buffalo,NY,03/14/2025,7.25,184608
9900159029,Sebring,FL,03/14/2025,7.25,263207
9900159036,San Diego,CA,03/14/2025,6.875,975037
9900159040,Sacramento,CA,03/14/2025,7.25,383973
9900159046,Escondido,CA,03/14/2025,7.25,738158
9900159055,Tampa,FL,03/14/2025,6.5,365874
9900159058,Madera,CA,03/14/2025,6.625,329514
9900159060,Millbury,MA,03/14/2025,6.75,260621
9900159066,Staten Island,NY,03/14/2025,6.625,531023
9900159077,Denham Springs,LA,03/14/2025,7.625,147048
9900159085,Winter Springs,FL,03/14/2025,6.875,711337
9900159092,San Juan,TX,03/14/2025,8.625,181363
9900159094,Bluffton,SC,03/14/2025,7.25,244834
9900159101,Vista,CA,03/14/2025,6.625,360188
9900159106,Jim Thorpe,PA,03/14/2025,8.75,209812
9900159183,Willingboro,NJ,03/14/2025,7.625,292764
9900159205,Buffalo,NY,03/14/2025,8.375,144253
9900159218,Baltimore,MD,03/14/2025,8.25,127993
9900159220,Chalmette,LA,03/20/2025,8.0,243158
9900159228,Franklin Square,NY,03/20/2025,7.5,570716
9900159251,Lehigh Acres,FL,03/20/2025,6.99,260271
9900159256,Las Vegas,NV,03/20/2025,7.625,1725464
9900159280,Philadelphia,PA,03/20/2025,7.5,177005
9900159281,West Palm Beach,FL,03/20/2025,8.375,431309
9900159293,Ossining,NY,03/20/2025,7.99,393405
9900159294,Tolleson,AZ,03/20/2025,6.99,246350
9900159300,Salt Lake City,UT,03/20/2025,7.125,603842
9900159437,Pompano Beach - Fl,FL,03/21/2025,7.125,524323
9900159445,Rowland Heights - Ca,CA,03/21/2025,6.375,347666
9900159447,La Verne - Ca,CA,03/21/2025,6.375,690334
9900159450,Brooklyn - Ny,NY,03/21/2025,6.875,493832
9900159455,Pomona - Ca,CA,03/21/2025,7.125,590792
9900159471,Arcadia - Ca,CA,03/21/2025,7.25,636354
9900159474,Honolulu - Hi,HI,03/21/2025,8.125,1697563
9900159495,Irvine - Ca,CA,03/21/2025,7.0,999089
9900159499,Long Beach - Ca,CA,03/21/2025,6.875,743704
9900159504,Corona - Ca,CA,03/21/2025,6.75,840077
9900159515,Gig Harbor - Wa,WA,03/21/2025,6.875,681312
9900159529,Fort Mohave - Az,AZ,03/21/2025,7.75,221547
9900159534,Miami - Fl,FL,03/21/2025,7.625,303063
9900159544,Elk Grove - Ca,CA,03/21/2025,7.125,550095
0000703350,Charlotte,NC,10/23/2020,7.194,279142
0000703468,Weston,FL,05/07/2021,6.594,82601
0000703566,Dallas,TX,10/06/2021,6.594,73788
0000703595,Dallas,TX,10/15/2021,4.0,34282
0000703937,Seattle,WA,01/31/2025,6.23,5867550
0000703943,Phoenix,AZ,02/11/2025,6.93,13299500
0000703944,Oakland,CA,01/22/2025,6.36,1464999
0000703952,New York City,NY,12/24/2024,5.5,7556
0000703954,Phoenix,AZ,03/26/2025,6.27,11226550
