loan_number,city,state,date_acquired,interest_rate,book_value
0000199724,Fresno,CA,10/02/2014,6.6,550000
0000200432,Tehama,CA,03/31/2017,6.802,90475
0000200834,Butte,CA,06/22/2018,6.54,100000
0000201705,Merced,CA,08/15/2018,6.045,4300000
0000202175,Kern,CA,12/12/2018,6.08,3840000
0000202380,Jefferson,AR,06/27/2019,7.22,100000
0000202649,Hendry,FL,12/30/2019,7.13,1000000
0000202702,Fresno,CA,05/29/2020,6.302,1490040
0000202780,Douglas,WA,05/06/2020,6.59,1000000
0000202940,Palm Beach,FL,12/22/2020,6.57,1111243
0000202963,Kent,DE,02/11/2021,5.939,9713527
0000203047,Glenn,CA,07/28/2021,6.29,1937500
0000203122,Hendry,FL,12/06/2021,6.4,300000
0000203258,Fresno,CA,02/04/2022,6.86,200000
0000203284,Fresno,CA,05/20/2022,5.86,9901429
0000203317,Clackamas,OR,05/18/2022,6.86,335000
0000203412,Macoupin,IL,06/03/2022,6.26,100000
0000203470,Fresno,CA,07/22/2022,6.33,1375000
0000203498,Ottawa,MI,06/28/2022,6.76,1794860
0000203509,Calhoun,IA,08/31/2022,7.19,6053433
0000203518,Solano,CA,03/07/2023,6.4,137000
0000203527,Houston,GA,03/16/2023,7.75,15882353
0000203532,Henry,GA,05/04/2023,7.223,289573
0000203579,Phillips,AR,09/26/2023,6.83,2500000
0000201556,Lake,IN,10/06/2023,8.3,4756609
0000203033,Merced,CA,11/14/2023,7.64,302000
9900155953,Woodburn,OR,01/10/2025,7.0,325968
9900155958,Newport Beach,CA,01/10/2025,7.125,752763
9900155961,Palm Springs,CA,01/10/2025,6.625,625657
9900155974,Long Beach,CA,01/10/2025,6.875,705868
9900155977,San Francisco,CA,01/10/2025,6.625,978797
9900155978,Elmont,NY,01/10/2025,6.625,456131
9900155983,Baldwinsville,NY,01/10/2025,7.375,162410
9900155984,Clinton,MA,01/10/2025,6.625,412504
9900155985,Nashville,TN,01/10/2025,6.625,594030
9900155987,Jersey City,NJ,01/10/2025,7.25,371982
9900155990,Durango,CO,01/10/2025,6.99,324707
9900155997,Long Branch,NJ,01/10/2025,6.875,2802057
9900155998,Torrance,CA,01/10/2025,7.25,1020761
9900155999,Huntington Beach,CA,01/10/2025,7.375,708329
9900156002,Kyle,TX,01/10/2025,6.5,313848
9900156003,Boynton Beach,FL,01/10/2025,6.875,465764
9900156004,Myrtle Beach,SC,01/10/2025,7.0,329644
9900156005,Wesley Hills,NY,01/10/2025,6.75,1106103
9900156006,College Point,NY,01/10/2025,6.375,509502
9900156012,Van Nuys,CA,01/16/2025,7.5,633390
9900156013,Costa Mesa,CA,01/16/2025,7.0,1370411
9900156014,Carlsbad,CA,01/16/2025,7.375,1296510
9900156015,Alhambra,CA,01/16/2025,7.375,1193449
9900156021,Plant City,FL,01/16/2025,7.625,322777
9900156023,Lithia,FL,01/16/2025,7.625,278275
9900156027,Gibsonton,FL,01/16/2025,7.375,162073
9900156033,Lake Forest,CA,01/16/2025,7.375,1411248
9900156034,Boynton Beach,FL,01/16/2025,7.5,360132
9900156037,Milpitas,CA,01/16/2025,7.25,614454
9900156038,Loxahatchee,FL,01/16/2025,7.125,450088
9900156041,Deland,FL,01/16/2025,7.75,210393
9900156043,Los Angeles,CA,01/16/2025,6.875,625311
9900156046,Jacksonville,FL,01/16/2025,7.0,145878
9900156050,Los Angeles,CA,01/16/2025,7.125,1872011
9900156052,Los Angeles,CA,01/16/2025,6.99,544585
9900156057,Valencia,CA,01/16/2025,7.0,647744
9900156058,Clarksville,IN,01/16/2025,7.125,281470
9900156061,Charleston,SC,01/16/2025,8.375,673017
9900156064,Los Angeles,CA,01/16/2025,8.125,476142
9900156065,Newport Beach,CA,01/16/2025,7.25,2443692
9900156068,Los Angeles,CA,01/16/2025,7.375,906375
9900156069,Sparks,NV,01/16/2025,7.25,151578
9900156072,Cape Coral,FL,01/16/2025,6.875,217145
9900156075,Davenport,IA,01/16/2025,8.75,259546
9900156077,Upper Darby,PA,01/16/2025,8.5,123688
9900156080,Rancho Cordova,CA,01/16/2025,8.125,381671
9900156082,San Jose,CA,01/16/2025,8.25,1245304
9900156083,Henrico,VA,01/16/2025,9.75,295653
9900156085,Fort Worth,TX,01/16/2025,8.375,154002
9900156090,Corvallis,OR,01/16/2025,7.5,361818
9900156091,Land O Lakes,FL,01/16/2025,8.25,388600
9900156100,East Hartford,CT,01/16/2025,7.5,133294
9900156104,Monroe,NY,01/16/2025,8.75,251301
9900156114,Nashville,TN,01/16/2025,7.625,458059
9900156133,Long Branch,NJ,01/16/2025,8.125,607841
9900156136,Kailua Kona,HI,01/16/2025,7.75,283528
9900156140,Sebring,FL,01/16/2025,8.125,775693
9900156146,Fairfax,VA,01/16/2025,7.875,660171
9900156153,Taylor,MI,01/16/2025,8.625,131645
9900156155,East Elmhurst,NY,01/16/2025,7.875,293327
9900156163,Frisco,TX,01/21/2025,7.0,611218
9900156170,Chicago,IL,01/21/2025,6.875,182222
9900156176,Carson City,NV,01/21/2025,7.0,434761
9900156180,Rancho Cucamonga,CA,01/21/2025,7.0,169687
9900156185,Philadelphia,PA,01/21/2025,7.875,225535
9900156188,Santa Paula,CA,01/21/2025,7.5,331350
9900156197,Carrollton,TX,01/21/2025,7.625,251947
9900156201,Burke,VA,01/21/2025,6.75,540764
9900156205,Houston,TX,01/21/2025,6.625,440749
9900156213,Gilbert,AZ,01/21/2025,7.375,401431
9900156218,Porter Ranch,CA,01/21/2025,7.5,899402
9900156224,Orlando,FL,01/21/2025,6.875,9709
9900156228,Burbank,CA,01/21/2025,7.125,1202238
9900156252,Murrieta,CA,01/21/2025,6.75,494292
9900156260,Des Plaines,IL,01/21/2025,7.5,138534
9900156270,Allen,TX,01/21/2025,6.875,661142
9900156283,Homestead,FL,01/21/2025,7.375,565827
9900156286,Fort Wayne,IN,01/21/2025,7.25,100271
9900156290,Houston,TX,01/21/2025,7.5,179323
9900156293,Somers,MT,01/21/2025,7.0,478280
9900156298,West Jordan,UT,01/21/2025,6.875,1750579
9900156302,Montclair,CA,01/21/2025,7.0,230572
9900156304,Rancho Cordova,CA,01/21/2025,7.875,295350
9900156309,Palmetto Bay,FL,01/21/2025,7.875,469800
9900156314,Lehi,UT,01/21/2025,6.875,588848
9900156318,Miami,FL,01/21/2025,6.75,389896
9900156321,Camden,NJ,01/28/2025,7.5,116462
9900156331,Forest Park,IL,01/28/2025,7.5,520194
9900156335,Harrisburg,PA,01/28/2025,7.5,113165
9900156342,Lodi,CA,01/28/2025,7.5,214191
9900156350,Lafayette Hill,PA,01/28/2025,6.999,386492
9900156353,Spring,TX,01/28/2025,7.625,246933
9900156356,Glendale,AZ,01/28/2025,7.999,237487
9900156361,Seminole,FL,01/28/2025,9.25,352923
9900156370,Pasadena,CA,01/28/2025,6.999,980861
9900156397,Passaic,NJ,01/28/2025,7.875,610895
9900156403,Lake Worth,FL,01/28/2025,6.999,397122
9900156415,Walnut Creek,CA,01/28/2025,7.875,704237
9900156448,Cave Creek,AZ,01/28/2025,7.625,1280735
9900156456,Peoria,AZ,01/28/2025,6.875,278527
9900156466,Ocoee,FL,01/28/2025,6.875,424335
9900156500,Cleveland,OH,01/28/2025,7.125,67725
9900156509,Riviera Beach,FL,01/28/2025,7.375,398771
9900156523,Rockford,IL,01/28/2025,7.875,54598
9900156539,Fort Wayne,IN,01/28/2025,8.25,148917
9900156553,Dayton,OH,01/28/2025,7.875,87613
9900156568,Philadelphia,PA,01/28/2025,7.75,194303
9900156684,Cuyahoga Falls,OH,01/28/2025,8.5,131196
9900156687,Columbus,OH,01/28/2025,7.0,131453
9900156690,Philadelphia,PA,01/28/2025,7.5,564870
9900156695,Dolton,IL,01/28/2025,7.75,127542
9900156699,Cleveland,OH,01/28/2025,8.25,75754
9900156708,Cleveland,OH,01/28/2025,7.875,58994
9900156714,Forney,TX,01/28/2025,8.25,221250
9900156719,Pittsburgh,PA,01/28/2025,7.5,95191
9900156722,Pittsburgh,PA,01/28/2025,7.875,135526
9900156726,Chicago,IL,01/28/2025,7.75,230006
9900156732,Selma,CA,02/07/2025,7.75,220302
9900156738,Kamuela,HI,02/07/2025,7.75,1820847
9900156742,Payson,AZ,02/07/2025,6.999,391505
9900156745,Longmont,CO,02/07/2025,6.875,136818
9900156748,Las Vegas,NV,02/07/2025,6.999,580655
9900156753,Romoland,CA,02/07/2025,7.625,401691
9900156760,Los Angeles,CA,02/07/2025,7.625,497416
9900156765,Reno,NV,02/07/2025,6.625,219401
9900156774,Port Charlotte,FL,02/07/2025,7.875,180884
9900156782,Cedar City,UT,02/07/2025,7.25,351592
9900156785,Tiverton,RI,02/07/2025,6.875,199738
9900156787,Fresno,CA,02/07/2025,7.5,235258
9900156799,New Bedford,MA,02/07/2025,6.75,415052
9900156802,Sarasota,FL,02/07/2025,6.75,296373
9900156805,Rancho Cucamonga,CA,02/07/2025,6.5,482278
9900156810,Los Angeles,CA,02/07/2025,7.375,1310982
9900156812,Highlands Ranch,CO,02/07/2025,8.5,993057
9900156816,Tacoma,WA,02/07/2025,6.999,374524
9900156821,Willis,TX,02/07/2025,8.125,631512
9900156825,Little Egg Harbor,NJ,02/07/2025,7.25,291401
9900156827,Rock Hill,SC,02/07/2025,7.375,367533
9900156833,Saint Petersburg,FL,02/07/2025,6.75,216988
9900156836,Ridgewood,NJ,02/07/2025,6.75,699012
9900156845,Deer Park,TX,02/07/2025,7.5,241349
9900156847,New Port Richey,FL,02/07/2025,7.875,190589
9900156849,Pacoima,CA,02/07/2025,6.5,229460
9900156854,Richfield,ID,02/07/2025,7.125,1359857
9900156859,Fayetteville,NC,02/07/2025,7.75,355882
9900156861,Greenville,NC,02/07/2025,7.875,191066
9900156863,Milford,MI,02/07/2025,8.25,404857
9900156865,Oakland,CA,02/07/2025,8.125,834229
9900156873,Miami,FL,02/07/2025,7.5,501924
9900156876,Charlotte,NC,02/10/2025,8.875,298350
9900156878,Orlando,FL,02/10/2025,8.625,464646
9900156886,Moorpark,CA,02/10/2025,5.375,698021
9900156891,Clarksburg,MD,02/10/2025,6.625,239946
9900156895,Boca Raton,FL,02/10/2025,4.99,1979867
9900156897,Soddy Daisy,TN,02/10/2025,4.625,979801
9900156900,Kailua,HI,02/10/2025,4.75,982422
9900156902,Saint Cloud,FL,02/10/2025,7.875,545142
9900156908,Fullerton,CA,02/10/2025,8.625,544939
9900156911,Austin,TX,02/10/2025,8.5,472787
9900156914,Langley,WA,02/10/2025,8.625,552785
9900156919,Long Beach,CA,02/10/2025,8.5,632663
9900156924,Fort Pierce,FL,02/10/2025,7.875,546043
9900156932,Rochester Hills,MI,02/10/2025,9.0,155130
9900156935,Pasadena,CA,02/10/2025,8.75,448731
9900156939,Kaneohe,HI,02/10/2025,8.625,284229
9900156941,Seattle,WA,02/10/2025,7.75,524453
9900156943,Sedona,AZ,02/10/2025,8.0,844208
9900156948,West Hills,CA,02/10/2025,9.0,545422
9900156953,Provo,UT,02/10/2025,8.0,237148
9900156959,Provo,UT,02/10/2025,8.0,241477
9900156963,Provo,UT,02/10/2025,8.0,247691
9900156973,Provo,UT,02/10/2025,8.0,260070
