loan_number,city,state,date_acquired,interest_rate,book_value
0000199900,Madera,CA,12/13/2016,7.54,500000
0000200211,Tehama,CA,03/31/2017,7.03,123375
0000200358,Lewis,WA,11/27/2018,6.36,13000000
0000200743,Wheeler,GA,12/31/2018,6.05,14000000
0000201256,Walla Walla,WA,12/28/2018,6.78,5000000
0000201325,Fresno,CA,08/15/2019,6.78,5000000
0000201503,Fresno,CA,08/02/2019,7.56,420000
0000201640,Napa,CA,07/31/2019,6.64,5000000
0000201862,Fresno,CA,09/13/2019,9.58,5513143
0000201880,Putnam,IL,08/16/2019,8.08,3461538
0000202013,Presidio,TX,06/30/2020,6.36,280000
0000202130,Douglas,WA,05/06/2020,6.33,2500000
0000202380,Palm Beach,FL,12/22/2020,6.91,443787
0000202554,Miami-Dade,FL,10/28/2020,8.6,7531237
0000202649,Bosque,TX,09/18/2020,6.37,200000
0000202677,Alcorn,MS,01/21/2021,6.0,4940246
0000202702,Scotts Bluff,NE,11/06/2020,8.1,5878379
0000202780,Weld,CO,12/16/2020,6.25,21375000
0000202801,Jerauld,SD,01/06/2021,6.66,10193716
0000202833,Duval,FL,02/11/2021,6.16,9068699
0000202841,Madera,CA,10/14/2021,3.64,441500
0000202856,Madera,CA,10/14/2021,6.76,832813
0000202868,Glenn,CA,07/28/2021,6.53,746635
0000202881,Boone,IN,06/30/2021,7.67,1665458
0000202888,Sumter,AL,08/10/2021,8.25,7325000
0000202889,Douglas,OR,03/31/2023,5.29,25000000
0000202892,Saline,NE,01/17/2023,5.8,1480500
0000202897,Dickinson,IA,02/17/2023,5.51,15728890
0000202919,Fillmore,NE,03/06/2023,5.9,1528000
0000202925,Morgan,IL,02/27/2023,6.05,1849421
0000202930,Carroll,IN,03/20/2023,6.15,1498272
0000202933,Ford,IL,03/31/2023,5.9,600000
0000202935,Minnehaha,SD,03/28/2023,5.75,1110000
0000202939,Dawson,NE,03/15/2023,5.65,1883626
0000202949,Henry,IL,03/29/2023,6.2,1690000
0000202950,Linn,MO,03/24/2023,6.3,740000
0000201639,Jerauld,SD,01/06/2021,6.4,7310769
0000202520,Houston,GA,03/31/2022,6.1,9705882
0000199992,Fremont,WY,06/04/2019,4.64,200000
0000202612,Dekalb,IL,06/10/2022,7.06,1625
0000202620,Davis,IA,06/30/2022,4.52,1214
0000201671,Moore,TX,08/23/2021,3.49,94815
9900139864,Los Angeles,CA,01/25/2023,9.0,1042767
9900139865,San Jose,CA,01/25/2023,8.38,1060865
9900139867,Los Angeles,CA,01/25/2023,8.38,1391227
9900139870,Mechanicsville,VA,01/25/2023,8.13,243996
9900139871,Lansdowne,PA,01/25/2023,9.0,202237
9900139873,Garfield,NJ,01/25/2023,8.13,498171
9900139874,Los Angeles,CA,01/25/2023,7.38,573184
9900139876,Greeley,CO,01/25/2023,8.63,235226
9900139878,Yorba Linda,CA,01/25/2023,7.63,369747
9900139880,Los Angeles,CA,01/25/2023,8.88,301252
9900139881,Bakersfield,CA,01/25/2023,8.38,237180
9900139883,Vernon,NJ,01/25/2023,9.0,109301
9900139885,Wauconda,IL,01/25/2023,9.75,247067
9900139886,St Augustine,FL,01/25/2023,8.9,586962
9900139887,Los Angeles,CA,01/25/2023,8.75,604486
9900139889,Perris,CA,01/25/2023,9.38,721851
9900139890,Fontana,CA,01/25/2023,8.63,203518
9900139891,Sacramento,CA,01/25/2023,8.0,335093
9900139892,Los Angeles,CA,01/25/2023,9.0,1272294
9900139894,Encino,CA,01/25/2023,8.0,1093016
9900139895,Lakewood,CA,01/25/2023,8.0,683796
9900139896,Fort Worth,TX,01/25/2023,9.13,158585
9900139898,Los Angeles,CA,01/25/2023,8.5,1619840
9900139901,Mckinney,TX,01/25/2023,9.0,180666
9900139902,Lutz,FL,01/25/2023,7.0,337109
9900139903,Olivehurst,CA,01/25/2023,7.75,249935
9900139904,San Bernardino,CA,01/25/2023,7.13,279263
9900139905,Phoenix,AZ,01/25/2023,7.38,297075
9900139906,Greensboro,NC,01/25/2023,9.63,102106
9900139907,Laredo,TX,01/25/2023,8.13,220919
9900139908,Los Angeles,CA,01/25/2023,7.13,462160
9900140573,Brentwood,CA,02/16/2023,5.25,432962
9900140574,Gallatin,TN,02/16/2023,4.88,287176
9900140575,Placentia,CA,02/16/2023,5.0,620165
9900140576,Shelley,ID,02/16/2023,4.75,290922
9900140581,Santa Barbara,CA,02/16/2023,4.88,1785360
9900140583,Tracy,CA,02/16/2023,4.88,1755004
9900140586,Austin,TX,02/16/2023,4.75,299287
9900140589,Simi Valley,CA,02/16/2023,4.88,869382
9900140591,Fontana,CA,02/16/2023,5.0,287417
9900140593,Aurora,CO,02/16/2023,5.88,908267
9900140595,El Cajon,CA,02/16/2023,4.88,573957
9900140597,Los Angeles,CA,02/16/2023,4.75,530995
9900140599,Seattle,WA,02/16/2023,4.75,315622
9900140601,Naples,FL,02/16/2023,5.0,298221
9900140606,Oak Park,CA,02/16/2023,4.75,524816
9900140608,Monte Sereno,CA,02/16/2023,4.75,2622920
9900140610,Coral Springs,FL,02/16/2023,4.75,193223
9900140612,Toms River,NJ,02/16/2023,4.88,1721579
9900140616,Miramar,FL,02/16/2023,4.88,591654
9900140618,San Jose,CA,02/16/2023,4.75,1038421
9900140621,San Diego,CA,02/16/2023,4.75,462195
9900140625,Spring,TX,02/16/2023,4.88,189133
9900140629,Ramona,CA,02/16/2023,4.88,507012
9900140632,Las Cruces,NM,02/16/2023,5.63,130751
9900140635,Chandler,AZ,02/16/2023,5.13,391830
9900140638,Northbridge,MA,02/16/2023,5.13,509647
9900140644,North Myrtle Beach,SC,02/16/2023,4.75,116018
9900140646,Phoenix,AZ,02/16/2023,5.38,260393
9900140648,Valley Stream,NY,02/16/2023,5.75,323083
9900140654,Raleigh,NC,02/16/2023,5.0,181054
9900140657,Salt Lake City,UT,02/16/2023,5.0,196459
9900140659,Virgina Beach,VA,02/16/2023,4.88,97767
9900140661,Waldorf,MD,02/16/2023,5.0,163586
9900140663,Melbourne,FL,02/16/2023,5.0,78511
9900140666,Port Richey,FL,02/16/2023,5.88,71965
9900140669,Chattanooga,TN,02/16/2023,4.75,90488
9900140671,Myrtle Beach,SC,02/16/2023,4.75,203609
9900140674,Lake Lure,NC,02/16/2023,4.75,74150
9900140676,Myrtle Beach,SC,02/16/2023,4.75,70699
9900140679,Los Angeles,CA,02/16/2023,4.75,578272
9900140681,Solana Beach,CA,02/16/2023,4.88,1049865
9900140683,Campbell,CA,02/16/2023,4.88,1320192
