loan_number,city,state,date_acquired,interest_rate,book_value
0000199501,Fresno,CA,10/02/2014,7.81,1000000
0000199581,Coal,OK,10/11/2016,7.822,200000
0000199900,Tehama,CA,03/31/2017,7.812,98700
0000200144,Sonoma,CA,10/02/2017,8.112,350000
0000200242,Merced,CA,08/15/2018,7.055,32600000
0000200377,Merced,CA,08/15/2018,7.055,12000000
0000201171,Conecuh,AL,05/29/2018,6.862,29500000
0000201556,Kern,CA,12/12/2018,6.7,9600000
0000201880,Walla Walla,WA,12/28/2018,7.562,4500000
0000202131,Fresno,CA,08/15/2019,7.562,3500000
0000202175,Fresno,CA,08/15/2019,7.562,3500000
0000202490,Fresno,CA,08/02/2019,8.3,200000
0000202677,Napa,CA,07/31/2019,7.25,110000000
0000202780,Putnam,IL,08/16/2019,8.61,351390
0000202876,Napa,CA,05/17/2022,6.48,14250000
0000202940,Fresno,CA,05/29/2020,7.312,3130000
0000202960,Fresno,CA,08/06/2020,7.572,100000
0000202971,Palm Beach,FL,12/22/2020,7.6,865385
0000203033,Weld,CO,12/16/2020,7.447,15337580
0000203120,Madera,CA,10/14/2021,4.04,107500
0000203124,Glenn,CA,07/28/2021,7.312,3332500
0000203162,Phillips,AR,10/15/2021,6.38,1642465
0000203249,Phillips,AR,10/15/2021,7.83,1319617
0000203284,Hendry,FL,12/06/2021,7.56,2065000
0000203301,Fresno,CA,02/04/2022,7.84,250000
0000203306,Mason,IL,04/26/2024,6.65,1080000
0000203307,Grundy,IA,06/04/2024,6.35,1000000
0000203313,Huron,MI,05/10/2024,6.7,748028
0000203315,Dodge,NE,06/12/2024,6.65,700000
0000203332,Iowa,IA,06/20/2024,6.39,2600000
0000203335,Bremer,IA,06/20/2024,6.36,3000000
0000203336,Buffalo,NE,05/08/2024,6.3,2405000
0000203338,Adams,IL,05/21/2024,7.3,2307417
0000203340,Knox,IL,05/22/2024,6.26,2030000
0000203343,Mason,IL,05/23/2024,7.35,791000
0000203359,Macoupin,IL,06/24/2024,6.75,770000
0000202380,Fresno,CA,05/20/2022,6.64,1756571
0000203299,Fresno,CA,03/27/2024,15.443,3331230
0000202972,Ottawa,MI,04/06/2023,7.12,475416
9900147625,Cave Creek,AZ,04/25/2024,4.487,616384
9900147626,Corona Del Mar,CA,04/25/2024,4.795,2623983
9900147628,Granite Bay,CA,04/25/2024,4.862,1270033
9900147629,Dallas,TX,04/25/2024,3.488,397766
9900147631,Palm Beach Gardens,FL,04/25/2024,4.712,269097
9900147635,Sunny Isles Beach,FL,04/25/2024,3.395,1832793
9900147637,Temecula,CA,04/25/2024,3.962,366796
9900147638,Henderson,NV,04/25/2024,4.263,2191296
9900147639,Jonestown,TX,04/25/2024,4.787,296832
9900147640,Escondido,CA,04/25/2024,3.487,232424
9900147643,Panama City Beach,FL,04/25/2024,4.825,430523
9900147649,Los Angeles,CA,04/25/2024,4.787,476695
9900147650,Calabasas,CA,04/25/2024,3.487,1302775
9900147651,Lahaina,HI,04/25/2024,4.062,1179962
9900147653,San Diego,CA,04/25/2024,4.375,1008460
9900147655,Rancho Cucamonga,CA,04/25/2024,3.875,500423
9900147656,Hacienda Heights,CA,04/25/2024,3.375,231412
9900147657,Mission Viejo,CA,04/25/2024,3.25,738199
9900147658,Loomis,CA,04/25/2024,3.487,1748059
9900147661,Santa Rosa,CA,04/25/2024,4.212,1040465
9900147662,Winter Garden,FL,04/25/2024,5.837,518132
9900147666,Lawai,HI,04/25/2024,3.387,994739
9900147667,Firestone,CO,04/25/2024,4.407,462146
9900147669,Palm Desert,CA,04/25/2024,3.962,335911
9900147673,El Monte,CA,04/25/2024,3.375,241209
9900147675,Melbourne,FL,04/25/2024,5.362,389044
9900147677,Snowmass Village,CO,04/25/2024,4.75,1291576
9900147678,San Tan Valley,AZ,04/25/2024,4.937,413746
9900147680,Flower Mound,TX,04/25/2024,4.738,347863
9900147681,Apex,NC,04/25/2024,5.162,393805
9900147682,Westminster,CA,04/25/2024,3.875,312128
9900147683,Las Vegas,NV,04/25/2024,5.088,209997
9900147684,Long Beach,CA,04/25/2024,3.52,159627
9900147685,North Bay Village,FL,04/25/2024,3.62,122686
9900147687,San Diego,CA,04/25/2024,4.68,1647587
9900147691,Burbank,CA,04/25/2024,3.0,2235536
9900147692,Beverly Hills,CA,04/25/2024,3.987,2424247
9900147700,Chino,CA,04/25/2024,4.0,956647
9900147714,Gardena,CA,04/25/2024,3.125,438129
9900147717,Miami,FL,04/25/2024,4.612,1271215
9900147722,Maricopa,AZ,04/25/2024,4.213,253536
9900147727,Miami,FL,04/25/2024,4.125,403615
9900147736,Gold Canyon,AZ,04/25/2024,3.587,510389
9900147741,Arcadia,CA,04/25/2024,5.437,572690
9900147749,Culver City,CA,04/25/2024,5.125,734157
9900147751,Los Angeles,CA,04/25/2024,4.25,1166368
9900147753,Fullerton,CA,04/25/2024,3.624,473427
9900147765,Culver City,CA,04/25/2024,3.75,371187
9900147771,Lafayette,CA,04/25/2024,3.875,556375
9900147804,San Diego,CA,04/25/2024,4.125,422176
9900147811,San Diego,CA,04/25/2024,3.875,2070588
9900147815,Los Angeles,CA,04/25/2024,4.875,1129437
9900147830,Whittier,CA,04/25/2024,3.999,1338647
9900147835,Auburn,CA,04/25/2024,4.24,489743
9900147847,Mammoth Lakes,CA,04/25/2024,3.75,411307
9900147854,Park City,UT,04/25/2024,3.75,310568
9900147869,Park City,UT,04/25/2024,4.0,279972
9900147897,Park City,UT,04/25/2024,3.75,684010
9900147913,Miami,FL,04/25/2024,3.5,389409
9900147936,Miami,FL,04/25/2024,4.375,242780
9900147958,Lincoln,CA,04/25/2024,2.99,630176
9900147962,Dayton,OH,05/03/2024,8.25,59962
9900147976,Cleveland,OH,05/03/2024,8.29,88744
9900147990,Dolton,IL,05/03/2024,8.625,65914
9900148001,Cincinnati,OH,05/03/2024,8.5,125908
9900148008,Rockford,IL,05/03/2024,8.75,55961
9900148020,Luzerne,PA,05/03/2024,9.375,87900
9900148032,Cincinnati,OH,05/03/2024,8.75,419462
9900148043,Memphis,TN,05/03/2024,8.5,80192
9900148053,Chicago Heights,IL,05/03/2024,9.125,157312
9900148062,Harvey,IL,05/03/2024,9.0,125472
9900148093,Fort Worth,TX,05/03/2024,8.375,228436
9900148109,Yonkers,NY,05/03/2024,8.75,564776
