name,state,date_acquired,book_value,investment_income,ownership_pct
Blackstone Mortgage Trust Inc Warehouse Facility MORRISTOWN,NJ,06/27/2014,0,0,0.0
Mesa West Core Lending Fund Warehouse Facility - 2021 Refinance NEW YORK,NY,01/28/2021,0,0,0.0
p002348 Entity,NY,09/03/2021,0,0,98.14
"Accel India VI, L.P. Bangalore",IND,11/11/2019,0,0,1.09
"Accel London V, L.P. London",GBR,03/30/2016,0,0,0.88
"Accel London VI, L.P. London",GBR,05/06/2019,0,0,0.88
Accel London VII L.P. London,GBR,06/15/2021,0,0,0.52
"Accion Quona Inclusion Fund, L.P. Washington",DC,07/26/2018,0,0,2.68
ADVENT INTERNATIONAL GPE X-A SCSP Boston,MA,04/28/2022,0,0,0.11
ADVENT INTERNATIONAL GPE X-D SCSP Boston,MA,04/28/2022,0,0,0.43
Affinity Asia Pacific Fund IV (NO.2) L.P. Singapore,SGP,03/20/2013,0,0,2.36
Affinity Asia Pacific Fund V L.P. Hong Kong,CHN,01/15/2018,0,0,0.32
Alchemy Special Opportunities Fund IV L.P. London,GBR,01/05/2018,0,0,0.78
Altor Fund V (No. 1) AB Stockholm,SWE,12/17/2018,0,0,1.32
Altor Fund VI (No. 1) AB Stockholm,SWE,09/30/2022,0,0,1.05
"American Industrial Partners Capital Fund V, L.P. New York",NY,12/19/2011,0,0,1.3
"American Industrial Partners Capital Fund VI, L.P. New York",NY,09/02/2015,0,0,0.69
"American Industrial Partners Capital Fund VII, L.P. New York",NY,03/26/2019,0,0,0.52
"Andreessen Horowitz Fund VII, L.P. Menlo Park",CA,11/17/2020,0,0,0.61
"Andreessen Horowitz Fund VIII, L.P. Menlo Park",CA,11/30/2021,0,0,0.18
"Andreessen Horowitz LSV Fund III, L.P. Menlo Park",CA,11/30/2021,0,0,0.18
"Andreessen Horowitz Seed Fund I, L.P. Menlo Park",CA,07/23/2021,0,0,0.38
"APOLLO IMPACT MISSION FUND, L.P. New York",NY,07/08/2021,0,0,2.88
"APOLLO INFRASTRUCTURE OPPORTUNITIES FUND II, L.P. New York",NY,06/01/2021,0,0,7.88
"Apollo Investment Fund X, L.P. New York",NY,07/22/2022,0,0,0.13
"Arctos Sports Partners Fund I, LP New York",NY,08/05/2021,0,0,0.6
"Arctos Sports Partners Fund II, LP New York",NY,05/03/2022,0,0,0.32
"Arlington Capital Partners V, L.P. Chevy Chase",MD,04/29/2019,0,0,3.18
"Arlington Capital Partners VI, L.P. Chevy Chase",MD,05/01/2022,0,0,0.3
Arsenal Capital Partners Growth LP New York,NY,10/21/2021,0,0,1.71
"Audax Private Equity Fund VI, L.P. Boston",MA,08/03/2018,0,0,0.19
"Audax Private Equity Fund VII (Guidepoint Co-Invest), L.P. Boston",MA,08/09/2023,0,0,0.07
"Audax Private Equity Fund VII-A, L.P. Boston",MA,04/15/2022,0,0,0.1
"Bayview Opportunity Fund Domestic VII, L.P. Coral Gables",FL,01/19/2023,0,0,0.4
"BDCM Opportunity Fund IV, L.P. Greenwich",CT,02/04/2015,0,0,0.28
Bessemer Venture Partners X Institutional L.P. Larchmont,NY,10/15/2018,0,0,0.74
"Bessemer Venture Partners XI Institutional, L.P. Larchmont",NY,02/19/2021,0,0,0.7
"BGH Capital Offshore Fund I, L.P. Melbourne",AUS,05/15/2018,0,0,0.91
"Blue Sea Capital Fund III, LP Palm Beach",FL,07/29/2022,0,0,1.41
