period,entity,bonds,mortgages,alts,cash,real_estate,total_invested,annuity_ytd,life_prem_ytd
2021Q4,LLANY,7367225275.0,965424561.0,0.0,39319000.0,0.0,8371968836.0,0.0,0.0
2022Q4,LLANY,7375016451.0,915452539.0,21025665.0,43595000.0,0.0,8355089655.0,804142232.0,284365346.0
2023Q4,LLANY,7329887571.0,923014380.0,22963783.0,32948587.0,0.0,8308814321.0,580717427.0,251342551.0
