entity,period,category,naic_designation,total_current_year,total_prior_year
MLIC,2025Q3,BONDS,NAIC 4,52436919,54197347
MLIC,2025Q3,BONDS,NAIC 5,24180694,22286439
MLIC,2025Q3,BONDS,NAIC 6,2039041,4438008
MLIC,2025Q3,BONDS,NAIC 1,490623892,468787500
MLIC,2025Q3,BONDS,NAIC 2,8252136,7371268
MLIC,2025Q3,BONDS,NAIC 3,518201,562443
MLIC,2025Q3,BONDS,NAIC 6,351157,382
MTL,2023Q4,U.S. Governments,NAIC 1,3215589050,3215589050
MTL,2023Q4,U.S. Governments,NAIC 2,0,0
MTL,2023Q4,U.S. Governments,NAIC 3,0,0
MTL,2023Q4,U.S. Governments,NAIC 4,0,0
MTL,2023Q4,U.S. Governments,NAIC 5,0,0
MTL,2023Q4,U.S. Governments,NAIC 6,0,0
MTL,2023Q4,All Other Governments,NAIC 1,1326854691,1255804671
MTL,2023Q4,All Other Governments,NAIC 2,46257071,33899631
MTL,2023Q4,All Other Governments,NAIC 3,10952572,0
MTL,2023Q4,All Other Governments,NAIC 4,0,0
MTL,2023Q4,All Other Governments,NAIC 5,0,0
MTL,2023Q4,All Other Governments,NAIC 6,0,0
MTL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 1,0,0
MTL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 2,0,0
MTL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 3,0,0
MTL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 4,0,0
MTL,2023Q4,"U.S. States, Territories and Possessions etc.,",NAIC 6,0,0
MTL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 1,0,0
MTL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 2,10360671,10360671
MTL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 3,0,0
MTL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 4,0,0
MTL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 5,0,0
MTL,2023Q4,"U.S. Political Subdivisions of States, Territories and",NAIC 6,0,0
MTL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 1,2247723233,2186483968
MTL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 2,26615508,23955727
MTL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 3,0,0
MTL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 4,0,0
MTL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 5,0,0
MTL,2023Q4,U.S. Special Revenue & Special Assessment,NAIC 6,0,0
MTL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 1,6880047800,1508051696
MTL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 2,4515824372,831437737
MTL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 3,416971746,68970154
MTL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 4,16821155,0
MTL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 5,0,0
MTL,2023Q4,Industrial & Miscellaneous (Unaffiliated),NAIC 6,0,0
MTL,2023Q4,Hybrid Securities,NAIC 1,0,0
MTL,2023Q4,Hybrid Securities,NAIC 2,24516710,0
MTL,2023Q4,Hybrid Securities,NAIC 3,0,0
MTL,2023Q4,Hybrid Securities,NAIC 4,0,0
MTL,2023Q4,Hybrid Securities,NAIC 5,0,0
MTL,2023Q4,Hybrid Securities,NAIC 6,0,0
MTL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 1,0,0
MTL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 2,0,0
MTL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 3,0,0
MTL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 4,0,0
MTL,2023Q4,"Parent, Subsidiaries and Affiliates",NAIC 5,0,0
MTL,2023Q4,SVO Identified Funds,NAIC 1,0,0
MTL,2023Q4,SVO Identified Funds,NAIC 2,0,0
MTL,2023Q4,SVO Identified Funds,NAIC 3,0,0
MTL,2023Q4,SVO Identified Funds,NAIC 4,0,0
MTL,2023Q4,SVO Identified Funds,NAIC 5,0,0
MTL,2023Q4,SVO Identified Funds,NAIC 6,0,0
MTL,2023Q4,Unaffiliated Bank Loans,NAIC 1,117571036,0
MTL,2023Q4,Unaffiliated Bank Loans,NAIC 2,321242612,321242612
MTL,2023Q4,Unaffiliated Bank Loans,NAIC 3,187893496,0
MTL,2023Q4,Unaffiliated Bank Loans,NAIC 4,0,0
MTL,2023Q4,Unaffiliated Bank Loans,NAIC 5,0,0
MTL,2023Q4,Unaffiliated Bank Loans,NAIC 6,0,0
MTL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 1,0,0
MTL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 2,0,0
MTL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 3,0,0
MTL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 4,0,0
MTL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 5,0,0
MTL,2023Q4,Unaffiliated Certificates of Deposit,NAIC 6,0,0
MTL,2023Q4,Total Bonds Current Year,NAIC 1,13890236326,5711927976
MTL,2023Q4,Total Bonds Current Year,NAIC 2,4944816944,4031007138
MTL,2023Q4,Total Bonds Current Year,NAIC 3,634367865,551064685
MTL,2023Q4,Total Bonds Current Year,NAIC 4,23152639,0
MTL,2023Q4,Total Bonds Current Year,NAIC 5,0,0
MTL,2023Q4,Total Bonds Current Year,NAIC 6,0,0
MTL,2023Q4,Total Bonds Prior Year,NAIC 1,13547909026,5441801786
MTL,2023Q4,Total Bonds Prior Year,NAIC 2,5193359273,3904841826
MTL,2023Q4,Total Bonds Prior Year,NAIC 3,749797234,639321712
MTL,2023Q4,Total Bonds Prior Year,NAIC 4,157135931,121807917
MTL,2023Q4,Total Bonds Prior Year,NAIC 5,12758047,0
MTL,2023Q4,Total Bonds Prior Year,NAIC 6,0,0
MTL,2023Q4,Total Publicly Traded Bonds,NAIC 1,8178308350,8178308350
MTL,2023Q4,Total Publicly Traded Bonds,NAIC 3,83303180,83303180
MTL,2023Q4,Total Publicly Traded Bonds,NAIC 4,35328014,0
MTL,2023Q4,Total Publicly Traded Bonds,NAIC 5,0,0
MTL,2023Q4,Total Publicly Traded Bonds,NAIC 6,0,0
MTL,2023Q4,Total Privately Placed Bonds,NAIC 1,5711927976,5711927976
MTL,2023Q4,Total Privately Placed Bonds,NAIC 2,4031007138,4031007138
MTL,2023Q4,Total Privately Placed Bonds,NAIC 3,551064685,551064685
MTL,2023Q4,Total Privately Placed Bonds,NAIC 4,117746148,0
MTL,2023Q4,Total Privately Placed Bonds,NAIC 5,0,0
MTL,2023Q4,Total Privately Placed Bonds,NAIC 6,0,0
MTL,2024Q2,BONDS,NAIC 1,14679258175,13890236326
MTL,2024Q2,BONDS,NAIC 2,5346494694,4944816944
MTL,2024Q2,BONDS,NAIC 3,707371743,634367865
MTL,2024Q2,BONDS,NAIC 4,111781808,140898788
MTL,2024Q2,BONDS,NAIC 5,13109641,7779509
MTL,2024Q2,BONDS,NAIC 6,2907968,4238698
MTL,2024Q2,BONDS,NAIC 1,26112500,26112500
MTL,2024Q3,BONDS,NAIC 1,14870002999,13890236326
MTL,2024Q3,BONDS,NAIC 2,5425917790,4944816944
MTL,2024Q3,BONDS,NAIC 3,765488526,634367865
MTL,2024Q3,BONDS,NAIC 4,114782003,140898788
MTL,2024Q3,BONDS,NAIC 5,8585679,7779509
MTL,2024Q3,BONDS,NAIC 6,1924085,4238698
MTL,2024Q3,BONDS,NAIC 1,23462500,26112500
MTL,2025Q1,BONDS,NAIC 1,9232286952,9123304545
MTL,2025Q1,BONDS,NAIC 2,5412352430,5257836018
MTL,2025Q1,BONDS,NAIC 3,450192303,426150469
MTL,2025Q1,BONDS,NAIC 4,123063272,101734108
MTL,2025Q1,BONDS,NAIC 5,5615828,8854625
MTL,2025Q1,BONDS,NAIC 6,212004,1231048
MTL,2025Q1,BONDS,NAIC 2,591465627,523607233
MTL,2025Q1,BONDS,NAIC 3,110450118,96321112
MTL,2025Q1,BONDS,NAIC 4,11552827,7798355
MTL,2025Q1,BONDS,NAIC 5,8000000,8000000
MTL,2025Q1,BONDS,NAIC 1,27962500,27962500
MTL,2025Q2,BONDS,NAIC 1,9207165301,9123304545
MTL,2025Q2,BONDS,NAIC 2,5826328340,5257836018
MTL,2025Q2,BONDS,NAIC 3,437306849,426150469
MTL,2025Q2,BONDS,NAIC 4,140141934,101734108
MTL,2025Q2,BONDS,NAIC 5,3062777,8854625
MTL,2025Q2,BONDS,NAIC 6,189458,1231048
MTL,2025Q2,BONDS,NAIC 2,662913633,523607233
MTL,2025Q2,BONDS,NAIC 3,77040168,96321112
MTL,2025Q2,BONDS,NAIC 4,12123678,7798355
MTL,2025Q2,BONDS,NAIC 5,7974407,8000000
MTL,2025Q2,BONDS,NAIC 1,30400000,27962500
MTL,2025Q3,BONDS,NAIC 1,9459697884,9123304545
MTL,2025Q3,BONDS,NAIC 2,6034954998,5257836018
MTL,2025Q3,BONDS,NAIC 3,399820914,426150469
MTL,2025Q3,BONDS,NAIC 4,129681561,101734108
MTL,2025Q3,BONDS,NAIC 5,5265552,8854625
MTL,2025Q3,BONDS,NAIC 6,522767,1231048
MTL,2025Q3,BONDS,NAIC 2,758921799,523607233
MTL,2025Q3,BONDS,NAIC 3,88541003,96321112
MTL,2025Q3,BONDS,NAIC 4,12508703,7798355
MTL,2025Q3,BONDS,NAIC 5,7974407,8000000
MTL,2025Q3,BONDS,NAIC 1,45400000,27962500
