entity,period,state,state_code,life,annuity,ah,other,total,deposit
MLIC,2023Q1,American Samoa,AS,336369,91927,0,0,428296,0
MLIC,2023Q1,Guam,GU,475380,247277,0,0,722657,0
MLIC,2023Q1,Puerto Rico,PR,2993273,-19314,3867986,0,6841945,0
MLIC,2023Q1,U.S. Virgin Islands,VI,451063,324574,0,0,775637,0
MLIC,2023Q1,Northern Mariana Islands,MP,156350,274053,0,0,430403,0
MLIC,2024Q2,Alabama,AL,56531902,5741220,60340600,0,122613722,0
MLIC,2024Q2,Alaska,AK,7155421,379593,11510717,6546,19052277,0
MLIC,2024Q2,Arizona,AZ,71965826,12394810,103016061,153334380,340711077,0
MLIC,2024Q2,Arkansas,AR,23521621,9772227,20692895,0,53986743,0
MLIC,2024Q2,California,CA,388974933,23584521,590229714,37131252,5369190,0
MLIC,2024Q2,Colorado,CO,100974583,5016857,78139404,10210479,194341323,0
MLIC,2024Q2,Connecticut,CT,68584551,28751763,65241503,42888,162620705,0
MLIC,2024Q2,Delaware,DE,41231470,449734821,27499851,7389595,525855737,18949379386
MLIC,2024Q2,District Of Columbia,DC,12606659,793494,29017413,5534105,47951671,225000000
MLIC,2024Q2,Florida,FL,312153630,132867672,355972711,12440386,813434399,0
MLIC,2024Q2,Georgia,GA,164234190,14326519,203014737,554988909,936564355,0
MLIC,2024Q2,Hawaii,HI,9446163,2962030,10759705,0,23167898,0
MLIC,2024Q2,Idaho,ID,8107298,523427,11795816,0,20426542,0
MLIC,2024Q2,Illinois,IL,235597195,6486885,239653981,1901276,483639338,0
MLIC,2024Q2,Indiana,IN,91935664,20992739,63738319,6767132,183433855,0
MLIC,2024Q2,Iowa,IA,20355847,599852,29597706,0,50553405,0
MLIC,2024Q2,Kansas,KS,28866580,672508,34130403,0,63669491,0
MLIC,2024Q2,Kentucky,KY,56749658,7083327,38251429,42699308,144783721,0
MLIC,2024Q2,Louisiana,LA,61689553,4431293,65248880,75801,131445527,0
MLIC,2024Q2,Maine,ME,10662001,8514070,11306747,3400581,33883399,0
MLIC,2024Q2,Maryland,MD,121629915,12910936,105234670,12065530,251841051,0
MLIC,2024Q2,Massachusetts,MA,145797663,144021167,145519625,14684721,450023177,0
MLIC,2024Q2,Michigan,MI,298862402,37509649,103814564,311131,440497746,0
MLIC,2024Q2,Minnesota,MN,63128659,3785422,64080857,0,130994938,0
MLIC,2024Q2,Mississippi,MS,25948130,6092519,30782476,472084,63295209,0
MLIC,2024Q2,Missouri,MO,86812501,3029972,105113360,5679169,200635002,0
MLIC,2024Q2,Montana,MT,4731463,926782,5515685,0,11173929,0
MLIC,2024Q2,Nebraska,NE,13928556,634169,23195505,11420868,49179099,0
MLIC,2024Q2,Nevada,NV,22912580,1822611,37572740,61606,62369537,0
MLIC,2024Q2,New Hampshire,NH,20588228,29498652,17326360,10765,67424004,0
MLIC,2024Q2,New Jersey,NJ,152881882,48969801,223242178,19177726,444271587,0
MLIC,2024Q2,New Mexico,NM,18346833,1294047,21552092,2298449,43491422,0
MLIC,2024Q2,New York,NY,515708701,650049232,515137523,212776678,1893672134,13764489951
MLIC,2024Q2,North Carolina,NC,156860131,28276679,205369777,108437,390615024,0
MLIC,2024Q2,North Dakota,ND,5761477,35028,11346056,0,17142561,0
MLIC,2024Q2,Ohio,OH,189368328,13501522,165420400,372199,368662448,0
MLIC,2024Q2,Oklahoma,OK,39794895,1572308,40712079,0,82079282,0
MLIC,2024Q2,Oregon,OR,28622381,3647653,52165561,0,84435595,0
MLIC,2024Q2,Pennsylvania,PA,169382423,33311965,200327502,333026543,42307206,0
MLIC,2024Q2,Rhode Island,RI,24914826,3014860,9436310,519908,37885904,0
MLIC,2024Q2,South Carolina,SC,86612517,35002620,56715297,898591,179229025,0
MLIC,2024Q2,South Dakota,SD,8133787,1688914,9280809,0,19103510,0
MLIC,2024Q2,Tennessee,TN,111805406,17908354,95488796,6392431,231594987,0
MLIC,2024Q2,Texas,TX,374182071,18464315,536591368,12871379,942109132,0
MLIC,2024Q2,Utah,UT,30756776,889594,41815331,0,73461701,0
MLIC,2024Q2,Vermont,VT,6374234,25976053,5542752,0,37893039,0
MLIC,2024Q2,Virginia,VA,104726845,17585316,156571982,4324068,283208211,0
MLIC,2024Q2,Washington,WA,96361791,5299154,88999310,14983,190675238,0
MLIC,2024Q2,West Virginia,WV,34278784,1671051,16753813,2207449,54911096,0
MLIC,2024Q2,Wisconsin,WI,84343560,5624071,47831415,9368233,147167280,0
MLIC,2024Q2,Wyoming,WY,4531710,319779,3468895,0,8320385,0
MLIC,2024Q2,American Samoa,AS,718139,241266,0,0,959405,0
MLIC,2024Q2,Guam,GU,1790341,784046,0,0,2574387,0
MLIC,2024Q2,Puerto Rico,PR,5964215,287,8547585,0,14512087,0
MLIC,2024Q2,U.S. Virgin Islands,VI,954357,574275,0,0,1528632,0
MLIC,2024Q2,Northern Mariana Islands,MP,335328,580684,0,0,916012,0
MLIC,2025Q1,Alabama,AL,29829434,2518426,27038737,0,59386597,0
MLIC,2025Q1,Alaska,AK,4055304,410860,6220544,2808,10689517,0
MLIC,2025Q1,Arizona,AZ,37458234,10821603,50108928,165501249,263890014,0
MLIC,2025Q1,Arkansas,AR,11881722,901670,10697231,0,23480623,0
MLIC,2025Q1,California,CA,203669170,46114330,299843919,50706652,600334071,0
MLIC,2025Q1,Colorado,CO,30976620,7401815,38863307,8067879,85309621,0
MLIC,2025Q1,Connecticut,CT,30008277,16676826,35062759,1386,81749248,0
MLIC,2025Q1,Delaware,DE,22332093,183509695,13127787,3883394,11123217575,0
MLIC,2025Q1,District Of Columbia,DC,7399243,2601137,14379591,1919619,26299590,0
MLIC,2025Q1,Florida,FL,131211889,38001153,171575564,9767050,350555656,0
MLIC,2025Q1,Georgia,GA,98682427,20231680,106317807,208011560,433243473,0
MLIC,2025Q1,Hawaii,HI,4691084,1475018,5573195,0,11739297,0
MLIC,2025Q1,Idaho,ID,4244752,372045,6251708,0,10868505,0
MLIC,2025Q1,Illinois,IL,126410159,19608937,127003706,427090,273449892,0
MLIC,2025Q1,Indiana,IN,50009274,13458365,35073867,10964427,109505933,0
MLIC,2025Q1,Iowa,IA,10862153,-249626,14862789,0,25475316,0
MLIC,2025Q1,Kansas,KS,16269138,2466483,16918159,0,35653780,0
MLIC,2025Q1,Kentucky,KY,30912493,1742375,19345332,2921782,54921983,0
MLIC,2025Q1,Louisiana,LA,30984220,1225500,32647863,35422,64893005,0
MLIC,2025Q1,Maine,ME,5339891,2462012,4744321,5033015,17579239,0
MLIC,2025Q1,Maryland,MD,66335134,13299153,59401936,7303433,146339655,0
MLIC,2025Q1,Massachusetts,MA,69089876,18854050,73987819,11082302,173014047,0
MLIC,2025Q1,Michigan,MI,160585062,11952723,55241298,105412,227884495,0
MLIC,2025Q1,Minnesota,MN,35999487,12334158,41835383,0,90169028,0
MLIC,2025Q1,Mississippi,MS,13116142,651886,14803837,22716,28594582,0
MLIC,2025Q1,Missouri,MO,46391303,6835148,54620909,650780,108498141,0
MLIC,2025Q1,Montana,MT,2371369,337289,3019582,0,5728240,0
MLIC,2025Q1,Nebraska,NE,7089643,393085,12281959,7258412,27023099,0
MLIC,2025Q1,Nevada,NV,10130066,2570972,19627480,3776,32332294,0
MLIC,2025Q1,New Hampshire,NH,10135465,3847434,8329697,21160,22333756,0
MLIC,2025Q1,New Jersey,NJ,113535891,44783259,110423182,7053350,275795682,0
MLIC,2025Q1,New Mexico,NM,10137317,2077313,10652964,2988413,25856007,0
MLIC,2025Q1,New York,NY,252316369,43157191,276266903,205557049,8973437835,0
MLIC,2025Q1,North Carolina,NC,70775618,12909894,101442966,0,185128477,0
MLIC,2025Q1,North Dakota,ND,3010380,711,5994880,0,9005971,0
MLIC,2025Q1,Ohio,OH,96909308,12322390,85987600,270423,195489722,0
MLIC,2025Q1,Oklahoma,OK,20161813,961428,20647399,0,41770640,0
MLIC,2025Q1,Oregon,OR,11555482,5210016,28918350,0,45683848,0
MLIC,2025Q1,Pennsylvania,PA,89589190,50649289,112457484,197627406,450323369,21571799
MLIC,2025Q1,Rhode Island,RI,6534112,3169309,4564972,233919,14502312,0
MLIC,2025Q1,South Carolina,SC,42579783,8268761,27375235,205508,78429288,0
MLIC,2025Q1,South Dakota,SD,3756929,584947,4785177,0,9127053,0
MLIC,2025Q1,Tennessee,TN,47635983,7512447,53211723,59430841,167790994,0
MLIC,2025Q1,Texas,TX,201096692,25611314,278490639,4021688,509220333,0
MLIC,2025Q1,Utah,UT,14698880,779949,21718484,0,37197313,0
MLIC,2025Q1,Vermont,VT,2954408,980823,2393000,0,6328231,0
MLIC,2025Q1,Virginia,VA,58763223,16210976,82343686,49086,157366971,0
MLIC,2025Q1,Washington,WA,46960159,8501629,50471777,6660,105940225,0
MLIC,2025Q1,West Virginia,WV,25425973,186415,8940827,1588111,36141327,0
MLIC,2025Q1,Wisconsin,WI,46552205,4423762,26150333,7802326,84928626,0
MLIC,2025Q1,Wyoming,WY,2256784,492871,1810861,0,4560516,0
MLIC,2025Q1,American Samoa,AS,391754,122231,0,0,513985,0
MLIC,2025Q1,Guam,GU,662681,262737,0,0,925418,0
MLIC,2025Q1,Puerto Rico,PR,3049093,32902,5493686,0,8575681,0
MLIC,2025Q1,U.S. Virgin Islands,VI,483428,25606,194102,0,703136,0
MLIC,2025Q1,Northern Mariana Islands,MP,186106,273825,0,0,459931,0
MLIC,2025Q2,Alabama,AL,58967146,88338424,55807656,0,203113226,0
MLIC,2025Q2,Alaska,AK,7288009,-1550236,11569444,34003,17341219,0
MLIC,2025Q2,Arizona,AZ,72400621,15899338,100089570,269087970,457477500,0
MLIC,2025Q2,Arkansas,AR,23972681,2141444,22097890,0,48212015,0
MLIC,2025Q2,California,CA,399186264,54249696,597869837,92239308,1143545106,0
MLIC,2025Q2,Colorado,CO,57012614,139025,75975300,15695008,148821947,0
MLIC,2025Q2,Connecticut,CT,58421678,35935234,75018531,2643,169378087,0
MLIC,2025Q2,Delaware,DE,43101220,329376401,26472536,12167914,20115505390,0
MLIC,2025Q2,District Of Columbia,DC,13481288,6813519,27497984,5001262,52794053,0
MLIC,2025Q2,Florida,FL,258397633,54064663,343785595,24341527,680589417,0
MLIC,2025Q2,Georgia,GA,198176522,22590949,216951491,326533208,764252170,0
MLIC,2025Q2,Hawaii,HI,10252488,1245175,11859765,0,23357428,0
MLIC,2025Q2,Idaho,ID,8670498,-3983933,12791629,0,17478193,0
MLIC,2025Q2,Illinois,IL,260402742,23772410,255975961,978945,541130058,0
MLIC,2025Q2,Indiana,IN,101052836,57114816,72540579,15978251,246686482,0
MLIC,2025Q2,Iowa,IA,21354087,-1880343,30138709,0,49612454,0
MLIC,2025Q2,Kansas,KS,30098610,-829200,34726430,0,63995840,0
MLIC,2025Q2,Kentucky,KY,57768350,1568395,37172991,5215235,101724970,0
MLIC,2025Q2,Louisiana,LA,60357284,3054212,64104030,45728,127561254,0
MLIC,2025Q2,Maine,ME,17623278,3839573,9975158,9690324,41128332,0
MLIC,2025Q2,Maryland,MD,131795483,-20651033,117359482,13657393,242161325,0
MLIC,2025Q2,Massachusetts,MA,139963783,33700263,145436893,30433235,349534174,0
MLIC,2025Q2,Michigan,MI,311632225,12393518,105667228,291107,429984078,0
MLIC,2025Q2,Minnesota,MN,68294424,16158597,87191127,0,171644148,0
MLIC,2025Q2,Mississippi,MS,25727848,1611306,29825539,35605,57200299,0
MLIC,2025Q2,Missouri,MO,89998610,2403411,107961072,1323794,201686886,0
MLIC,2025Q2,Montana,MT,4684612,-2260383,6027594,0,8451823,0
MLIC,2025Q2,Nebraska,NE,13726341,883765,25196924,14993579,54800608,0
MLIC,2025Q2,Nevada,NV,21313848,2694357,38162564,14187,62184956,0
MLIC,2025Q2,New Hampshire,NH,20352349,12193922,16651168,45462,49242901,0
MLIC,2025Q2,New Jersey,NJ,206997586,87588454,215336963,25728404,535651407,0
MLIC,2025Q2,New Mexico,NM,19371171,1682050,21513907,4326635,46893763,0
MLIC,2025Q2,New York,NY,623558516,320495163,524549617,320431028,1789034324,18270530949
MLIC,2025Q2,North Carolina,NC,145849131,8961529,203208196,0,358018856,0
MLIC,2025Q2,North Dakota,ND,5671821,-540070,11321989,0,16453740,0
MLIC,2025Q2,Ohio,OH,186541046,22654755,175217049,479030,384891881,0
MLIC,2025Q2,Oklahoma,OK,78479044,-1705817,41656846,0,118430073,0
MLIC,2025Q2,Oregon,OR,23004132,1869189,53191974,0,78065295,0
MLIC,2025Q2,Pennsylvania,PA,175058358,56749477,218749104,286418095,51671799,0
MLIC,2025Q2,Rhode Island,RI,12841130,8132143,9303429,691646,30968348,0
MLIC,2025Q2,South Carolina,SC,83598859,14003775,57098497,805837,155506967,0
MLIC,2025Q2,South Dakota,SD,7868616,-6195648,9469991,0,11142960,0
MLIC,2025Q2,Tennessee,TN,100266864,8890915,110154478,66046100,285358357,0
MLIC,2025Q2,Texas,TX,452716178,20743410,565916065,18824987,1058200640,0
MLIC,2025Q2,Utah,UT,29539613,-4413106,41545351,0,66671858,0
MLIC,2025Q2,Vermont,VT,5981284,2276522,4784870,0,13042675,0
MLIC,2025Q2,Virginia,VA,116096828,-28589478,165884957,-172842,253219466,0
MLIC,2025Q2,Washington,WA,95545773,-4129528,97326057,23415,188765718,0
MLIC,2025Q2,West Virginia,WV,39996795,146757,18325052,2140189,60608793,0
MLIC,2025Q2,Wisconsin,WI,97742700,9483772,54012375,12213583,173452430,0
MLIC,2025Q2,Wyoming,WY,4360848,-1172161,3501208,0,6689895,0
MLIC,2025Q2,American Samoa,AS,728289,228933,0,0,957222,0
MLIC,2025Q2,Guam,GU,1227406,499305,0,0,1726711,0
MLIC,2025Q2,Puerto Rico,PR,5984581,-1751003,10708432,0,14942011,0
MLIC,2025Q2,U.S. Virgin Islands,VI,890179,-1934315,418070,0,-626066,0
MLIC,2025Q2,Northern Mariana Islands,MP,360880,488422,0,0,849302,0
MLIC,2025Q3,Alabama,AL,93343740,100308176,80508475,0,274160391,0
MLIC,2025Q3,Alaska,AK,11311285,767755,16752662,40551,28872253,0
MLIC,2025Q3,Arizona,AZ,111263386,18062157,153704295,323565280,606595118,0
MLIC,2025Q3,Arkansas,AR,36108984,1642478,33902488,0,71653949,0
MLIC,2025Q3,California,CA,602887264,59142041,900850048,132946234,1695825586,0
MLIC,2025Q3,Colorado,CO,85906041,9565939,114301870,19329447,229103297,0
MLIC,2025Q3,Connecticut,CT,91846572,24223267,109107696,4029,225181564,0
MLIC,2025Q3,Delaware,DE,63842422,708104129,40078838,12707710,824733099,27788522453
MLIC,2025Q3,District Of Columbia,DC,19594500,8036106,42944404,6988949,77563959,0
MLIC,2025Q3,Florida,FL,457828140,64072375,526916203,33600322,1082417040,0
MLIC,2025Q3,Georgia,GA,318756672,24410070,322952725,346523871,1012643338,0
MLIC,2025Q3,Hawaii,HI,15175263,1863146,17810524,0,34848933,0
MLIC,2025Q3,Idaho,ID,12396490,694602,19205728,0,32296820,0
MLIC,2025Q3,Illinois,IL,455861466,22687722,387377497,2124260,868050945,0
MLIC,2025Q3,Indiana,IN,152286944,25752783,110118513,21615595,309773836,0
MLIC,2025Q3,Iowa,IA,32689774,441848,45371713,0,78503335,50000000
MLIC,2025Q3,Kansas,KS,47155983,3653485,51977793,0,102787262,0
MLIC,2025Q3,Kentucky,KY,86712721,3260236,54754227,7159253,151886437,0
MLIC,2025Q3,Louisiana,LA,91130696,2157414,96636814,45802,189970727,0
MLIC,2025Q3,Maine,ME,29156950,3957740,14913860,13236296,61264846,0
MLIC,2025Q3,Maryland,MD,202430666,23025368,168214794,16506862,410177691,0
MLIC,2025Q3,Massachusetts,MA,214232345,23667866,214407128,33346906,485654245,0
MLIC,2025Q3,Michigan,MI,468193649,13198553,162949452,274174,644615828,0
MLIC,2025Q3,Minnesota,MN,103999876,14169069,130845659,0,249014604,0
MLIC,2025Q3,Mississippi,MS,49139130,1497351,44024478,52901,94713860,0
MLIC,2025Q3,Missouri,MO,138931352,7824168,162166864,1418441,310340825,0
MLIC,2025Q3,Montana,MT,7252497,373853,9575673,0,17202023,0
MLIC,2025Q3,Nebraska,NE,20672281,1250307,38153479,21188478,81264545,0
MLIC,2025Q3,Nevada,NV,32863684,3613979,58309861,602540,95390064,0
MLIC,2025Q3,New Hampshire,NH,29880265,6494385,24704282,51022,61129953,0
MLIC,2025Q3,New Jersey,NJ,317519677,57428405,322519729,35571153,733038964,0
MLIC,2025Q3,New Mexico,NM,29565477,2936188,32411340,6174701,71087706,0
MLIC,2025Q3,New York,NY,884809467,266268110,790801235,543383175,2485261987,27966755368
MLIC,2025Q3,North Carolina,NC,220178497,19020121,302736618,19756,541954993,0
MLIC,2025Q3,North Dakota,ND,8615122,13026,17239751,0,25867899,0
MLIC,2025Q3,Ohio,OH,287262254,19934423,259466505,549830,567213013,0
MLIC,2025Q3,Oklahoma,OK,94096465,1563846,62383386,0,158043697,0
MLIC,2025Q3,Oregon,OR,34431953,6369800,77961159,0,118762912,0
MLIC,2025Q3,Pennsylvania,PA,236884810,56996732,334047025,294966383,922894950,148931799
MLIC,2025Q3,Rhode Island,RI,19215595,4472569,13890402,606436,38185002,0
MLIC,2025Q3,South Carolina,SC,126609167,12447228,85188376,755987,225000759,0
MLIC,2025Q3,South Dakota,SD,11981829,587449,14692869,0,27262147,0
MLIC,2025Q3,Tennessee,TN,148688308,16604016,164368199,78481257,408141780,0
MLIC,2025Q3,Texas,TX,635056498,32769322,842966792,22681319,1533473931,0
MLIC,2025Q3,Utah,UT,45468689,1101172,63005305,0,109575166,0
MLIC,2025Q3,Vermont,VT,8534611,1501181,7087594,0,17123386,0
MLIC,2025Q3,Virginia,VA,173730907,21943332,243983513,3236026,442893778,0
MLIC,2025Q3,Washington,WA,145765842,11315186,147906511,26392,305013931,0
MLIC,2025Q3,West Virginia,WV,56369485,1090852,28104377,2829839,88394552,0
MLIC,2025Q3,Wisconsin,WI,87781252,7790448,74615123,13716542,183903365,0
MLIC,2025Q3,Wyoming,WY,6682707,563952,5298138,0,12544798,0
MLIC,2025Q3,American Samoa,AS,1170359,368169,0,0,1538528,0
MLIC,2025Q3,Guam,GU,1805696,805210,0,0,2610906,0
MLIC,2025Q3,Puerto Rico,PR,8695260,227480,15163529,0,24086269,0
MLIC,2025Q3,U.S. Virgin Islands,VI,1279736,26272,584648,0,1890655,0
MLIC,2025Q3,Northern Mariana Islands,MP,544775,729999,0,0,1274774,0
MTL,2023Q4,Alabama,AL,5979047,40506141,25247,0,46510435,0
MTL,2023Q4,Alaska,AK,172150,-57675,25096523,0,25210998,0
MTL,2023Q4,Arizona,AZ,5444233,72091269,22868,77558369,581297,0
MTL,2023Q4,Arkansas,AR,5631944,19173154,6247,0,24811344,0
MTL,2023Q4,California,CA,23824823,455944502,332963,0,480102288,-130865
MTL,2023Q4,Colorado,CO,14325390,50206973,23859,0,64556221,0
MTL,2023Q4,Connecticut,CT,10438537,63575450,22847,0,74036834,2099601
MTL,2023Q4,Delaware,DE,2247292,942220447,0,0,944467739,4409459594
MTL,2023Q4,District Of Columbia,DC,352415,23321664,898,0,23674977,1820080
MTL,2023Q4,Florida,FL,31667289,451744604,83741,0,483495634,0
MTL,2023Q4,Georgia,GA,8237768,176823582,56528,0,185117878,2620
MTL,2023Q4,Hawaii,HI,1189185,8849134,1095,0,10039414,0
MTL,2023Q4,Idaho,ID,755652,5853170,1287,0,6610109,0
MTL,2023Q4,Illinois,IL,14978904,87731158,29251,0,102739313,4800000
MTL,2023Q4,Indiana,IN,18844836,73488017,19838,0,92352691,0
MTL,2023Q4,Iowa,IA,2743449,15040680,7898,0,17792027,0
MTL,2023Q4,Kansas,KS,1615496,16760385,6654,0,18382534,0
MTL,2023Q4,Kentucky,KY,2978921,19082651,26853,0,22088425,0
MTL,2023Q4,Louisiana,LA,4670402,18817489,33038,0,23520929,1602070
MTL,2023Q4,Maine,ME,1651223,12286441,8992,0,13946657,0
MTL,2023Q4,Maryland,MD,5886341,89470329,8520,0,95365190,1757194
MTL,2023Q4,Massachusetts,MA,11999816,206532662,20479,15000000,233552957,0
MTL,2023Q4,Michigan,MI,13225501,53740092,41158,0,67006751,1027388
MTL,2023Q4,Minnesota,MN,29724102,108809483,4514,0,138538100,0
MTL,2023Q4,Mississippi,MS,7430600,5573573,16895,0,13021068,0
MTL,2023Q4,Missouri,MO,19600078,34575180,48329,0,54223587,600010
MTL,2023Q4,Montana,MT,424054,2832759,849,0,3257662,0
MTL,2023Q4,Nebraska,NE,981137,9836929,2853,0,10820919,0
MTL,2023Q4,Nevada,NV,2139238,23038760,3665,0,25181663,12413
MTL,2023Q4,New Hampshire,NH,1654272,153183609,12984,161154401,316005266,0
MTL,2023Q4,New Jersey,NJ,29617453,240636177,9971,0,270263601,0
MTL,2023Q4,New Mexico,NM,935884,21394308,0,0,22330192,0
MTL,2023Q4,New York,NY,26485000,615317155,2373,0,641804528,3575000000
MTL,2023Q4,North Carolina,NC,8380542,104378449,29239,0,112788230,0
MTL,2023Q4,North Dakota,ND,406534,225453,570,0,632557,82587805
MTL,2023Q4,Ohio,OH,522009169,135348513,59684,0,657417366,10188176
MTL,2023Q4,Oklahoma,OK,2214974,14218605,11656,0,16445235,0
MTL,2023Q4,Oregon,OR,1730567,15597802,3604,0,17331973,0
MTL,2023Q4,Pennsylvania,PA,25320812,260271881,133611,285726303,541564,0
MTL,2023Q4,Rhode Island,RI,1664677,10831474,1141,0,12497292,0
MTL,2023Q4,South Carolina,SC,5602146,87579432,15363,0,93196940,0
MTL,2023Q4,South Dakota,SD,1096253,3789382,1167,0,4886802,0
MTL,2023Q4,Tennessee,TN,6346031,36500867,29298,148818597,33395,0
MTL,2023Q4,Texas,TX,49201491,311179689,127342,360508521,697757,0
MTL,2023Q4,Utah,UT,1503636,13901843,6767,0,15412246,0
MTL,2023Q4,Vermont,VT,587977,3765685,1049,0,4354710,0
MTL,2023Q4,Virginia,VA,9685513,117304384,26424,0,127016321,0
MTL,2023Q4,Washington,WA,3407339,33029992,7963,25000000,61445294,42078
MTL,2023Q4,West Virginia,WV,1406168,6033563,0,0,7439731,0
MTL,2023Q4,Wisconsin,WI,17276234,29127319,6507,0,46410060,375006
MTL,2023Q4,Wyoming,WY,334289,1565378,4856,0,1904523,0
MTL,2023Q4,American Samoa,AS,47550,0,0,0,47550,0
MTL,2023Q4,Guam,GU,2027,0,0,0,2027,0
MTL,2023Q4,Puerto Rico,PR,823995,6968419,0,0,7792415,0
MTL,2023Q4,U.S. Virgin Islands,VI,8596,0,0,0,8596,0
MTL,2023Q4,Alabama,AL,5979047,40506141,25247,0,46510435,0
MTL,2023Q4,Alaska,AK,172150,-57675,0,0,114475,0
MTL,2023Q4,Arizona,AZ,5444233,72091269,22868,581297,78139666,0
MTL,2023Q4,Arkansas,AR,5631944,19173154,6247,0,24811344,0
MTL,2023Q4,California,CA,23824823,455944502,332963,-130865,479971423,0
MTL,2023Q4,Colorado,CO,14325390,50206973,23859,0,64556221,0
MTL,2023Q4,Connecticut,CT,10438537,63575450,22847,2099601,76136435,0
MTL,2023Q4,Delaware,DE,2247292,942220447,4409459594,0,5353927333,0
MTL,2023Q4,District Of Columbia,DC,352415,23321664,898,1820080,25495057,0
MTL,2023Q4,Florida,FL,31667289,451744604,83741,0,483495634,0
MTL,2023Q4,Georgia,GA,8237768,176823582,56528,2620,185120497,0
MTL,2023Q4,Hawaii,HI,1189185,8849134,1095,0,10039414,0
MTL,2023Q4,Idaho,ID,755652,5853170,1287,0,6610109,0
MTL,2023Q4,Illinois,IL,14978904,87731158,29251,4800000,107539313,0
