entity,period,loan_number,city,state,date_acquired,interest_rate,book_value,land_value,appraisal_date
MLIC,2023Q1,0000201671,Moore,TX,08/23/2021,3.49,94815,291666665,
MLIC,2023Q1,9900139864,,LOS,01/25/2023,9.0,1042767,1330000,
MLIC,2023Q1,9900139865,,SAN,01/25/2023,8.38,1060865,1390000,
MLIC,2023Q1,9900139867,,LOS,01/25/2023,8.38,1391227,1750000,
MLIC,2023Q1,9900139870,Mechanicsville,VA,01/25/2023,8.13,243996,310000,
MLIC,2023Q1,9900139871,Lansdowne,PA,01/25/2023,9.0,202237,295000,
MLIC,2023Q1,9900139873,Garfield,NJ,01/25/2023,8.13,498171,675000,
MLIC,2023Q1,9900139874,,LOS,01/25/2023,7.38,573184,835000,
MLIC,2023Q1,9900139876,Greeley,CO,01/25/2023,8.63,235226,320000,
MLIC,2023Q1,9900139878,Yorba Linda,CA,01/25/2023,7.63,369747,1325000,
MLIC,2023Q1,9900139880,,LOS,01/25/2023,8.88,301252,665000,
MLIC,2023Q1,9900139881,Bakersfield,CA,01/25/2023,8.38,237180,300000,
MLIC,2023Q1,9900139883,Vernon,NJ,01/25/2023,9.0,109301,147500,
MLIC,2023Q1,9900139885,Wauconda,IL,01/25/2023,9.75,247067,310000,
MLIC,2023Q1,9900139886,,ST,01/25/2023,8.9,586962,725000,
MLIC,2023Q1,9900139887,,LOS,01/25/2023,8.75,604486,850000,
MLIC,2023Q1,9900139889,Perris,CA,01/25/2023,9.38,721851,910000,
MLIC,2023Q1,9900139890,Fontana,CA,01/25/2023,8.63,203518,560000,
MLIC,2023Q1,9900139891,Sacramento,CA,01/25/2023,8.0,335093,646000,
MLIC,2023Q1,9900139892,,LOS,01/25/2023,9.0,1272294,1510000,
MLIC,2023Q1,9900139894,Encino,CA,01/25/2023,8.0,1093016,1800000,
MLIC,2023Q1,9900139895,Lakewood,CA,01/25/2023,8.0,683796,859000,
MLIC,2023Q1,9900139896,Fort Worth,TX,01/25/2023,9.13,158585,205000,
MLIC,2023Q1,9900139898,,LOS,01/25/2023,8.5,1619840,2000000,
MLIC,2023Q1,9900139901,Mckinney,TX,01/25/2023,9.0,180666,602000,
MLIC,2023Q1,9900139902,Lutz,FL,01/25/2023,7.0,337109,1137000,
MLIC,2023Q1,9900139903,Olivehurst,CA,01/25/2023,7.75,249935,393000,
MLIC,2023Q1,9900139904,,SAN,01/25/2023,7.13,279263,470000,
MLIC,2023Q1,9900139905,Phoenix,AZ,01/25/2023,7.38,297075,450000,
MLIC,2023Q1,9900139906,Greensboro,NC,01/25/2023,9.63,102106,125000,
MLIC,2023Q1,9900139907,Laredo,TX,01/25/2023,8.13,220919,280000,
MLIC,2023Q1,9900139908,,LOS,01/25/2023,7.13,462160,900000,
MLIC,2023Q1,9900140573,Brentwood,CA,02/16/2023,5.25,432962,640000,
MLIC,2023Q1,9900140574,Gallatin,TN,02/16/2023,4.88,287176,410000,
MLIC,2023Q1,9900140575,Placentia,CA,02/16/2023,5.0,620165,814000,
MLIC,2023Q1,9900140576,Shelley,ID,02/16/2023,4.75,290922,460000,
MLIC,2023Q1,9900140581,Santa Barbara,CA,02/16/2023,4.88,1785360,3100000,
MLIC,2023Q1,9900140583,Tracy,CA,02/16/2023,4.88,1755004,2450000,
MLIC,2023Q1,9900140586,Austin,TX,02/16/2023,4.75,299287,520000,
MLIC,2023Q1,9900140589,Simi Valley,CA,02/16/2023,4.88,869382,1650000,
MLIC,2023Q1,9900140591,Fontana,CA,02/16/2023,5.0,287417,590000,
MLIC,2023Q1,9900140593,Aurora,CO,02/16/2023,5.88,908267,1270000,
MLIC,2023Q1,9900140595,El Cajon,CA,02/16/2023,4.88,573957,805000,
MLIC,2023Q1,9900140597,,LOS,02/16/2023,4.75,530995,925000,
MLIC,2023Q1,9900140599,Seattle,WA,02/16/2023,4.75,315622,850000,
MLIC,2023Q1,9900140601,Naples,FL,02/16/2023,5.0,298221,410000,
MLIC,2023Q1,9900140606,,OAK,02/16/2023,4.75,524816,940000,
MLIC,2023Q1,9900140608,Monte Sereno,CA,02/16/2023,4.75,2622920,5000000,
MLIC,2023Q1,9900140610,Coral Springs,FL,02/16/2023,4.75,193223,290000,
MLIC,2023Q1,9900140612,Toms River,NJ,02/16/2023,4.88,1721579,2450000,
MLIC,2023Q1,9900140616,Miramar,FL,02/16/2023,4.88,591654,865000,
MLIC,2023Q1,9900140618,,SAN,02/16/2023,4.75,1038421,1447996,
MLIC,2023Q1,9900140621,,SAN,02/16/2023,4.75,462195,700000,
MLIC,2023Q1,9900140625,Spring,TX,02/16/2023,4.88,189133,275000,
MLIC,2023Q1,9900140629,Ramona,CA,02/16/2023,4.88,507012,745000,
MLIC,2023Q1,9900140632,,LAS,02/16/2023,5.63,130751,235000,
MLIC,2023Q1,9900140635,Chandler,AZ,02/16/2023,5.13,391830,552000,
MLIC,2023Q1,9900140638,Northbridge,MA,02/16/2023,5.13,509647,700000,
MLIC,2023Q1,9900140644,North Myrtle Beach,SC,02/16/2023,4.75,116018,181000,
MLIC,2023Q1,9900140646,Phoenix,AZ,02/16/2023,5.38,260393,624000,
MLIC,2023Q1,9900140648,Valley Stream,NY,02/16/2023,5.75,323083,545000,
MLIC,2023Q1,9900140654,Raleigh,NC,02/16/2023,5.0,181054,313000,
MLIC,2023Q1,9900140657,Salt Lake City,UT,02/16/2023,5.0,196459,370000,
MLIC,2023Q1,9900140659,Virgina Beach,VA,02/16/2023,4.88,97767,214000,
MLIC,2023Q1,9900140661,Waldorf,MD,02/16/2023,5.0,163586,333000,
MLIC,2023Q1,9900140663,Melbourne,FL,02/16/2023,5.0,78511,165000,
MLIC,2023Q1,9900140666,Port Richey,FL,02/16/2023,5.88,71965,170000,
MLIC,2023Q1,9900140669,Chattanooga,TN,02/16/2023,4.75,90488,145000,
MLIC,2023Q1,9900140671,Myrtle Beach,SC,02/16/2023,4.75,203609,310000,
MLIC,2023Q1,9900140674,Lake Lure,NC,02/16/2023,4.75,74150,109500,
MLIC,2023Q1,9900140676,Myrtle Beach,SC,02/16/2023,4.75,70699,120000,
MLIC,2023Q1,9900140679,,LOS,02/16/2023,4.75,578272,845000,
MLIC,2023Q1,9900140681,Solana Beach,CA,02/16/2023,4.88,1049865,1950000,
MLIC,2023Q1,9900140683,Campbell,CA,02/16/2023,4.88,1320192,1775000,
MLIC,2023Q1,9900140686,Santa Monica,CA,02/16/2023,4.75,1613137,2400000,
MLIC,2023Q1,9900140688,Newport Beach,CA,02/16/2023,5.13,1462782,2350000,
MLIC,2023Q1,9900140690,Lake Como,NJ,02/16/2023,5.88,654504,925000,
MLIC,2023Q1,9900140693,Hansville,WA,02/16/2023,5.5,542152,750000,
MLIC,2023Q1,9900140695,Aventura,FL,02/16/2023,4.88,474092,725000,
MLIC,2023Q1,9900140697,Flower Mound,TX,02/16/2023,4.88,471864,660000,
MLIC,2023Q1,9900140699,North Myrtle Beach,SC,02/16/2023,4.88,234014,335000,
MLIC,2023Q1,9900140701,Myrtle Beach,SC,02/16/2023,4.88,242793,354000,
MLIC,2023Q1,9900140705,Panama City,FL,02/16/2023,4.75,270384,400000,
MLIC,2023Q1,9900141041,Bradenton,FL,02/16/2023,4.75,266120,370000,
MLIC,2023Q1,9900141047,Fredericksburg,VA,02/16/2023,5.75,443623,670000,
MLIC,2023Q1,9900141051,Virginia Beach,VA,02/16/2023,6.0,233596,298000,
MLIC,2023Q1,9900141062,Cincinnati,OH,03/23/2023,8.5,173470,250000,
MLIC,2023Q1,9900141066,Kent,WA,03/23/2023,9.0,681507,850000,
MLIC,2023Q1,9900141069,Taylor,TX,03/23/2023,8.75,280799,336000,
MLIC,2023Q1,9900141071,Airmont,NY,03/23/2023,8.0,594854,740000,
MLIC,2023Q1,9900141073,Lake Havasu City,AZ,03/23/2023,8.5,208827,620000,
MLIC,2023Q1,9900141076,Jarupa Valley,CA,03/23/2023,9.13,565706,675000,
MLIC,2023Q1,9900141080,Jacksonville,FL,03/23/2023,8.88,151914,201000,
MLIC,2023Q1,9900141085,Bradenton,FL,03/23/2023,8.13,180088,353000,
MLIC,2023Q1,9900141092,,LOS,03/23/2023,8.49,1544841,2150000,
MLIC,2023Q1,9900141103,Wake Forest,NC,03/23/2023,8.88,922720,1297000,
MLIC,2023Q1,9900141105,West Haven,CT,03/23/2023,8.63,295689,390000,
MLIC,2023Q1,9900141109,Greensboro,NC,03/23/2023,9.25,214994,251000,
MLIC,2023Q1,9900141111,Henderson,NV,03/23/2023,8.25,471583,640000,
MLIC,2023Q1,9900141114,Scottsdale,AZ,03/23/2023,8.88,900151,1346000,
MLIC,2023Q1,9900141119,Miami,FL,03/23/2023,9.13,266487,415000,
MLIC,2023Q1,9900141131,Bakersfield,CA,03/23/2023,8.88,280993,360000,
MLIC,2023Q1,9900141134,Miami,FL,03/23/2023,7.88,406731,750000,
MLIC,2023Q1,9900141142,Port Neches,TX,03/23/2023,9.5,136855,185000,
MLIC,2023Q1,9900141153,Fort Worth,TX,03/23/2023,8.88,269743,330000,
MLIC,2023Q1,9900141157,Passaic,NJ,03/23/2023,9.38,302496,640000,
MLIC,2023Q1,9900141161,River Grove,IL,03/23/2023,9.0,154664,200000,
MLIC,2023Q1,9900141169,Modesto,CA,03/23/2023,8.75,1052039,1275000,
MLIC,2023Q1,9900141177,Deal,NJ,03/23/2023,9.0,2326961,3200000,
MLIC,2023Q1,9900141184,Twentynine Palms,CA,03/23/2023,7.88,213713,280000,
MLIC,2023Q1,9900141187,Westlake Village,CA,03/23/2023,8.63,2054980,2500000,
MLIC,2023Q1,9900141202,Winter Garden,FL,03/23/2023,8.88,482979,605000,
MLIC,2023Q1,9900141211,Pompano Beach,FL,03/23/2023,8.75,328720,420000,
MLIC,2023Q1,9900141220,Umatilla,FL,03/23/2023,8.88,312725,606000,
MLIC,2023Q1,9900141223,Huntington Beach,CA,03/23/2023,9.0,533825,725000,
MLIC,2023Q1,9900141229,Naples,FL,03/23/2023,8.88,654712,1000000,
MLIC,2023Q1,9900141233,Santa Barbara,CA,03/23/2023,8.38,754877,925000,
MLIC,2023Q1,9900141238,,NEW,03/23/2023,7.75,194320,245000,
MLIC,2023Q1,9900141242,Loomis,CA,03/23/2023,9.0,735094,1950000,
MLIC,2023Q1,9900141249,Davie,FL,03/23/2023,9.13,945826,1250000,
MLIC,2023Q1,9900141256,Parkland,FL,03/23/2023,7.88,773948,980000,
MLIC,2023Q1,9900141262,Fountain,INN,03/23/2023,9.0,364843,480000,
MLIC,2023Q1,9900141267,Spokane Valley,WA,03/23/2023,8.0,448365,721000,
MLIC,2023Q1,9900141276,Spokane,WA,03/23/2023,7.63,390666,555000,
MLIC,2023Q1,9900141284,Saint Petersburg,FL,03/23/2023,9.25,205935,275000,
MLIC,2023Q1,9900141286,Columbus,OH,03/23/2023,8.75,132106,175000,
MLIC,2023Q1,9900141298,,LA,03/23/2023,8.13,1176167,1770000,
MLIC,2023Q1,9900141302,Northridge,CA,03/23/2023,7.88,2206841,2732725,
MLIC,2023Q1,9900141309,Boca Raton,FL,03/23/2023,8.0,565221,700000,
MLIC,2023Q1,9900141323,Boerne,TX,03/23/2023,8.25,361788,517000,
MLIC,2023Q1,9900141335,Calumet City,IL,03/23/2023,9.5,160868,210000,
MLIC,2023Q1,9900141341,Donnelly,ID,03/23/2023,7.88,1012782,2150000,
MLIC,2023Q1,9900141346,Itasca,IL,03/23/2023,9.25,408205,640000,
MLIC,2023Q1,9900141354,Pompano Beach,FL,03/23/2023,7.75,1247237,1725000,
MLIC,2023Q1,9900141359,Nashville,TN,03/23/2023,7.75,513935,1550000,
MLIC,2023Q1,9900141362,Spokane Valley,WA,03/23/2023,8.0,395225,715000,
MLIC,2023Q1,9900141386,Canton,OH,03/24/2023,7.75,77000,110000,
MLIC,2023Q1,9900141389,Abilene,TX,03/24/2023,7.5,100800,144000,
MLIC,2023Q1,9900141395,Barberton,OH,03/24/2023,7.5,199500,285000,
MLIC,2023Q1,9900141416,Akron,OH,03/24/2023,8.5,63000,84000,
MLIC,2023Q1,9900141423,Irvington,NJ,03/24/2023,7.0,450000,600000,
MLIC,2023Q1,9900141426,Brookshire,TX,03/24/2023,7.63,97500,235000,
MLIC,2023Q1,9900141429,Baltimore,MD,03/24/2023,8.25,148000,185000,
MLIC,2023Q1,9900141434,Sussex,NJ,03/24/2023,7.25,255500,367500,
MLIC,2023Q1,9900141436,Brooklyn,MD,03/24/2023,8.38,102000,136000,
MLIC,2023Q1,9900141442,Akron,OH,03/24/2023,7.5,88500,118000,
MLIC,2023Q1,9900141445,Newark,NJ,03/24/2023,7.25,506250,675000,
MLIC,2023Q1,9900141449,Newark,NJ,03/24/2023,7.0,487500,650000,
MLIC,2023Q1,9900141454,,NEW,03/24/2023,7.63,281250,375000,
MLIC,2023Q1,9900141463,Kissimmee,FL,03/24/2023,8.5,195000,300000,
MLIC,2023Q1,9900141474,Millville,NJ,03/24/2023,8.88,63000,90000,
MLIC,2023Q1,9900141481,Saint Petersburg,FL,03/24/2023,8.63,308750,475000,
MLIC,2023Q1,9900141487,Rockford,IL,03/24/2023,8.13,60000,80000,
MLIC,2023Q1,9900141496,Toms River,NJ,03/24/2023,7.0,289000,480000,
MLIC,2023Q1,9900141504,Philadelphia,PA,03/24/2023,8.0,258750,345000,
MLIC,2023Q1,9900141508,Memphis,TN,03/24/2023,8.0,74250,99000,
MLIC,2023Q1,9900141512,Memphis,TN,03/24/2023,8.25,81750,109000,
MLIC,2023Q1,9900141514,Millington,TN,03/24/2023,8.0,105000,140000,
MLIC,2023Q1,9900141543,Memphis,TN,03/24/2023,8.13,75360,100480,
MLIC,2023Q1,9900141546,Phoenix,AZ,03/24/2023,8.0,146250,195000,
MLIC,2023Q1,9900141552,Hartford,CT,03/24/2023,8.13,128000,184000,
MLIC,2023Q1,9900141560,Baltimore,MD,03/24/2023,7.88,243750,325000,
MLIC,2023Q1,9900141561,Jacksonville,FL,03/24/2023,7.0,177000,295000,
MLIC,2023Q1,9900141565,Baltimore,MD,03/24/2023,7.88,150000,200000,
MLIC,2023Q1,9900141570,University Park,IL,03/24/2023,8.38,110250,157500,
MLIC,2023Q1,9900141572,Binghamton,NY,03/24/2023,7.75,131250,175000,
MLIC,2023Q1,9900141574,Houston,TX,03/24/2023,7.63,162375,216500,
MLIC,2023Q1,9900141576,Spring,TX,03/24/2023,8.0,178500,238000,
MLIC,2023Q1,9900141580,Chicago Heights,IL,03/24/2023,8.0,93750,125000,
MLIC,2023Q1,9900141581,Highland,NY,03/24/2023,7.5,283949,384000,
MLIC,2023Q1,0000702762,Mount Laurel,NJ,11/10/2015,3.81,14551224,140570581,
MLIC,2023Q1,0000702782,Boston,MA,02/04/2016,3.85,10136197,107831445,
MLIC,2023Q1,0000702786,Orlando,FL,02/26/2016,4.53,15773196,97084560,
MLIC,2023Q1,0000702809,,NEW,05/25/2016,3.6,21857195,103484879,
MLIC,2023Q1,0000702823,,EL,06/29/2016,3.6,10767174,200953446,
MLIC,2023Q1,0000702848,Various,US,09/01/2016,3.1,25447459,158134499,
MLIC,2023Q1,0000702849,Various,US,09/01/2016,3.5,18447360,148062237,
MLIC,2023Q1,0000702850,Mira Loma,CA,09/01/2016,3.1,2171580,13503063,
MLIC,2023Q1,0000702851,Moreno Valley,CA,09/01/2016,3.1,1665691,10359573,
MLIC,2023Q1,0000702852,Mira Loma,CA,09/01/2016,3.5,1573843,12642995,
MLIC,2023Q1,0000702853,Mira Loma,CA,09/01/2016,3.1,546754,3406736,
MLIC,2023Q1,0000702855,Mira Loma,CA,09/01/2016,3.5,395949,3189747,
MLIC,2023Q1,0000702897,,SAN,02/08/2017,4.34,21680295,99526388,
MLIC,2023Q1,0000702952,Portland,OR,10/19/2017,3.97,8368905,19649874,
MLIC,2023Q1,0000703026,Lewisville,TX,06/19/2018,3.9,8387766,39929015,
MLIC,2023Q1,0000703259,Walnut Creek,CA,12/23/2019,6.17,12800000,191363135,
MLIC,2023Q1,0000703272,Brea,CA,03/05/2020,6.37,41518,182242,
MLIC,2023Q1,0000703277,,EL,02/05/2020,6.32,389496,53830676,
MLIC,2023Q1,0000703281,Boston,MA,03/20/2020,6.37,1808310,249888992,
MLIC,2023Q1,0000703330,Morrisville,NC,10/19/2020,7.37,562711,75974705,
MLIC,2023Q1,0000703335,Nashville,TN,09/15/2020,6.42,4212900,37859055,
MLIC,2023Q1,0000703343,Durham,NC,12/01/2020,7.36,400252,101679837,
MLIC,2023Q1,0000703350,Charlotte,NC,10/23/2020,7.42,605113,92095154,
MLIC,2023Q1,0000703351,Atlanta,GA,11/20/2020,8.67,1911596,66452431,
MLIC,2023Q1,0000703399,Evanston,US,12/29/2020,3.5,8686587,169338411,
MLIC,2023Q1,0000703401,,NEW,04/20/2021,4.0,1414044,120047576,
MLIC,2023Q1,0000703406,,NEW,01/15/2021,6.96,89538,18356968,
MLIC,2023Q1,0000703407,,NEW,01/15/2021,6.96,781627,13465896,
MLIC,2023Q1,0000703468,Weston,FL,05/07/2021,6.82,228599,44980790,
MLIC,2023Q1,0000703471,Austin,TX,06/10/2021,7.77,422854,39318401,
MLIC,2023Q1,0000703473,Houston,TX,04/29/2021,6.02,299197,73032369,
MLIC,2023Q1,0000703475,Andover,MA,05/27/2021,6.46,328918,54187859,
MLIC,2023Q1,0000703495,Arlington,TX,09/20/2021,10.17,20220240,749112512,
MLIC,2023Q1,0000703566,Dallas,TX,10/06/2021,6.82,1846655,71176888,
MLIC,2023Q1,0000703594,Overland Park,KS,11/01/2021,2.43,146057,28110258,
MLIC,2023Q1,0000703619,Wilmington,US,09/28/2021,2.76,69893792,186795841,
MLIC,2023Q1,0000703622,Atlanta,GA,11/19/2021,7.18,54628,19619955,
MLIC,2023Q1,0000703632,Newton,MA,01/05/2022,6.68,138164,35379795,
MLIC,2023Q1,0000703695,,NOT,03/04/2022,3.72,5444347,367676238,
MLIC,2023Q1,0000703696,Wilmington,US,03/31/2022,3.41,22739546,178581081,
MLIC,2023Q1,0000703728,,NEW,05/26/2022,7.42,1884260,28490614,
MLIC,2023Q1,0000703730,Bridgewater,NJ,05/02/2022,6.57,90417,66284078,
MLIC,2023Q1,0000703732,"Washington, D.C.",US,06/16/2022,4.1,45114584,179584636,
MLIC,2023Q1,0000703755,Dallas,US,08/12/2022,5.44,3380616,270262450,
MLIC,2023Q1,0000703784,Schaumburg,IL,03/09/2023,7.17,37798308,60868172,
MLIC,2023Q1,0000703785,Lynnwood,WA,03/28/2023,5.4,37500000,61911837,
MLIC,2023Q1,0000703787,Herndon,VA,03/29/2023,8.04,24982650,50470000,
MLIC,2023Q1,0000703789,Chicago,IL,03/30/2023,5.79,14999999,25121419,
MLIC,2023Q1,0000703790,Cambridge,MA,03/10/2023,6.93,97509998,167349724,
MLIC,2023Q1,0000703791,Tustin,US,03/10/2023,5.96,138157895,230263158,
MLIC,2023Q1,0000703792,Tustin,US,03/10/2023,5.96,117434211,195723685,
MLIC,2023Q1,0000703793,Boca Raton,FL,03/24/2023,5.88,28100000,45930043,
MLIC,2023Q1,0000703697,Wilmington,US,03/31/2022,7.5,3071516,21250000,
MLIC,2023Q1,0000702990,Portland,OR,01/18/2018,5.93,189158,17464470,
MLIC,2023Q1,424687,15_Ig31_5Y,DB,11/14/2018,1.0,202000,20000000,12/20/2023
MLIC,2023Q1,560480,15_Ig37_5Y,DB,01/20/2022,1.0,560000,50000000,12/20/2026
MLIC,2023Q1,560487,15_Ig37_5Y,DB,01/20/2022,1.0,560000,50000000,12/20/2026
MLIC,2023Q1,562227,15_Ig37_5Y,DB,02/04/2022,1.0,217500,50000000,12/20/2026
MLIC,2023Q1,562228,15_Ig37_5Y,DB,02/04/2022,1.0,217500,50000000,12/20/2026
MLIC,2023Q1,562230,15_Ig37_5Y,DB,02/04/2022,1.0,65250,15000000,12/20/2026
MLIC,2023Q1,577327,Company,DB,06/02/2022,5.0,839527,25000000,06/20/2023
MLIC,2024Q2,0000199501,Fresno,CA,10/02/2014,7.81,1000000,3517366,
MLIC,2024Q2,0000199581,Coal,OK,10/11/2016,7.822,200000,2058383,
MLIC,2024Q2,0000199900,Tehama,CA,03/31/2017,7.812,98700,3696629,
MLIC,2024Q2,0000200144,Sonoma,CA,10/02/2017,8.112,350000,4844961,
MLIC,2024Q2,0000200242,Merced,CA,08/15/2018,7.055,32600000,58596816,
MLIC,2024Q2,0000200377,Merced,CA,08/15/2018,7.055,12000000,62047056,
MLIC,2024Q2,0000201171,Conecuh,AL,05/29/2018,6.862,29500000,61957869,
MLIC,2024Q2,0000201556,Kern,CA,12/12/2018,6.7,9600000,116187595,
MLIC,2024Q2,0000201880,Walla Walla,WA,12/28/2018,7.562,4500000,56625142,
MLIC,2024Q2,0000202131,Fresno,CA,08/15/2019,7.562,3500000,13186222,
MLIC,2024Q2,0000202175,Fresno,CA,08/15/2019,7.562,3500000,13006817,
MLIC,2024Q2,0000202490,Fresno,CA,08/02/2019,8.3,200000,5308723,
MLIC,2024Q2,0000202677,Napa,CA,07/31/2019,7.25,110000000,319289006,
MLIC,2024Q2,0000202780,Putnam,IL,08/16/2019,8.61,351390,6210508,
MLIC,2024Q2,0000202876,Napa,CA,05/17/2022,6.48,14250000,168119941,
MLIC,2024Q2,0000202940,Fresno,CA,05/29/2020,7.312,3130000,18909445,
MLIC,2024Q2,0000202960,Fresno,CA,08/06/2020,7.572,100000,7799228,
MLIC,2024Q2,0000202971,Palm Beach,FL,12/22/2020,7.6,865385,40586428,
MLIC,2024Q2,0000203033,Weld,CO,12/16/2020,7.447,15337580,122136293,
MLIC,2024Q2,0000203120,Madera,CA,10/14/2021,4.04,107500,10121275,
MLIC,2024Q2,0000203124,Glenn,CA,07/28/2021,7.312,3332500,35916153,
MLIC,2024Q2,0000203162,Phillips,AR,10/15/2021,6.38,1642465,85182694,
MLIC,2024Q2,0000203249,Phillips,AR,10/15/2021,7.83,1319617,2981394,
MLIC,2024Q2,0000203284,Hendry,FL,12/06/2021,7.56,2065000,10566094,
MLIC,2024Q2,0000203301,Fresno,CA,02/04/2022,7.84,250000,6000000,
MLIC,2024Q2,0000203306,Mason,IL,04/26/2024,6.65,1080000,1809275,
MLIC,2024Q2,0000203307,Grundy,IA,06/04/2024,6.35,1000000,2868617,
MLIC,2024Q2,0000203313,Huron,MI,05/10/2024,6.7,748028,1599829,
MLIC,2024Q2,0000203315,Dodge,NE,06/12/2024,6.65,700000,1665873,
MLIC,2024Q2,0000203332,Iowa,IA,06/20/2024,6.39,2600000,8365508,
MLIC,2024Q2,0000203335,Bremer,IA,06/20/2024,6.36,3000000,5537099,
MLIC,2024Q2,0000203336,Buffalo,NE,05/08/2024,6.3,2405000,4411225,
MLIC,2024Q2,0000203338,Adams,IL,05/21/2024,7.3,2307417,4452583,
MLIC,2024Q2,0000203340,Knox,IL,05/22/2024,6.26,2030000,3726138,
MLIC,2024Q2,0000203343,Mason,IL,05/23/2024,7.35,791000,1323185,
MLIC,2024Q2,0000203359,Macoupin,IL,06/24/2024,6.75,770000,1440868,
MLIC,2024Q2,0000202380,Fresno,CA,05/20/2022,6.64,1756571,32594241,
MLIC,2024Q2,0000203299,Fresno,CA,03/27/2024,15.443,3331230,29051427,
MLIC,2024Q2,0000202972,Ottawa,MI,04/06/2023,7.12,475416,10585105,
MLIC,2024Q2,9900147625,Cave Creek,AZ,04/25/2024,4.487,616384,1425000,
MLIC,2024Q2,9900147626,Corona,DEL,04/25/2024,4.795,2623983,5100000,
MLIC,2024Q2,9900147628,Granite,BAY,04/25/2024,4.862,1270033,2149000,
MLIC,2024Q2,9900147629,Dallas,TX,04/25/2024,3.488,397766,740000,
MLIC,2024Q2,9900147631,Palm Beach Gardens,FL,04/25/2024,4.712,269097,385000,
MLIC,2024Q2,9900147635,Sunny Isles Beach,FL,04/25/2024,3.395,1832793,4000000,
MLIC,2024Q2,9900147637,Temecula,CA,04/25/2024,3.962,366796,732000,
MLIC,2024Q2,9900147638,Henderson,NV,04/25/2024,4.263,2191296,3750000,
MLIC,2024Q2,9900147639,Jonestown,TX,04/25/2024,4.787,296832,1165000,
