loan_number,city,state,date_acquired,interest_rate,book_value
717612385,Camden,AR,04/26/2024,6.5,4127000
717612425,Calipatria,CA,04/15/2024,5.99,3950000
717612463,Chowchilla,CA,04/24/2024,5.38,4610000
717612490,Kerman,CA,05/17/2024,5.98,9160000
717612503,Kerman,CA,05/17/2024,5.88,23140000
717612489,Sanger,CA,05/07/2024,6.07,28500000
717612439,Alexandria,LA,05/02/2024,5.45,7000000
717612474,Kennett,MO,05/17/2024,5.61,4400000
717612504,Carlton,OR,06/26/2024,7.11,550476
706110284,Burlingame,CA,06/01/2024,4.2,2121325
706111409,City Of Industry,CA,04/05/2024,5.12,61200000
706111660,Fremont,CA,06/12/2024,6.25,65431500
750000488,Leipzig,DEU,05/24/2024,4.45,20183742
706111673,Lakeland,FL,05/15/2024,8.1,3476000
706111682,Miami,FL,06/25/2024,6.04,54221000
706110266,Tampa,FL,06/01/2024,3.86,1429400
706110125,Fairburn,GA,06/01/2024,3.65,1753251
706110164,Kennesaw,GA,06/01/2024,3.65,1218928
706110165,Kennesaw,GA,06/01/2024,3.65,260672
749000473,Burton Upon Trent,GBR,04/04/2024,6.33,11411011
706111655,Elwood,IL,04/17/2024,5.92,8676500
706111678,Romeoville,IL,05/22/2024,8.58,35388679
706110275,Arlington,MA,06/01/2024,3.84,4909083
706111681,Jessup,MD,06/28/2024,6.37,4837500
706110265,Durham,NC,06/01/2024,3.86,1131062
750000472,Naaldwijk,NLD,04/04/2024,5.07,11321600
706111701,Brooklyn,NY,06/07/2024,8.93,28000000
706111656,Jamaica,NY,04/12/2024,8.83,9953500
706111657,Jamaica,NY,04/12/2024,8.83,30000000
706110043,New York,NY,06/01/2024,3.28,4771645
706110264,Carrollton,TX,06/01/2024,3.86,934355
706110372,Salt Lake City,UT,06/01/2024,4.14,5264986
706111620,Bailey'S Crossroads,VA,05/28/2024,6.38,46212500
706110274,Seattle,WA,06/01/2024,4.06,8701948
706111672,Seattle,WA,06/12/2024,6.26,17889760
706111663,Spanaway,WA,05/23/2024,6.46,50886670
706111711,Boston,MA,06/07/2024,3.77,20007452
