name,state,date_acquired,book_value,investment_income,ownership_pct
"SVO 1,692,681 0 Commitment Accion Frontier Inclusion Fund, L.P. Washington",DC,11/16/2015,0,0,3.254
"Advent International GPE IX, LP - PICA Boston",MA,07/22/2019,0,0,4.348
"Advent International GPE Altaris Health Partners IV, L.P. New York City",NY,10/21/2019,0,0,0.471
"American Industrial Partners Capital Fund VII, L.P. - PICA New York",NY,09/26/2016,0,0,0.769
"AMERICAN SECURITIES PARTNERS VII, L.P. - PICA New York NY American Securities Partners VIII, L.P. - PICA New York",NY,06/18/2018,0,0,3.152
"Andreessen Horowitz Fund VII, L.P. - APAX IX USD L.P. - PICA St Peter Port",GGY,01/21/2016,0,0,1.084
"Ares US Real Estate Opportunity Fund III, L.P. - ATI Holding Company, LLC - PICA 5 Bannockburn",IL,10/30/2019,0,0,0.667
"Birch Hill Equity Partners (Global) VI, LP - PICA Toronto",CA,01/19/2016,0,0,0.5
"Bison Capital Partners V, LP - PICA New York",NY,03/28/2019,0,0,0.411
BMA VIII GP L.P.,,12/23/2020,0,0,0.16
Luxembourg LUX Blackstone Real Estate Associates Europe VI (LUX) New York,NY,05/12/2017,0,0,0.473
"New York NY Blackstone Real Estate Associates IX L.P. . 0 129,343 0 Palo Alto",CA,04/15/2021,0,0,1.333
"Menlo Park CA Bronze Venture Fund GP, LLC . 0 0 Menlo Park",NJ,01/07/2022,0,0,0.041
Wilmington,DE,11/06/2020,0,0,51.25
"San Francisco CA TC Group VII, L.P. . 594,459 1,673,276 0 London",GBR,02/05/2016,0,0,5.54
"New York NY GP LLP . 0 217,152 0 Santa Monica",CA,12/17/2020,0,0,5.299
New York,NY,09/18/2017,0,0,6.67
"Jersey JEY Cortec Investment VII, LLC . 0 (1,411,570) 0 Teaneck",NJ,02/22/2021,0,0,0.1
"Rye NY DFW VI-GP, LLC . 0 70,005 0 Blackstone Real Estate Partners Europe VI SCSp - PICA London",GBR,11/20/2019,0,0,0.418
Blackstone Real Estate Partners VIII L.P. - PICA Luxembourg,LUX,09/23/2019,0,0,0.03
"Bronze Venture Fund I, LP. Luxembourg LUX EQT Infrastructure IV (GP) SCS . 0 1,617,728 Canaan XI, LP - PICA Luxembourg",LUX,08/18/2015,0,0,0.033
"Canaan XII L.P. - PICA Stockholm SWE EQT IX Carlyle Partners VI, L.P. Luxembourg",LUX,09/29/2017,0,0,13.04
"Carmel Partners Investment Fund VIII, L.P. - PICA New York",NY,01/03/2018,0,0,1.125
"CBPE Capital Fund X, LP - Clayton, Dubilier & Rice Fund X, LP San Francisco",CA,01/05/2021,0,0,0.625
"Cortec Group Fund VI, LP San Francisco",CA,10/21/2013,0,0,0.15
"Cortec Group Fund VII, L.P. - CVC Capital Partners VII, L.P. - PICA Toronto",CA,12/19/2018,0,0,0.12
"Dunes Point Capital Fund II, L.P. New York",NY,03/28/2022,0,0,0.746
"East One Commodity Fund Limited - Elevar Equity III, L.P. New York",NY,01/15/2021,0,0,2.397
"EQT Infrastructure IV (No.2) USD SCSp - EQT Infrastructure V (No.2) USD SCSp - PICA Greycroft Managers VI, LLC",,03/27/2018,0,0,0.161
EQT IX (No.2) USD SCSp - EQT VIII (No. 2) SCSP,,02/05/2021,0,0,2.3
Fortress Credit Opportunities Fund II (C) L.P.,,07/10/2015,0,0,2.827
"Genstar Capital Partners IX, L.P. - PICA",,12/11/2019,0,0,1.75
"Genstar Capital Partners X, L.P. - PICA",,12/04/2018,0,0,0.18
"Genstar IX Opportunities Fund I - Genstar VIII Opportunities Fund I, L. P. - PICA",,06/05/2019,0,0,4.0
Georgian Partners Growth Fund (International) V - PICA,,03/29/2019,0,0,8.974
"Greenbriar Equity Fund V, L.P. - PICA",,02/01/2022,0,0,100.0
"Greycroft Growth III, L.P. - Greycroft Partners VI, L.P. - PICA",,12/30/2014,0,0,6.893
"SVO 117,819 0 Commitment GSO Capital Opportunities Fund III, LP - PICA New York",NY,09/22/2016,0,0,0.451
GSO COF III Co-Investment Fund LP - PICA New York,IL,08/14/2017,0,0,0.334
GTCR Fund XII/A LP and GTCR XII/B LP - PICA Illinois,IL,05/04/2018,0,0,0.788
GTCR Fund XIII/A LP and GTCR Fund XIII/B LP - PICA Chicago,NY,09/07/2021,0,0,0.5
"Harvest Partners Structured Capital Fund II, L.P. - PICA New York",NY,07/13/2018,0,0,2.49
"Harvest Partners Structured Capital Fund II, L.P. - PICA 2 New York",NY,10/25/2018,0,0,2.49
"Harvest Partners Structured Capital Fund III, L.P. - PICA New York",NY,12/18/2020,0,0,5.466
"Harvest Partners VII, LP - PICA New York",CA,09/28/2016,0,0,2.216
"Hellman & Friedman Capital Partners IX, LP - PICA San Francisco",CA,04/07/2020,0,0,0.249
"Hellman & Friedman Capital Partners X, L.P. - PICA San Francisco",CA,11/24/2021,0,0,0.048
"HGGC Fund III, L.P. - PICA Palo Alto",NY,07/28/2017,0,0,5.38
"HPS Mezzanine Partners 2019, L.P. - PICA New York",JEY,10/28/2019,0,0,0.6
"ICG Europe Fund V No.1, LP - PICA St. Helier",LUX,04/27/2012,0,0,0.568
ICG Europe Fund VII SCSp - PICA Luxembourg,LUX,08/24/2018,0,0,0.34
IK IX Fund No. 1 SCSp - PICA Luxembourg,NY,11/27/2019,0,0,1.667
"Insight Partners XII, L.P. - PICA New York",MA,07/15/2021,0,0,0.135
"Intervale Capital Fund III, L.P. Cambridge",MA,03/14/2014,0,0,1.54
"Intervale Capital Fund, LP (VZ) Cambridge",LUX,12/10/2012,0,0,9.924
"Italian Real Estate Special Situations II SCS, SICAV RAIF - PICA Luxembourg",CA,02/14/2019,0,0,3.935
"K5 Private Investors, L.P. - PICA Manhattan Beach",NY,06/29/2021,0,0,0.139
"KAWP Holdings, L.P. - PICA Mount Kisco",NY,12/18/2020,0,0,0.471
"KAWP Holdings, L.P. - PICA 2 Mount Kisco",GBR,07/28/2021,0,0,0.184
Kirkoswald Global Macro Fund LP - PRT London,NY,02/01/2022,0,0,100.0
"Kohlberg Investors IX, L.P. - PICA 2 Mount Kisco",NY,12/18/2020,0,0,2.0
"Kohlberg Investors IX, L.P. - PICA Mount Kisco",NY,03/31/2021,0,0,0.149
"Kohlberg Investors VIII, L.P. - PICA Mount Kisco",IL,08/30/2017,0,0,9.555
Linden Capital Partners IV LP - PICA Chicago,IL,09/27/2018,0,0,4.572
"Linden Structured Capital Fund, LP - PICA Chicago",IL,02/21/2020,0,0,6.154
"Linden Structured Capital Fund, LP - PICA 2 Chicago",TX,03/29/2021,0,0,2.673
Lion Industrial Trust - PICA Dallas,NY,07/01/2020,0,0,0.404
Lion Industrial Trust - PICA 2 New York,CT,10/01/2021,0,0,0.336
"Littlejohn Fund VI, L.P. - PICA Greenwich",GBR,12/19/2019,0,0,0.211
Livingbridge 7 LP - PICA London,CYM,07/07/2021,0,0,1.93
M31 Navigator Fund LP - PICA Grand Cayman,NY,02/24/2020,0,0,12.5
"Metalmark Capital Partners II, L.P. New York Metalmark Capital Partners II GP, LP .",,11/01/2012,0,0,3.372
"Mezzanine Partners Fund II, LP New York",NY,05/06/2013,0,0,2.613
"Mezzanine Partners III, L.P. - PICA New York",GBR,02/27/2017,0,0,0.0
Montagu VI L.P. - PICA London,RI,04/01/2021,0,0,1.288
"Nautic Partners IX, L.P. - PICA Providence",CT,02/21/2020,0,0,0.0
"Oak HC/FT Partners II, L.P. - PICA Greenwich",CT,10/03/2017,0,0,0.862
