loan_number,city,state,date_acquired,interest_rate,book_value
717612108,Piedmont,AL,06/01/2022,2.62,2299530
717612092,Clarendon,AR,06/01/2022,2.6,922304
717611948,Poinsett,AR,06/01/2022,2.85,3000000
717612171,Poinsett,AR,06/01/2022,3.1,859677
717612247,Roll,AZ,05/23/2022,4.63,1400000
717612213,Spencer,IA,05/10/2022,3.39,23000000
717612214,Spencer,IA,05/10/2022,3.39,3000000
717612252,Spencer,IA,06/27/2022,4.48,3300000
717610987,Williamsburg,IA,06/01/2022,3.9,1912171
717611889,Mountainlake,MN,06/01/2022,3.25,2159030
717611984,Wasta,SD,06/01/2022,3.35,1751345
717612233,Brewster,WA,05/16/2022,4.78,29005000
752000430,Central Coast,AUS,06/01/2022,3.67,19864748
752200019,Sydney,AUS,06/21/2022,3.5,1374642
706111368,Carson,CA,04/29/2022,3.23,67825430
706109906,Chino,CA,06/01/2022,3.9,161330
706109907,Chino,CA,06/01/2022,3.9,439991
706109908,Chino,CA,06/01/2022,3.9,578441
706109910,Chino,CA,06/01/2022,3.9,586653
706109911,Chino,CA,06/01/2022,3.9,322660
706109912,Chino,CA,06/01/2022,3.9,2581277
706109915,Chino,CA,06/01/2022,3.86,2159781
706110006,Chino,CA,06/01/2022,4.04,9963997
706110007,Chino,CA,06/01/2022,4.04,6490310
706111374,Garden Grove,CA,04/29/2022,3.53,30000000
706109838,Los Angeles,CA,06/01/2022,3.44,1680463
706109781,San Francisco,CA,06/01/2022,4.75,2092341
706111388,San Francisco,CA,06/21/2022,4.05,52244000
706111170,Santa Barbara,CA,06/01/2022,4.21,8998910
706109282,Santa Fe Springs,CA,06/01/2022,2.73,15648288
706111131,Port Wentworth,CO,06/01/2022,2.45,2316414
706110332,Des Plaines,FL,04/21/2022,3.976,24000000
706110347,Itasca,FL,04/26/2022,3.426,25386680
706109220,Battle Creek,GA,06/01/2022,3.684,22589579
706109222,Kalamazoo,GA,06/01/2022,3.91,15051271
706109807,North Brunswick,GA,06/01/2022,2.3,11153435
706111385,,LAS,06/21/2022,4.56,58732800
706109851,Beaverton,OR,02/01/2022,3.68,2371767
706110864,Happy Valley,OR,10/31/2019,5.136,1153772
706109856,Horsham Township,PA,06/01/2022,3.75,2855000
706111394,Austin,TX,04/29/2022,4.36,5601180
706111346,Coppell,TX,11/16/2021,2.55,2813268
706110350,Dallas,TX,05/23/2017,4.12,4593667
706110351,Grand Prairie,TX,05/23/2017,4.12,804642949
706110352,Irving,TX,05/23/2017,4.12,804642949
