loan_number,city,state,date_acquired,interest_rate,book_value
717612585,Santa Maria,CA,02/21/2025,7.925,14619057
717612596,Santa Maria,CA,03/26/2025,7.823,262143
717612545,Ukiah,CA,01/15/2025,5.61,5956500
717612579,Gladstone,IL,03/28/2025,6.1,2200000
717612544,Hyden,KY,01/16/2025,6.01,1750000
717612514,Morris,MN,01/10/2025,5.9,9400000
717612567,Morgan City,MS,03/20/2025,5.8,3000000
717612576,Atkinson,NE,02/20/2025,5.66,3000000
717612502,Morrow,OR,01/31/2025,5.56,3350000
706111636,Scottsdale,AZ,02/25/2025,13.8,8140763
706111776,West Sacramento,CA,01/23/2025,5.93,3997000
706111803,Atlanta,GA,01/21/2025,6.822,29374284
706111805,Atlanta,GA,01/29/2025,5.66,15400000
749000517,Purfleet-On-Thames,GBR,01/24/2025,5.91,13574534
706111753,West Des Moines,IA,02/26/2025,5.06,3762887
706111750,Carmel,IN,02/26/2025,5.06,1965206
706111760,Crown Point,IN,01/29/2025,5.07,9409038
706111757,Maize,KS,01/29/2025,5.07,6877152
706111812,Lynnfield,MA,02/20/2025,5.74,5230000
706111754,Belleville,MI,02/26/2025,5.06,7474227
706111761,Belleville,MI,01/29/2025,5.07,17107343
706111825,Belleville,MI,03/26/2025,6.75,7000000
706111756,Byron Center,MI,01/29/2025,5.07,12727863
706111752,Kalamazoo,MI,02/26/2025,5.06,3788660
706111749,La Vista,NE,02/26/2025,5.06,4413660
706111759,Omaha,NE,01/29/2025,5.07,8006236
706111736,Saddle Brook,NJ,01/09/2025,5.922,27500000
750000522,Amsterdam Havens,NLD,02/28/2025,4.566,32684473
706111758,Batavia,OH,01/29/2025,5.07,18065354
706111810,Groveport,OH,03/24/2025,6.27,18960000
706111751,Greenville,SC,02/26/2025,5.06,3595361
706111741,Alcoa,TN,02/20/2025,5.9,12906000
706111815,Houston,TX,01/31/2025,7.072,9127500
706111755,Kennewick,WA,01/29/2025,5.07,25661014
121099CM,,,05/23/2013,4.6216,1290753
125660CM,,,08/22/2016,3.8865,8125211
75873CM,,,05/08/2007,4.6216,6
146618PR,,,09/01/2021,4.61,611416
146667PR,,,09/21/2021,2.405,290815
150169PR,,,02/01/2022,4.07,395753
