entity,period,state,state_code,life,annuity,ah,other,total,deposit
EFLIC,2023Q2,Kentucky,KY,4197942,14675318,8574,263303,19145137,0
EFLIC,2023Q2,Louisiana,LA,5030982,24399586,18887,1050808,30500263,0
EFLIC,2023Q2,Maine,ME,1318236,8772571,3139,969529,0,0
EFLIC,2023Q2,Maryland,MD,15506811,101878314,13970,964777,118363872,0
EFLIC,2023Q2,Massachusetts,MA,12466893,119241079,20376,1979920,0,0
EFLIC,2023Q2,Michigan,MI,44427162,143787653,23344,2082862,190321021,0
EFLIC,2023Q2,Minnesota,MN,99127051,38706502,397,1202611,0,0
EFLIC,2023Q2,Mississippi,MS,3790712,5357572,3698,306767,9458749,0
EFLIC,2023Q2,Missouri,MO,9801335,52250284,12233,830267,0,0
EFLIC,2023Q2,Montana,MT,1232134,2581665,2214,971709,4787722,0
EFLIC,2023Q2,Nebraska,NE,4604031,5809051,3507,254031,10670620,0
EFLIC,2023Q2,Nevada,NV,4620474,21130124,4001,179873,0,0
EFLIC,2023Q2,New Hampshire,NH,1142711,15866125,3987,699420,17712243,0
EFLIC,2023Q2,New Jersey,NJ,64443910,609371401,108711,6880493,680804515,0
EFLIC,2023Q2,New Mexico,NM,1598259,6272108,4498,322243,8197108,0
EFLIC,2023Q2,New York,NY,209926169,1145965311,22833714,80163704,1458888898,30642714000
EFLIC,2023Q2,North Carolina,NC,22665941,75290134,28506,4191810,0,0
EFLIC,2023Q2,North Dakota,ND,1147848,2976736,3388,146,4128118,0
EFLIC,2023Q2,Ohio,OH,17467162,213636032,12952,1041325,0,0
EFLIC,2023Q2,Oklahoma,OK,7707936,11542557,10363,309653,19570509,0
EFLIC,2023Q2,Oregon,OR,3095156,26939521,732,480183,0,0
EFLIC,2023Q2,Pennsylvania,PA,39423579,171253444,38598,1866067,212581688,0
EFLIC,2023Q2,Rhode Island,RI,1540001,11605798,1784,4057,13151640,0
EFLIC,2023Q2,South Carolina,SC,7097761,37077532,11604,583725,44770622,0
EFLIC,2023Q2,South Dakota,SD,2690042,2311570,4872,113949,0,0
EFLIC,2023Q2,Tennessee,TN,9985677,26404729,9846,784906,37185158,0
EFLIC,2023Q2,Texas,TX,59287213,223353704,78939,3511486,286231342,0
EFLIC,2023Q2,Utah,UT,6819329,22601389,8466,436495,0,0
EFLIC,2023Q2,Vermont,VT,742673,7951036,3029,452918,0,0
EFLIC,2023Q2,Virginia,VA,21737272,146748354,18733,4510104,173014463,0
EFLIC,2023Q2,Washington,WA,11179650,34675252,13788,1044117,46912807,0
EFLIC,2023Q2,West Virginia,WV,2521504,8955826,8015,434006,11919351,0
EFLIC,2023Q2,Wisconsin,WI,14892607,37893083,23734,1321021,54130445,0
EFLIC,2023Q2,Wyoming,WY,1865882,4884580,2081,3354189,10106732,0
EFLIC,2023Q2,American Samoa,AS,0,0,0,0,0,0
EFLIC,2023Q2,Guam,GU,32886,195,0,0,33081,0
EFLIC,2023Q2,Puerto Rico,PR,17081178,40497810,105,0,0,0
EFLIC,2023Q2,U.S. Virgin Islands,VI,71746,1648,0,0,73394,0
EFLIC,2023Q2,Northern Mariana Islands,MP,1828,43,0,0,1871,0
EFLIC,2023Q3,Alabama,AL,12535681,23640758,185910,845507,37207856,0
EFLIC,2023Q3,Alaska,AK,536430,5914229,18136,195310,6664105,0
EFLIC,2023Q3,Arizona,AZ,23476995,55242868,164875,922646,0,0
EFLIC,2023Q3,Arkansas,AR,13440371,9010163,73410,377679,0,0
EFLIC,2023Q3,California,CA,140799205,669186153,1363862,23336015,834685235,0
EFLIC,2023Q3,Colorado,CO,17220876,62978139,116828,4190848,84506691,0
EFLIC,2023Q3,Connecticut,CT,22626265,110642537,275187,1764080,0,0
EFLIC,2023Q3,Delaware,DE,20655051,10007869,40090,423722,670950000,0
EFLIC,2023Q3,District Of Columbia,DC,3628431,17070871,62645,184796,20946743,0
EFLIC,2023Q3,Florida,FL,119832378,347899262,1636262,4215629,0,0
EFLIC,2023Q3,Georgia,GA,25928023,57725827,534746,2249843,86438439,0
EFLIC,2023Q3,Hawaii,HI,4713787,25714255,75360,649060,31152462,0
EFLIC,2023Q3,Idaho,ID,2103048,9583553,25383,70533,11782517,0
EFLIC,2023Q3,Illinois,IL,57302527,216247884,563497,6429556,280543464,0
EFLIC,2023Q3,Indiana,IN,9709979,55262826,102697,1706057,0,0
EFLIC,2023Q3,Iowa,IA,7852511,23299814,24517,587659,31764501,0
EFLIC,2023Q3,Kansas,KS,6426820,18852923,57383,267105,25604231,0
EFLIC,2023Q3,Kentucky,KY,5954562,18642377,31683,343419,0,0
EFLIC,2023Q3,Louisiana,LA,7189546,36589871,174081,1556738,45510236,0
EFLIC,2023Q3,Maine,ME,2010972,11097614,99829,1267683,14476098,0
EFLIC,2023Q3,Maryland,MD,21930133,127648256,287656,1432188,151298233,0
EFLIC,2023Q3,Massachusetts,MA,17662908,162544859,263524,2741633,0,0
EFLIC,2023Q3,Michigan,MI,64838161,209068216,329614,3150790,277386781,0
EFLIC,2023Q3,Minnesota,MN,145613831,50301376,67334,1893382,197875923,0
EFLIC,2023Q3,Mississippi,MS,5680268,7612763,98531,278291,13669853,0
EFLIC,2023Q3,Missouri,MO,16020895,82370420,69320,1160888,99621523,0
EFLIC,2023Q3,Montana,MT,1537152,1549791,6036,1054253,0,0
EFLIC,2023Q3,Nebraska,NE,7907924,7348343,19646,308975,15584888,0
EFLIC,2023Q3,Nevada,NV,6307927,31891733,21561,226109,0,0
EFLIC,2023Q3,New Hampshire,NH,1594274,19704148,31129,886768,0,0
EFLIC,2023Q3,New Jersey,NJ,93962639,878687687,1465039,12558857,986674222,0
EFLIC,2023Q3,New Mexico,NM,2273019,8669444,59743,456314,0,0
EFLIC,2023Q3,New York,NY,305047652,1717066725,23425482,126002303,2171542162,47739646000
EFLIC,2023Q3,North Carolina,NC,34156017,102831222,255807,6263310,143506356,0
EFLIC,2023Q3,North Dakota,ND,1593866,4306657,6397,153,5907073,0
EFLIC,2023Q3,Ohio,OH,25782230,312169118,105169,1591432,339647949,0
EFLIC,2023Q3,Oklahoma,OK,11559721,15867028,70182,1057689,28554620,0
EFLIC,2023Q3,Oregon,OR,4537964,40837923,37349,726612,46139848,0
EFLIC,2023Q3,Pennsylvania,PA,59280716,252011463,951648,2657356,314901183,0
EFLIC,2023Q3,Rhode Island,RI,2256105,16688257,8623,121308,19074293,0
EFLIC,2023Q3,South Carolina,SC,10420260,53069523,154618,965844,64610245,0
EFLIC,2023Q3,South Dakota,SD,4381781,2792162,17377,156751,7348071,0
EFLIC,2023Q3,Tennessee,TN,14585993,36942242,258623,1270686,53057544,0
EFLIC,2023Q3,Texas,TX,87795256,326757180,639199,5584542,420776177,0
EFLIC,2023Q3,Utah,UT,10481471,42351282,25792,813783,0,0
EFLIC,2023Q3,Vermont,VT,952062,8698568,10934,609811,10271375,0
EFLIC,2023Q3,Virginia,VA,30255137,220892771,286159,5731715,0,0
EFLIC,2023Q3,Washington,WA,16435531,54352566,54040,1622579,0,0
EFLIC,2023Q3,West Virginia,WV,3701618,11924665,41500,591047,16258830,0
EFLIC,2023Q3,Wisconsin,WI,20856048,53048390,128795,1734772,0,0
EFLIC,2023Q3,Wyoming,WY,2585496,972083,16869,4789782,0,0
EFLIC,2023Q3,American Samoa,AS,0,0,0,0,0,0
EFLIC,2023Q3,Guam,GU,43097,225,0,0,0,0
EFLIC,2023Q3,Puerto Rico,PR,26406400,44900423,488210,4057,71799090,0
EFLIC,2023Q3,U.S. Virgin Islands,VI,119402,8748,1742,0,0,0
EFLIC,2023Q3,Northern Mariana Islands,MP,2740,52,0,0,2792,0
EFLIC,2025Q1,Alabama,AL,6223453,9487836,41834,186388,15939511,0
EFLIC,2025Q1,Alaska,AK,170258,1121758,13535,62714,1368265,0
EFLIC,2025Q1,Arizona,AZ,11588772,19557919,54341,651603,31852635,0
EFLIC,2025Q1,Arkansas,AR,4243885,4345711,23124,115280,8728000,0
EFLIC,2025Q1,California,CA,42524824,86536146,391820,7812111,137264901,0
EFLIC,2025Q1,Colorado,CO,6663065,22215671,38820,1686948,30604504,0
EFLIC,2025Q1,Connecticut,CT,7138126,36842431,119543,456259,44556359,0
EFLIC,2025Q1,Delaware,DE,4708901,2782274,12817,232253,7736245,0
EFLIC,2025Q1,District Of Columbia,DC,1006408,3884724,14989,36289,4942410,0
EFLIC,2025Q1,Florida,FL,40078176,112907637,397649,1132914,154516376,0
EFLIC,2025Q1,Georgia,GA,8494696,53823039,137146,723036,63177917,0
EFLIC,2025Q1,Hawaii,HI,1777215,8014163,17253,118056,9926687,0
EFLIC,2025Q1,Idaho,ID,542946,1592484,12754,19070,2167254,0
EFLIC,2025Q1,Illinois,IL,16741287,58096625,155437,1769444,76762793,0
EFLIC,2025Q1,Indiana,IN,4100139,10735497,28788,530812,15395236,0
EFLIC,2025Q1,Iowa,IA,1699695,7692050,10785,68899,9471429,0
EFLIC,2025Q1,Kansas,KS,2290931,8652755,14698,72619,11031003,0
EFLIC,2025Q1,Kentucky,KY,1543246,10012289,8813,57807,11622155,0
EFLIC,2025Q1,Louisiana,LA,3809390,9094122,58725,473331,13435568,0
EFLIC,2025Q1,Maine,ME,479687,4792335,42375,335997,5650394,0
EFLIC,2025Q1,Maryland,MD,6199298,24163669,80466,403151,30846584,0
EFLIC,2025Q1,Massachusetts,MA,6947550,51734669,71609,1003314,59757142,0
EFLIC,2025Q1,Michigan,MI,22098555,51215770,102417,1211009,74627751,0
EFLIC,2025Q1,Minnesota,MN,47270865,17972376,9633,233423,65486297,0
EFLIC,2025Q1,Mississippi,MS,2030178,1994466,28184,86616,4139444,0
EFLIC,2025Q1,Missouri,MO,3737440,32879408,19921,246076,36882845,0
EFLIC,2025Q1,Montana,MT,565421,655615,4148,69630,1294814,0
EFLIC,2025Q1,Nebraska,NE,1195967,2251572,5538,65333,3518410,0
EFLIC,2025Q1,Nevada,NV,2098864,12290642,7669,82252,14479427,0
EFLIC,2025Q1,New Hampshire,NH,435454,5211517,9455,372582,6029008,0
EFLIC,2025Q1,New Jersey,NJ,29302513,182742245,420989,4171710,216637457,0
EFLIC,2025Q1,New Mexico,NM,962901,2601971,19911,63753,3648536,0
EFLIC,2025Q1,New York,NY,99482533,767229410,7002903,30602763,904317609,19573402000
EFLIC,2025Q1,North Carolina,NC,10715988,34831152,67991,2089889,47705020,0
EFLIC,2025Q1,North Dakota,ND,777786,1024321,4856,7,1806970,0
EFLIC,2025Q1,Ohio,OH,9008849,70911550,30124,370102,80320625,0
EFLIC,2025Q1,Oklahoma,OK,3667473,7107013,21637,293819,11089942,0
EFLIC,2025Q1,Oregon,OR,1274182,7180872,8587,202839,8666480,0
EFLIC,2025Q1,Pennsylvania,PA,19372585,66553246,239514,707056,86872401,0
EFLIC,2025Q1,Rhode Island,RI,932043,5224077,2117,61458,6219695,0
EFLIC,2025Q1,South Carolina,SC,3597625,15202772,44724,411788,19256909,0
EFLIC,2025Q1,South Dakota,SD,1653202,750920,5618,56876,2466616,0
EFLIC,2025Q1,Tennessee,TN,4650563,10540995,72872,339728,15604158,0
EFLIC,2025Q1,Texas,TX,33925839,96886756,181483,1060182,132054260,0
EFLIC,2025Q1,Utah,UT,3188969,4814062,10845,192437,8206313,0
EFLIC,2025Q1,Vermont,VT,505732,2115063,5316,321735,2947846,0
EFLIC,2025Q1,Virginia,VA,8026682,39265691,71902,2894231,50258506,0
EFLIC,2025Q1,Washington,WA,4699696,14568488,20475,813308,20101967,0
EFLIC,2025Q1,West Virginia,WV,1331466,7364730,6228,81339,8783763,0
EFLIC,2025Q1,Wisconsin,WI,7921888,19861823,40874,600923,28425508,0
EFLIC,2025Q1,Wyoming,WY,901773,1127841,2617,1484313,3516544,0
EFLIC,2025Q1,American Samoa,AS,0,0,0,0,0,0
EFLIC,2025Q1,Guam,GU,7382,2210,0,0,9592,0
EFLIC,2025Q1,Puerto Rico,PR,8142621,3238723,136769,0,11518113,0
EFLIC,2025Q1,U.S. Virgin Islands,VI,29419,2495,914,0,32828,0
EFLIC,2025Q1,Northern Mariana Islands,MP,900,0,0,0,900,0
EFLOA,2020Q2,Alabama,AL,7134324,48009,1074159,0,0,0
EFLOA,2020Q2,Alaska,AK,201672,36590,1460,0,239722,0
EFLOA,2020Q2,Arizona,AZ,5329289,2343,427554,0,5759186,0
EFLOA,2020Q2,Arkansas,AR,1287103,71641,194475,0,1553219,0
EFLOA,2020Q2,California,CA,46905905,394346,4454663,0,51754914,0
EFLOA,2020Q2,Colorado,CO,5600035,1375,645597,0,6247007,0
EFLOA,2020Q2,Connecticut,CT,4773068,64500,1296249,0,6133817,0
EFLOA,2020Q2,Delaware,DE,1038153,375,180800,0,1219328,0
EFLOA,2020Q2,District Of Columbia,DC,767935,14500,27921,0,810356,0
EFLOA,2020Q2,Florida,FL,32219448,286505,304537,0,32810490,0
EFLOA,2020Q2,Georgia,GA,10605738,5125,1269190,0,11880053,0
EFLOA,2020Q2,Hawaii,HI,1958031,32501,2079,0,0,0
EFLOA,2020Q2,Idaho,ID,1274270,46517,275238,0,0,0
EFLOA,2020Q2,Illinois,IL,18965962,65201,1950155,0,20981318,0
EFLOA,2020Q2,Indiana,IN,2049304,8750,419230,0,0,0
EFLOA,2020Q2,Iowa,IA,8171041,327680,149201,0,8647922,0
EFLOA,2020Q2,Kansas,KS,2000460,3950,27074,0,2031484,0
EFLOA,2020Q2,Kentucky,KY,2111284,497161,123641,0,0,0
EFLOA,2020Q2,Louisiana,LA,5561749,549738,3041029,0,9152516,0
EFLOA,2020Q2,Maine,ME,588152,91000,591944,0,0,0
EFLOA,2020Q2,Maryland,MD,6296168,436189,73039,0,6805396,0
EFLOA,2020Q2,Massachusetts,MA,6240820,101980,4129044,0,10471844,0
EFLOA,2020Q2,Michigan,MI,9198382,15221,1208233,0,0,0
EFLOA,2020Q2,Minnesota,MN,5814413,0,87373,0,0,0
EFLOA,2020Q2,Mississippi,MS,1427522,128333,47165,0,1603020,0
EFLOA,2020Q2,Missouri,MO,3227172,58940,553819,0,0,0
EFLOA,2020Q2,Montana,MT,283357,0,288226,0,571583,0
EFLOA,2020Q2,Nebraska,NE,1578296,0,13645,0,1591941,0
EFLOA,2020Q2,Nevada,NV,3159307,4920,57934,0,3222161,0
EFLOA,2020Q2,New Hampshire,NH,590320,19000,634235,0,1243555,0
EFLOA,2020Q2,New Jersey,NJ,28153011,101563,1052370,0,29306944,0
EFLOA,2020Q2,New Mexico,NM,1119787,1854,36199,0,0,0
EFLOA,2020Q2,New York,NY,6149560,203650,21593,0,6374803,0
EFLOA,2020Q2,North Carolina,NC,13439220,192136,1513435,0,15144791,0
EFLOA,2020Q2,North Dakota,ND,1563827,30000,95070,0,1688897,0
EFLOA,2020Q2,Ohio,OH,7680641,420923,38900,0,8140464,0
EFLOA,2020Q2,Oklahoma,OK,2610520,9000,346794,0,2966314,0
EFLOA,2020Q2,Oregon,OR,2096059,5825,66794,0,2168678,0
EFLOA,2020Q2,Pennsylvania,PA,17220185,1759983,1365658,0,20345826,0
EFLOA,2020Q2,Rhode Island,RI,404143,0,59759,0,463902,0
EFLOA,2020Q2,South Carolina,SC,3079706,151000,255758,0,3486464,0
EFLOA,2020Q2,South Dakota,SD,1446555,0,77264,0,1523819,0
EFLOA,2020Q2,Tennessee,TN,3419398,13150,161914,0,3594462,0
EFLOA,2020Q2,Texas,TX,27827679,163177,2527644,0,30518500,0
EFLOA,2020Q2,Utah,UT,4522592,97323,636229,0,5256144,0
EFLOA,2020Q2,Vermont,VT,533198,0,84974,0,618172,0
EFLOA,2020Q2,Virginia,VA,8581026,11280,148792,0,0,0
EFLOA,2020Q2,Washington,WA,7563228,361554,26985,0,7951767,0
EFLOA,2020Q2,West Virginia,WV,818316,22650,20828,0,0,0
EFLOA,2020Q2,Wisconsin,WI,4087669,1080,149440,0,0,0
EFLOA,2020Q2,Wyoming,WY,963647,0,387159,0,1350806,0
EFLOA,2020Q2,American Samoa,AS,0,0,0,0,0,0
EFLOA,2020Q2,Guam,GU,2107,0,0,0,2107,0
EFLOA,2020Q2,Puerto Rico,PR,106556,300,63,0,106919,0
EFLOA,2020Q2,Northern Mariana Islands,MP,0,0,0,0,0,0
EFLOA,2021Q1,Alabama,AL,2582269,28812,736459,0,3347540,0
EFLOA,2021Q1,Alaska,AK,78006,55336,3597,0,136938,0
EFLOA,2021Q1,Arizona,AZ,2446541,14738,606577,0,3067857,0
EFLOA,2021Q1,Arkansas,AR,596947,40,344679,0,941666,0
EFLOA,2021Q1,California,CA,24904595,87561,2631058,0,27623214,0
EFLOA,2021Q1,Colorado,CO,5466724,660753,631611,0,6759087,0
EFLOA,2021Q1,Connecticut,CT,2461070,573026,911072,0,3945169,0
EFLOA,2021Q1,Delaware,DE,842537,150,287981,0,1130668,0
EFLOA,2021Q1,District Of Columbia,DC,387994,3000,64532,0,455527,0
EFLOA,2021Q1,Florida,FL,15905083,65679,250038,0,16220799,0
EFLOA,2021Q1,Georgia,GA,5656585,45350,754885,0,6456821,0
EFLOA,2021Q1,Hawaii,HI,698884,65390,1526,0,765800,0
EFLOA,2021Q1,Idaho,ID,353447,3607,224797,0,581851,0
EFLOA,2021Q1,Illinois,IL,9421288,18382,1187263,0,10626933,0
EFLOA,2021Q1,Indiana,IN,1191847,500,392267,0,1584613,0
EFLOA,2021Q1,Iowa,IA,508671,57320,16456,0,582446,0
EFLOA,2021Q1,Kansas,KS,1178680,1350,27803,0,1207833,0
EFLOA,2021Q1,Kentucky,KY,1565698,154100,92181,0,1811979,0
EFLOA,2021Q1,Louisiana,LA,3006618,26323,1893851,0,4926792,0
EFLOA,2021Q1,Maine,ME,325932,400,334907,0,661239,0
EFLOA,2021Q1,Maryland,MD,3351325,31801,80935,0,3464061,0
EFLOA,2021Q1,Massachusetts,MA,3173090,103677,4041171,0,7317938,0
EFLOA,2021Q1,Michigan,MI,4239120,562125,705253,0,5506497,0
EFLOA,2021Q1,Minnesota,MN,3243176,51235,0,0,3294411,0
EFLOA,2021Q1,Mississippi,MS,586753,60187,18837,0,665777,0
EFLOA,2021Q1,Missouri,MO,1910715,171840,649882,0,2732438,0
EFLOA,2021Q1,Montana,MT,159883,100000,237796,0,497680,0
EFLOA,2021Q1,Nebraska,NE,594132,7991,0,0,602122,0
EFLOA,2021Q1,Nevada,NV,741011,1108,31235,0,773354,0
EFLOA,2021Q1,New Hampshire,NH,300908,80000,366774,0,747682,0
EFLOA,2021Q1,New Jersey,NJ,14631669,1058030,852729,0,16542427,0
EFLOA,2021Q1,New Mexico,NM,458533,692,37769,0,496994,0
EFLOA,2021Q1,New York,NY,1224047,1300,80318,0,1305665,0
EFLOA,2021Q1,North Carolina,NC,6713407,715836,1346516,0,8775759,0
EFLOA,2021Q1,North Dakota,ND,254105,106330,0,0,360436,0
EFLOA,2021Q1,Ohio,OH,3654421,187670,86196,0,3928286,0
EFLOA,2021Q1,Oklahoma,OK,1293689,7700,403388,0,1704778,0
EFLOA,2021Q1,Oregon,OR,898205,1670,41809,0,941684,0
EFLOA,2021Q1,Pennsylvania,PA,9426526,2392656,1155292,0,12974473,0
EFLOA,2021Q1,Rhode Island,RI,212896,38706,0,0,251602,0
EFLOA,2021Q1,South Carolina,SC,1681271,277609,296084,0,2254963,0
EFLOA,2021Q1,South Dakota,SD,426349,76147,0,0,502496,0
EFLOA,2021Q1,Tennessee,TN,1475210,104060,115412,0,1694681,0
EFLOA,2021Q1,Texas,TX,14084797,1873537,1934354,0,17892689,0
EFLOA,2021Q1,Utah,UT,3933784,58639,1243994,0,5236417,0
EFLOA,2021Q1,Vermont,VT,1215470,44345,0,0,1259815,0
EFLOA,2021Q1,Virginia,VA,4172689,2060,150677,0,4325426,0
EFLOA,2021Q1,Washington,WA,5459139,2418,99023,0,5560580,0
EFLOA,2021Q1,West Virginia,WV,566193,300,20813,0,587306,0
EFLOA,2021Q1,Wisconsin,WI,2456875,532,99523,0,2556929,0
EFLOA,2021Q1,Wyoming,WY,271121,186259,0,0,457380,0
EFLOA,2021Q1,Guam,GU,737,0,0,0,737,0
EFLOA,2021Q1,Puerto Rico,PR,148405,120000,174,0,268579,0
EFLOA,2022Q4,Alabama,AL,14229751,10134231,4185626,0,0,0
EFLOA,2022Q4,Alaska,AK,398603,1441958,33146,0,1873707,0
EFLOA,2022Q4,Arizona,AZ,12977566,25467767,5788035,0,0,0
EFLOA,2022Q4,Arkansas,AR,4526068,2347949,3786989,0,10661006,0
EFLOA,2022Q4,California,CA,94858737,40617409,12956514,0,148432660,0
EFLOA,2022Q4,Colorado,CO,20944626,20570594,3613757,0,45128977,0
EFLOA,2022Q4,Connecticut,CT,9338062,17285687,4586511,0,31210260,0
EFLOA,2022Q4,Delaware,DE,4525067,3533185,1211287,0,9269539,0
EFLOA,2022Q4,District Of Columbia,DC,1571312,799153,240791,0,0,0
EFLOA,2022Q4,Florida,FL,70776395,95788811,1790027,0,168355233,0
EFLOA,2022Q4,Georgia,GA,18880455,12286757,5611823,0,0,0
EFLOA,2022Q4,Hawaii,HI,2981742,5557842,55949,0,0,0
EFLOA,2022Q4,Idaho,ID,2566269,2491458,1552482,0,0,0
EFLOA,2022Q4,Illinois,IL,34108532,47839458,6567117,0,0,0
EFLOA,2022Q4,Indiana,IN,6291356,8886594,2555832,0,0,0
EFLOA,2022Q4,Iowa,IA,2984556,14160437,452719,0,0,0
EFLOA,2022Q4,Kansas,KS,5833632,9671791,265983,0,15771406,0
EFLOA,2022Q4,Kentucky,KY,4950753,6099625,962725,0,0,0
EFLOA,2022Q4,Louisiana,LA,17521293,9335524,16922878,0,0,0
EFLOA,2022Q4,Maine,ME,1967018,6573181,1371570,0,9911769,0
EFLOA,2022Q4,Maryland,MD,12460894,15295830,531134,0,28287858,0
EFLOA,2022Q4,Massachusetts,MA,17822640,16932695,22328460,0,57083795,0
EFLOA,2022Q4,Michigan,MI,21027494,34171555,5724976,0,60924025,0
EFLOA,2022Q4,Minnesota,MN,13737500,15722378,635850,0,30095728,0
