name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for 26N PRIVATE EQUITY PARTNERS I LP WILMINGTON,DE,08/13/2024,0,0,1.24
"ARES CLIMATE INFRASTRUCTURE PARTNERS II, L.P. WILMINGTON",DE,10/25/2023,0,0,0.75
AVP VENTURE III S.L.P. PARIS,FRA,12/14/2023,0,0,19.11
"CARLYLE INFRASTRUCTURE CREDIT FUND II NOTE ISSUER, L.P. WILMINGTON",DE,03/17/2025,0,0,1.5
AB ABBOTT PE CO-INVEST 2024 FUND L.P. WILMINGTON,DE,08/23/2024,0,0,100.0
ROCKWOOD CAPITAL REAL ESTATE PARTNERS FUND XII LP WILMINGTON,DE,02/16/2024,0,0,1.25
NB SPECIALTY FINANCE INSURANCE US NB SPECIALTY FINANCE INSURANCE,,02/10/2025,0,0,0.0
73758*-AG-6 OCTANE US OCTANE - ABS,,03/14/2025,0,0,0.0
Number of Paid for Accrued Admini- FLATIRON HOLDING INC - ABS,,01/28/2025,0,0,0.0
04941*-AA-2 ATLAS SECURITIZED PRODUCTS FUN - ABS,,03/31/2025,0,0,0.0
04941*-AB-0 ATLAS SECURITIZED PRODUCTS FUN - ABS,,03/31/2025,0,0,0.0
04941*-AC-8 ATLAS SECURITIZED PRODUCTS FUN - ABS,,03/31/2025,0,0,0.0
04941*-AD-6 ATLAS SECURITIZED PRODUCTS FUN - ABS,,03/31/2025,0,0,0.0
Year's Book/ Exchange Book/ AMAROK HOLDINGS LLC .,,03/31/2025,0,0,0.0
AMAROK HOLDINGS LLC .,,03/31/2025,0,0,0.0
DANSKE BANK A/S .,,01/09/2025,0,0,0.0
GSRP PORTFOLIO II LLC .,,03/31/2025,0,0,0.0
GEORGIA-PACIFIC LLC .,,03/01/2025,0,0,0.0
MERCK &,CO,02/10/2025,0,0,0.0
JANE STREET EXECUTION SERVICES OSHKOSH CORP .,,01/28/2025,0,0,0.0
USTA NATIONAL TENNIS CENTER .,,01/08/2025,0,0,0.0
WILLIAMS COMPANIES INC .,,01/15/2025,0,0,0.0
45886*-AA-2 PERSHING ROAD DEVELOPMENT,CO,03/15/2025,0,0,0.0
GNR 2023-042 PD - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-084 DA - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-084 TC - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-082 PB - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-082 B - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-082 T - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-081 NQ - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-085 EB - CMO/RMBS .,,03/01/2025,0,0,0.0
GNR 2023-089,GA,03/01/2025,0,0,0.0
"Agency Residential Mortgage-Backed Securities - Guaranteed (Exempt from RBC) 8,509,306 8,509,306 8,509,597 8,509,306 0 0 0 0 0 8,509,306 0 0 0 76,310 XXX XXX CAS 2023-R04 1M1 - CMO/RMBS .",,03/25/2025,0,0,0.0
FH SD8342 - RMBS .,,03/01/2025,0,0,0.0
Agency Residential Mortgage-Backed Securities - Not/Partially Guaranteed (Not Exempt from GSMBS 2022-GR1 A5 - RMBS .,,03/01/2025,0,0,0.0
GSMBS 23PJ3 A16 - RMBS .,,03/01/2025,0,0,0.0
"Agency Residential Mortgage-Backed Securities (Unaffiliated) 2,113,650 2,113,650 2,026,048 2,113,314 0 336 0 336 0 2,113,650 0 0 0 15,155 XXX XXX AGL 16 A - CDO .",,02/21/2025,0,0,0.0
REG20 XX C - CDO .,,02/11/2025,0,0,0.0
AFFRM 24X1 A - ABS .,,03/13/2025,0,0,0.0
ACAR 242 A - ABS .,,03/13/2025,0,0,0.0
04941*-AA-2 ATLAS SECURITIZED PRODUCTS FUN - ABS .,,01/06/2025,0,0,0.0
04941*-AB-0 ATLAS SECURITIZED PRODUCTS FUN - ABS .,,01/06/2025,0,0,0.0
04941*-AC-8 ATLAS SECURITIZED PRODUCTS FUN - ABS .,,01/06/2025,0,0,0.0
