loan_number,city,state,date_acquired,interest_rate,book_value
60723153,Poinsett,AR,07/12/2023,5.95,400000
60723167,Poinsett,AR,07/13/2023,6.15,230000
60723164,Kings,CA,08/01/2023,5.85,7079724
60723157,Napa,CA,08/25/2023,5.8,2500000
60723174,San Joaquin,CA,09/11/2023,6.05,731405
60723156,Miller,GA,08/03/2023,5.7,2420000
60723177,Jerome,ID,08/16/2023,5.95,2250000
60723160,Gray,KS,08/04/2023,6.3,7000000
60723180,Ingham,MI,09/08/2023,6.35,500000
60723181,Audrain,MO,08/29/2023,6.05,4200000
60723163,Monroe,MO,08/18/2023,6.15,1300000
60723144,Wheatland,MT,07/17/2023,5.8,9000000
60723165,Chaves,NM,07/26/2023,5.8,1750000
60723162,Adair,OK,07/17/2023,6.1,1700000
60723171,Falls,TX,08/30/2023,6.15,7000000
60723183,Montague,TX,09/08/2023,5.95,1250000
60723168,Williamson,TX,08/23/2023,6.5,23000000
60723152,Grant,WA,08/03/2023,5.8,1400000
60723175,Grant,WA,09/15/2023,6.0,2392000
60723173,Yakima,WA,09/28/2023,6.4,15700000
260000029,Dallas,TX,07/27/2023,9.079,59808147
