loan_number,city,state,date_acquired,interest_rate,book_value
60725128,Craighead,AR,02/19/2025,6.45,250000
60725116,Jackson,AR,02/14/2025,6.7,2250000
60725114,Mississippi,AR,01/21/2025,6.45,3500000
60724228,Lake,CA,02/03/2025,6.3,2200000
60725119,Stanislaus,CA,01/16/2025,6.1,1200000
60724216,Jerome,ID,02/10/2025,6.3,750000
60725123,Kendall,IL,03/24/2025,6.5,1220000
60725131,Wabash,IL,03/14/2025,6.75,350000
60725120,Kosciusko,IN,02/20/2025,6.05,2956650
60725112,Madison,IN,01/16/2025,6.7,235000
60725113,Dickinson,KS,01/08/2025,6.6,500000
60724226,Jackson,MN,01/07/2025,6.05,239696
60725150,Knox,MO,03/20/2025,7.15,3255000
60725121,Washington,MS,02/11/2025,6.2,5400000
60725125,Fallon,MT,02/07/2025,6.3,880000
60725140,Lincoln,NM,03/20/2025,6.75,9950000
60725132,Luna,NM,03/25/2025,6.5,1500000
60725138,Umatilla,OR,03/11/2025,6.85,300000
60725126,Shelby,TN,01/30/2025,6.15,1775000
60725124,Clay,TX,01/17/2025,6.2,675000
60725139,Montague,TX,03/12/2025,6.55,1030000
60725111,Grant,WA,01/17/2025,6.9,715000
60725108,Lincoln,WA,01/14/2025,6.3,500000
160001236,Hapeville,GA,03/28/2025,6.6,66780000
160001226,Charlotte,NC,02/28/2025,7.623,1
160001232,Philadelphia,PA,03/04/2025,6.051,129675000
