name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for 26N PRIVATE EQUITY PARTNERS I LP WILMINGTON,DE,08/13/2024,0,0,0.87
AB ABBOTT PE CO-INVEST 2024 FUND L.P. WILMINGTON,DE,08/23/2024,0,0,100.0
AVP Venture III S.L.P. Paris,FRA,12/14/2023,0,0,19.11
"KOHLBERG INVESTORS X, L.P. WILMINGTON",DE,08/04/2023,0,0,0.66
WATER & CLIMATE RESILIENCE FUND L.P. DOVER,DE,06/13/2024,0,0,5.0
"FAIRFIELD MULTIFAMILY VALUE ADD FUND IV, L.P. WILMINGTON",DE,03/15/2024,0,0,1.67
"LANDMARK REAL ESTATE PARTNERS IX, L.P. WILMINGTON",DE,11/30/2023,0,0,0.5
"ROCKWOOD CAPITAL REAL ESTATE PARTNERS FUND XII, L.P. WILMINGTON",DE,02/16/2024,0,0,1.25
CUSIP Date Shares of Dividends Designation 04941*-AA-2 ATLAS SECURITIZED PRODUCTS FUN,,09/30/2024,0,0,0.0
04941*-AB-0 ATLAS SECURITIZED PRODUCTS FUN,,09/30/2024,0,0,0.0
04941*-AC-8 ATLAS SECURITIZED PRODUCTS FUN,,09/30/2024,0,0,0.0
04941*-AD-6 ATLAS SECURITIZED PRODUCTS FUN,,09/30/2024,0,0,0.0
CNH 2024-C A1 - ABS,,09/17/2024,0,0,0.0
Description Par Value (Decrease) Accretion nized 13) GNR 2023-042 PD - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-084 DA - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-084 TC - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-082 PB - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-082 B - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-082 T - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-081 NQ - CMO/RMBS .,,09/01/2024,0,0,0.0
GNR 2023-089,GA,09/01/2024,0,0,0.0
CAS 2023-R04 1M1 - CMO/RMBS .,,09/25/2024,0,0,0.0
FH SD8342 - RMBS .,,09/01/2024,0,0,0.0
AFFRM 24X1 A - ABS .,,09/15/2024,0,0,0.0
E05 02311#-AA-4 AMAROK HOLDINGS LLC .,,09/30/2024,0,0,0.0
AMAROK HOLDINGS LLC .,,09/30/2024,0,0,0.0
ACAR 242 A - ABS .,,09/12/2024,0,0,0.0
