loan_number,city,state,date_acquired,interest_rate,book_value
3113959,Atlanta,GA,12/23/2022,6.01,374708
2026721,Roswell,GA,12/23/2022,6.01,348976
3113925,Portland,OR,12/23/2022,5.656,376676
3114316,Riverside,CA,12/23/2022,7.295,331391
3114208,Arlington,VA,12/23/2022,5.577,411101
2031350,Atlanta,GA,12/23/2022,5.701,448443
2019895,Tualatin,OR,12/23/2022,6.895,375515
2014280,Setauket,NY,12/23/2022,6.364,355552
2001667,Raritan,NJ,12/23/2022,6.115,102825
2002771,Amissville,VA,12/23/2022,6.21,271217
2001822,Philadelphia,PA,12/23/2022,6.138,91553
2025703,Doylestown,PA,12/23/2022,5.541,329007
2002183,North Arlington,NJ,12/23/2022,6.131,211969
2003492,Los Banos,CA,12/23/2022,6.195,118618
2003060,Rolesville,NC,12/23/2022,6.16,195169
2002985,Manassas,VA,12/23/2022,6.218,201316
2003204,Fort Wayne,IN,12/23/2022,6.057,49443
2001962,Freeport,NY,12/23/2022,6.033,117573
2003398,Rockaway,NJ,12/23/2022,6.267,161350
2020417,Austin,TX,12/23/2022,6.169,528943
2002835,Brentwood,NY,12/23/2022,6.215,128327
2027469,Georgetown,TX,12/23/2022,16.705,76898
2002352,Matawan,NJ,12/23/2022,6.156,396472
2003140,Boonton Township,NJ,12/23/2022,6.187,261848
2011728,Alexandria City,VA,12/23/2022,5.69,356962
2016079,Mount Pleasant,SC,12/23/2022,5.839,341714
2003395,Sterling,VA,12/23/2022,6.292,368952
2000001,Plano,TX,12/23/2022,5.987,82386
2025955,Truckee,CA,04/18/2018,3.441,458455
2002283,Jersey City,NJ,12/23/2022,6.302,261866
2003260,Fredericksburg,VA,12/23/2022,6.205,153676
2025000,Seattle,WA,12/23/2022,6.15,453709
2003304,Norfolk,VA,12/23/2022,6.447,146044
2010479,Clarksville,MD,12/23/2022,6.207,478368
2024931,Goleta,CA,12/23/2022,5.973,580407
2024471,Littleton,CO,04/18/2018,3.588,518705
2025121,Largo,FL,12/23/2022,6.02,372860
2024798,Westmont,IL,04/18/2018,3.527,302921
2017835,Pacifica,CA,12/23/2022,5.85,488278
2003500,Clarksburg,WV,12/23/2022,6.207,97777
2002611,Hicksville,NY,12/23/2022,6.322,265673
3113524,Suwanee,GA,04/18/2018,4.288,486229
2016332,Houston,TX,12/23/2022,5.895,651277
2004074,Chicago,IL,12/23/2022,5.955,451510
2024668,Mount Pleasant,SC,04/18/2018,3.521,573745
2026663,Chicago,IL,12/23/2022,6.041,395547
2003481,Westminster,CO,12/23/2022,6.381,96734
2016821,Marietta,GA,04/18/2018,3.852,247724
2001704,Leesburg,VA,12/23/2022,7.252,113931
2002447,Newark,NJ,12/23/2022,6.37,116064
2003714,Peoria,AZ,12/23/2022,6.249,144059
2002866,Live Oak,TX,12/23/2022,6.197,136224
2002777,Austin,TX,12/23/2022,6.309,139310
2024473,Cumming,GA,04/18/2018,3.573,502750
2027161,Tracy,CA,12/23/2022,5.537,432601
2003420,Tabernacle,NJ,12/23/2022,6.085,145139
2024030,Roswell,GA,04/18/2018,3.563,488756
2024492,West Jefferson,OH,12/23/2022,5.546,451806
2003320,Chantilly,VA,12/23/2022,6.201,337831
2010568,Denver,CO,12/23/2022,5.894,492946
2003430,Washington,DC,12/23/2022,6.201,346264
2010968,Eden Prairie,MN,04/18/2018,3.857,578016
2029848,Decatur,GA,04/18/2018,4.202,486380
2025245,Irvine,CA,04/18/2018,3.503,620387
2023851,Park City,UT,04/18/2018,3.439,483846
2022583,Braselton,GA,04/18/2018,3.813,626582
2014379,Gig Harbor,WA,12/23/2022,6.343,327845
2002486,Edmund,OK,12/23/2022,6.123,224519
2001895,Bridgewater,NJ,12/23/2022,6.117,349283
2014756,Okatie,SC,12/23/2022,6.144,592204
2013889,East Rutherford,NJ,12/23/2022,6.136,318554
2011529,Hoschton,GA,04/18/2018,3.764,376196
3113711,Tampa,FL,04/18/2018,3.954,74226
2024895,Denver,CO,12/23/2022,5.546,446341
2003748,Stanhope,NJ,12/23/2022,6.073,173182
2024782,Cary,NC,04/18/2018,3.504,485351
2001846,Gresham,OR,12/23/2022,6.189,166546
2020642,Las Vegas,NV,12/23/2022,6.014,491290
2003706,Edmonds,WA,12/23/2022,6.459,502198
2026006,Portland,OR,04/18/2018,3.612,475214
2003131,Sanford,NC,12/23/2022,6.113,180605
2002792,Bristow,VA,12/23/2022,6.174,391447
2019863,Nashville,TN,12/23/2022,6.225,350384
2011235,Eagle,ID,12/23/2022,5.655,381867
2025631,Denver,CO,04/18/2018,3.719,377249
3113206,Sarasota,FL,04/18/2018,4.509,416110
2025980,Mount Pleasant,SC,04/18/2018,3.481,400665
2026685,Franklin,TN,12/23/2022,5.557,563866
2020472,San Antonio,TX,12/23/2022,6.923,301092
2025852,Arroyo Grande,CA,04/18/2018,3.598,586833
2003569,Charlotte,NC,12/23/2022,6.259,253819
2002115,Indian Head,MD,12/23/2022,6.223,116346
2002698,Fort Worth,TX,12/23/2022,6.197,142032
2023234,Chino Hills,CA,12/23/2022,6.421,419696
2024095,Thompsons Station,TN,04/18/2018,3.826,700229
2025401,Washington,DC,04/18/2018,3.73,570197
2015040,Auburn,WA,12/23/2022,6.33,598161
2011868,Oakland,CA,12/23/2022,5.797,573282
2013060,Ridgewood,NJ,12/23/2022,5.959,437841
2024859,Mahwah,NJ,12/23/2022,6.075,485512
2003863,Houston,TX,12/23/2022,5.865,349457
2003450,Cedar Grove,NJ,12/23/2022,6.119,273413
2022507,Riverside,IL,12/23/2022,5.725,443358
2022509,Morgan Hill,CA,12/23/2022,5.589,519329
2000023,Southampton,PA,12/23/2022,6.358,188278
2002993,Jersey City,NJ,12/23/2022,6.28,218108
2001894,Annandale,VA,12/23/2022,6.134,360348
2020462,Wynnewood,PA,12/23/2022,6.06,480221
2024290,Gilbert,AZ,04/18/2018,3.746,608861
2002509,Pequea,PA,12/23/2022,6.306,140614
2031390,Rancho Mirage,CA,04/18/2018,4.412,633065
2002453,Buckeye,AZ,12/23/2022,6.881,173239
2015770,Milton,GA,04/18/2018,3.708,614077
2002720,New Braunfels,TX,12/23/2022,6.148,117664
2026091,Troy,MI,04/18/2018,3.82,544147
