loan_number,city,state,date_acquired,interest_rate,book_value
2021184,Chicago,TX,05/26/2017,3.858,466038
2006148,Portland,SC,05/26/2017,3.674,901295
2022244,Nashville,NC,05/26/2017,3.785,477804
2022214,Las Vegas,CA,05/26/2017,3.838,548830
2022304,Nine Mile Falls,CA,05/26/2017,3.948,457512
2018777,Dallas,MD,05/26/2017,3.67,623366
2013741,San Antonio,CA,05/26/2017,4.423,652616
2023610,Mount Pleasant,CA,05/26/2017,3.999,546476
2009546,Holly Springs,MD,05/26/2017,4.053,574661
2006445,San Francisco,CO,05/26/2017,4.111,454140
2007573,Sacramento,CA,05/26/2017,3.878,560667
2022765,Bethesda,WA,05/26/2017,3.652,494633
2007786,Oakland,VA,05/26/2017,3.772,444850
2020177,Hayward,MD,05/26/2017,3.799,541386
2023090,Annapolis,AZ,05/26/2017,3.748,699679
2023056,Parker,TX,05/26/2017,3.57,601893
2023518,Yorba Linda,IN,05/26/2017,3.697,406010
2022232,Seattle,CA,05/26/2017,3.821,581764
2007918,Forest,CA,05/26/2017,3.73,868622
2023017,Annapolis,OR,05/26/2017,4.098,729341
2030397,Scottsdale,CO,05/26/2017,3.631,620530
2020635,Flower Mound,OR,05/26/2017,3.835,851245
2020596,Carmel,MD,05/26/2017,3.814,726799
2018516,Redondo Beach,MI,05/26/2017,3.464,446473
2009792,,,05/26/2017,3.7,68495
2023144,,,05/26/2017,3.71,619198
2005168,,,05/26/2017,3.756,506209
2020603,,,05/26/2017,3.605,362702
2020606,,,05/26/2017,3.751,468055
2026789,Hemet,CA,05/26/2017,3.934,408393
2017781,Arlington,TX,05/26/2017,3.012,235879
2021702,Ashburn,AZ,05/26/2017,3.939,690325
2006178,San Francisco,FL,05/26/2017,4.334,662253
2026511,El Dorado Hills,UT,05/26/2017,4.043,715180
2021893,West Covina,NY,05/26/2017,3.861,458216
2023602,Murrieta,VA,05/26/2017,3.509,487202
2012929,Seabrook,FL,05/26/2017,4.022,422925
2023532,Phoenix,CA,05/26/2017,4.288,688797
2019606,Miami,PA,05/26/2017,3.542,753838
2019751,Kaysville,NV,05/26/2017,4.361,440335
2021341,Staten Island,VA,05/26/2017,4.181,397147
2016486,Ashburn,TN,05/26/2017,3.627,437778
2023347,Boca Raton,FL,05/26/2017,3.699,542619
2007542,San Rafael,NV,05/26/2017,3.779,446177
2006497,Wayne,TX,05/26/2017,4.253,607367
2024552,Las Vegas,CA,05/26/2017,3.889,471514
2023636,Waterford,CA,05/26/2017,3.689,674957
2006503,College Grove,CA,05/26/2017,3.749,503258
2017912,Tampa,OR,05/26/2017,3.668,524703
2029075,Las Vegas,CA,05/26/2017,3.557,414860
2021797,Lucas,IL,05/26/2017,4.116,593395
2007550,Rancho Cucamonga,CA,05/26/2017,3.826,458931
2015208,Culver City,UT,05/26/2017,3.653,585759
2012828,,,05/26/2017,3.859,763938
2009741,,SAN,05/26/2017,3.771,512432
2005495,,,05/26/2017,3.883,460046
2025620,,LOS,05/26/2017,4.111,501208
2014857,,,05/26/2017,3.784,543620
2023134,Kalamazoo,PA,05/26/2017,3.63,586857
2007898,Peoria,MD,05/26/2017,3.741,537489
2022035,Tucson,VA,05/26/2017,3.794,452966
2023648,Lucas,SC,05/26/2017,3.218,290243
2023086,Gresham,NV,05/26/2017,3.967,464092
2023475,Charlotte,CA,05/26/2017,4.542,469199
2018781,Castle Rock,CA,05/26/2017,4.057,405850
2022005,Castle Rock,CA,05/26/2017,3.619,372164
2017926,Phoenix,CA,05/26/2017,3.763,460901
2019968,Parkland,OR,05/26/2017,3.664,452097
2011938,Hazlet,SC,05/26/2017,4.029,399132
2019642,Las Vegas,NC,05/26/2017,3.602,385185
2009096,Arlington,VA,05/26/2017,4.374,721881
2021999,Vacaville,ID,05/26/2017,3.588,372445
2017769,San Diego,FL,05/26/2017,3.773,588851
2023742,Seattle,CA,05/26/2017,3.922,572499
2021698,Alexandria,SC,04/18/2018,4.378,531968
2022538,Boulder,GA,05/26/2017,4.329,438504
2020082,Staten Island,NM,05/26/2017,3.743,371578
2017925,Lutherville Timonium,GA,05/26/2017,4.466,488498
2023082,Haddonfield,OK,05/26/2017,4.333,441801
2018817,Medina,GA,05/26/2017,2.865,138225
2020698,Atlanta,CA,05/26/2017,4.075,812968
2023110,Atlanta,GA,05/26/2017,3.732,596893
2025610,,,05/26/2017,3.794,400432
2022877,,,05/26/2017,3.712,824750
3113620,,,05/26/2017,3.845,465363
2025331,,,05/26/2017,3.822,394231
2019334,,,05/26/2017,4.079,550554
3114120,Evergreen,GA,04/18/2018,3.962,578921
3114364,Saint Louis,CA,04/18/2018,3.495,364479
3114946,Roswell,NY,04/18/2018,4.627,537732
3115505,Austin,OR,04/18/2018,4.592,686399
6118303,Brooklyn,CA,04/18/2018,4.184,630996
6119208,Pelham,CA,04/18/2018,4.373,434413
3117918,Dillard,VA,04/18/2018,4.132,943378
3119904,Los Angeles,CA,04/18/2018,3.893,939086
6120828,Monroe,NY,05/15/2018,4.168,574976
6121652,Gaston,TX,05/29/2018,5.215,225655
3121145,San Jose,UT,06/05/2018,4.345,674098
3122127,Santa Barbara,WA,07/19/2018,4.366,496911
6122777,Virginia Beach,CA,07/19/2018,4.387,428987
3122245,Palm Springs,FL,09/07/2018,4.589,497635
3122719,Spring Valley,PA,10/26/2018,4.506,888017
6124716,Plano,FL,03/20/2019,4.349,625689
3124429,Sandy,AZ,06/26/2019,5.744,268423
3124271,Greenacres,TX,11/18/2020,3.6,361138
3124673,San Francisco,WA,08/08/2019,3.612,454697
3127738,Ponte Vedra Beach,AZ,11/18/2020,3.69,231705
3128481,Philadelphia,TX,11/18/2020,3.293,288087
3130015,Bonita Springs,GA,09/30/2019,3.89,751376
3130724,Scottsdale,AZ,10/08/2019,4.07,699293
3130997,Tacoma,WA,10/25/2019,3.066,419988
3130795,,,11/18/2020,3.183,251681
3130812,,,11/18/2020,5.251,143313
3131866,,,12/16/2019,3.257,1052009
3131746,,,11/18/2020,4.919,310513
3131416,,,11/18/2020,3.679,725379
3130923,Los Angeles,CA,10/12/2021,2.843,919208
3132037,Strafford,PA,10/12/2021,2.759,658503
3131667,Clarksville,MD,10/12/2021,2.76,827395
3131715,Arnold,MD,10/18/2021,2.876,700070
3131480,Mount Pleasant,SC,10/19/2021,2.841,695314
3132367,San Jose,CA,10/19/2021,2.792,1219097
3131375,La Canada Flintridge,CA,10/19/2021,2.591,1291009
3132066,Eagleville,PA,10/20/2021,2.791,634122
3132179,Phoenix,AZ,10/21/2021,2.843,584906
3130958,Matthews,NC,10/21/2021,2.687,592184
3132489,Tequesta,FL,10/22/2021,2.86,634468
3132290,Atlanta,GA,10/25/2021,2.808,616384
3132040,La Mesa,CA,10/26/2021,2.87,940264
3131212,Frisco,TX,10/26/2021,2.689,591385
3132234,Annapolis,MD,10/26/2021,2.872,728559
3132515,Gold River,CA,10/26/2021,2.786,777751
3132129,Medford,OR,10/27/2021,2.439,793927
3132606,Southlake,TX,10/27/2021,2.925,1003680
3132459,Portland,OR,10/28/2021,2.805,651054
3132591,San Diego,CA,11/02/2021,2.844,1120560
3131896,Austin,TX,11/04/2021,2.615,638481
3132141,Falls Church,VA,11/05/2021,2.863,1295838
3132317,Jacksonville,FL,11/09/2021,2.678,615661
3131894,Clarksville,MD,11/12/2021,2.752,708323
3132553,Ontario,CA,11/16/2021,2.931,669341
3132301,Poulsbo,WA,11/16/2021,2.777,593465
3132819,Jamaica Plain,MA,11/18/2021,2.667,1403622
3132203,Loveland,CO,11/19/2021,3.356,675697
3131498,Yorba Linda,CA,11/24/2021,2.837,1101795
3131971,Sullivan''S Island,SC,11/30/2021,2.679,906804
3132773,Dallas,TX,12/01/2021,2.726,816990
3131571,Thousand Oaks,CA,12/03/2021,2.797,823071
3131257,La Quinta,CA,12/08/2021,3.052,595430
3132724,Potomac,MD,12/10/2021,2.547,1203903
3131344,Phoenix,AZ,12/15/2021,2.818,602439
5550008,Canyon Country,CA,03/30/2012,6.12,27159613
5550010,Oakland,CA,12/17/2012,5.5,33052172
5555017,Various,GBR,10/01/2015,5.5,25760506
5555071,Surrey,GBR,05/05/2016,4.09,18027288
5555085,London,GBR,05/17/2016,3.785,35150086
5555102,Cockfosters,GBR,02/23/2017,3.684,34280706
5555136,Oelde,DEU,02/14/2018,2.11,67947189
5555138,London,GBR,04/03/2018,3.66,73473877
5555139,London,GBR,04/03/2018,4.71,6076444
5555143,London,GBR,06/20/2018,2.896,101296567
5555148,Copenhagen,DNK,08/23/2018,3.183,94148901
5555149,London,GBR,10/11/2018,2.627,11307264
5555164,Croydon,GBR,04/04/2019,3.124,67570968
5555169,Hampstead,GBR,07/09/2018,2.05,20070130
5555182,Copenhagen,DNK,11/26/2019,1.75,65662895
5555204,Dublin 1,IRL,11/06/2020,4.6,24622277
5555223,Berlin,NY,08/05/2021,2.4,39396851
7777004,Vancouver,NC,08/23/2021,4.75,8979711
7777013,Vancouver,CA,04/10/2015,3.75,18270237
8001787,Dallas,MD,07/27/2015,3.82,28330375
8001905,Jersey City,TX,11/01/2018,4.4,6499703
8001958,Clinton,MI,07/02/2021,8.95,94140
8002087,New York,NY,08/17/2020,6.0,539574
8002096,High Point,SC,11/07/2006,6.06,31114103
8002102,El Segundo,TX,01/25/2007,5.82,26815640
8002104,Glen Burnie,TX,06/14/2007,5.89,13140189
8002137,Houston,CT,09/10/2007,6.44,27193846
8002155,Livonia,CT,08/17/2020,6.48,10909337
8002160,New York,CT,11/18/2011,4.95,60694870
8002166,Myrtle Beach,CT,05/01/2020,5.86,6506409
8002171,Houston,MD,05/01/2020,5.25,8071885
8002180,Houston,IL,03/22/2012,4.88,10834531
8002182,New Haven,NY,03/17/2021,5.06,10389908
8002184,New London,CT,05/11/2012,4.8,22863477
8002186,Rocky Hill,IN,06/01/2012,4.54,12139153
8002191,East Hartford,CA,08/17/2020,5.5,7965880
8002200,Rosedale,NY,10/11/2012,4.25,9391754
8002209,Chicago,AZ,05/01/2020,5.0,10493102
8002213,Bronx,TX,11/09/2012,4.45,4081957
8002221,Fort Wayne,MA,02/11/2013,4.28,87345265
8002230,,SAN,08/22/2013,5.8,37121086
8002238,,NEW,04/11/2013,4.25,26526620
8002241,,,04/18/2013,4.5,4744966
8002243,,,04/04/2013,4.5,24750575
8002249,,,03/13/2014,4.5,15000000
8002263,Houston,OH,01/28/2014,5.56,48274520
8002273,Davie,PA,02/25/2014,4.75,12637884
8002298,Honolulu,CT,03/11/2014,4.71,11366794
8002305,Virginia Beach,OH,05/12/2014,4.97,67201565
8002330,The Woodlands,CA,06/24/2014,4.92,89008448
8002341,Golden,OH,08/20/2014,4.12,22521423
8002344,Columbus,CT,08/11/2014,4.25,16118450
8002346,York,NY,08/26/2014,5.33,6476315
8002348,Orange,GA,02/16/2017,4.3,16165730
8002361,Vermilion,UT,02/16/2017,4.4,15845179
8002366,Oxnard,OH,02/16/2017,4.11,6500839
8002373,Columbus,NC,12/18/2014,4.8,18000000
8002376,Trumbull,PA,12/18/2014,4.22,11849403
8002379,New York,OH,12/18/2014,4.24,10644766
8002400,Augusta,WA,01/15/2015,4.07,30970595
8002403,Draper,NY,01/15/2015,8.0,1647060
8002409,Mayfield Heights,MD,02/20/2015,4.05,11151290
8002412,Concord,FL,02/20/2015,4.05,23812500
8002414,Mechanicsburg,GA,02/06/2015,4.07,13868274
8002416,Columbus,CA,02/16/2017,3.85,7860623
8002423,Bellevue,NY,02/16/2017,3.9,12170133
8002439,New York,TN,12/12/2017,3.9,8789402
8002444,Bethesda,MA,06/02/2015,3.88,11951855
8002450,Atlanta,OH,12/12/2017,3.9,5454765
8002455,,,02/16/2017,4.0,6501424
8002461,,NEW,06/30/2015,3.75,47571529
8002468,,,12/12/2017,3.79,7535959
8002473,,,07/01/2015,4.07,15040322
8002476,,LOS,02/16/2017,4.2,6407434
8002482,Baton Rouge,MD,09/08/2016,4.0,6747798
8002489,Dunkirk,CA,09/01/2016,3.7,19970304
8002495,Chicago,AZ,09/14/2016,3.7,29643893
8002497,Cleveland,TX,09/27/2016,4.07,30219414
8002503,Easton,NJ,10/27/2016,3.4,19783571
8002507,Brea,SC,10/26/2016,3.5,22978757
8002511,Baltimore,CO,11/18/2016,6.0,22877311
8002520,El Cajon,CA,11/23/2016,4.17,64295921
8002525,Scottsdale,NY,12/05/2016,4.88,13746187
8002528,Carrollton,MA,12/21/2016,4.25,28791992
8002530,North Bergen,FL,02/14/2017,3.92,79421905
8002535,Cayce,FL,12/22/2016,4.25,89977764
8002538,Boulder,FL,12/12/2016,3.75,18234826
8002563,Los Angeles,FL,12/15/2016,3.9,37797094
8002569,New Windsor,DC,02/10/2017,4.62,23965614
8002571,Burlington,PA,03/06/2017,5.4,24270061
8002573,Miami,NY,03/29/2017,4.36,14997737
8002575,Miami,NY,04/21/2017,4.39,22338389
8002577,Miami,NY,03/23/2017,4.06,16608067
8002579,Miami,MA,03/24/2017,4.35,18077791
8002588,Washington Dc,IL,03/29/2017,4.18,39954214
8002590,Philadelphia,FL,04/05/2017,4.88,13689848
8002594,New York,FL,04/28/2017,4.18,24570491
8002599,Amherst,FL,05/03/2017,4.85,64902788
8002601,,,05/05/2017,4.16,80952318
8002626,,,05/15/2017,4.081,44984160
8002631,,,08/03/2017,3.8,10644084
8002633,,,08/17/2017,4.4,41671128
8002635,,,08/25/2017,4.05,37941828
8002637,Miami Lakes,FL,06/21/2018,3.82,37314378
8002642,Orlando,FL,08/10/2018,4.52,79878765
8002647,Jersey City,NJ,09/24/2018,4.4,24945882
8002652,Astoria,NY,09/05/2018,5.48,20478370
8002657,Los Angeles,CA,11/06/2018,4.43,35969937
8002660,Boston,MA,02/05/2019,4.34,47961865
8002661,Boston,MA,01/29/2019,5.65,18493524
8002662,Boston,MA,07/01/2019,5.42,7061506
8002667,Chicago,IL,07/24/2019,3.55,49956663
8002672,New York,NY,07/22/2019,3.55,11238650
8002673,Brooklyn,NY,09/20/2019,3.48,45926491
8002677,New York,NY,10/22/2019,3.96,24034595
8002678,New York,NY,11/18/2019,3.7,32442453
8002681,Aberdeen Township,NJ,11/27/2019,3.34,14945275
8002682,Jersey City,NJ,12/16/2019,3.54,36439462
8002695,Washington,DC,07/02/2020,3.75,17072155
8002698,Chicago,IL,09/04/2020,3.85,11867647
8002699,Glendale,CA,09/04/2020,3.85,39894068
8002700,Dallas,TX,11/03/2020,3.23,39308051
8002703,Jersey City,NJ,04/19/2021,3.25,19976240
8002704,Jersey City,NJ,05/25/2021,3.43,11978587
8002709,New York,NY,06/16/2021,3.66,14851509
8002720,Spring,TX,10/12/2021,4.349,14978829
8002722,New York,NY,12/09/2021,3.08,14931529
8002729,New York,NY,12/15/2021,2.97,22111288
5550006,Sullivan,IN,09/02/2011,3.75,10186487
8002674,Brooklyn,NY,02/05/2019,4.34,6860000
8002723,New York,NY,11/25/2019,2.55,40098500
8002730,New York,NY,12/09/2019,3.02,35268750
8002798,Rancho Palos Verdes,CA,12/16/2020,10.25,12456326
2007505,Lincolnwood,IL,05/26/2017,4.033,674696
2023108,Austin,TX,05/26/2017,4.542,730861
2005549,Winchester,VA,05/26/2017,4.161,655619
2023100,Monroe Township,NJ,11/21/2019,4.67,656825
2019208,Woodmere,NY,09/28/2017,4.16,88468981
3116737,Kew Gardens,NY,01/01/2021,6.0,103531289
3123487,Plano,TX,08/10/2021,3.182,910116
6124716,South El Monte,CA,08/10/2021,3.562,724856
3127738,Hilton Head Island,SC,03/19/2021,2.879,698461
3126373,Philadelphia,PA,04/06/2021,2.526,1468704
3128481,Santa Clara,UT,08/10/2021,3.176,922612
3127862,Bonita Springs,FL,06/17/2021,2.522,1015665
3130015,Folly Beach,SC,08/23/2021,3.876,795345
3131069,Scottsdale,AZ,09/13/2021,2.797,580430
3130724,Reno,NV,09/16/2021,2.998,748932
3131168,Austin,TX,09/17/2021,2.879,811621
3131241,Orinda,CA,09/23/2021,2.567,861360
3131402,Tacoma,WA,09/23/2021,2.77,660873
3130997,Portland,OR,09/24/2021,3.308,701330
3131694,Scottsdale,AZ,09/24/2021,2.756,1221301
3130795,San Rafael,CA,09/29/2021,3.083,637893
3130885,Dallas,TX,09/29/2021,3.127,593265
3130812,Ventura,CA,09/29/2021,2.719,617489
3129141,Blue Ridge,GA,09/30/2021,4.328,592462
3131866,Irvine,CA,09/30/2021,2.799,779149
3131109,Scottsdale,AZ,10/01/2021,2.886,1007350
3131746,Washington,DC,10/01/2021,2.737,1124632
3131017,Bellingham,WA,10/01/2021,2.873,1298170
3131416,Charleston,SC,10/08/2021,2.584,689834
3130964,Bothell,WA,10/08/2021,2.593,669357
3130923,Los Angeles,CA,10/12/2021,2.843,1403657
3132037,Strafford,PA,10/12/2021,2.759,1101803
3131667,Clarksville,MD,10/12/2021,2.76,817031
3131480,Mount Pleasant,SC,10/19/2021,2.84,602441
3132367,San Jose,CA,10/19/2021,2.792,49512059
3132066,Eagleville,PA,10/20/2021,2.792,777666
5555204,Dublin 1,IRL,11/06/2020,4.6,40545686
5555216,Dublin 8,IRL,04/27/2021,5.0,91451
5555217,Glasgow,GBR,05/12/2021,4.714,22500000
8002678,New York,NY,01/29/2019,5.65,19974925
8002682,Jersey City,NJ,07/01/2019,5.42,11977497
8002695,Washington,DC,08/12/2019,5.34,14965493
8002728,New York,NY,11/27/2019,3.34,251271
8002791,Omaha,NE,11/20/2020,3.2,13512122
8002792,Canton,MS,11/20/2020,3.2,5754013
8002793,Hawthorne,NY,11/20/2020,3.2,38716911
8002794,Waco,TX,11/20/2020,3.2,22111288
8002795,Sioux Falls,SD,12/18/2020,3.2,30208262
8002796,San Antonio,TX,11/20/2020,3.2,333146137
8002808,Philadelphia,PA,04/19/2021,3.25,382658196
8002830,Bellingham,MA,12/30/2021,5.76,39355
8002832,Seattle,WA,08/06/2021,4.42,9350000
8002839,Sugar Land,TX,08/20/2021,3.69,39404
8002844,Harrison,NJ,08/23/2021,3.37,1096477
8002848,Brooklyn,NY,10/12/2021,4.349,16158785
8002875,Harrison,NJ,11/23/2021,3.288,398816981
8002877,New York,NY,11/29/2021,3.34,1514853498
