loan_number,city,state,date_acquired,interest_rate,book_value
3114448,Pleasant Hill,CA,12/23/2022,5.644,432263
2014158,Bedford,NH,12/23/2022,6.481,409745
2030758,Hudson,OH,12/23/2022,5.977,316790
2013553,Ocean City,MD,12/23/2022,6.086,327439
3113390,Scottsdale,AZ,12/23/2022,5.661,704318
2031006,Highland,UT,12/23/2022,6.217,371193
3114180,Atlanta,GA,12/23/2022,5.722,601234
2002950,Houston,TX,12/23/2022,6.211,125759
2027413,Reston,VA,12/23/2022,7.681,369430
3114223,Fresno,CA,12/23/2022,5.936,439159
2002399,Reno,NV,12/23/2022,6.106,367873
2001612,Clifton Park,NY,12/23/2022,6.239,133450
2002088,Ballston Spa,NY,12/23/2022,6.178,157920
2003887,Chicago,IL,12/23/2022,6.344,91987
2011003,Littleton,CO,12/23/2022,5.69,308712
2001527,Noblesville,IN,12/23/2022,6.165,117266
2002954,Glenelg,MD,12/23/2022,5.946,699117
2002852,Ashburn,VA,12/23/2022,6.077,394117
2020280,Brighton,MI,12/23/2022,5.58,332831
2000142,Rochester,NY,12/23/2022,6.341,72403
2003814,Virginia Beach,VA,12/23/2022,6.297,91829
2002055,Madras,OR,12/23/2022,6.59,80446
2002702,Austin,TX,12/23/2022,6.132,290190
2001716,Whippany,NJ,12/23/2022,6.085,307887
2001709,Toms River,NJ,12/23/2022,6.231,125619
2021065,Austin,TX,12/23/2022,5.574,338520
2021499,Washington,DC,12/23/2022,6.156,540969
2004112,Germantown,MD,12/23/2022,6.159,429238
2029943,San Diego,CA,12/23/2022,6.289,472505
2010537,Villanova,PA,12/23/2022,5.745,515859
2022234,Newtown Square,PA,12/23/2022,6.161,359311
2003166,Burke,VA,12/23/2022,6.152,254455
2002589,Germantown,MD,12/23/2022,6.215,180085
2002697,Edmond,OK,12/23/2022,6.206,112770
2017338,Portland,OR,12/23/2022,5.923,420875
2000019,Phoenix,AZ,12/23/2022,7.203,23883
2002572,Las Cruces,NM,12/23/2022,6.148,172331
2001827,Hamilton,VA,12/23/2022,6.095,243509
2002347,Bristow,VA,12/23/2022,6.205,317196
2017454,Edmonds,WA,12/23/2022,7.022,318538
2002156,Spotsylvania,VA,12/23/2022,6.286,149648
2001748,Lees Summit,MO,12/23/2022,6.102,195988
2002643,Ponte Vedra,FL,12/23/2022,6.981,230593
2022009,Fort Mill,SC,12/23/2022,6.112,325313
2025126,Vienna,VA,12/23/2022,5.593,502217
2003836,Mount Holly,NC,12/23/2022,6.147,118125
2003374,Bristow,VA,12/23/2022,6.251,273414
2015233,San Antonio,TX,12/23/2022,6.011,490885
2002848,Huntington Station,NY,12/23/2022,6.339,218698
2003118,Oakdale,CA,12/23/2022,6.46,134487
2003927,Takoma Park,MD,12/23/2022,6.201,427228
2000025,Fort Mill,SC,12/23/2022,5.961,236575
2001577,Plainsboro,NJ,12/23/2022,6.369,330692
2013902,Bedford,NY,12/23/2022,5.701,395919
2001722,Troutdale,OR,12/23/2022,7.662,124918
2028337,Chicago,IL,12/23/2022,5.705,344774
2002089,Ballston Lake,NY,12/23/2022,6.165,166109
2001998,Bethpage,NY,12/23/2022,6.576,153035
2001813,Springfield,VA,12/23/2022,6.115,367096
2026170,Dallas,TX,12/23/2022,6.772,289117
2016022,Arlington Heights,IL,12/23/2022,6.318,325662
2001547,Dillon,MT,12/23/2022,6.228,93879
2026569,Brooklyn,NY,12/23/2022,5.462,349077
2018939,Santa Clarita,CA,12/23/2022,5.701,711482
2003148,Great Meadows,NJ,12/23/2022,7.162,82660
2025475,Chicago,IL,12/23/2022,6.53,483794
2001746,Gaithersburg,MD,12/23/2022,6.09,316462
2002515,Linden,NJ,12/23/2022,6.167,150955
2001728,Sterling,VA,12/23/2022,6.117,434688
2001851,Vancouver,WA,12/23/2022,6.186,265912
2023122,Carlsbad,CA,12/23/2022,5.565,505921
2004001,Gonzales,LA,12/23/2022,6.19,159822
2002025,Salem,OR,12/23/2022,6.274,162698
2024904,Clarendon Hills,IL,12/23/2022,5.562,345287
2011081,Marina Del Rey Area,CA,12/23/2022,5.849,451589
2001530,Fort Wayne,IN,12/23/2022,6.303,130373
2022445,Littleton,CO,12/23/2022,5.732,450347
2003247,Northridge,CA,12/23/2022,6.259,272935
2001523,Fords,NJ,12/23/2022,6.464,95801
2003091,Philadelphia,PA,12/23/2022,6.193,104389
2011397,Kirkland,WA,12/23/2022,5.737,452459
2025499,Media,PA,12/23/2022,6.306,337741
2001920,Chesapeake,VA,12/23/2022,6.311,159514
2002715,Austin,TX,12/23/2022,6.246,159126
2001900,Clarksburg,MD,12/23/2022,6.294,204740
2022103,Frisco,TX,12/23/2022,6.084,412316
2002606,Haymarket,VA,12/23/2022,6.385,136672
2016122,Severna Park,MD,12/23/2022,6.204,454629
2003023,Loveland,CO,12/23/2022,6.44,100882
2012393,Mamaroneck,NY,12/23/2022,6.296,470801
2014492,Skillman,NJ,12/23/2022,6.267,562375
2022078,Raleigh,NC,12/23/2022,6.347,346652
2004127,Middletown,DE,12/23/2022,6.009,225850
2028950,Tracy,CA,12/23/2022,6.212,360339
2011488,Santa Clarita,CA,12/23/2022,5.832,322369
2017216,New Braunfels,TX,12/23/2022,6.565,519793
2012335,Little Silver,NJ,12/23/2022,5.707,404714
2003137,Moore,OK,12/23/2022,6.119,94770
2015514,Somerville,MA,12/23/2022,5.697,364915
2002680,Chesapeake,VA,12/23/2022,6.12,234090
2014700,Broomfield,CO,12/23/2022,5.697,381639
2002097,Garner,NC,12/23/2022,9.315,24438
2004185,Bainbridge Island,WA,12/23/2022,6.475,333826
2001561,Rochester,NY,12/23/2022,6.264,113277
2002302,Brooklyn,NY,12/23/2022,6.126,239729
2013211,Ashburn,VA,12/23/2022,6.011,350836
2002947,Milwaukie,OR,12/23/2022,6.097,133741
2001559,Menands,NY,12/23/2022,6.325,116789
2002024,Vancouver,WA,12/23/2022,6.182,103294
2001504,Poughkeepsie,NY,12/23/2022,6.295,182145
2002166,Northborough,MA,12/23/2022,6.17,227628
2004049,Big Bear Lake,CA,12/23/2022,5.874,318867
2011541,Olney,MD,12/23/2022,6.174,541534
2024968,Sammamish,WA,12/23/2022,5.552,583760
2027700,Dix Hills,NY,12/23/2022,6.237,475450
2011226,Alexandria,VA,12/23/2022,6.284,503031
2015996,Edmond,OK,12/23/2022,6.337,503853
2003391,Fayetteville,NC,12/23/2022,6.466,80624
2017097,Delray Beach,FL,12/23/2022,6.244,550553
2002085,Suffolk,VA,12/23/2022,6.299,165505
2025063,Roseville,CA,12/23/2022,5.531,333051
2025163,Mount Pleasant,SC,12/23/2022,6.029,368339
2002878,Burke,VA,12/23/2022,6.214,258356
2021080,Washington,DC,12/23/2022,6.083,542284
2011879,Charleston,SC,12/23/2022,6.227,312625
2003998,Carol Stream,IL,12/23/2022,6.2,105328
2018950,Indian Trail,NC,12/23/2022,6.456,344463
2002517,Lyndhurst,NJ,12/23/2022,6.162,186746
2014118,Richmond,TX,12/23/2022,6.365,460818
2015313,Layton,UT,12/23/2022,5.818,338160
2025559,Novato,CA,12/23/2022,8.838,168810
2012130,Santa Rosa,CA,12/23/2022,5.779,357576
2027724,Marco Island,FL,12/23/2022,6.225,633914
2003206,Fillmore,CA,12/23/2022,6.234,124053
2001848,Portland,OR,12/23/2022,6.217,174511
2012286,Huntington Station,NY,12/23/2022,7.005,320506
2014791,Greenlawn,NY,12/23/2022,5.91,525516
2025188,Bethesda,MD,12/23/2022,5.993,451934
2000015,Cresskill,NJ,12/23/2022,6.073,345825
2015939,Wyckoff,NJ,12/23/2022,5.72,380222
2026743,Frisco,TX,12/23/2022,6.001,299757
2026827,Lake Forest,IL,12/23/2022,6.04,483462
2011143,Trabuco Canyon,CA,12/23/2022,5.801,474203
2022278,Oakland Park,FL,12/23/2022,6.065,365049
2017625,Bellevue,WA,12/23/2022,6.451,446914
2021570,Carmel,IN,12/23/2022,6.006,322716
2029741,Ramona,CA,12/23/2022,6.282,576524
2011155,Novi,MI,12/23/2022,5.655,310024
2027172,Alexandria,VA,12/23/2022,5.535,398777
2020765,Palatine,IL,12/23/2022,5.767,367966
2016636,Hawthorn Woods,IL,12/23/2022,6.179,429432
2014767,Arlington,VA,12/23/2022,6.214,475579
2014599,Waxahachie,TX,12/23/2022,6.201,361428
2010794,Erie,CO,12/23/2022,5.742,332765
2025177,Los Angeles,CA,12/23/2022,5.546,496632
2022490,Sanford,FL,12/23/2022,5.758,372257
2025299,Mclean,VA,05/26/2017,3.527,601627
2019788,Chicago,IL,05/26/2017,4.028,548783
2025341,Sherman Oaks,CA,05/26/2017,3.508,627483
2014480,Falls Church,VA,05/26/2017,3.778,652447
2020943,Oakton,VA,05/26/2017,3.754,552716
2016496,Gaithersburg,MD,05/26/2017,4.222,626591
2020956,Washington,DC,05/26/2017,3.775,578153
2017171,Carmel,IN,05/26/2017,4.409,455854
2008373,Brooklyn,NY,05/26/2017,3.901,557410
2011336,La Habra Heights,CA,05/26/2017,4.373,815284
2010475,Houston,TX,05/26/2017,3.635,601174
2006381,Bend,OR,05/26/2017,4.041,369034
2010023,Brightwaters,NY,05/26/2017,4.082,572221
2010082,Lutz,FL,05/26/2017,3.702,465467
2022612,Franklin,TN,05/26/2017,3.844,485878
2019874,Rio Rancho,NM,05/26/2017,3.735,421816
