loan_number,city,state,date_acquired,interest_rate,book_value
2000012,Naugatuck,CT,12/23/2022,3.75,87708
2000015,Cresskill,NJ,12/23/2022,4.0,320575
2000019,Phoenix,AZ,12/23/2022,3.625,14341
2000025,Fort Mill,SC,12/23/2022,3.875,222926
2000142,Rochester,NY,12/23/2022,4.75,61375
2001504,Poughkeepsie,NY,12/23/2022,4.75,169053
2001523,Fords,NJ,12/23/2022,4.875,88568
2001527,Noblesville,IN,12/23/2022,4.5,110784
2001530,Fort Wayne,IN,12/23/2022,4.875,123315
2001547,Dillon,MT,12/23/2022,4.625,88681
2001559,Menands,NY,12/23/2022,4.875,110101
2001577,Plainsboro,NJ,12/23/2022,4.625,301210
2001597,Fort Wayne,IN,12/23/2022,4.375,44673
2001612,Clifton Park,NY,12/23/2022,4.625,126007
2001709,Toms River,NJ,12/23/2022,4.625,118738
2001716,Whippany,NJ,12/23/2022,4.375,291077
2001728,Sterling,VA,12/23/2022,4.375,410882
2001746,Gaithersburg,MD,12/23/2022,4.375,298609
2001748,Lees Summit,MO,12/23/2022,4.25,181367
2001813,Springfield,VA,12/23/2022,4.25,343479
2001848,Portland,OR,12/23/2022,4.625,165348
2001851,Vancouver,WA,12/23/2022,4.5,248457
2001900,Clarksburg,MD,12/23/2022,4.875,193815
2001920,Chesapeake,VA,12/23/2022,4.75,150257
2001998,Bethpage,NY,12/23/2022,4.375,133982
2002024,Vancouver,WA,12/23/2022,4.375,96037
2002025,Salem,OR,12/23/2022,4.375,146331
2002055,Madras,OR,12/23/2022,4.75,62572
2002085,Suffolk,VA,12/23/2022,4.875,156506
2002088,Ballston Spa,NY,12/23/2022,4.5,149326
2002089,Ballston Lake,NY,12/23/2022,4.375,156670
2002156,Spotsylvania,VA,12/23/2022,4.875,141566
2002166,Northborough,MA,12/23/2022,4.5,215409
2002302,Brooklyn,NY,12/23/2022,4.375,226780
2002347,Bristow,VA,12/23/2022,4.75,300472
2002399,Reno,NV,12/23/2022,4.875,347168
2002515,Linden,NJ,12/23/2022,4.5,142926
2002572,Las Cruces,NM,12/23/2022,4.375,157094
2002589,Germantown,MD,12/23/2022,4.625,170533
2002606,Haymarket,VA,12/23/2022,4.75,108692
2002643,Ponte Vedra,FL,12/23/2022,4.25,268708
2002680,Chesapeake,VA,12/23/2022,4.375,220529
2002697,Edmond,OK,12/23/2022,4.5,106024
2002702,Austin,TX,12/23/2022,4.375,274415
2002715,Austin,TX,12/23/2022,4.75,150115
2002848,Huntington Station,NY,12/23/2022,4.875,206475
2002852,Ashburn,VA,12/23/2022,4.375,372785
2002878,Burke,VA,12/23/2022,4.625,244845
2002947,Milwaukie,OR,12/23/2022,4.375,125980
2002950,Houston,TX,12/23/2022,4.5,118350
2002954,Glenelg,MD,12/23/2022,4.375,659421
2003023,Loveland,CO,12/23/2022,4.625,89064
2003091,Philadelphia,PA,12/23/2022,4.25,95694
2003118,Oakdale,CA,12/23/2022,5.0,113459
2003119,Dallas,TX,12/23/2022,4.5,163718
2003137,Moore,OK,12/23/2022,4.375,89201
2003148,Great Meadows,NJ,12/23/2022,3.75,54459
2003166,Burke,VA,12/23/2022,4.5,241044
2003206,Fillmore,CA,12/23/2022,4.75,117533
2003247,Northridge,CA,12/23/2022,4.75,287884
2003331,Newtown,CT,12/23/2022,4.625,323323
2003374,Bristow,VA,12/23/2022,4.75,257550
2003391,Fayetteville,NC,12/23/2022,4.625,70207
2003731,Chanhassen,MN,12/23/2022,4.25,289419
2003814,Virginia Beach,VA,12/23/2022,4.875,86007
2003836,Mount Holly,NC,12/23/2022,4.5,103281
2003887,Chicago,IL,12/23/2022,4.75,79039
2003927,Takoma Park,MD,12/23/2022,4.75,387071
2003998,Carol Stream,IL,12/23/2022,4.75,99511
2004001,Gonzales,LA,12/23/2022,4.625,151324
2004112,Germantown,MD,12/23/2022,4.625,406975
2004127,Middletown,DE,12/23/2022,4.125,214430
2004185,Bainbridge Island,WA,12/23/2022,4.5,312989
2005073,Oceanside,CA,05/23/2017,4.25,364568
2005369,San Diego,CA,05/26/2017,4.0,415450
2005812,Boston,MA,05/26/2017,4.25,508396
2006074,Eden Prairie,MN,04/18/2018,4.0,352701
2006283,Las Vegas,NV,05/26/2017,4.5,733513
2006317,Phoenix,AZ,05/26/2017,3.875,105529
2006363,Friendship,MD,05/26/2017,4.5,395606
2006605,Seattle,WA,05/26/2017,4.25,385398
2006679,Washington,DC,05/26/2017,4.125,532777
2006991,Bernards Township,NJ,05/26/2017,4.25,369549
2008351,Independence,MN,04/18/2018,4.0,447325
2008373,Brooklyn,NY,05/26/2017,4.0,468543
2009973,Los Ranchos,NM,05/26/2017,4.0,787830
2010023,Brightwaters,NY,05/26/2017,4.125,536194
2010031,Mableton,GA,04/18/2018,4.0,664167
2010082,Lutz,FL,05/26/2017,3.75,435952
2010166,Richmond,TX,05/26/2017,4.125,345502
2010168,Eagan,MN,04/18/2018,4.0,358531
2010215,Lakewood,CO,05/26/2017,3.75,348123
2010223,Auburn,CA,05/26/2017,3.875,446956
2010292,Marietta,GA,04/18/2018,3.875,390067
2010300,Centreville,VA,05/26/2017,3.75,356959
2010475,Houston,TX,05/26/2017,3.75,562770
2010537,Villanova,PA,12/23/2022,3.875,488287
2010794,Erie,CO,12/23/2022,4.0,315996
2011003,Littleton,CO,12/23/2022,3.875,293167
2011081,Marina Del Rey Area,CA,12/23/2022,4.25,427688
2011143,Trabuco Canyon,CA,12/23/2022,4.125,448851
2011155,Novi,MI,12/23/2022,3.75,294242
2011226,Alexandria,VA,12/23/2022,4.25,479233
2011397,Kirkland,WA,12/23/2022,3.875,429141
2011488,Santa Clarita,CA,12/23/2022,4.25,306400
2011541,Olney,MD,12/23/2022,4.25,506121
2011879,Charleston,SC,12/23/2022,4.125,297916
2012130,Santa Rosa,CA,12/23/2022,4.125,339755
2012286,Huntington Station,NY,12/23/2022,4.625,153710
2012393,Mamaroneck,NY,12/23/2022,4.125,446057
2013211,Ashburn,VA,12/23/2022,4.375,333556
2013400,Colorado Springs,CO,05/26/2017,4.625,549578
2013490,Mullica Hill,NJ,05/26/2017,4.125,378683
2013553,Ocean City,MD,12/23/2022,4.375,300201
2014118,Richmond,TX,12/23/2022,4.375,437922
2014158,Bedford,NH,12/23/2022,4.125,361287
2014480,Falls Church,VA,05/26/2017,3.875,610863
2014492,Skillman,NJ,12/23/2022,4.25,536267
2014599,Waxahachie,TX,12/23/2022,4.0,344258
2014700,Broomfield,CO,12/23/2022,3.875,362796
2014767,Arlington,VA,12/23/2022,4.125,453497
2015196,Barrington,IL,05/26/2017,4.375,438887
2015233,San Antonio,TX,12/23/2022,4.125,469724
2015313,Layton,UT,12/23/2022,4.25,319347
2015514,Somerville,MA,12/23/2022,3.875,347096
2015754,Wesley Chapel,FL,05/26/2017,4.25,527028
2015939,Wyckoff,NJ,12/23/2022,3.875,356985
2016022,Arlington Heights,IL,12/23/2022,4.5,310842
2016122,Severna Park,MD,12/23/2022,4.125,428391
2016271,Hedgesville,WV,05/26/2017,3.875,40161
2016404,Coeur D Alene,ID,05/26/2017,3.875,427860
2016496,Gaithersburg,MD,05/26/2017,4.375,582393
2016636,Hawthorn Woods,IL,12/23/2022,3.875,406514
2017171,Carmel,IN,05/26/2017,4.5,430507
2017216,New Braunfels,TX,12/23/2022,4.125,435306
2017338,Portland,OR,12/23/2022,4.125,396464
2017454,Edmonds,WA,12/23/2022,4.125,214165
2017625,Bellevue,WA,12/23/2022,4.875,427176
2017864,Norman,OK,05/26/2017,4.125,289275
2018939,Santa Clarita,CA,12/23/2022,4.0,675823
2018950,Indian Trail,NC,12/23/2022,5.0,329470
2019788,Chicago,IL,05/26/2017,4.125,516619
2019841,Portland,OR,05/26/2017,3.875,401953
2019874,Rio Rancho,NM,05/26/2017,3.625,387235
2019875,Lakewood,CO,05/26/2017,3.875,619073
2020239,Plymouth,MN,04/18/2018,4.0,415647
2020280,Brighton,MI,12/23/2022,3.625,316303
2020765,Palatine,IL,12/23/2022,4.25,350893
2020938,San Diego,CA,05/26/2017,4.25,548289
2020943,Oakton,VA,05/26/2017,3.875,517402
2020947,The Woodlands,TX,05/26/2017,3.875,619336
2020956,Washington,DC,05/26/2017,3.875,544315
2021065,Austin,TX,12/23/2022,3.625,321561
2021080,Washington,DC,12/23/2022,3.875,518327
2021499,Washington,DC,12/23/2022,4.0,517206
