name,state,date_acquired,book_value,investment_income,ownership_pct
"Levine Leichtman Capital Partners V, L.P.",DE,11/20/2013,0,0,3.71
"AA Direct, L.P.",DE,06/29/2018,0,0,0.0
"Apollo Hybrid Value Fund, L.P.",DE,06/29/2018,0,0,0.0
"Uniform Co-Invest, L.P.",CYM,11/02/2018,0,0,0.0
"JCR Commercial Real Estate Finance Fund IIIB, L.P.",DE,08/19/2015,0,0,0.0
"AAIA RML, LLC.",IA,09/18/2018,0,0,0.0
"A-A SPN-5 (USREIII IAGEMD), L.P.",DE,03/20/2020,0,0,100.0
"A-A SPN-2 (ANRP III-AAIA), L.P.",DE,01/13/2020,0,0,0.0
"A-A SPN-4 (ANAF - IAGEMD), L.P.",DE,11/18/2019,0,0,0.0
"A-A SPN-7 (RRH - IAGEMD), L.P.",DE,03/03/2020,0,0,0.0
"Apollo Credit Opportunity Fund III, L.P.",DE,12/30/2013,0,0,3.64
"Apollo Natural Resources Partners II, L.P.",DE,02/10/2017,0,0,16.29
Apollo Structured Credit Recovery Fund IV,DE,12/11/2017,0,0,0.0
E03 Redding Ridge Holdings LP,CYM,07/14/2017,0,0,0.0
