name,state,date_acquired,book_value,investment_income,ownership_pct
Builders Capital,WA,05/17/2023,480000000,0,0.0
. RGA Reinsurance Company Springfield MA 1.F,FE,11/29/2021,170000000,0,0.0
Builders Capital,WA,12/20/2023,120000000,0,0.0
Chesterfield Reinsurance Compa Chesterfield MO 1.F,FE,03/23/2023,109250000,0,0.0
APOLLO INVESTMENT MANAGEMENT EUROPE Italian AIF,LUX,12/11/2023,96258673,2344976,0.0
APOLLO INVESTMENT MANAGEMENT EUROPE Italian AIF,LUX,07/05/2022,77010811,2063748,42.07
APOLLO INVESTMENT MANAGEMENT EUROPE Italian AIF,LUX,07/05/2022,74015443,1992942,57.93
ESG LINZ - SUD LEVERAGED LEASE,,02/01/2007,72160425,0,0.0
TEACHERS INS&AN New York NY 1.D,FE,07/08/2016,63855301,3410615,0.0
NGM INSURANCE CO 1.G,FE,10/28/2016,50000000,0,0.0
DOCTORS CO INT Des Moines IA 2.B,FE,01/12/2022,37250000,0,0.0
"Apollo Asia Real Estate Fund, L.P.",CYM,09/23/2016,36926297,4671021,17.12
TEACHERS INS&AN New York NY 1.D,FE,05/03/2017,28236778,1186419,0.0
NATL LIFE INS-VT 1.G,FE,07/10/2018,26934308,1009167,0.0
"(RRH - IAFAMD), L.P.",CYM,12/27/2022,23733118,-1,1.3
MASS MUTUAL LIFE Milwaukee WI 1.D,FE,03/20/2017,22125212,1004500,0.0
. NORTHWESTERN MUT 1.C,FE,09/21/2017,21554519,847000,0.0
"Citi - ESG LIHTC Partners I, LLC",DE,02/08/2023,21321443,0,12.06
"AP Highlands Co-Invest, L.P.",DE,06/27/2023,21289484,-10003,2.0
NORTHWESTERN MUT 1.C,FE,09/12/2019,19191886,580797,0.0
MASS MUTUAL LIFE 1.D,FE,03/26/2021,18000000,0,0.0
WESTERN & SOUTH Cincinnati OH 1.D,FE,01/17/2019,17317576,959044,0.0
Designation Book/ Years Other- Foreign PAC LIFE INSUR Newport Beach CA 1.F,FE,10/17/2017,15946990,688000,0.0
"Riverside Micro-Cap Fund IV, L.P.",DE,12/27/2022,13614912,-10019,1.54
"Hollyport Secondary Opportunities VI, L.P.",,06/27/2023,13451554,4867500,5.48
"Apollo European Principal Finance Fund III (Dollar B), L.P.",CYM,12/27/2022,12483005,1059474,0.0
"Cibus Fund L.P,",GGY,12/27/2022,12022895,2513977,5.87
GUARDIAN LIFE IN Springfield MA 1.D,FE,01/17/2017,12018285,582000,0.0
CD&R Friends & Family Feeder Fund X L.P.,CYM,06/27/2023,11879185,1300086,9.15
FARMERS EXCH CAP New York NY 2.A,FE,07/25/2016,11786884,678505,0.0
"Motive Capital Fund II-B, LP",DE,12/27/2022,11520889,-520510,1.32
Apollo Asia Hurstville Co-Investment Fund L.P.,DE,09/04/2018,11277666,1607290,100.0
"USB LIHTC Fund 2023-5, LLC",DE,10/05/2023,10588603,0,95.0
Apollo Asia Perth Co-Investment Fund L.P.,DE,08/14/2019,10465427,1332645,100.0
