loan_number,city,state,date_acquired,interest_rate,book_value
100143739,London,GBR,06/28/2022,7.97,23117169
100143741,Ellicott City,MD,06/03/2021,7.158,40097
100143743,Thatcher,AZ,04/05/2024,8.25,541330
100143745,Saint Augustine,FL,04/05/2024,7.875,324285
100143747,Naples,FL,04/05/2024,8.875,489092
100143749,Everett,WA,04/05/2024,7.5,483060
100143752,Bushkill,PA,04/05/2024,7.75,157972
100143755,Honolulu,HI,04/05/2024,7.25,371003
100143757,Burke,VA,04/05/2024,7.875,411011
100143760,Fort Lauderdale,FL,04/05/2024,6.875,397433
100143763,Plantation,FL,04/05/2024,7.375,515628
100143765,Richmond,TX,04/05/2024,8.75,352431
100143767,Greensboro,NC,04/05/2024,8.75,133446
100144441,Bridgeport,CT,04/05/2024,7.875,321485
100144443,Phoenix,AZ,04/05/2024,7.875,226366
100144446,Estero,FL,04/05/2024,7.625,512825
100144450,Birmingham,MI,04/05/2024,7.875,406717
100144454,Hollister,CA,04/05/2024,7.875,783294
100144457,Jacksonville,FL,04/05/2024,8.5,218602
100144460,Garland,TX,04/05/2024,7.875,281347
100144463,Homedale,ID,04/05/2024,8.25,252669
100144466,Weston,FL,04/05/2024,7.375,1080789
100144469,Lauderhill,FL,04/05/2024,8.125,293302
100144475,Medford,OR,04/05/2024,7.5,233012
100144477,Garland,TX,04/05/2024,9.125,294022
100144483,Hartford,CT,04/26/2024,8.0,269169
100144485,Horseshoe Bay,TX,04/26/2024,7.875,764182
100144487,Bradenton,FL,04/26/2024,7.5,527140
100144491,Ontario,CA,04/26/2024,8.125,1040103
100144493,Greer,SC,04/26/2024,7.875,141097
100144496,Joliet,IL,04/26/2024,8.0,143970
100144499,Punta Gorda,FL,04/26/2024,8.0,406502
100144502,Houston,TX,04/26/2024,8.25,197796
100144504,Crest Hill,IL,04/26/2024,8.25,142822
100144506,Petaluma,CA,04/26/2024,8.0,586225
100144508,Southlake,TX,04/26/2024,7.375,2458419
100144510,Denver,CO,04/26/2024,9.25,441861
100144514,West Union,SC,04/26/2024,7.875,943664
100144517,Petaluma,CA,04/26/2024,8.0,655757
100144521,Highland Village,TX,04/26/2024,9.25,529267
100144525,Austin,TX,04/26/2024,6.875,1008212
100144527,Mcdonough,GA,04/26/2024,8.375,609401
100144529,La Quinta,CA,04/26/2024,7.5,1334474
100144531,Chicago,IL,04/26/2024,7.75,1211516
100144533,Leander,TX,04/26/2024,7.875,1238029
100144535,Leesburg,FL,04/26/2024,9.25,364230
100144538,Citrus Heights,CA,04/26/2024,7.0,366840
100144543,Tampa,FL,04/26/2024,6.5,408960
100144545,Desert Hot Springs,CA,04/26/2024,6.875,253102
100144549,Katy,TX,04/26/2024,8.5,166868
100144558,Phoenix,AZ,04/26/2024,8.0,294373
100144561,Wesley Chapel,FL,04/26/2024,7.5,249773
100144564,Palm Beach Gardens,FL,04/26/2024,7.5,131060
100144569,North Las Vegas,NV,04/26/2024,8.25,258347
100144571,Lakeway,TX,04/26/2024,7.5,257131
100144575,Baltimore,MD,04/26/2024,8.875,164884
100144577,Paso Robles,CA,04/26/2024,8.0,480490
100144580,Sunland Park,NM,04/26/2024,9.0,161611
100144582,Paso Robles,CA,04/26/2024,8.0,494242
100145777,Federal Way,WA,04/26/2024,9.0,485702
100145779,Clinton Township,MI,04/26/2024,7.875,332830
100145781,Denver,CO,04/26/2024,7.875,545326
100145783,Temecula,CA,04/26/2024,8.125,507467
100145785,Fernandina Beach,FL,04/26/2024,8.375,1127653
100145787,Nashville,TN,04/26/2024,7.75,679041
100145789,Seffner,FL,04/26/2024,9.375,329873
100145791,Dallas,TX,04/26/2024,9.375,1234785
100145793,Norco,CA,04/26/2024,7.0,391827
100145795,Sacramento,CA,04/26/2024,8.0,387028
100145797,La Quinta,CA,04/26/2024,6.875,737018
100145800,Brandon,FL,04/26/2024,7.625,915146
100145802,Riverside,CA,04/26/2024,7.75,388745
100145808,Beverly Hills,CA,05/08/2024,7.125,861669
100145810,Peoria,AZ,05/08/2024,7.25,1024966
100145812,Corona,CA,05/08/2024,8.125,864942
100145818,Palm Springs,FL,05/08/2024,7.5,307937
100147107,Mount Prospect,IL,05/08/2024,7.625,277921
100147111,Nashville,TN,05/08/2024,8.375,421049
100147113,Huntington,TX,05/08/2024,8.375,157645
100147115,Kailua Kona,HI,05/08/2024,7.875,501183
100147117,Fort Lauderdale,FL,05/08/2024,8.25,260164
100147119,Castaic,CA,05/08/2024,7.125,302463
100147124,Coventry,CT,05/08/2024,7.75,212227
100147126,Tampa,FL,05/08/2024,7.875,764951
100147128,Memphis,TN,05/08/2024,7.875,104419
100147131,Elkton,MD,05/08/2024,8.375,139620
100147133,Largo,FL,05/08/2024,7.25,485925
100147136,Pooler,GA,05/08/2024,7.75,543677
100147139,Leesburg,FL,05/08/2024,8.75,816006
