name,state,date_acquired,book_value,investment_income,ownership_pct
"Apollo Asset-Backed Finance Lending Company, L.P.",DE,06/28/2024,0,0,30.0
"Apollo Asset-Backed Finance Lending Company, L.P.",DE,06/28/2024,0,0,20.0
NB Secondary Opportunities Offshore Fund IV LP,DE,12/27/2022,0,0,0.34
Stepstone Secondary Opportunities Fund III Offshore SCSp,LUX,06/27/2023,0,0,1.62
"Motive Capital Fund II-B, LP",DE,12/27/2022,0,0,1.33
"AAIA RML, LLC West Des Moines",IA,01/01/2023,0,0,0.0
Italian AIF,LUX,07/05/2022,0,0,31.1
Italian AIF,LUX,07/05/2022,0,0,30.43
Italian AIF,LUX,12/11/2023,0,0,36.62
"Apollo European Principal Finance Fund III (Dollar B), L.P.",CYM,12/27/2022,0,0,1.53
"Citi - ESG LIHTC Partners I, LLC WILMINGTON",DE,02/08/2023,0,0,12.06
