name,state,date_acquired,book_value,investment_income,ownership_pct
Admini- Date Type Actual Cost Additional for NB Secondary Opportunities Offshore Fund IV LP,DE,12/27/2022,0,0,0.34
Stepstone Secondary Opportunities Fund III Offshore SCSp,LUX,06/27/2023,0,0,1.62
Warwick European Opportunities Fund III (USD) Limited,CYM,12/27/2022,0,0,2.88
"Motive Capital Fund II-B, LP",DE,12/27/2022,0,0,1.32
"AAIA RML, LLC",IA,01/01/2022,0,0,0.0
Builders Capital,WA,05/17/2023,0,0,0.0
Italian AIF,LUX,07/05/2022,0,0,42.11
Italian AIF,LUX,07/05/2022,0,0,57.89
"Apollo European Principal Finance Fund III (Dollar B), L.P. CAYMAN ISLANDS",CYM,12/27/2022,0,0,0.0
"E03 Citi - ESG LIHTC Partners I, LLC",DE,02/08/2023,0,0,12.06
CD&R Friends & Family Feeder Fund X L.P.,CYM,06/27/2023,0,0,0.0
"Gryphon Partners IV, L.P.",DE,12/27/2022,0,0,0.0
"Hollyport Secondary Opportunities VI, L.P.",GBR,06/27/2023,0,0,0.0
NB Secondary Opportunities Offshore Fund IV LP,DE,12/27/2022,0,0,0.0
Stepstone Secondary Opportunities Fund III Offshore SCSp,LUX,06/27/2023,0,0,0.0
Warwick European Opportunities Fund III (USD) Limited,CYM,12/27/2022,0,0,0.0
Italian AIF,LUX,07/05/2022,0,0,0.0
Italian AIF,LUX,07/05/2022,0,0,0.0
"Apollo European Principal Finance Fund III (Dollar B), L.P.",CYM,12/27/2022,0,0,0.0
CUSIP Date Shares of Interest and Designation GNR 2015-H29 JI GNR 2011-86 Z 3.634% 04/16/53,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2011-164 Z 3.482% 07/16/53,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2011-161 Z 3.744% 04/16/53,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2012-2 Z 3.419% 12/16/51,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2012-46 Z 3.454% 09/16/53,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-174 Z 3.000% 11/16/55,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-163 Z 3.002% 12/16/57,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-120 Z 3.250% 03/16/57,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-58 Z 3.239% 01/16/55,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-59 Z 3.250% 06/16/56,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-71 Z 3.250% 03/16/57,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-93 Z 3.075% 11/16/54,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2017-86 Z 2.500% 05/16/59,,09/01/2023,0,0,0.0
E04 38379R-K5-1 GNR 2015-H29 JI GNR 2017-100 Z 2.500% 05/16/59,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2017-108 Z 2.750% 08/16/59,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2017-69 Z 2.500% 07/16/59,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2015-189 ZE 3.000% 01/16/57,,09/01/2023,0,0,0.0
GNR 2015-H29 JI GNR 2016-52 Z 2.998% 03/16/58,,09/01/2023,0,0,0.0
TSY INFL IX N/B US TREASURY N/B 3.625% 05/15/53,,08/02/2023,0,0,0.0
TSY INFL IX N/B US TREASURY N/B 3.875% 05/15/43,,08/02/2023,0,0,0.0
TSY INFL IX N/B US TREASURY N/B 4.125% 08/15/53,,09/27/2023,0,0,0.0
TSY INFL IX N/B US TREASURY N/B 3.375% 05/15/33,,08/02/2023,0,0,0.0
TSY INFL IX N/B US TREASURY N/B 3.875% 08/15/33,,09/27/2023,0,0,0.0
RIO SMART LIGHT Secured 12.250% 09/20/32 B,,08/04/2023,0,0,0.0
FR SD3097 FR SD3012 3.000% 05/01/52,,08/01/2023,0,0,0.0
FN CB3753 FN CB3600 3.500% 05/01/52,,07/17/2023,0,0,0.0
FN CB3753 FN FM9556 3.000% 11/01/51,,08/03/2023,0,0,0.0
FN CB3753 FN FS0845 3.000% 02/01/52,,07/01/2023,0,0,0.0
EUROPEAN RESIDENTIAL LOAN SECU ERLS 2019-NPL2 A 5.000% 02/24/58,,08/04/2023,0,0,0.0
COREBRIDGE GF Senior Secured 5.750% 07/02/26,,09/28/2023,0,0,0.0
CUSIP Date Shares of Interest and Designation ALPHABET INC Senior Unsecured 1.900% 08/15/40,,09/21/2023,0,0,0.0
ALPHABET INC Senior Unsecured 2.050% 08/15/50,,09/22/2023,0,0,0.0
ALPHABET INC Senior Unsecured 2.250% 08/15/60,,09/15/2023,0,0,0.0
CWALT 2007-HY2 2A CWALT 2007-HY2 2A 3.940% 03/25/47,,06/28/2023,0,0,0.0
CWALT 2007-2CB 1A4 CWALT 2007-2CB 1A4 6.444% 03/25/37,,07/14/2023,0,0,0.0
AMAZON.COM INC Senior Unsecured 0.800% 06/03/25,,09/28/2023,0,0,0.0
AMAZON.COM INC Senior Unsecured 2.700% 06/03/60,,09/07/2023,0,0,0.0
AMEREN ILLINOIS Secured 4.500% 03/15/49,,07/01/2023,0,0,0.0
AMERICAN EXPRESS Senior Unsecured 5.389% 07/28/27,,07/25/2023,0,0,0.0
AMER INTL GROUP Senior Unsecured 6.250% 05/01/36,,07/01/2023,0,0,0.0
AMERICAN WATER Senior Unsecured 3.450% 05/01/50,,09/07/2023,0,0,0.0
AMGEN INC Senior Unsecured 5.750% 03/02/63,,09/22/2023,0,0,0.0
ANHEUSER-BUSCH Senior Unsecured 3.650% 02/01/26,,09/28/2023,0,0,0.0
ANHEUSER-BUSCH Senior Unsecured 3.650% 02/01/26,,06/28/2023,0,0,0.0
ANHEUSER-BUSCH Senior Unsecured 4.900% 01/23/31,,09/06/2023,0,0,0.0
E04.1 036752-AU-7 ELEVANCE HEALTH Senior Unsecured 4.550% 05/15/52,,09/21/2023,0,0,0.0
03770D-B#-9 Apollo Debt Solutions BDC SR NTS SER A-B 8.620% 09/28/28,,08/10/2023,0,0,0.0
APPLE INC Senior Unsecured 1.125% 05/11/25,,09/28/2023,0,0,0.0
ARES FIN,CO,09/28/2023,0,0,0.0
ARES FIN,CO,07/01/2023,0,0,0.0
AREIT 2023-CRE8 C AREIT 2023-CRE8 A 7.442% 02/17/28,,08/02/2023,0,0,0.0
AREIT 2023-CRE8 C AREIT 2023-CRE8 B 8.653% 07/17/28,,08/02/2023,0,0,0.0
AREIT 2023-CRE8 C AREIT 2023-CRE8 B 9.348% 07/17/28,,08/02/2023,0,0,0.0
ARES CAPITAL COR Senior Unsecured 7.000% 01/15/27,,07/27/2023,0,0,0.0
ARES,FIN,08/16/2023,0,0,0.0
ARTHUR J GALLAGH Senior Unsecured 2.400% 11/09/31,,07/01/2023,0,0,0.0
ARTHUR J GALLAGH Senior Unsecured 3.050% 03/09/52,,09/27/2023,0,0,0.0
AUTOZONE INC Senior Unsecured 5.200% 08/01/33,,07/18/2023,0,0,0.0
BMMC 2018-1A B BMMC 2018-1A C 9.588% 10/20/30,,08/04/2023,0,0,0.0
BCAP 2010-RR6 25A9 BCAP 2010-RR6 25A9 5.461% 02/28/36,,07/14/2023,0,0,0.0
BCMM 2023-1A C BCMM 2023-1A B1 9.146% 07/20/35,,07/11/2023,0,0,0.0
BCMM 2023-1A C BCMM 2023-1A C 9.896% 07/20/35,,07/11/2023,0,0,0.0
BMO 2023-5C1 C BMO 2023-5C1 A3 6.534% 08/15/56,,07/27/2023,0,0,0.0
BMO 2023-5C1 C BMO 2023-5C1 B 6.960% 08/15/56,,07/27/2023,0,0,0.0
BMO 2023-5C1 C BMO 2023-5C1 C 7.355% 08/15/56,,07/27/2023,0,0,0.0
BSPRT 2023-FL10 A BSPRT 2023-FL10 A 7.586% 09/15/35,,09/15/2023,0,0,0.0
BSPRT 2023-FL10 A BSPRT 2023-FL10 B 8.592% 09/15/35,,09/15/2023,0,0,0.0
BAFC 2007-1 1B6 BAFC 2007-1 TA1B 5.846% 01/25/37,,07/14/2023,0,0,0.0
BAFC 2007-1 1B6 BAFC 2007-1 TA4 6.090% 01/25/37,,07/14/2023,0,0,0.0
BAFC 2007-2 TA2 BAFC 2007-2 TA2 5.564% 03/25/37,,06/28/2023,0,0,0.0
BAFC 2010-R11A 1A4 BAFC 2010-R11A 1A4 4.629% 08/26/35,,07/14/2023,0,0,0.0
BANK OF AMER CRP Senior Unsecured 4.244% 04/24/38,,07/01/2023,0,0,0.0
BANK5 2023-5YR3 B BANK5 2023-5YR3 A3 6.724% 09/15/56,,09/19/2023,0,0,0.0
BAXALTA INC Senior Unsecured 4.000% 06/23/25,,06/28/2023,0,0,0.0
BALTA 2006-2 23A1 BALTA 2006-2 23A1 3.988% 03/25/36,,07/14/2023,0,0,0.0
BALTA 2005-2 2A1 BALTA 2005-2 2B1 2.909% 04/25/35,,07/25/2023,0,0,0.0
BALTA 2005-3 1A1 BALTA 2005-3 B1 4.433% 04/25/35,,07/25/2023,0,0,0.0
BALTA 2005-10 23A1 BALTA 2005-10 11A1 5.934% 01/25/36,,07/14/2023,0,0,0.0
CUSIP Date Shares of Interest and Designation BALTA 2005-10 23A1 BALTA 2005-10 11A1 5.934% 01/25/36,,07/14/2023,0,0,0.0
BSABS 2005-HE4 M4 BSABS 2005-HE4 M4 7.309% 04/25/35,,07/25/2023,0,0,0.0
BSABS 2005-AC3 1M2 BSABS 2005-AC3 1M1 5.884% 07/25/35,,07/25/2023,0,0,0.0
BSABS 2006-PC1 M4 BSABS 2006-PC1 M4 6.379% 12/25/35,,07/25/2023,0,0,0.0
BSABS 2006-AC1 1M1 BSABS 2006-AC1 1A1 6.250% 02/25/36,,07/01/2023,0,0,0.0
BSMF 2006-AR1 1A2 BSMF 2006-AR1 1A2 5.934% 07/25/36,,07/25/2023,0,0,0.0
BSMF 2007-AR3 21A1 BSMF 2007-AR3 1A2 5.614% 03/25/37,,07/25/2023,0,0,0.0
BMARK 2021-B26 D BMARK 2021-B26 D 2.000% 06/15/54,,07/01/2023,0,0,0.0
BMARK 2021-B31 C BMARK 2021-B31 C 3.195% 12/15/54,,07/01/2023,0,0,0.0
BERKSHIRE HATHWY Senior Unsecured 3.125% 03/15/26,,09/28/2023,0,0,0.0
BLACKSTONE HLDGS Senior Unsecured 2.000% 01/30/32,,08/21/2023,0,0,0.0
BLACKSTONE HLDGS Senior Unsecured 3.200% 01/30/52,,08/16/2023,0,0,0.0
BOOZ ALLEN & HAM Senior Unsecured 5.950% 08/04/33,,08/01/2023,0,0,0.0
BP CAP MKTS AMER Senior Unsecured 3.410% 02/11/26,,09/28/2023,0,0,0.0
BROADCOM INC Senior Unsecured 2.600% 02/15/33,,07/01/2023,0,0,0.0
E04.2 12510H-AT-7 CAUTO 2023-1A A2 CAUTO 2023-1A A2 6.500% 09/15/53,,09/14/2023,0,0,0.0
CBAM 2021-15A C CBAM 2021-15A C 7.820% 01/15/36,,08/04/2023,0,0,0.0
CFMT 2022-AB2 M2 CFMT 2022-AB2 M2 2.000% 02/25/52,,09/25/2023,0,0,0.0
CWHL 2006-18 B4 CWHL 2006-18 2A4 6.000% 12/25/36,,07/14/2023,0,0,0.0
CWHL 2006-18 B4 CWHL 2006-18 2A7 6.000% 12/25/36,,07/14/2023,0,0,0.0
CWHL 2007-2 A16 CWHL 2007-2 A16 6.000% 03/25/37,,07/14/2023,0,0,0.0
CMALT 2007-A5 1A12 CMALT 2007-A5 1A12 0.000% 05/25/37,,07/14/2023,0,0,0.0
CSMC 2015-7R 4A2 CSMC 2015-7R 4A2 7.002% 07/27/36,,09/01/2023,0,0,0.0
CSMC 2021-2R 1A2 CSMC 2021-2R 1A2 0.000% 07/25/47,,08/02/2023,0,0,0.0
CWALT 2005-86CB A5 CWALT 2005-86CB A5 5.500% 02/25/36,,07/14/2023,0,0,0.0
CWHL 2006-10 B4 CWHL 2006-10 1A13 5.734% 05/25/36,,07/14/2023,0,0,0.0
CWHL 2005-HYB7 6A1 CWHL 2005-HYB7 6A1 3.910% 11/20/35,,07/14/2023,0,0,0.0
CWHL 2006-J4 A8 CWHL 2006-J4 A3 6.250% 09/25/36,,07/14/2023,0,0,0.0
CWHL 2006-J4 A8 CWHL 2006-J4 A5 6.250% 09/25/36,,07/14/2023,0,0,0.0
CWHL 2006-J4 A8 CWHL 2006-J4 A8 6.500% 09/25/36,,07/14/2023,0,0,0.0
CWHL 2006-J4 A8 CWHL 2006-J4 A11 6.250% 09/25/36,,07/14/2023,0,0,0.0
CFMT 2018-RM2 B CFMT 2018-RM2 C 4.000% 10/25/68,,09/25/2023,0,0,0.0
CATERPILLAR FINL Senior Unsecured 3.400% 05/13/25,,09/28/2023,0,0,0.0
CENTERPOINT ENERGY INC Senior Unsecured 1.450% 06/01/26,,07/01/2023,0,0,0.0
CERB 2023-3A B CERB 2023-3A B 8.670% 09/13/35,,08/17/2023,0,0,0.0
CHASE 2006-S3 1A3 CHASE 2006-S3 1A3 6.000% 11/25/36,,07/25/2023,0,0,0.0
CHENIERE ENERGYP Senior Unsecured 4.000% 03/01/31,,09/27/2023,0,0,0.0
CHENIERE CORP CH Senior Secured 2.742% 12/31/39,,09/27/2023,0,0,0.0
CHEVRON CORP Senior Unsecured 1.554% 05/11/25,,09/28/2023,0,0,0.0
CISCO SYSTEMS Senior Unsecured 5.500% 01/15/40,,09/20/2023,0,0,0.0
CITADEL LP SENIOR 4.875% 01/15/27,,09/12/2023,0,0,0.0
CITIGROUP INC Subordinated 6.625% 06/15/32,,07/01/2023,0,0,0.0
CMLTI 2005-8 2A3 CMLTI 2005-8 2A3 5.500% 09/25/35,,07/14/2023,0,0,0.0
CMLTI 2005-3 2A2 CMLTI 2005-3 2A2 5.282% 08/25/35,,07/14/2023,0,0,0.0
CMLTI 2006-FX1 A5 CMLTI 2006-FX1 A5 7.755% 10/25/36,,06/28/2023,0,0,0.0
CMLTI 2009-6 13A2 CMLTI 2009-6 16A2 6.000% 03/25/36,,07/14/2023,0,0,0.0
CMLTI 2004-1 B5 CMLTI 2020-EXP2 B3W 3.862% 08/25/50,,07/01/2023,0,0,0.0
COCA-COLA CO/THE Senior Unsecured 3.375% 03/25/27,,09/28/2023,0,0,0.0
CUSIP Date Shares of Interest and Designation COLUMBIA PIPELIN Senior Unsecured 4.500% 06/01/25,,06/28/2023,0,0,0.0
COLUMBIA PIPE HC Senior Unsecured 6.055% 08/15/26,,08/02/2023,0,0,0.0
COLUMBIA PIPE OC Senior Unsecured 6.544% 11/15/53,,08/02/2023,0,0,0.0
COMCAST CORP Senior Unsecured 3.375% 08/15/25,,09/28/2023,0,0,0.0
COMMONWEALTH BANK OF AUSTRALIA Senior Unsecured 5.499% 09/12/25,,09/05/2023,0,0,0.0
CONOCOPHIL,CO,09/25/2023,0,0,0.0
