loan_number,city,state,date_acquired,interest_rate,book_value
100073415,Summerville,SC,11/01/2021,3.75,17171
100066486,Bristol,PA,08/02/2021,3.625,32990
100061568,Lawton,OK,07/01/2021,4.5,42
19353,London,GBR,06/28/2022,5.47,11666667
100084323,Amsterdam,NLD,06/30/2022,1.0,2758335
100082784,Zaandam,NLD,04/27/2022,3.2,2639247
100087613,Alkmaar,NLD,09/27/2022,1.0,1438504
323110165,Culver City,CA,12/20/2023,9.87,242648
3410000571,Philadelphia,PA,10/17/2024,8.976,60758
100078612,Rotterdam,NLD,01/26/2022,5.885,1002878
100080303,Zierikzee,NLD,02/22/2022,3.15,952915
100080305,Zierikzee,NLD,02/22/2022,3.15,924039
323100646,Woodinville,WA,11/28/2023,10.205,112759
100080306,Schiedam/Vlaardingen,NLD,02/22/2022,3.15,839109
100078014,Avalon,NJ,01/12/2022,4.587,4008861
100073589,Rotterdam,NLD,10/25/2021,2.75,895998
100061547,Amsterdam,NLD,06/30/2021,6.255,889205
100083390,Rotterdam,NLD,05/27/2022,3.7,805063
100085037,Leiden,NLD,07/27/2022,4.31,765376
323070740,Woodinville,WA,11/28/2023,10.393,117188
323100944,Woodinville,WA,11/28/2023,10.138,526471
323100087,Woodinville,WA,11/28/2023,10.138,618288
323100154,Woodinville,WA,12/12/2023,10.058,583618
324110010,Glendale,AZ,12/20/2024,8.93,30000
324110032,Glendale,AZ,12/20/2024,8.93,51000
100078028,Miromar Lakes,FL,01/12/2022,3.25,3254356
323100997,Woodinville,WA,12/12/2023,10.058,695242
323070808,Bakersfield,CA,09/15/2023,10.405,530136
100082802,,DEN,04/27/2022,3.4,640430
100103339,Almere,NLD,04/28/2023,5.85,661077
323100379,Woodinville,WA,12/12/2023,10.183,997910
100134402,Netherlands,NLD,10/27/2023,5.84,626457
100078613,Capelle,AAN,01/26/2022,2.8,525051
324060686,San Diego,CA,09/25/2024,9.21,202618
100080335,Alphen,AAN,02/22/2022,2.9,643770
323070401,Bakersfield,CA,09/15/2023,10.1,227128
323100677,Woodinville,WA,11/28/2023,9.955,86680
323110651,Woodinville,WA,12/12/2023,10.183,1133270
3340071224,Laguna Beach,CA,03/21/2024,9.08,143847
3340079045,Monroe,NY,08/19/2024,9.17,598531
323060037,Bakersfield,CA,07/26/2023,10.115,4000
100130106,Netherlands,NLD,09/26/2023,6.1,535901
