name,state,date_acquired,book_value,investment_income,ownership_pct
AP CHIA ISSUER LLC Purchase,,05/29/2025,0,0,0.0
Stepstone Secondary Opportunities Fund III Offshore SCSp,LUX,06/27/2023,0,0,1.62
NB Secondary Opportunities Offshore Fund IV LP,DE,12/27/2022,0,0,0.34
"Cibus Fund L.P,",GGY,12/27/2022,0,0,5.87
"(AIFX- IAGEMD1PR6), L.P.",DE,12/27/2024,0,0,0.0
"(RRH - IAFAMD), L.P.",DE,06/16/2025,0,0,0.0
Silver Mass JV LLC,DE,01/30/2025,0,0,0.0
Silver Mass JV LLC,DE,01/30/2025,0,0,0.0
Silver Mass JV LLC,DE,01/30/2025,0,0,0.0
"NNN Opportunities Fund, L.P.",DE,07/23/2020,0,0,2.08
"AAIA RML, LLC West Des Moines",IA,01/01/2025,0,0,100.0
"AADE RML, LLC West Des Moines",IA,01/01/2025,0,0,100.0
5 Times Square Pref Equity,NY,11/27/2024,0,0,70.0
Farmers Exchange Capital III Los Angeles,CA,10/26/2017,0,0,0.0
AVIVA PLC Purchase 2.B,,01/01/2025,0,0,0.0
BANK OF NOVA SCOTIA/THE Purchase 2.C,,01/01/2025,0,0,0.0
BNP PARIBAS SA Purchase 2.C,,01/01/2025,0,0,0.0
BNP PARIBAS SA Purchase 2.C,,01/01/2025,0,0,0.0
ROYAL BANK OF CANADA Purchase 2.B,,01/01/2025,0,0,0.0
TORONTO-DOMINION BANK/THE Purchase 2.B,,01/01/2025,0,0,0.0
LEGAL & GENERAL GROUP PLC Purchase 2.B,,01/01/2025,0,0,0.0
PHOENIX GROUP HOLDINGS PLC Purchase 2.A,,04/09/2025,0,0,0.0
ABN AMRO BANK,NV,04/09/2025,0,0,0.0
ABN AMRO BANK,NV,05/21/2025,0,0,0.0
ALLIANZ SE Purchase 1.G,,05/22/2025,0,0,0.0
AXA SA Purchase 2.A,,04/07/2025,0,0,0.0
BANCO,DE,06/24/2025,0,0,0.0
BANK OF MONTREAL Purchase 2.C,,01/01/2025,0,0,0.0
BANK OF NOVA SCOTIA/THE Purchase 2.C,,05/19/2025,0,0,0.0
BANK OF NOVA SCOTIA/THE Purchase 2.C,,04/04/2025,0,0,0.0
CAIXABANK SA Purchase 3.A,,06/24/2025,0,0,0.0
COMMERZBANK AG Purchase 3.B,,06/24/2025,0,0,0.0
COOPERATIEVE RABOBANK UA Purchase 2.C,,04/09/2025,0,0,0.0
CNP ASSURANCES SACA Purchase 2.B,,04/09/2025,0,0,0.0
CREDIT AGRICOLE SA Purchase 2.C,,04/07/2025,0,0,0.0
DANSKE BANK A/S Purchase 2.C,,04/07/2025,0,0,0.0
DANSKE BANK A/S Purchase 2.C,,01/01/2025,0,0,0.0
DEUTSCHE BANK AG Purchase 3.B,,06/24/2025,0,0,0.0
DNB BANK ASA Purchase 2.B,,03/27/2025,0,0,0.0
LLOYDS BANKING GROUP PLC Purchase 2.C,,04/07/2025,0,0,0.0
LLOYDS BANKING GROUP PLC Purchase 2.C,,06/24/2025,0,0,0.0
NATWEST GROUP PLC Purchase 2.C,,04/08/2025,0,0,0.0
"STATEMENT AS OF JUNE 30, 2025 OF THE Athene Annuity and Life Company NN GROUP",NV,05/19/2025,0,0,0.0
NN GROUP,NV,04/07/2025,0,0,0.0
ROYAL BANK OF CANADA Purchase 2.B,,06/04/2025,0,0,0.0
SKANDINAVISKA ENSKILDA BANKEN Purchase 2.C,,04/07/2025,0,0,0.0
SWEDBANK AB Purchase 2.C,,03/27/2025,0,0,0.0
SWEDBANK AB Purchase 2.C,,01/01/2025,0,0,0.0
TORONTO-DOMINION BANK/THE Purchase 2.B,,01/01/2025,0,0,0.0
UBS GROUP AG Purchase 2.C,,04/04/2025,0,0,0.0
UBS GROUP AG Purchase 2.C,,03/10/2025,0,0,0.0
UBS GROUP AG Purchase 2.C,,04/29/2025,0,0,0.0
"USB LIHTC Fund 2023-5, LLC",DE,10/05/2023,0,0,95.0
"Citi - ESG LIHTC Partners I, LLC",DE,02/08/2023,0,0,0.0
"Serrano Solar Partners, LLC",DE,12/18/2024,0,0,93.0
"Apollo Asset-Backed Finance Lending Company, L.P.",DE,06/28/2024,0,0,25.81
"Apollo Asset-Backed Finance Lending Company, L.P.",DE,06/28/2024,0,0,17.21
AQUA ASSETCO ALTERNATE TRUST I Purchase,,06/05/2025,0,0,0.0
AQUA BORROWER TRUST L Purchase,,06/05/2025,0,0,0.0
TURBIN FINANCE TRUST 2025-1 Purchase 2.C,,06/02/2025,0,0,0.0
TURBIN FINANCE TRUST 2025-1 Purchase 2.C,,06/02/2025,0,0,0.0
TURBIN FINANCE TRUST 2025-1 Purchase 2.C,,06/02/2025,0,0,0.0
