entity,period,state,loan_count,total_book_value,avg_interest_rate
AAIA,2025Q1,OH,172,33793624.0,7.7667
AAIA,2025Q1,OK,56,125170874.0,7.0125
AAIA,2025Q1,OP,12,768958.0,4.0417
AAIA,2025Q1,OR,102,33546882.0,7.1433
AAIA,2025Q1,PA,289,55532736.0,7.4453
AAIA,2025Q1,RI,28,7635597.0,6.8035
AAIA,2025Q1,SAN,7,2541659.0,8.0676
AAIA,2025Q1,SC,177,39716154.0,7.4487
AAIA,2025Q1,SD,1,121756.0,3.375
AAIA,2025Q1,TN,166,66068633.0,7.4089
AAIA,2025Q1,TX,765,350702944.0,7.102
AAIA,2025Q1,UT,112,49815795.0,7.3798
AAIA,2025Q1,VA,170,82578134.0,7.1991
AAIA,2025Q1,VT,5,1303048.0,6.1798
AAIA,2025Q1,WA,231,101241985.0,7.3871
AAIA,2025Q1,WI,56,13633576.0,7.2372
AAIA,2025Q1,WV,13,1936409.0,7.5877
AAIA,2025Q1,WY,7,2881760.0,6.982
AAIA,2025Q2,AK,4,1101832.0,7.8255
AAIA,2025Q2,AL,54,9919892.0,7.8973
AAIA,2025Q2,AR,33,16087095.0,7.4498
AAIA,2025Q2,AUS,1,3260503.0,7.42
AAIA,2025Q2,AZ,259,99538406.0,7.6634
AAIA,2025Q2,BNY,1,21556180.0,4.16
AAIA,2025Q2,CA,1240,789000708.0,7.6737
AAIA,2025Q2,CO,115,50281442.0,7.8391
AAIA,2025Q2,CT,57,16407649.0,8.072
AAIA,2025Q2,DC,9,3806623.0,7.8058
AAIA,2025Q2,DE,24,6691148.0,7.6359
AAIA,2025Q2,DEL,2,782565.0,10.655
AAIA,2025Q2,FL,757,295152986.0,7.7382
AAIA,2025Q2,FRA,1,274764.0,7.0
AAIA,2025Q2,GA,270,73568701.0,7.715
AAIA,2025Q2,GBR,58,184779658.0,6.1832
AAIA,2025Q2,HI,25,13346359.0,7.6868
AAIA,2025Q2,IA,20,4252255.0,8.0421
AAIA,2025Q2,ID,45,17169317.0,7.4695
AAIA,2025Q2,IL,147,36397442.0,7.9388
AAIA,2025Q2,IN,51,8351622.0,8.1411
AAIA,2025Q2,IRL,2,18.0,3.125
AAIA,2025Q2,KS,26,8093833.0,7.5026
AAIA,2025Q2,KY,25,5329826.0,7.8234
AAIA,2025Q2,LA,43,8848179.0,7.7738
AAIA,2025Q2,MA,100,43162070.0,7.6507
AAIA,2025Q2,MD,136,44894099.0,8.1691
AAIA,2025Q2,ME,16,7149935.0,7.5941
AAIA,2025Q2,MEX,1,207000.0,10.62
AAIA,2025Q2,MI,87,22049477.0,8.1627
AAIA,2025Q2,MN,42,12003684.0,7.5514
AAIA,2025Q2,MO,59,10940615.0,7.9558
AAIA,2025Q2,MS,3,439905.0,8.343
AAIA,2025Q2,MT,12,5142485.0,7.6483
AAIA,2025Q2,NA,1,27281.0,0.8903
AAIA,2025Q2,NC,276,84623031.0,7.4948
AAIA,2025Q2,ND,1,62315.0,7.99
AAIA,2025Q2,NE,5,1029219.0,7.4878
AAIA,2025Q2,NH,14,5956463.0,8.0986
AAIA,2025Q2,NJ,345,294230179.0,8.1847
AAIA,2025Q2,NLD,130,90902986.0,4.9928
AAIA,2025Q2,NM,23,6028722.0,7.5343
AAIA,2025Q2,NV,109,37303516.0,7.6939
AAIA,2025Q2,NY,179,207118751.0,8.1542
AAIA,2025Q2,OH,128,26998990.0,8.081
AAIA,2025Q2,OK,33,8187036.0,7.8065
AAIA,2025Q2,OR,94,34242205.0,7.8641
AAIA,2025Q2,OSS,2,441547.0,4.88
AAIA,2025Q2,PA,174,33008065.0,7.9671
AAIA,2025Q2,POL,1,15478365.0,5.978
AAIA,2025Q2,RI,11,2197830.0,8.2492
AAIA,2025Q2,SAN,2,5846500.0,9.225
AAIA,2025Q2,SC,135,62974248.0,7.9393
AAIA,2025Q2,SWE,1,7506150.0,6.189
AAIA,2025Q2,TN,141,49499612.0,7.7446
AAIA,2025Q2,TX,493,244225419.0,7.5847
AAIA,2025Q2,UT,69,34916339.0,7.5416
AAIA,2025Q2,VA,133,86930721.0,7.8206
AAIA,2025Q2,VT,7,1620779.0,7.9643
AAIA,2025Q2,WA,181,93885412.0,7.8881
AAIA,2025Q2,WI,39,8391817.0,7.9951
AAIA,2025Q2,WV,17,3014905.0,7.6691
AAIA,2025Q2,WY,4,1279053.0,7.435
AAIA,2025Q3,AG,1,130019.0,0.81
AAIA,2025Q3,AK,11,2605342.0,8.2824
AAIA,2025Q3,AL,62,13805233.0,8.1534
AAIA,2025Q3,AR,38,9767030.0,7.5796
AAIA,2025Q3,AUS,1,2003218.0,7.42
AAIA,2025Q3,AZ,226,89057713.0,7.6594
AAIA,2025Q3,BNY,1,21556180.0,4.16
AAIA,2025Q3,CA,1183,806154785.0,7.6136
AAIA,2025Q3,CO,135,47510705.0,7.7441
AAIA,2025Q3,CT,68,19480757.0,8.08
AAIA,2025Q3,DC,13,5551481.0,8.1222
AAIA,2025Q3,DE,36,55412638.0,7.9427
AAIA,2025Q3,DEL,1,148150.0,9.03
AAIA,2025Q3,DEN,5,1983304.0,4.65
AAIA,2025Q3,DNK,1,1611997.0,5.279
AAIA,2025Q3,ESP,1,6856943.0,6.228
AAIA,2025Q3,FL,789,339602337.0,7.8616
AAIA,2025Q3,GA,251,70015254.0,7.8219
AAIA,2025Q3,GBR,239,438288539.0,4.8778
AAIA,2025Q3,HI,22,17163537.0,7.9222
AAIA,2025Q3,IA,10,2389094.0,7.5369
AAIA,2025Q3,ID,50,16703357.0,7.3817
AAIA,2025Q3,IL,140,32686980.0,8.1811
AAIA,2025Q3,IN,70,82575547.0,8.1471
AAIA,2025Q3,IRL,1,11741416.0,6.433
AAIA,2025Q3,KS,23,27746727.0,7.7342
AAIA,2025Q3,KY,32,6538933.0,7.9396
AAIA,2025Q3,LA,34,8333366.0,7.8799
AAIA,2025Q3,LOS,1,354119.0,9.71
AAIA,2025Q3,MA,121,55363331.0,7.8528
AAIA,2025Q3,MD,104,36190688.0,7.9823
AAIA,2025Q3,ME,26,8933182.0,7.7588
AAIA,2025Q3,MEX,5,984683.0,9.978
AAIA,2025Q3,MI,83,19300057.0,8.1202
AAIA,2025Q3,MN,51,186857094.0,7.8214
AAIA,2025Q3,MO,67,33956860.0,7.9714
AAIA,2025Q3,MT,20,5888113.0,7.7032
AAIA,2025Q3,NA,1,1759.0,0.84
AAIA,2025Q3,NC,280,89488499.0,7.4533
AAIA,2025Q3,ND,2,340687.0,7.562
AAIA,2025Q3,NE,6,957602.0,8.1248
AAIA,2025Q3,NH,36,13431564.0,7.6577
AAIA,2025Q3,NJ,329,106034002.0,8.2207
AAIA,2025Q3,NLD,151,91357963.0,4.8855
AAIA,2025Q3,NM,22,5003791.0,7.936
AAIA,2025Q3,NV,97,35099528.0,7.6123
AAIA,2025Q3,NY,196,441649520.0,8.9074
AAIA,2025Q3,OH,130,53920374.0,8.0322
AAIA,2025Q3,OK,23,4310577.0,7.9007
AAIA,2025Q3,OR,87,30773693.0,7.6418
AAIA,2025Q3,PA,144,31481276.0,8.0841
AAIA,2025Q3,POL,1,1486395.0,5.978
AAIA,2025Q3,RI,20,6028573.0,7.7751
AAIA,2025Q3,SA,1,1000000.0,4.17
AAIA,2025Q3,SC,132,35605077.0,7.9208
AAIA,2025Q3,TN,135,43522852.0,7.7792
AAIA,2025Q3,TX,478,471909966.0,7.7077
AAIA,2025Q3,UT,82,33444982.0,7.467
AAIA,2025Q3,VA,157,109191869.0,7.727
AAIA,2025Q3,VT,8,2920307.0,7.0769
AAIA,2025Q3,WA,168,74014718.0,7.7668
AAIA,2025Q3,WI,35,8187647.0,7.663
AAIA,2025Q3,WV,13,1954484.0,8.1783
AAIA,2025Q3,WY,4,1187562.0,7.1513
AAIA,2025Q4,AAN,3,1804897.0,5.2167
AAIA,2025Q4,ABS,1,33340.0,1.1673
AAIA,2025Q4,AG,15,1658502.0,1.114
AAIA,2025Q4,AK,176,61535203.0,6.9934
AAIA,2025Q4,AL,1230,337498046.0,6.8219
AAIA,2025Q4,AR,613,151299081.0,7.0031
AAIA,2025Q4,AUS,1,71539726.0,7.396
AAIA,2025Q4,AZ,4531,3001116248.0,6.9888
AAIA,2025Q4,BEL,2,72263850.0,6.4
AAIA,2025Q4,BIJ,2,491910.0,6.05
AAIA,2025Q4,BK,23,1330608.0,1.2078
AAIA,2025Q4,BNP,9,1114475.0,1.2352
AAIA,2025Q4,BNY,1,21556180.0,3.49
AAIA,2025Q4,CA,23834,21348178955.0,6.8401
AAIA,2025Q4,CLO,14,950520.0,1.1498
AAIA,2025Q4,CML,1,1212.0,1.1217
AAIA,2025Q4,CN,1,531866.0,1.2249
AAIA,2025Q4,CO,2137,1366479607.0,6.9563
AAIA,2025Q4,CT,1257,535606814.0,7.1824
AAIA,2025Q4,DC,257,280135352.0,6.6635
AAIA,2025Q4,DE,643,364259528.0,7.0578
AAIA,2025Q4,DEL,8,2224353.0,9.87
AAIA,2025Q4,DEN,10,8308549.0,5.02
AAIA,2025Q4,DEU,8,631435244.0,5.3582
AAIA,2025Q4,DN,2,536075.0,1.1701
AAIA,2025Q4,DNK,2,160009937.0,5.875
AAIA,2025Q4,ESP,11,1319938384.0,5.6413
AAIA,2025Q4,FL,16237,9667152158.0,7.0507
AAIA,2025Q4,FRA,9,504333014.0,5.888
AAIA,2025Q4,GA,5394,2766936048.0,7.0194
AAIA,2025Q4,GBR,1831,8438486370.0,4.2282
AAIA,2025Q4,HI,593,452025387.0,6.9995
AAIA,2025Q4,IA,239,122947357.0,6.7467
AAIA,2025Q4,ID,872,478024873.0,6.972
AAIA,2025Q4,IL,3278,1736819110.0,6.9646
AAIA,2025Q4,IN,1145,556010504.0,7.2347
AAIA,2025Q4,IRL,274,241190073.0,3.5403
AAIA,2025Q4,KS,394,141532583.0,7.2033
AAIA,2025Q4,KY,546,123113073.0,7.2001
AAIA,2025Q4,LA,800,383216578.0,7.0158
AAIA,2025Q4,LLC,3,44268.0,1.2039
AAIA,2025Q4,LOS,21,16661678.0,9.2421
AAIA,2025Q4,MA,1923,1632215384.0,7.0024
AAIA,2025Q4,MD,2790,1625209269.0,6.9462
AAIA,2025Q4,ME,329,121433574.0,7.0422
AAIA,2025Q4,MEX,56,18757414.0,9.4485
AAIA,2025Q4,MI,1691,472702042.0,7.1448
AAIA,2025Q4,MN,1049,1222092910.0,6.7801
AAIA,2025Q4,MO,1284,697264559.0,7.0574
AAIA,2025Q4,MS,31,15637362.0,7.1447
AAIA,2025Q4,MT,268,107498815.0,6.9648
AAIA,2025Q4,MX,1,144416.0,7.85
AAIA,2025Q4,NA,18,3649002.0,1.2102
AAIA,2025Q4,NAY,1,228299.0,7.952
AAIA,2025Q4,NC,5241,2351480540.0,6.9703
AAIA,2025Q4,ND,34,7395457.0,7.0015
AAIA,2025Q4,NE,187,48313170.0,6.7487
AAIA,2025Q4,NH,388,142595339.0,7.0927
AAIA,2025Q4,NJ,5001,4808455862.0,7.1298
AAIA,2025Q4,NLD,914,646292702.0,5.279
AAIA,2025Q4,NM,445,116714069.0,6.9516
AAIA,2025Q4,NV,2365,1060772891.0,6.8312
AAIA,2025Q4,NY,3567,11296244407.0,6.9179
AAIA,2025Q4,NZL,1,18144612.0,6.57
AAIA,2025Q4,OF,8,382455.0,1.1976
AAIA,2025Q4,OH,2140,602907814.0,7.3452
AAIA,2025Q4,OK,780,429939165.0,7.018
AAIA,2025Q4,OP,5,761915.0,5.07
AAIA,2025Q4,OR,1490,782941245.0,6.9713
AAIA,2025Q4,OSS,4,966683.0,5.14
AAIA,2025Q4,PA,3489,1062682671.0,7.0835
AAIA,2025Q4,PLC,10,1753853.0,1.3263
AAIA,2025Q4,POL,6,508189705.0,4.7867
AAIA,2025Q4,PRT,2,14280539.0,5.822
AAIA,2025Q4,RI,339,119313361.0,6.9393
AAIA,2025Q4,RML,5,96421.0,0.9349
AAIA,2025Q4,SA,2,716683.0,1.2035
AAIA,2025Q4,SAN,32,23397428.0,8.2197
AAIA,2025Q4,SC,2236,947941822.0,7.1681
AAIA,2025Q4,SD,18,3136474.0,4.9024
AAIA,2025Q4,SPV,2,2696180.0,1.1693
AAIA,2025Q4,SWE,7,313157818.0,5.5056
AAIA,2025Q4,TN,2651,1166834890.0,7.0257
AAIA,2025Q4,TX,12026,16709386127.0,7.06
AAIA,2025Q4,UBS,20,2348127.0,0
AAIA,2025Q4,UT,1556,801137033.0,6.9304
AAIA,2025Q4,VA,2977,1711810955.0,6.9657
AAIA,2025Q4,VT,89,29399877.0,7.0269
AAIA,2025Q4,WA,2851,1727457582.0,6.974
AAIA,2025Q4,WI,796,371837002.0,7.1105
AAIA,2025Q4,WV,213,41100129.0,7.23
AAIA,2025Q4,WY,95,32716528.0,6.7163
AAIA,2025Q4,ZH,1,139116.0,5.0
